region	group	GSI
chr11:2165662-2165752	Endoderm	0.115145968823946
chr5:892786-893221	Mesoderm	0.0004783986262335
chr16:14653733-14653793	Mesoderm	0.251961377656374
chr7:74570850-74571021	Ectoderm	0.231229649722614
chr7:1163396-1163476	Ectoderm	0.299783630707054
chr13:40962948-40962985	Ectoderm	0.205151007193861
chr14:23052327-23052595	Ectoderm	0.224846709782461
chr7:120402016-120402066	Mesoderm	0.283140368856426
chr1:94276686-94276798	Endoderm	0.0054955918649543
chr5:83270117-83270238	Endoderm	0.150589564846713
chr17:36881057-36881144	Mesoderm	0.241977474733674
chr4:90169895-90170028	Mesoderm	0.144025435235128
chr7:130561873-130562040	Mesoderm	0.212776459347394
chr20:16555013-16555119	Mesoderm	0.20484744426528
chr2:3981682-3981822	Endoderm	0.0898421655346511
chr4:24797139-24797206	Ectoderm	0.181742717840526
chr4:117335309-117335493	Endoderm	0.156642821942042
chr8:36847090-36847094	Mesoderm	0.0892240830400675
chr5:17720362-17720403	Endoderm	0.194386319753502
chr17:80290211-80290231	Mesoderm	0.24442971969049
chr6:37529887-37530102	Mesoderm	0.181871762634424
chr6:108184766-108184774	Ectoderm	0.26705602424709
chr9:18438060-18438148	Ectoderm	0.548951650533961
chr3:109384719-109384802	Mesoderm	0.13832000566317
chr9:6566615-6566732	Endoderm	0.326595350205702
chr15:23115271-23115292	Endoderm	0.336431310711759
chr22:41391756-41391949	Mesoderm	0.128508408014803
chr3:25600080-25600331	Endoderm	0.11021076794377
chr15:41952644-41952982	Endoderm	0.00016899988887098
chr1:150614139-150614183	Mesoderm	0.18854067274576
chr10:44405887-44405996	Endoderm	0.535273099144364
chr15:28705361-28705413	Ectoderm	0.167216474753534
chr17:80762956-80763010	Endoderm	0.293652859801013
chr12:132578836-132578939	Endoderm	0.302596890122964
chr17:66148579-66148635	Mesoderm	0.373641752957047
chr9:109965867-109965923	Endoderm	0.1116475673138
chr11:115380432-115380483	Ectoderm	0.221806146015118
chr16:20621690-20621926	Endoderm	0.271526587103246
chr6:105836328-105836448	Ectoderm	0.470678950961595
chr1:34845573-34845647	Ectoderm	0.289625113849633
chr14:38680761-38680800	Endoderm	0.242233550731216
chr4:39448808-39448873	Endoderm	0.259302754681679
chr14:65182696-65182757	Mesoderm	0.176407859589842
chr3:166928884-166929102	Mesoderm	0.158367282829059
chr22:39381016-39381062	Ectoderm	0.510745895577836
chr10:130793482-130793553	Ectoderm	0.209422760755681
chr11:2024115-2024165	Ectoderm	0.180666222801978
chr15:64950464-64950520	Mesoderm	0.349059230823629
chr2:74453777-74453858	Endoderm	0.170839883311063
chr19:4916738-4916782	Ectoderm	0.429878941137924
chr17:63694664-63694729	Ectoderm	0.223491171117461
chr13:74534043-74534231	Ectoderm	0.0219815075140709
chr2:160568811-160569439	Endoderm	0.000835096964180493
chr7:66662951-66662974	Endoderm	0.23352354666392
chr7:73265945-73266122	Ectoderm	0.364944586138568
chr10:117858152-117858271	Endoderm	0.0929598340662748
chr22:49844101-49844279	Ectoderm	0.207715302270851
chr5:142602316-142602417	Endoderm	0.141943042749401
chr5:133449926-133450443	Ectoderm	0.243894159801508
chr9:98224594-98224607	Ectoderm	0.279915323554353
chr1:219336925-219337144	Mesoderm	0.335373703247931
chr6:24048646-24048852	Ectoderm	0.26716567020879
chr19:42425501-42425681	Endoderm	0.0666401481339184
chr13:105760014-105760204	Ectoderm	0.120993650071808
chr9:34654881-34654990	Endoderm	0.162480104814565
chr4:187702331-187702363	Endoderm	0.192101797994313
chr1:182922062-182922085	Endoderm	0.0572465412197589
chr10:70583354-70583488	Mesoderm	0.201379475888224
chr7:151536403-151536418	Ectoderm	0.365564028097797
chr16:64087120-64087327	Ectoderm	0.158680306736545
chr2:3633301-3633477	Ectoderm	0.124624619465433
chr5:158772902-158773050	Mesoderm	0.108849244620009
chr7:130762896-130762920	Mesoderm	0.157552297118295
chr13:114631970-114632055	Endoderm	0.114164460590755
chr3:45634643-45634898	Endoderm	0.00181825301405364
chr7:2353513-2353794	Mesoderm	0.00223185417703897
chr21:34604076-34604086	Ectoderm	0.188285707208645
chr10:131488237-131488426	Ectoderm	0.504449436735182
chr8:134581908-134582321	Mesoderm	0.00155327738236677
chr7:105662647-105662770	Ectoderm	0.391608499231236
chr12:6182117-6182220	Endoderm	0.333975168156555
chr20:22946400-22946538	Mesoderm	0.173649751331673
chr2:115200246-115200372	Ectoderm	0.249382372459521
chr12:1719395-1719599	Mesoderm	0.384477844267979
chr21:18708472-18708478	Endoderm	0.126213544739471
chr8:33084902-33085061	Mesoderm	0.319979810567378
chr6:136968771-136968814	Ectoderm	0.137702998134582
chr12:53442289-53442321	Ectoderm	0.162309376373572
chr10:85696481-85696577	Ectoderm	0.594093271561198
chr2:207907003-207907106	Endoderm	0.502301118810999
chr6:13274140-13274150	Mesoderm	0.191757256299704
chr6:12535736-12535946	Endoderm	0.307607761251857
chr4:47487089-47487496	Mesoderm	0.000835754107543218
chr5:139104832-139104911	Endoderm	0.150883418852537
chr1:8403630-8403778	Ectoderm	0.252916524467973
chr2:10260442-10260929	Mesoderm	0.00184914214185022
chr1:184269672-184269716	Ectoderm	0.0212703485591592
chr12:121807319-121807407	Mesoderm	0.324665301154083
chr3:179843764-179843845	Endoderm	0.123167826378439
chr9:35658009-35658659	Ectoderm	6.72992173856302e-05
chr18:7275452-7275630	Endoderm	0.0143573793105045
chr18:42324564-42324607	Endoderm	0.479021070168908
chr12:120241270-120241326	Endoderm	0.161700069865221
chr4:140656956-140656994	Endoderm	0.335344240947778
chr2:27301795-27301825	Endoderm	0.256193565047981
chr8:56798076-56798166	Ectoderm	0.228548275640969
chr8:42007621-42007851	Endoderm	0.463147629071816
chr6:22239094-22239329	Endoderm	0.194835654995429
chr21:30554514-30554607	Ectoderm	0.30811198219491
chr8:128962082-128962231	Endoderm	0.251658492741934
chr2:226350544-226350779	Endoderm	0.385513821026675
chr1:1034470-1034646	Mesoderm	0.346789115272534
chr3:3688323-3688328	Mesoderm	0.23851241902109
chr6:87531282-87531467	Ectoderm	0.123827592746067
chr7:130005603-130005621	Mesoderm	0.3987938489454
chr6:133564758-133564903	Mesoderm	0.198212858144436
chr5:167686523-167686554	Mesoderm	0.173708010273391
chr18:68339635-68339900	Mesoderm	0.223469483948777
chr17:68049473-68049693	Ectoderm	0.469461902587023
chr13:99223378-99223414	Ectoderm	0.277277779485331
chr5:99780950-99781062	Ectoderm	0.175483358146014
chr18:55114629-55114720	Endoderm	0.289203278968465
chr3:83252310-83252502	Endoderm	0.159302166014523
chr17:72432729-72432846	Ectoderm	0.213863227393868
chr5:23825998-23826140	Ectoderm	0.28906160989595
chr18:42338989-42339205	Endoderm	0.227544449941087
chr12:96030914-96030944	Endoderm	0.308990577318172
chr21:27541277-27541392	Mesoderm	0.0645243611794556
chr17:45883454-45883626	Ectoderm	0.382702704156581
chr9:127021696-127021720	Ectoderm	0.167149327841435
chr10:117504658-117504726	Endoderm	0.268121065692632
chr3:44754448-44754551	Ectoderm	0.132755833779745
chr15:73108720-73108916	Mesoderm	0.0886531473701707
chr1:157850388-157850460	Mesoderm	0.210925684248639
chr2:128459756-128459935	Ectoderm	0.00126788377076836
chr18:58677909-58677968	Mesoderm	0.213805475011944
chr15:36810955-36811099	Endoderm	0.0797246100053385
chr19:58445306-58445328	Mesoderm	0.07750439464605
chr15:70326203-70326225	Ectoderm	0.273123495204769
chr18:20193474-20193486	Mesoderm	0.179166273451164
chr4:162498686-162498832	Endoderm	0.395151188019953
chr18:20888061-20888185	Ectoderm	0.24198257557863
chr9:23829690-23829749	Ectoderm	0.18872989998149
chr17:67497558-67497594	Mesoderm	0.472443248449004
chr20:60850402-60850424	Endoderm	0.0868616723619783
chr8:130007862-130008041	Mesoderm	0.234697490131958
chr2:223009643-223009730	Mesoderm	0.326211922763156
chr4:112421923-112422143	Ectoderm	0.367645253283653
chr20:45981164-45981323	Ectoderm	0.145176698316128
chr9:33126121-33126247	Endoderm	0.166956882624653
chr9:83869824-83870006	Mesoderm	0.150475183129827
chr2:106777214-106777409	Ectoderm	0.135141224262182
chr11:129838619-129838743	Mesoderm	0.173093552883449
chr9:131201891-131202098	Mesoderm	0.21782648577055
chr12:121259127-121259262	Mesoderm	0.456930701063499
chr3:112395083-112395153	Mesoderm	0.203414097020768
chr14:41228045-41228089	Ectoderm	0.342737546992975
chr10:126310365-126310389	Endoderm	0.504344255484333
chr6:7312289-7312393	Mesoderm	0.0721678332765225
chr5:82025153-82025268	Endoderm	0.227961807618121
chr16:34427563-34427601	Endoderm	0.169738169736818
chr11:116866820-116866971	Ectoderm	0.0264047471129921
chr16:89501219-89501224	Endoderm	0.404144110294336
chr2:74667244-74667481	Ectoderm	0.0739312107842385
chr8:49343229-49343272	Ectoderm	0.458632309446155
chr13:78035632-78035666	Endoderm	0.0746615064167636
chr16:53601589-53601712	Endoderm	0.123739920168055
chr5:16795052-16795217	Mesoderm	0.0409345786841624
chr2:37968717-37968947	Ectoderm	0.25282329451895
chr17:55123113-55123160	Endoderm	0.103285844231187
chr18:14179524-14179555	Endoderm	0.0752398522303108
chr10:54664463-54664753	Ectoderm	0.282960588492138
chr3:71466162-71466301	Ectoderm	0.0110950450621524
chr4:6280723-6280765	Ectoderm	0.399365740522439
chr17:9939871-9939928	Endoderm	0.196220285844815
chr12:98916759-98916814	Mesoderm	0.11766895838857
chr4:98749916-98750158	Ectoderm	0.307828736108816
chr2:165777054-165777251	Ectoderm	0.195019735063424
chr5:138730031-138730104	Endoderm	0.173030535548412
chr10:62188286-62188523	Endoderm	0.395645392599886
chr2:86669105-86669524	Mesoderm	0.000576157944579936
chr9:98075480-98075791	Mesoderm	0.101579609694097
chr3:107818969-107819065	Ectoderm	0.194317933921021
chr11:18082791-18082907	Endoderm	0.377088813409041
chr7:50545991-50546035	Ectoderm	0.362932117264842
chr6:154976590-154976739	Mesoderm	0.221437582480211
chr7:11816619-11816739	Ectoderm	0.228936979979726
chr7:142370710-142370788	Ectoderm	0.200417053844744
chr4:147978602-147978880	Ectoderm	0.431642430019547
chr18:74172070-74172105	Endoderm	0.378294798997797
chr20:11207610-11207772	Ectoderm	0.132158771511935
chr11:65264722-65265171	Ectoderm	0.00165315141100875
chr6:76559529-76559598	Mesoderm	0.321334075608009
chr8:35478790-35478841	Endoderm	0.0786813113680785
chr7:131240859-131241267	Ectoderm	0.00388466368876095
chr18:42345083-42345103	Endoderm	0.045579177521476
chr8:124429084-124429651	Ectoderm	0.000698866613091431
chr13:30707755-30707771	Ectoderm	0.247256607516855
chr9:92280176-92280228	Mesoderm	0.414374283158285
chr1:8432717-8432859	Endoderm	0.471969829321018
chr3:30650005-30650080	Ectoderm	0.461469513609247
chr15:93121741-93121939	Ectoderm	0.178178685763086
chr4:172072689-172072819	Endoderm	0.176138465302027
chr7:45067699-45067869	Mesoderm	0.0521953263747356
chr2:164527401-164527629	Mesoderm	0.370659697452082
chr11:71791415-71792027	Mesoderm	0.00128795688078576
chr17:73868932-73869009	Ectoderm	0.088679418703724
chr2:102927277-102927487	Mesoderm	0.0261431960473666
chr12:8790579-8790660	Mesoderm	0.194994979759794
chr6:1378112-1378214	Ectoderm	0.131900557797938
chr6:13810667-13810890	Ectoderm	0.153610131204963
chr19:16404563-16404593	Endoderm	0.0600262800058871
chr22:27975278-27975399	Mesoderm	0.158845508542098
chr17:74683559-74683645	Endoderm	0.274185377029229
chr6:164349979-164350070	Ectoderm	0.337256243296231
chr13:30522761-30522802	Ectoderm	0.253939233600942
chr6:91792784-91792910	Endoderm	0.121978669790095
chr19:5915043-5915061	Ectoderm	0.16454407432913
chr19:7600114-7600996	Ectoderm	0.0045848501706644
chr2:10407735-10407858	Mesoderm	0.128200252929896
chr20:2634148-2634268	Mesoderm	0.0241015316829318
chr1:15256250-15256270	Endoderm	0.0717035569669356
chr19:35826700-35826713	Ectoderm	0.0854870120591374
chr16:3996373-3996415	Endoderm	0.226636489025697
chr19:47507460-47507490	Ectoderm	0.0476320251042132
chr12:116479253-116479376	Mesoderm	0.0491147975383535
chr3:13974460-13974480	Endoderm	0.180951052588347
chr18:74445204-74445255	Mesoderm	0.0988576501090244
chr5:125785448-125785500	Ectoderm	0.26095171196533
chr15:81292242-81292289	Ectoderm	0.248279008282699
chr15:59816811-59816989	Mesoderm	0.199023530572501
chr21:45510421-45510490	Mesoderm	0.323465181008002
chr8:58055454-58055479	Ectoderm	0.312601463918732
chr18:13726926-13727319	Ectoderm	0.000841322008559242
chr8:96691781-96691795	Ectoderm	0.0960881253005394
chr19:13319398-13319468	Endoderm	0.386629658076314
chr9:134455414-134455515	Endoderm	0.260125681203536
chr5:149808331-149808394	Ectoderm	0.331408009621204
chr20:46927787-46927856	Mesoderm	0.273563981261494
chr2:196314250-196314283	Mesoderm	0.209109016090645
chr1:96881905-96882018	Endoderm	0.21396104951563
chr4:170236298-170236306	Endoderm	0.107380983537129
chr11:46367940-46367973	Mesoderm	0.192330562253073
chr4:77506671-77506778	Endoderm	0.269881706473931
chr2:78473580-78473646	Endoderm	0.197806720647505
chr1:48217999-48218009	Ectoderm	0.250282191353226
chr20:25489119-25489263	Mesoderm	0.310513119478297
chr1:115145783-115145821	Endoderm	0.255678460260008
chr2:44506073-44506261	Ectoderm	0.21870981801906
chr2:222312200-222312259	Mesoderm	0.143569995308467
chr13:31271900-31271995	Ectoderm	0.288857642724605
chr6:3850203-3850218	Endoderm	0.131829390122207
chr4:56023867-56023879	Mesoderm	0.19028204593261
chr6:149022364-149022452	Mesoderm	0.326933867058132
chr2:242915457-242915553	Endoderm	0.447354933146458
chr17:75912588-75912756	Mesoderm	0.230482706318221
chr4:979017-979059	Mesoderm	0.194283133725068
chr6:142606521-142606548	Mesoderm	0.0667562204962465
chr7:27169572-27169585	Endoderm	0.286814381025301
chr15:29750118-29750390	Ectoderm	0.194590112085925
chr20:8108598-8108608	Ectoderm	0.260594014238623
chr17:1368104-1368136	Mesoderm	0.168563368732842
chr19:18822385-18822395	Ectoderm	0.445985552075772
chr2:194035501-194035601	Endoderm	0.253897816381265
chr6:47619691-47619775	Endoderm	0.222376649773858
chr6:93451782-93451920	Ectoderm	0.220711312054457
chr7:27519240-27519316	Endoderm	0.0681377321741016
chr3:75696868-75696961	Ectoderm	0.0479883260586376
chr1:189513011-189513195	Mesoderm	0.112590840326113
chr16:69251014-69251141	Ectoderm	0.122138944063514
chr20:3026076-3026207	Mesoderm	0.0817871066093749
chr1:24610556-24610731	Ectoderm	0.362500478162453
chr3:31747250-31747369	Ectoderm	0.200288430013644
chr6:140372749-140372837	Endoderm	0.320315275231435
chr3:105549020-105549291	Ectoderm	0.423131157761442
chr12:124780981-124781050	Ectoderm	0.456977135668626
chr17:75461733-75461888	Ectoderm	0.280290471766469
chr2:47313768-47313909	Ectoderm	0.250588022615102
chr11:48522110-48522254	Ectoderm	0.100104916073247
chr6:138893158-138893283	Endoderm	0.126747471384782
chr1:178456075-178456079	Ectoderm	0.391619402426837
chr5:157692855-157693130	Ectoderm	0.386122456027824
chr9:95801213-95801432	Ectoderm	0.193785101366862
chr4:148965513-148965753	Endoderm	0.377156037414477
chr17:76154670-76154785	Ectoderm	0.150283758331879
chr22:34305066-34305148	Endoderm	0.172410580761258
chr2:231587468-231587650	Endoderm	0.16029796462963
chr10:131005686-131005695	Endoderm	0.442906913801804
chr7:127743791-127743961	Ectoderm	0.13639981131052
chr1:64620664-64620901	Mesoderm	0.247088553940655
chr9:78505050-78505926	Ectoderm	0.00190322362119544
chr1:156458967-156459033	Ectoderm	0.0483423839017371
chr5:65165844-65165966	Ectoderm	0.378193125919444
chr3:155394108-155394137	Mesoderm	0.0674172414024212
chr22:26879844-26880242	Mesoderm	0.000300127397058758
chr10:121030613-121030661	Ectoderm	0.620355461223933
chr2:20071040-20071211	Ectoderm	0.0731572952379846
chr10:62670580-62670659	Ectoderm	0.200099554532437
chr20:38242613-38242909	Ectoderm	0.404823288502673
chr1:60135507-60135521	Endoderm	0.42267677227094
chr10:105511616-105511646	Endoderm	0.265255954076
chr2:198029284-198029306	Endoderm	0.250945174870473
chr2:47922103-47922234	Ectoderm	0.242877217097787
chr9:137393256-137393285	Mesoderm	0.185868286636906
chr4:18320935-18320948	Mesoderm	0.0220223521774562
chr1:73211979-73212053	Ectoderm	0.481491680136224
chr14:90187164-90187259	Mesoderm	0.241971924336811
chr8:143840390-143840511	Mesoderm	0.337092987066206
chr15:69353291-69353562	Ectoderm	0.370667454743368
chr18:48374466-48374594	Endoderm	0.404773534928413
chr3:88669011-88669058	Mesoderm	0.109248982436122
chr2:240181253-240181400	Ectoderm	0.243978905991206
chr11:67905421-67905444	Mesoderm	0.26239011949161
chr2:116196893-116197100	Ectoderm	0.044465347632181
chr6:106319547-106319712	Ectoderm	0.228245069757407
chr4:72050468-72050650	Mesoderm	0.337558044174142
chr18:28787061-28787262	Mesoderm	0.332258357024014
chr16:22967994-22968194	Ectoderm	0.47666589423069
chr14:93459868-93459947	Ectoderm	0.403619063369584
chr10:116163487-116163826	Ectoderm	0.0011611872705436
chr17:1960985-1960994	Ectoderm	0.326494557464219
chr10:105428647-105428668	Ectoderm	0.30705126880313
chr6:81543870-81543979	Endoderm	0.247832230256348
chr20:52355281-52355323	Mesoderm	0.217083860328511
chr8:95132306-95132336	Mesoderm	0.056890480560124
chr16:69207217-69207368	Ectoderm	0.272637826118059
chr7:90193665-90193855	Ectoderm	0.257029476966513
chr11:32828755-32828844	Mesoderm	0.462729586525928
chr2:128333986-128333996	Endoderm	0.4383761516254
chr6:164007000-164007081	Ectoderm	0.326485802673059
chr12:3989282-3989448	Endoderm	0.0518665931767626
chr11:117756160-117756309	Endoderm	0.170318251339457
chr4:71769095-71769228	Ectoderm	0.155398252447444
chr6:168197300-168197330	Ectoderm	0.144400259660049
chr11:38394155-38394252	Ectoderm	0.0624697226218174
chr4:8119429-8119447	Endoderm	0.242788294128369
chr16:303073-303164	Endoderm	0.124050310824051
chr9:140574493-140574550	Mesoderm	0.188961565045609
chr3:106031451-106031463	Mesoderm	0.117866814582577
chr12:131266689-131266879	Mesoderm	0.123038673437388
chr19:54040763-54041012	Ectoderm	0.227004715882756
chr22:19937145-19937276	Ectoderm	0.447165001845609
chr16:11145894-11146034	Mesoderm	0.0503037715416182
chr5:77508012-77508058	Endoderm	0.0377703165087223
chr15:93689852-93689932	Endoderm	0.468349389061614
chr3:74040042-74040050	Endoderm	0.22348119710445
chr6:75571458-75571590	Ectoderm	0.0966511646273616
chr3:10791823-10792099	Ectoderm	0.366018769708204
chr14:101292224-101292305	Ectoderm	0.334342560345212
chr20:20235428-20235563	Ectoderm	0.0729608099608376
chr12:50841632-50841683	Endoderm	0.544551780525128
chr13:28404157-28404398	Mesoderm	0.00249708698871864
chr20:8169316-8169366	Ectoderm	0.355780294933691
chr21:39163679-39163881	Endoderm	0.160850460304642
chr8:56901700-56901740	Mesoderm	0.414699632660176
chr2:129136969-129136987	Ectoderm	0.16638072233335
chr3:82278726-82278810	Endoderm	0.170834280940524
chr7:139444537-139444550	Endoderm	0.341635585687572
chr17:991017-991107	Mesoderm	0.190944874334454
chr9:116355916-116356057	Ectoderm	0.303792000873643
chr18:19192208-19192621	Ectoderm	0.000809084788050973
chr1:203598760-203598976	Mesoderm	0.0512524284508858
chr4:29051243-29051297	Mesoderm	0.0592752042073245
chr19:9785600-9785972	Mesoderm	0.0140453916354048
chr10:89392356-89392564	Mesoderm	0.184378239034275
chr21:28740093-28740295	Mesoderm	0.194372783753057
chr10:93874771-93874800	Mesoderm	0.349498732515893
chr18:10376837-10376913	Ectoderm	0.244829897422912
chr9:3273778-3273818	Ectoderm	0.0877416602568666
chr2:126680669-126680714	Endoderm	0.133832689096899
chr1:22188769-22188846	Ectoderm	0.518137898837157
chr1:97186856-97187499	Mesoderm	0.000147841316610942
chr18:48431410-48431441	Mesoderm	0.0871210414324582
chr16:87271411-87271427	Mesoderm	0.259508796095568
chr14:79389236-79389316	Ectoderm	0.158053582370594
chr17:30430726-30430732	Endoderm	0.414155640680054
chr5:177411806-177411901	Endoderm	0.023011195365808
chr3:73204743-73204991	Ectoderm	0.0598745031033149
chr6:24775010-24775437	Ectoderm	0.000976353386388573
chr20:30795835-30796170	Mesoderm	0.00659511770825028
chr7:125201498-125201509	Ectoderm	0.436037860127953
chr19:50650757-50651115	Endoderm	0.0030891013138995
chr1:232835364-232835529	Mesoderm	0.392944899105525
chr17:45937765-45937999	Endoderm	0.223323877341531
chr19:14756996-14757019	Mesoderm	0.0941724233953689
chr5:131065138-131065207	Mesoderm	0.18434702424903
chr18:35552243-35552255	Mesoderm	0.0876314170168003
chr19:17191186-17191219	Endoderm	0.223379084602046
chr14:90421942-90422868	Mesoderm	0.0012723907735574
chr7:151508313-151508499	Endoderm	0.183214510194039
chr6:3850419-3850446	Endoderm	0.329600107332595
chr22:34280626-34280646	Endoderm	0.315778733382622
chr13:47624089-47624246	Ectoderm	0.360694858724568
chr21:34349568-34349807	Ectoderm	0.256595665725318
chr1:16479444-16479454	Mesoderm	0.184454511629323
chr8:8067967-8068065	Endoderm	0.364498991976236
chr9:132602569-132602715	Mesoderm	0.243721583469411
chr5:162843614-162843647	Mesoderm	0.0720679483135065
chr16:75143829-75143910	Endoderm	0.167709790267658
chr7:11800118-11800170	Mesoderm	0.213750483115765
chr17:41984773-41985084	Endoderm	0.0362884187847648
chr11:11866352-11866481	Mesoderm	0.251508329165624
chr20:48939654-48939823	Mesoderm	0.182272869307552
chr17:37058162-37058178	Endoderm	0.264904466434439
chr5:8139125-8139290	Endoderm	0.185959707219984
chr3:147130623-147130698	Mesoderm	0.121023602589557
chr1:65467142-65467229	Ectoderm	0.244927634688473
chr10:70984183-70984195	Mesoderm	0.260064550627902
chr7:47534360-47534367	Ectoderm	0.227025033939511
chr12:116195130-116195175	Mesoderm	0.168999234432033
chr4:185071507-185071556	Mesoderm	0.417624152855123
chr3:52464915-52464985	Ectoderm	0.333064596328569
chr12:103403571-103403777	Ectoderm	0.377575601208107
chr10:45175045-45175235	Endoderm	0.341518811788756
chr16:86530315-86530445	Mesoderm	0.0146925548568214
chr6:160465951-160466033	Endoderm	0.454268945772082
chr6:7727456-7728012	Endoderm	0.00331792572062339
chr7:12151355-12151473	Ectoderm	0.0411180438622765
chr1:10786652-10786684	Endoderm	0.0589133171061414
chr1:203721648-203721781	Mesoderm	0.0485952461361112
chr2:227662480-227662515	Endoderm	0.326501246349656
chr17:55372990-55373172	Endoderm	0.347542385169629
chr9:14081507-14081554	Ectoderm	0.448132681798728
chr5:88908648-88908831	Ectoderm	0.180310594989625
chr3:11510046-11510232	Endoderm	0.14842945498776
chr7:128852938-128853019	Ectoderm	0.272351216988732
chr11:15095504-15095609	Mesoderm	0.00927939828665192
chr19:48794459-48794725	Endoderm	0.00130282749752003
chr11:70211549-70211577	Endoderm	0.109076071768083
chr15:72141542-72141560	Mesoderm	0.27396237853797
chr17:77925795-77925934	Ectoderm	0.414458715437856
chr3:194930330-194930414	Endoderm	0.186535720536987
chr5:145583563-145583895	Mesoderm	0.00631754503606652
chr6:72786653-72786790	Ectoderm	0.415903007211194
chr6:21822326-21822568	Ectoderm	0.325603105645057
chr19:48580041-48580176	Ectoderm	0.142382893720224
chr22:50630480-50630534	Mesoderm	0.33914501032152
chr5:31280087-31280190	Mesoderm	0.103259275980953
chr3:6933057-6933073	Ectoderm	0.28784287638267
chr18:13567886-13568004	Mesoderm	0.201708469366961
chr7:97778762-97778859	Ectoderm	0.307973084003977
chr6:35295217-35295375	Ectoderm	0.272691964993247
chr18:48678722-48678726	Ectoderm	0.380799940173345
chr17:47293332-47293396	Mesoderm	0.246662689949741
chr3:73769027-73769156	Endoderm	0.239016933793112
chr3:142720354-142720916	Endoderm	0.000258715128523657
chr8:142289781-142289788	Mesoderm	0.244814567504653
chr5:112370145-112370194	Endoderm	0.313622873434442
chr8:91952965-91952984	Endoderm	0.498277131592229
chr6:162906952-162907018	Ectoderm	0.430158997923686
chr15:92612976-92613038	Ectoderm	0.342680103770742
chr7:121553946-121554137	Mesoderm	0.356920281476619
chr14:68613182-68613385	Ectoderm	0.445097270005149
chr2:9362504-9362776	Endoderm	0.181045769030096
chr20:19913490-19913683	Ectoderm	0.291611887117666
chr17:31618813-31619340	Endoderm	0.00509161615307208
chr11:20409461-20409963	Mesoderm	0.00180480074306677
chr17:71304910-71304938	Endoderm	0.243180033305015
chr9:134063386-134063467	Endoderm	0.169645162552203
chr1:177228205-177228379	Ectoderm	0.190775603415291
chr1:220792315-220792402	Ectoderm	0.119184655994232
chr16:85514648-85514665	Mesoderm	0.080231305138891
chr1:206741693-206741768	Mesoderm	0.131178316250282
chr10:49863620-49863670	Endoderm	0.280838177516323
chr19:41371374-41371461	Ectoderm	0.120513881996491
chr3:115444633-115444783	Mesoderm	0.325858565573286
chr2:119593943-119594084	Mesoderm	0.0466056106714082
chr17:16380801-16380941	Endoderm	0.19888023810476
chr19:49990630-49990819	Endoderm	0.0408990057748752
chr2:45483753-45483833	Endoderm	0.453007731022794
chr17:48944239-48944825	Endoderm	0.0407932717895118
chr14:102291368-102291421	Endoderm	0.240411652608542
chr7:82969833-82969953	Mesoderm	0.2258393345101
chr9:1034471-1034682	Ectoderm	0.287978896776917
chr4:163752346-163752356	Ectoderm	0.447160613354043
chr16:88149959-88150075	Mesoderm	0.315515510420184
chr1:156217149-156217177	Mesoderm	0.196772315711515
chr10:134225282-134225388	Ectoderm	0.210358025303696
chr15:81707177-81707232	Mesoderm	0.0970058190538926
chr8:98656830-98657730	Mesoderm	0.00521152514886286
chr7:73406752-73406765	Endoderm	0.37254622457755
chr1:8487907-8487957	Mesoderm	0.198578952219122
chr1:3103319-3103350	Endoderm	0.297887516918698
chr2:78918855-78918988	Ectoderm	0.408085713245481
chr4:15245208-15245415	Mesoderm	0.0840762172044132
chr19:9180613-9180712	Endoderm	0.116106591004403
chr2:96192180-96192451	Endoderm	0.0189831989155732
chr17:19193605-19193703	Endoderm	0.343098623616162
chr1:230241736-230241770	Ectoderm	0.473999675219828
chr11:9599317-9599459	Ectoderm	0.599241423827935
chr17:56658611-56658657	Mesoderm	0.076660247276741
chr16:57496476-57496659	Endoderm	0.0400418619508268
chr11:14051721-14051813	Ectoderm	0.130822812066752
chr1:202480504-202480565	Endoderm	0.0271166286307667
chr9:132719336-132719376	Endoderm	0.119692675239566
chr2:175458206-175458479	Ectoderm	0.459189672016048
chr14:34899926-34900013	Ectoderm	0.0714479334586756
chr17:29233259-29233934	Endoderm	0.0449155568223213
chr10:8059174-8059383	Endoderm	0.116318012606472
chr7:72813852-72813999	Endoderm	0.118497056717115
chr15:99394317-99394435	Endoderm	0.084797679779869
chr21:30079796-30079872	Mesoderm	0.142724486899338
chr1:226740132-226740291	Mesoderm	0.39107840650544
chr6:143234754-143234968	Endoderm	0.148651106887952
chr2:13058863-13058971	Ectoderm	0.313793892190246
chr3:73909346-73909465	Mesoderm	0.157767976867122
chr16:79408599-79408809	Mesoderm	0.14765355227396
chr2:212729518-212729595	Ectoderm	0.122073686465517
chr16:55513786-55514024	Mesoderm	0.0378817219828008
chr13:34458027-34458048	Mesoderm	0.159778370470146
chr19:46105072-46105176	Mesoderm	0.0804199411892912
chr9:107938060-107938185	Ectoderm	0.146431723147079
chr21:45795179-45795196	Ectoderm	0.167598391575896
chr18:66680601-66680653	Ectoderm	0.311242050958394
chr16:89284107-89284597	Mesoderm	0.0501962147085906
chr11:123431265-123431278	Endoderm	0.0773196391226589
chr8:71521495-71521635	Ectoderm	0.0402260633858532
chr10:34773578-34773813	Mesoderm	0.215904953322131
chr6:169041780-169041922	Endoderm	0.529914511435298
chr1:226004515-226004642	Endoderm	0.279953350615648
