	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg20842253	chr2	27529638	27529939	0.00197507143152926	6.72911994892891e-06	0.000221821435451001	0.103479808467451	TRIM54	chr2	27529788	27529789	cg20842253	TRIM54	Island	I
cg19544372	chr19	9609255	9609556	0.000482758620689655	-1.05846534417963e-05	3.07626451729341e-05	0.10333975522023	ZNF560	chr19	9609405	9609406	cg19544372	ZNF560	S_Shore	II
cg25707767	chr7	6793827	6794128	0.00318318523581681	-3.42432964727677e-05	0.000338855118316575	0.102731942097715	RSPH10B	chr7	6793977	6793978	cg25707767	RSPH10B	Island	I
cg21595709	chr19	15344036	15344337	0.000953560371517028	-7.14285714285714e-06	0.000102102102102102	0.102483679746838	EPHX3	chr19	15344186	15344187	cg21595709	EPHX3	Island	II
cg13358636	chr2	124782113	124782414	0.000671913933889228	2.42996800918483e-07	6.64652201349449e-05	0.101723700555088	CNTNAP5	chr2	124782263	124782264	cg13358636	CNTNAP5	Island	I
cg00965023	chr19	11785038	11785339	0.00122222222222222	6.30150088374615e-05	0.000188991049486568	0.0998164609441652	ZNF833	chr19	11785188	11785189	cg00965023	ZNF833	Island	II
cg18591496	chr19	41595827	41596128	0.00253435902888918	-6.74934227557097e-06	0.000267382431601369	0.099262815063736	CYP2A13	chr19	41595977	41595978	cg18591496	CYP2A13	Island	I
cg17011276	chr5	140797371	140797672	0.000803846153846154	6.15238054378158e-06	0.000102800586592973	0.0989683320635101	PCDHGA4	chr5	140797521	140797522	cg17011276	PCDHGA4	Island	II
cg04521004	chr3	157821112	157821413	0.00302554961378491	-4.28151246105578e-05	0.000287555979052794	0.0981542888515261	SHOX2	chr3	157821262	157821263	cg04521004	SHOX2	Island	II
cg23818870	chr1	169396635	169396936	0.00248989898989899	-2.6359954245116e-05	0.000240654943882471	0.0976993065228538	C1orf114	chr1	169396785	169396786	cg23818870	C1orf114	Island	II
cg16269733	chr1	156616654	156616955	0.00215653189038588	-1.21401625843473e-05	0.000228510564647508	0.0962184989993662	BCAN	chr1	156616804	156616805	cg16269733	BCAN	Island	I
cg11940285	chr3	129693235	129693536	0.00024390243902439	7.30994152046789e-08	3.06369764447474e-05	0.0946151869800346	TRH	chr3	129693385	129693386	cg11940285	TRH	Island	I
cg04150495	chr20	26190178	26190479	0.0013072014292619	7.71268567131632e-05	0.000213422590730786	0.0936584048072266	MIR663	chr20	26190328	26190329	cg04150495	MIR663	Island	I
cg20794824	chr3	170138055	170138356	0.000547500857196873	0.000106634771920322	0.000150605645249029	0.0934500850328658	CLDN11	chr3	170138205	170138206	cg20794824	CLDN11	S_Shore	II
cg03348397	chr8	54789498	54789799	0.00124324324324324	-7.14285714285714e-06	0.000138801261829653	0.0917662631154156	RGS20	chr8	54789648	54789649	cg03348397	RGS20	Island	II
cg23994043	chr2	200326575	200326876	0.00115151515151515	6.71140939597315e-06	0.000120845921450151	0.0909398518518518	SATB2	chr2	200326725	200326726	cg23994043	SATB2	Island	I
cg00058879	chr22	40082023	40082324	0.0024912955465587	-4.13976063264393e-05	0.000259136010357275	0.0904555802033198	CACNA1I	chr22	40082173	40082174	cg00058879	CACNA1I	Island	II
cg17463145	chr7	79083861	79084162	0.00361522536594025	-3.33215675970466e-05	0.000380754264851757	0.0895676805035622	MAGI2	chr7	79084011	79084012	cg17463145	MAGI2	S_Shore	II
cg13023623	chr14	57276107	57276408	0.00122060734963961	-4.12944730607898e-07	0.000120573908849771	0.0883143769232982	OTX2	chr14	57276257	57276258	cg13023623	OTX2	Island	I
cg03184290	chr4	111550516	111550817	0.001003003003003	7.42262424950913e-06	0.000118781049751602	0.087930517828851	PITX2	chr4	111550666	111550667	cg03184290	PITX2	S_Shore	I
cg23817893	chr11	86085782	86086083	0.00304805692391899	-7.17663200480663e-06	0.000307327140805402	0.0865647634789623	CCDC81	chr11	86085932	86085933	cg23817893	CCDC81	Island	I
cg05353133	chr1	229567764	229568065	0.00376867637831209	-3.78174598484937e-07	0.000352865740309509	0.0864636614989934	ACTA1	chr1	229567914	229567915	cg05353133	ACTA1	Island	I
cg19414741	chr8	57358090	57358391	0.00190971327523052	1.50589166715238e-05	0.000196049344061113	0.0862954860918959	PENK	chr8	57358240	57358241	cg19414741	PENK	Island	II
cg07489048	chr14	29236748	29237049	0.00129084967320261	-6.77966101694915e-06	0.000137254901960784	0.086250863309801	FOXG1	chr14	29236898	29236899	cg07489048	FOXG1	Island	I
cg16666329	chr5	76932376	76932677	0.00145367734533331	2.02184617703483e-05	0.000183324806262118	0.0860494030759477	OTP	chr5	76932526	76932527	cg16666329	OTP	Island	II
cg15705054	chr1	154927559	154927860	0.000320855614973262	-4.75781479556088e-05	-1.12248325113574e-05	0.0841146768418653	PBXIP1	chr1	154927709	154927710	cg15705054	PBXIP1	CpG_Ocean	I
cg07035961	chr5	140174691	140174992	0.0013813258636788	-6.97104743278868e-06	0.00014171132421734	0.0830816595674967	PCDHA1	chr5	140174841	140174842	cg07035961	PCDHA1	Island	I
cg02222728	chr8	55371679	55371980	0.000971428571428571	1.80528691166989e-07	0.00010981988399308	0.0823648351648352	SOX17	chr8	55371829	55371830	cg02222728	SOX17	Island	II
cg26485937	chr5	140802282	140802583	0.00117647058823529	-2.70306798215975e-05	9.77413768220522e-05	0.0815454545454545	PCDHGA4	chr5	140802432	140802433	cg26485937	PCDHGA4	Island	I
cg23208513	chr8	101118227	101118528	0.000666666666666667	0	8.58895705521472e-05	0.0813706568240919	RGS22	chr8	101118377	101118378	cg23208513	RGS22	Island	I
cg24159514	chr19	11785098	11785399	0.000777777777777778	0	8.61538461538462e-05	0.081176332060648	ZNF833	chr19	11785248	11785249	cg24159514	ZNF833	Island	I
cg08491188	chr5	140777353	140777654	0.000383275261324042	4.35815282449365e-07	4.21635739920477e-05	0.0808562216584473	PCDHGA4	chr5	140777503	140777504	cg08491188	PCDHGA4	Island	II
cg17292758	chr19	49636444	49636745	0.00366803880511994	4.87099109421977e-07	0.000438568220120354	0.0803958045016587	PPFIA3	chr19	49636594	49636595	cg17292758	PPFIA3	Island	II
cg00123055	chr8	55370801	55371102	0.00117647058823529	0	0.000122699386503067	0.079374943870678	SOX17	chr8	55370951	55370952	cg00123055	SOX17	Island	I
cg09510559	chr19	36334994	36335295	0.0029684252569915	3.42154851325102e-05	0.000358596572348411	0.0792089641653058	NPHS1	chr19	36335144	36335145	cg09510559	NPHS1	Island	I
cg04365481	chr1	17085911	17086212	0.0004375	6.87843784378438e-06	4.79055032845836e-05	0.0791824029235697	MST1P9	chr1	17086061	17086062	cg04365481	MST1P9	Island	I
cg16691593	chr5	76934484	76934785	0.001	-6.77966101694915e-06	0.000102719033232628	0.0788709998012324	OTP	chr5	76934634	76934635	cg16691593	OTP	Island	II
cg23365801	chr17	7832759	7833060	0.00115109557109557	-2.07335711854085e-05	0.000115628749631485	0.0783434354035478	KCNAB3	chr17	7832909	7832910	cg23365801	KCNAB3	Island	I
cg21185686	chr5	140810283	140810584	0.00124358974358974	-3.48910677930405e-05	0.000110032115606621	0.0778106060606061	PCDHGA4	chr5	140810433	140810434	cg21185686	PCDHGA4	N_Shore	II
cg13466456	chr1	29586938	29587239	0.00122795698924731	3.93502831034256e-07	0.000113273608787375	0.0775274072670624	PTPRU	chr1	29587088	29587089	cg13466456	PTPRU	Island	II
cg17657179	chr19	52227159	52227460	0.00293873873873874	-2.75037119469497e-05	0.000314601714800308	0.0773263957491063	HAS1	chr19	52227309	52227310	cg17657179	HAS1	CpG_Ocean	I
cg00346208	chr1	20669755	20670056	0.00245827573154274	4.17674265808129e-05	0.000303388793661887	0.0772997066254117	VWA5B1	chr1	20669905	20669906	cg00346208	VWA5B1	Island	I
cg13784235	chr6	108495715	108496016	0.000393822393822394	-7.09219858156028e-06	3.74317150111564e-05	0.0770346162984082	NR2E1	chr6	108495865	108495866	cg13784235	NR2E1	Island	II
cg09423283	chr6	146755151	146755452	0.00417058029689609	3.56089893324053e-05	0.000471250815301984	0.0741764975758735	GRM1	chr6	146755301	146755302	cg09423283	GRM1	N_Shore	I
cg19516515	chr1	155290464	155290765	0.00259459459459459	7.14727485358492e-06	0.000313084884860363	0.0741419307285193	RUSC1	chr1	155290614	155290615	cg19516515	RUSC1	Island	II
cg26517171	chr5	170735197	170735498	0.00152277992277992	7.04225352112676e-06	0.000180861693998707	0.0738753968253968	TLX3	chr5	170735347	170735348	cg26517171	TLX3	Island	I
cg18335796	chr8	91094322	91094623	0.000900201575782971	6.62020905923345e-06	0.000110431739927679	0.0737156439392779	CALB1	chr8	91094472	91094473	cg18335796	CALB1	CpG_Ocean	II
cg18568589	chr19	9609245	9609546	0.00149047619047619	-1.35748010105893e-05	0.000116684912325867	0.0734873433082765	ZNF560	chr19	9609395	9609396	cg18568589	ZNF560	S_Shore	II
cg13906811	chr2	50574943	50575244	0.00265953646009573	-2.7440381202172e-05	0.000217628597974149	0.0731776013116564	NRXN1	chr2	50575093	50575094	cg13906811	NRXN1	S_Shore	I
cg08047907	chr1	169396708	169397009	0.00114285714285714	-8.13940322103818e-06	0.00013943964248753	0.0728312948195405	C1orf114	chr1	169396858	169396859	cg08047907	C1orf114	Island	II
cg11760198	chr18	34854786	34855087	-4.87804878048781e-05	1.38888888888889e-05	6.0790273556231e-06	0.0726094968107725	BRUNOL4	chr18	34854936	34854937	cg11760198	BRUNOL4	Island	II
cg07766263	chr3	170302895	170303196	0.00140849673202614	-6.66666666666667e-06	0.000137815554301731	0.0716892435190561	SLC7A14	chr3	170303045	170303046	cg07766263	SLC7A14	Island	II
cg12610471	chr10	22634049	22634350	0.00260750629171682	2.02199684294179e-05	0.000330718031918789	0.0713026250942175	SPAG6	chr10	22634199	22634200	cg12610471	SPAG6	Island	I
cg19403534	chr10	120355269	120355570	0.000287393162393162	-3.44880356211854e-05	-1.38079380298368e-07	0.0712480748977674	PRLHR	chr10	120355419	120355420	cg19403534	PRLHR	Island	II
cg20156659	chr2	48982682	48982983	0.00118181818181818	7.57681343047197e-06	0.000163755814511102	0.0709536840011932	LHCGR	chr2	48982832	48982833	cg20156659	LHCGR	Island	I
cg25818402	chr7	64363465	64363766	0.000197619047619048	5.46752103862103e-05	7.20197568305905e-05	0.0703111231115583	ZNF273	chr7	64363615	64363616	cg25818402	ZNF273	CpG_Ocean	I
cg23671221	chr1	44031150	44031451	0.00630785385301514	-6.09909798167089e-05	0.000613187715802534	0.0700821919784795	PTPRF	chr1	44031300	44031301	cg23671221	PTPRF	Island	I
cg08171351	chr22	17600694	17600995	0.00477755417956656	-6.16233273132762e-05	0.000450994371131069	0.0700582578348731	CECR6	chr22	17600844	17600845	cg08171351	CECR6	Island	I
cg23034757	chr5	140787714	140788015	0.00130232558139535	-2.73037542662116e-05	0.000142857142857143	0.0699998882768945	PCDHGA4	chr5	140787864	140787865	cg23034757	PCDHGA4	Island	II
cg04058752	chr11	76751219	76751520	0.000514285714285714	0.000181683527141647	0.000213236473949503	0.0699906693167327	B3GNT6	chr11	76751369	76751370	cg04058752	B3GNT6	Island	I
cg09015433	chr8	57359820	57360121	0.00222222222222222	-6.11589950485971e-05	0.000129832393634422	0.0688891786332334	PENK	chr8	57359970	57359971	cg09015433	PENK	Island	I
cg05355225	chr8	86350418	86350719	0.00126489028213166	7.45029333440969e-06	0.000118335080445339	0.0683879676791549	CA3	chr8	86350568	86350569	cg05355225	CA3	N_Shore	I
cg09639931	chr17	38024244	38024545	0.0021951951951952	-2.79814622812387e-05	0.000225053694103701	0.0677736944983654	ZPBP2	chr17	38024394	38024395	cg09639931	ZPBP2	Island	I
cg08363794	chr2	176986310	176986611	3.48837209302326e-06	-2.83619525371407e-05	-2.46913580246914e-05	0.0676339145391443	HOXD9	chr2	176986460	176986461	cg08363794	HOXD9	Island	II
cg18525486	chr3	62357026	62357327	0.00117647058823529	-2.75862068965517e-05	9.87654320987654e-05	0.0672387522090864	FEZF2	chr3	62357176	62357177	cg18525486	FEZF2	Island	II
cg08109815	chr6	142409681	142409982	0.000544305737854125	-4.16189006185729e-05	1.22163194722921e-05	0.0669312203827035	NMBR	chr6	142409831	142409832	cg08109815	NMBR	Island	II
cg13019491	chr14	60977706	60978007	0.00136585365853659	-3.47222222222222e-05	0.000139817629179331	0.06684311898105	SIX6	chr14	60977856	60977857	cg13019491	SIX6	Island	I
cg15133719	chr2	223163654	223163955	0.00107627627627628	-1.40608396965429e-05	0.000131474550898204	0.0666846825396825	PAX3	chr2	223163804	223163805	cg15133719	PAX3	Island	II
cg26865446	chr3	181438178	181438479	0.00419043228799326	-4.13238704193719e-05	0.000464226148593071	0.0663455626463922	SOX2OT	chr3	181438328	181438329	cg26865446	SOX2OT	S_Shore	II
cg27227742	chr20	43935141	43935442	0.000451612903225806	-4.87338044758539e-05	5.84123522654259e-08	0.0656934611602753	MATN4	chr20	43935291	43935292	cg27227742	MATN4	Island	I
cg11716598	chr10	135139566	135139867	0.00149145299145299	-2.14819998421458e-05	0.000163405049402804	0.0650652034924454	CALY	chr10	135139716	135139717	cg11716598	CALY	Island	II
cg11128216	chr11	31825683	31825984	0.00191978250244379	-6.70513171711638e-06	0.000183418883536188	0.0648434627292213	PAX6	chr11	31825833	31825834	cg11128216	PAX6	Island	II
cg17777676	chr5	140186745	140187046	0.0007068647713809	2.69019940549622e-05	0.000104407453340633	0.0645693747429994	PCDHA2	chr5	140186895	140186896	cg17777676	PCDHA2	Island	I
cg22538780	chr8	77585298	77585599	0.00278309481216458	-1.36233775102718e-05	0.000331293029800492	0.0639597333588266	LOC100192378	chr8	77585448	77585449	cg22538780	LOC100192378	CpG_Ocean	II
cg20969194	chr2	223163025	223163326	0.0022765873015873	-6.57894736842105e-06	0.000243877648406184	0.0639588990301065	PAX3	chr2	223163175	223163176	cg20969194	PAX3	Island	II
cg07515422	chr19	40993563	40993864	0.00351636500754148	-7.10442292364565e-05	0.000297822289617372	0.0638851330890941	SPTBN4	chr19	40993713	40993714	cg07515422	SPTBN4	N_Shelf	I
cg26951440	chr10	101291122	101291423	0.000885579937304075	-6.69282976994259e-06	0.000110648005214229	0.0630364816539393	NKX2-3	chr10	101291272	101291273	cg26951440	NKX2-3	N_Shore	I
cg18105139	chr6	28058706	28059007	0.00269153515064562	-3.45326332985757e-05	0.000252703170889669	0.0628008043425598	ZSCAN12L1	chr6	28058856	28058857	cg18105139	ZSCAN12L1	CpG_Ocean	I
cg12702981	chr3	119528506	119528807	0.000387096774193548	-2.03389830508475e-05	1.84049079754601e-05	0.0624856140350877	NR1I2	chr3	119528656	119528657	cg12702981	NR1I2	N_Shore	I
cg00490606	chr8	102217598	102217899	0.00053968253968254	2.1028625997905e-05	8.06537213661243e-05	0.0621770463132208	ZNF706	chr8	102217748	102217749	cg00490606	ZNF706	Island	II
cg05221167	chr19	9609247	9609548	0.000642857142857143	2.83464777468664e-05	7.82900690640629e-05	0.062053163586414	ZNF560	chr19	9609397	9609398	cg05221167	ZNF560	S_Shore	II
cg21488066	chr6	28367748	28368049	0.00123261981920518	-7.10920951781196e-06	0.000145457462267278	0.0615537870028233	ZSCAN12	chr6	28367898	28367899	cg21488066	ZSCAN12	S_Shore	II
cg07517893	chr19	45889014	45889315	0.00406312349501204	-7.64749863641811e-05	0.000388427685450099	0.0613322428487241	PPP1R13L	chr19	45889164	45889165	cg07517893	PPP1R13L	Island	I
cg08793894	chr17	7227587	7227888	0.00254918699186992	-1.37065070703515e-05	0.000270907329673878	0.061283007727527	NEURL4	chr17	7227737	7227738	cg08793894	NEURL4	S_Shore	I
cg14754787	chr17	35299450	35299751	0.0001875	1.34228187919463e-05	3.03030303030303e-05	0.0612204360004872	LHX1	chr17	35299600	35299601	cg14754787	LHX1	Island	I
cg07536847	chr1	18957082	18957383	-4.97695852534562e-05	-2.33765019402492e-08	-6.00294484086533e-06	0.0610096121529878	PAX7	chr1	18957232	18957233	cg07536847	PAX7	Island	I
cg23095743	chr10	104000681	104000982	0.00223982662240858	3.47443534230217e-05	0.000250392041551414	0.0606776886685386	PITX3	chr10	104000831	104000832	cg23095743	PITX3	Island	I
cg24601716	chr13	28498301	28498602	0.00152368421052632	-2.11884358225821e-07	0.000174683700254727	0.0589255554568001	PDX1	chr13	28498451	28498452	cg24601716	PDX1	Island	II
cg26295328	chr15	44581066	44581367	0.00075	-6.68896321070234e-06	6.64652567975831e-05	0.0588917344888568	CASC4	chr15	44581216	44581217	cg26295328	CASC4	Island	I
cg03012544	chr8	24773118	24773419	0.000307692307692308	-1.4336917562724e-05	2.51572327044025e-05	0.0588005077629138	NEFM	chr8	24773268	24773269	cg03012544	NEFM	S_Shore	II
cg16209664	chr3	147130996	147131297	0.00175473685075203	-3.46858754707908e-05	0.000143504788530195	0.0587722654906987	ZIC1	chr3	147131146	147131147	cg16209664	ZIC1	Island	II
cg17949727	chr1	38412534	38412835	0.00134916559691913	-6.41968205275694e-06	0.000151484732320581	0.0580147735742374	INPP5B	chr1	38412684	38412685	cg17949727	INPP5B	CpG_Ocean	I
cg02098752	chr5	176023855	176024156	0.000804025243049633	5.6034800560348e-06	0.000100012138259713	0.0579683251278083	GPRIN1	chr5	176024005	176024006	cg02098752	GPRIN1	Island	II
cg09109520	chr16	57673108	57673409	0.000248954654325498	1.54766437108998e-05	4.46432816474104e-05	0.0577155997512006	GPR56	chr16	57673258	57673259	cg09109520	GPR56	CpG_Ocean	II
cg14457782	chr17	40937212	40937513	0.00178048780487805	0	0.000223114923185495	0.0573227432884196	WNK4	chr17	40937362	40937363	cg14457782	WNK4	Island	I
cg23891273	chr12	102036250	102036551	-4.97076023391813e-05	-1.35537105704579e-05	-1.83951429522187e-05	0.0564976657329598	MYBPC1	chr12	102036400	102036401	cg23891273	MYBPC1	Island	I
cg13677149	chr7	27284639	27284940	0.00132080200501253	2.06896551724138e-05	0.000164989369241673	0.0558547040395258	EVX1	chr7	27284789	27284790	cg13677149	EVX1	Island	I
cg22629111	chr1	166135058	166135359	0.00286251411631846	2.95340823224494e-07	0.000312798105146526	0.0553280061409856	FAM78B	chr1	166135208	166135209	cg22629111	FAM78B	Island	I
cg22275864	chr8	37822412	37822713	0.000424242424242424	1.94174757281553e-05	5.84795321637427e-05	0.0552244716068245	ADRB3	chr8	37822562	37822563	cg22275864	ADRB3	Island	I
cg14489474	chr18	905461	905762	0.00144144144144144	-6.71140939597315e-06	0.000130675813479188	0.054724676782311	ADCYAP1	chr18	905611	905612	cg14489474	ADCYAP1	Island	I
cg14610403	chr1	66998662	66998963	0.001375	-2.06896551724138e-05	0.000113095238095238	0.0546801641586867	SGIP1	chr1	66998812	66998813	cg14610403	SGIP1	Island	II
cg13641903	chr11	32452458	32452759	0.000139689578713969	-3.28571428571429e-05	-1.16296310537645e-05	0.0542135531135531	WT1	chr11	32452608	32452609	cg13641903	WT1	Island	I
cg19166302	chr3	122296463	122296764	0.000712280701754386	-1.36054421768707e-05	7.23986856516977e-05	0.0541116101810263	PARP15	chr3	122296613	122296614	cg19166302	PARP15	Island	II
cg10542584	chr3	62356073	62356374	0.000888888888888889	0	0.000113636363636364	0.05359603163395	FEZF2	chr3	62356223	62356224	cg10542584	FEZF2	Island	I
cg07928083	chr15	60295162	60295463	0.00039246632996633	-1.35141304844085e-05	2.50529287226535e-05	0.0533810890863522	FOXB1	chr15	60295312	60295313	cg07928083	FOXB1	N_Shore	I
cg11827910	chr11	31825606	31825907	0.00102857142857143	-1.38888888888889e-05	9.90712074303406e-05	0.0526327812678469	PAX6	chr11	31825756	31825757	cg11827910	PAX6	Island	I
cg10343742	chr3	137483356	137483657	0.00216047297297297	-1.64783427495292e-07	0.000226939543636791	0.0526215910620541	SOX14	chr3	137483506	137483507	cg10343742	SOX14	Island	II
cg05835982	chr3	129693641	129693942	0.0029125	-4.12242687961047e-05	0.000265227071309176	0.0520942782588763	TRH	chr3	129693791	129693792	cg05835982	TRH	Island	II
cg14462779	chr10	76803519	76803820	-1.18845500848896e-05	1.33527051335271e-05	1.21951219512195e-05	0.0514343028027612	DUPD1	chr10	76803669	76803670	cg14462779	DUPD1	Island	I
cg05936441	chr20	37356694	37356995	0.00484977724977725	-6.90169278283329e-05	0.000501260880566715	0.0511845962547164	SLC32A1	chr20	37356844	37356845	cg05936441	SLC32A1	Island	II
cg20732478	chr2	176993493	176993794	0.00232142857142857	-2.62237762237762e-05	0.000217827499097799	0.0506423078322238	HOXD8	chr2	176993643	176993644	cg20732478	HOXD8	Island	I
cg25429719	chr2	208989174	208989475	0.00117647058823529	6.66666666666667e-06	0.000125748502994012	0.0505733991193167	CRYGD	chr2	208989324	208989325	cg25429719	CRYGD	S_Shore	II
cg26567423	chr12	54500469	54500770	0.000162162162162162	-6.80272108843537e-06	1.17454732839348e-05	0.0498026674902833	FLJ12825	chr12	54500619	54500620	cg26567423	FLJ12825	Island	I
cg20014398	chr11	31825642	31825943	0.000646341463414634	-1.36518771331058e-05	6.73904159676517e-05	0.0487700393552131	PAX6	chr11	31825792	31825793	cg20014398	PAX6	Island	I
cg14425564	chr9	126794622	126794923	0.0014036544396799	1.43047019848982e-05	0.000188222333779563	0.0486975868001024	LHX2	chr9	126794772	126794773	cg14425564	LHX2	CpG_Ocean	I
cg08214995	chr16	22826093	22826394	0.000358974358974359	-7.04073050582723e-06	3.67724076013766e-05	0.0483998517219501	HS3ST2	chr16	22826243	22826244	cg08214995	HS3ST2	Island	II
cg02631126	chr6	28058768	28059069	0.000697674418604651	-7.01754385964912e-06	8.53658536585366e-05	0.0480990274093722	ZSCAN12L1	chr6	28058918	28058919	cg02631126	ZSCAN12L1	CpG_Ocean	I
cg08229358	chr1	179544615	179544916	0.000807142857142857	3.85876905267221e-07	0.000101981222739706	0.0478694259669869	NPHS2	chr1	179544765	179544766	cg08229358	NPHS2	Island	I
cg00911351	chr5	140767105	140767406	-0.000113178294573643	6.99722640784091e-05	4.94637955230198e-05	0.0477530536402941	PCDHGA4	chr5	140767255	140767256	cg00911351	PCDHGA4	Island	II
cg24471254	chr7	100253642	100253943	0.000331831831831832	-4.11754564580897e-05	-1.84212950170397e-08	0.0477328674437929	ACTL6B	chr7	100253792	100253793	cg24471254	ACTL6B	Island	I
cg07921625	chr13	58208200	58208501	0.000157894736842105	-1.42085938336587e-05	5.84753471033735e-06	0.0476702781596974	PCDH17	chr13	58208350	58208351	cg07921625	PCDH17	Island	II
cg02639634	chr8	54792011	54792312	0.000857142857142857	-1.41843971631206e-05	9.87654320987654e-05	0.0468837209302326	RGS20	chr8	54792161	54792162	cg02639634	RGS20	Island	II
cg18322569	chr1	91182627	91182928	0.00131578947368421	-2.14285714285714e-05	0.000138364779874214	0.0466940264477884	BARHL2	chr1	91182777	91182778	cg18322569	BARHL2	Island	I
cg06023994	chr3	170137721	170138022	-0.000232113821138211	3.50340136054422e-05	6.91605653870184e-06	0.046106485865106	CLDN11	chr3	170137871	170137872	cg06023994	CLDN11	Island	II
cg22512438	chr3	129693339	129693640	-6.7750677506775e-06	2.79600524146197e-05	2.41201815088152e-05	0.0460573596085224	TRH	chr3	129693489	129693490	cg22512438	TRH	Island	I
cg00697992	chr2	139536981	139537282	0.000727272727272727	-6.84931506849315e-06	6.76923076923077e-05	0.0460363904597984	NXPH2	chr2	139537131	139537132	cg00697992	NXPH2	N_Shore	II
cg16196812	chr10	120354989	120355290	0.00225882352941176	-3.52112676056338e-05	0.000226374859708193	0.0458089063466868	PRLHR	chr10	120355139	120355140	cg16196812	PRLHR	Island	II
cg02309273	chr1	38412594	38412895	0.00149039039039039	-1.39616481079896e-05	0.000148303841092207	0.0457473670991186	INPP5B	chr1	38412744	38412745	cg02309273	INPP5B	CpG_Ocean	II
cg21000072	chr1	3567258	3567559	0.00124137931034483	-6.99300699300699e-06	0.000107936507936508	0.0456620320855615	WDR8	chr1	3567408	3567409	cg21000072	WDR8	Island	I
cg06556702	chr12	58004298	58004599	0.00015	1.40350877192982e-05	3.04725672298683e-05	0.0454525751769045	GEFT	chr12	58004448	58004449	cg06556702	GEFT	N_Shore	I
cg10828337	chr14	29236326	29236627	-6.45161290322581e-05	7.46268656716418e-06	0	0.0450270965122966	FOXG1	chr14	29236476	29236477	cg10828337	FOXG1	N_Shore	II
cg14565725	chr1	119531894	119532195	-4.87804878048781e-05	2.75836427074282e-05	1.83123440302435e-05	0.0446888745241686	TBX15	chr1	119532044	119532045	cg14565725	TBX15	Island	I
cg01158277	chr11	111783177	111783478	0.00260034231921267	-5.32111212232242e-05	0.000216766696356477	0.0442058723400104	CRYAB	chr11	111783327	111783328	cg01158277	CRYAB	CpG_Ocean	I
cg04543289	chr16	24267409	24267710	0.00480147350469931	-7.06713780918728e-06	0.000524864540831629	0.0437399123178866	CACNG3	chr16	24267559	24267560	cg04543289	CACNG3	S_Shore	II
cg10784030	chr1	38412538	38412839	0.000685714285714286	-1.38888888888889e-05	6.19195046439628e-05	0.0436522318454364	INPP5B	chr1	38412688	38412689	cg10784030	INPP5B	CpG_Ocean	II
cg22481263	chr1	906343	906644	0.000689839572192513	-6.8259385665529e-06	7.69996502461729e-05	0.0431264784598118	PLEKHN1	chr1	906493	906494	cg22481263	PLEKHN1	Island	I
cg06966811	chr14	57276639	57276940	0.000239119303635433	0.000111430090377459	0.000116453814894928	0.0431099580700373	OTX2	chr14	57276789	57276790	cg06966811	OTX2	Island	I
cg19748424	chr5	6583451	6583752	0.00197989632634663	-6.07312546589748e-05	0.000124629299435418	0.0429604395604395	LOC255167	chr5	6583601	6583602	cg19748424	LOC255167	Island	I
cg20457796	chr10	50819350	50819651	0.001391771019678	-1.34906092533211e-05	0.000161229886603021	0.0428898233091946	SLC18A3	chr10	50819500	50819501	cg20457796	SLC18A3	Island	I
cg08409113	chr17	40937215	40937516	0.000161654135338346	-7.6713261160175e-06	1.12765525814121e-05	0.0428799170861123	WNK4	chr17	40937365	40937366	cg08409113	WNK4	Island	I
cg26702958	chr10	102996104	102996405	0.00104761904761905	-1.94285575510303e-07	0.000135291375291375	0.0414731792717087	FLJ41350	chr10	102996254	102996255	cg26702958	FLJ41350	Island	I
cg11139646	chr1	40253665	40253966	0.00025	0	2.51572327044025e-05	0.0413816255735014	BMP8B	chr1	40253815	40253816	cg11139646	BMP8B	Island	I
cg00543976	chr1	112058600	112058901	0.00026017316017316	-1.41704059512279e-05	1.78033591778332e-05	0.0411548360455731	ADORA3	chr1	112058750	112058751	cg00543976	ADORA3	S_Shore	II
cg01503065	chr4	155411656	155411957	0.00100405405405405	-1.39626687460403e-05	0.000110862987545575	0.0408335575427071	DCHS2	chr4	155411806	155411807	cg01503065	DCHS2	Island	II
cg26755141	chr6	100903689	100903990	-8.33333333333334e-06	-3.25961586680708e-07	7.43632645473138e-08	0.0408095238095238	SIM1	chr6	100903839	100903840	cg26755141	SIM1	N_Shore	II
cg24808280	chr1	169396718	169397019	0.000171918767507003	6.63786451457684e-06	2.55706943533997e-05	0.0404006940336901	C1orf114	chr1	169396868	169396869	cg24808280	C1orf114	Island	I
cg13585776	chr9	126783397	126783698	0.000914285714285714	-7.71440100643262e-06	9.5177980528299e-05	0.040341012175672	LHX2	chr9	126783547	126783548	cg13585776	LHX2	N_Shore	I
cg12936335	chr6	150286062	150286363	0.00650186712863664	-0.000102272346597145	0.000585456648276231	0.0402792166048729	ULBP1	chr6	150286212	150286213	cg12936335	ULBP1	Island	II
cg06188545	chr1	156863493	156863794	0.00317931688804554	-5.47488856513158e-05	0.000266461435672017	0.040065532189658	PEAR1	chr1	156863643	156863644	cg06188545	PEAR1	Island	I
cg15243856	chr20	43935312	43935613	0.0017047619047619	-6.99300699300699e-06	0.000155781511223175	0.0398903907495527	MATN4	chr20	43935462	43935463	cg15243856	MATN4	Island	I
