BN190266	0.006	0.013	0.043	NA	0.035	0.06	0.028	0.017	0.035	0.017	0.015	0.006	0.013	0.011	0.004	0.004	0.017	0.024	0.019	NA	N
BN190267	0.06	0.072	0.083	NA	0.133	0.297	0.105	0.11	0.113	0.094	0.069	0.074	0.105	0.104	0.025	0.086	0.066	0.129	0.073	NA	T
BN190269	0.01	0.002	0.052	NA	0.075	0.112	0.067	0.08	0.072	0.073	0.071	0.067	0.09	0.064	0.031	0.05	0.064	0.056	0.032	NA	N
BN190270	0.018	0.015	0.035	NA	0.019	0.068	0.05	0.067	0.027	0.055	0.034	0.023	0.021	0.012	0.022	0.054	0.043	0.05	0.036	NA	T
BN190271	0.014	0.014	0.057	NA	0.077	0.099	0.063	0.07	0.063	0.07	0.057	0.07	0.064	0.049	0.042	0.05	0.056	0.07	0.029	NA	N
BN190274	0.107	0.128	0.137	NA	0.128	0.157	0.148	0.144	0.151	0.141	0.144	0.15	0.149	0.157	0.155	0.139	0.145	0.147	0.127	NA	T
BN190278	0.122	0.076	0.643	NA	0.623	0.682	0.678	0.634	0.697	0.682	0.573	0.533	0.649	0.597	0.606	0.342	0.627	0.658	0.288	NA	T
BN190279	0.005	0.004	0.011	NA	0.009	0.009	0.007	0.011	0.011	0.007	0.009	0.009	0.009	0.007	0.006	0.006	0.018	0.015	0.013	NA	N
BN190280	0.026	0.009	0.017	NA	0.017	0.091	0.061	0.026	0.013	0.039	0.009	0.018	0.018	0.017	0.009	0.009	0.039	0.039	0.035	NA	T
BN190283	0.003	0.006	0.009	NA	0.006	0	0	0	0.009	0.006	0.006	0.016	0.006	0	0	0.006	0.013	0.006	0.006	NA	N
BN190284	0.144	0.051	0.224	NA	0.25	0.298	0.305	0.282	0.288	0.281	0.261	0.264	0.281	0.271	0.251	0.25	0.264	0.236	0.211	NA	T
BN190285	0	0.016	0.062	NA	0.047	0.095	0.047	0.047	0.031	0	0.016	0.047	0.016	0.016	0	0.047	0.047	0.047	0.063	NA	N
BN190286	0.014	0.014	0.047	NA	0.146	0.198	0.183	0.113	0.094	0.103	0.028	0.094	0.094	0.085	0.019	0.028	0.019	0.076	0.033	NA	T
BN190287	0	0.01	0.111	NA	0.172	0.141	0.03	0	0.02	0.071	0.01	0.01	0.061	0	0.011	0	0.03	0.051	0.02	NA	N
BN190288	0.084	0.048	0.217	NA	0.263	0.184	0.111	0.105	0.1	0.147	0.112	0.111	0.116	0.116	0.101	0.026	0.068	0.095	0.042	NA	T
BN190290	0.007	0.015	0.219	NA	0.23	0.29	0.249	0.15	0.093	0.151	0.168	0.177	0.236	0.208	0.119	0.074	0.185	0.214	0.065	NA	N
BN190292	0.014	0.014	0.216	NA	0.068	0.284	0.203	0.162	0.151	0.176	0.205	0.192	0.203	0.108	0.054	0.014	0.068	0.135	0.041	NA	T
BN190293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190296	0.006	0.012	0.006	NA	0.006	0	0.012	0.012	0.012	0.012	0.006	0.006	0	0.006	0.006	0.006	0.018	0.006	0	NA	T
BN190298	0.046	0.043	0.209	NA	0.213	0.261	0.231	0.211	0.215	0.238	0.228	0.207	0.215	0.191	0.188	0.187	0.202	0.234	0.13	NA	N
BN190300	0.313	0.204	0.764	NA	0.721	0.802	0.785	0.796	0.759	0.796	0.762	0.78	0.787	0.762	0.658	0.69	0.77	0.781	0.735	NA	T
BN190303	0.013	0.016	0.076	NA	0.083	0.124	0.086	0.08	0.085	0.104	0.075	0.089	0.096	0.089	0.098	0.08	0.098	0.085	0.076	NA	N
BN190305	0	0.005	0.031	NA	0.036	0.038	0.033	0.033	0.033	0.026	0.031	0.028	0.023	0.034	0.031	0.023	0.026	0.028	0.021	NA	T
BN190308	0.014	0.014	0.056	NA	0.033	0.1	0.061	0.058	0.047	0.039	0.05	0.042	0.053	0.036	0.031	0.039	0.058	0.072	0.047	NA	N
BN190310	0.011	0.003	0.006	NA	0.017	0.126	0.054	0.049	0.06	0.032	0.041	0.037	0.052	0.011	0.02	0.04	0.055	0.069	0.038	NA	N
BN190312	0.078	0	0.6	NA	0.588	0.647	0.62	0.608	0.608	0.42	0.588	0.451	0.608	0.549	0.353	0.588	0.588	0.569	0.569	NA	T
BN190313	0	0.01	0.019	NA	0.01	0.107	0.165	0.069	0.039	0.039	0.01	0.107	0.049	0	0	0.02	0.01	0.049	0.029	NA	T
BN190314	0	0	0.007	NA	0.014	0.055	0.039	0.021	0.015	0.036	0.028	0.026	0.02	0.007	0.022	0.024	0.026	0.033	0.015	NA	N
BN190315	0.042	0.042	0.05	NA	0.07	0.086	0.071	0.071	0.063	0.075	0.056	0.059	0.08	0.059	0.074	0.073	0.088	0.078	0.058	NA	N
BN190319	0.084	0.109	0.188	NA	0.177	0.185	0.179	0.174	0.192	0.176	0.171	0.176	0.167	0.177	0.177	0.17	0.177	0.172	0.138	NA	T
BN190322	0.005	0.008	0.092	0	0.098	0.126	0.125	0.107	0.099	0.084	0.026	0.045	0.043	0.037	0.024	0.009	0.028	0.046	0.021	0	T
BN190323	0.003	0.006	0.004	0	0.008	0.01	0.012	0.007	0.006	0.008	0.003	0.006	0.004	0.009	0.006	0.007	0.007	0.008	0.005	0	T
position	128564668	128564675	128564702	128564703	128564719	128564757	128564773	128564784	128564788	128564798	128564809	128564812	128564818	128564820	128564834	128564840	128564843	128564851	128564854	128564855	
