region	group	GSI
chr12:53845847-53845871	Bladder	0
chr5:32709991-32710021	Gastric	0.00311250618098627
chr8:114450197-114450306	Intestine	0.00193498845829823
chr22:19434777-19434816	Colon	0.00159773967846399
chr15:83378370-83378442	Thymus	0.00376211286093967
chr17:1132680-1132738	Brain	0.00722195058242257
chr10:88471747-88471812	Kidney	0.00560854574128425
chr2:136743277-136743410	Intestine	0.00402561465952744
chr2:144694382-144694431	Spleen	0.0133616302519884
chr2:71357254-71357299	Heart	0.00150526094003724
chr16:4324036-4324062	muscle	0.306590737229785
chr13:99064107-99064183	Ovary	0.706321089702308
chr19:11805479-11805555	Bladder	0.00821610561198025
chr1:234744514-234745119	Vessel	0.00216318384326433
chr10:91403887-91403986	Spleen	0.00544329122242632
chr9:43685258-43685314	Bladder	0
chr22:37172099-37172128	Fat cell	0.00261669204492203
chr6:105307669-105307698	Bladder	0.00660661797272306
chr11:66494992-66495115	Lung	0.0129782602353667
chr3:184017213-184017322	Stomach	0.0372351191227638
chr14:77228669-77228685	Liver	0.0908178905471657
chr4:108853042-108853106	Intestine	0.0189424294277417
chr17:45786300-45786312	Thymus	0.839402428354625
chr1:1550950-1551024	Gastric	0.00194641822327616
chr1:8938599-8938672	Brain	0.0458656062760804
chr1:19536544-19536560	Bladder	0
chr16:30102948-30103021	Fat cell	0.00858851533133559
chr22:39541090-39541103	Liver	0.681685054510261
chr14:75643617-75643813	Bladder	0.00535870659536501
chr7:112430333-112430365	Pancreas	0.0744810374481492
chr16:1993151-1993224	Stomach	0.00114837812333638
chr8:17944048-17944278	Bladder	0
chr21:38338590-38338707	Ovary	0.00282758406787417
chr3:41241599-41241660	Bladder	0
chr17:42408821-42408887	Brain	0.0451608930980452
chr7:156802428-156802468	Stomach	0.0019713893446409
chr6:27113801-27113881	Spleen	0.0140092831503142
chr10:103052513-103052567	Thymus	0.088455847758937
chr8:136470315-136470492	Brain	0.0221851721241133
chr12:114075890-114075911	Gastric	0.322273850298374
chr22:17601427-17601530	Ovary	0.00341895213123306
chr8:125740691-125740708	Spleen	0.00331792173102224
chr17:8906584-8906625	Heart	0.00344418042051912
chr10:73137134-73137183	Esophagus	0.0757010313048269
chr7:134143555-134143714	Intestine	0.0060265659010572
chr10:97803731-97803927	Liver	0.00350889810809286
chr10:124220785-124220910	Intestine	0.0279101012177631
chr12:110152103-110152146	Lung	0.00633653036344027
chr1:84971909-84972029	muscle	0.0185836771992215
chr2:153574934-153574996	Heart	0.00167735910358896
chr8:73163991-73164023	Intestine	0.0508404029916286
chr17:19066250-19066358	Esophagus	0.0133222060419133
chr7:123672530-123672618	Heart	0.0635939870352631
chr6:132128914-132129007	Esophagus	0.00243684667079851
chr19:54694240-54694996	Colon	0.00255877910561919
chr7:157361573-157361707	Pancreas	0.687507869108392
chr16:1402036-1402465	Stomach	0.00322327595323722
chr6:32821858-32822327	Pancreas	0.00454950609221489
chr12:130823580-130823604	Colon	0.372243091426968
chr4:36245882-36245910	Thymus	0.00493676082935287
chr7:92076844-92076895	Ovary	0.00309731121016753
chr8:71519629-71519866	Liver	0.00290284041250135
chr16:2255206-2255691	Bladder	0.00262116550197572
chr13:50656017-50656055	Ovary	0.890055328054977
chr1:21503377-21503542	Liver	0.00223521322984677
chr12:56858347-56858461	Bladder	0
chr2:47572110-47572240	Bladder	0
chr2:222436863-222436886	Liver	0.0177040379455058
chr10:77163115-77163323	Stomach	0.0256984951323553
chr6:44214106-44214299	Vessel	0.00293747566049223
chr6:3227402-3227501	Colon	0.00310606001113334
chr17:66286827-66286840	Liver	0.173617832068658
chr9:78871175-78871203	Stomach	0.692803468334225
chr14:23526968-23527212	Liver	0.00332875258021082
chr17:4851622-4851682	Heart	0.0210819431366191
chr2:203499596-203499681	Ovary	0.00306931141640753
chr1:40421221-40421341	Ovary	0.00277903545198269
chr1:153963412-153963436	Esophagus	0.00925225214711452
chr7:1117560-1117593	Brain	0.35333697181999
chr7:91687528-91687673	Stomach	0.683772233983162
chr8:86376256-86376358	Lung	0.00441857852324242
chr17:4710058-4710073	Spleen	0.0449391551085656
chr15:91478125-91478143	Bladder	0.0155359510264371
chr9:131446086-131446143	Colon	0.47412258119206
chr7:37455676-37455914	Bladder	0
chr3:9746709-9746759	Brain	0.0136884409240408
chr2:161056599-161056648	Ovary	0.451620234107648
chr3:52443677-52443817	Bladder	0.00293338887416174
chr11:71814439-71814457	Liver	0.0167758675152124
chr8:59465410-59465643	Colon	0.00598703271404186
chr20:42086971-42087030	Kidney	0.0954342232056736
chr16:69139704-69139867	Thymus	0.00416163189058438
chr6:2766308-2766914	Liver	0.00199851344037573
chr10:111683405-111683466	Vessel	0.00464088471651025
chr4:74735277-74735298	Ovary	0.00860777588822754
chr19:50194364-50194421	Stomach	0.291551069727749
chr2:170440804-170440864	Brain	0.0054737691046193
chr17:31254874-31254939	Lung	0.00686092910897959
chr10:6245929-6246048	Kidney	0.00180076904209922
chr14:104583491-104583583	Esophagus	0.013996081705036
chr11:122933999-122934102	Lung	0.00478556479781667
chr10:90640767-90640805	Vessel	0.0108530045029115
chr14:66975603-66975690	Thymus	0.00172784972392474
chr19:1471055-1471138	Brain	0.247545351307353
chr6:13487017-13487135	Bladder	0.00220914198704372
chr4:71767824-71767914	Ovary	0.00347000236121026
chr1:211871979-211872134	muscle	0.0893307818017124
chr17:78388437-78388490	Lung	0.00935378024200325
chr12:39837258-39837451	Lung	0.00696601167056175
chr2:131851020-131851661	Pancreas	0.0022499599171042
chr1:169555673-169555744	muscle	0.00464498169048018
chr2:238768231-238768258	Pancreas	0.000965865025967321
chr2:45396306-45396352	Brain	0.0190101303397029
chr19:30206408-30206441	Liver	0.0283720484228939
chr7:135194041-135194456	Bladder	0.00503206688367673
chr4:980840-980928	Esophagus	0.00183070833674275
chr21:46238055-46238092	Gastric	0.0010062960104731
chr9:130477617-130477802	Lung	0.00454121355482278
chr11:128563441-128563715	Kidney	0.0279884547870675
chr12:123869345-123869379	Vessel	0.00774990383013219
chr2:71295204-71295280	Lung	0.00216205672735523
chr11:66512354-66512717	Colon	0.00252998456107363
chr6:8102531-8102612	Esophagus	0.00154657486056594
chr13:33924434-33924520	Brain	0.0135966435801846
chr7:156797306-156797345	Pancreas	0.734219172795459
chr20:25834459-25834479	Thymus	0.0309459064086521
chr11:62494264-62494295	Spleen	0.013995574743687
chr14:104095082-104095117	Ovary	0.0278040149595937
chr11:68606840-68607106	Ovary	0.0031876271214727
chr15:42867348-42867719	Ovary	0.00368338064848563
chr16:75018516-75018594	Colon	0.00415149719366007
chr5:32174277-32174577	Ovary	0.00244588914794804
chr2:134948632-134948706	Bladder	0.454691181123183
chr19:55895297-55895317	Esophagus	0.00573992604704343
chr10:3478091-3478319	Pancreas	0.535841116638722
chr17:45924901-45924914	Ovary	0.789992703478457
chr1:17231561-17231638	Kidney	0.00520817939677093
chr1:235813022-235813042	Lung	0.00519773435724274
chr12:8549362-8549377	Bladder	0
chr1:249167898-249168141	Thymus	0.00454267419445899
chr1:40782808-40782859	Vessel	0.0133104002065728
chr13:26828275-26828385	Heart	0.000730712294249258
chr1:95113861-95113943	Brain	0.656162693611898
chr11:76838349-76838479	Bladder	0
chr19:50554027-50554485	Intestine	0.0360848311232382
chr6:99962989-99963138	Ovary	0.0029874526715172
chr5:138630101-138630162	Thymus	0.00341506631952576
chr1:2323259-2323315	Ovary	0.00444463236007066
chr19:37568864-37568963	Bladder	0
chr8:19797908-19797954	Gastric	0.00586974290763499
chr14:105281851-105281974	Esophagus	0.00279499268992123
chr9:100395909-100396295	Colon	0.00526064954334737
chr16:2509982-2510152	Thymus	0.0107244474018806
chr15:43663242-43663348	Intestine	0.00187814578969014
chr10:122739235-122739342	Spleen	0.0812052734951076
chr4:83206469-83206533	Esophagus	0.00258871417271961
chr17:17585696-17585773	Esophagus	0.00275327227031188
chr6:12074877-12074883	Thymus	0.576851951888829
chr3:51534032-51534059	Thymus	0.00435395780119408
chr14:102771421-102771557	Ovary	0.0026372235387065
chr12:57022841-57022979	Bladder	0
chr2:238864958-238865041	Pancreas	0.0311088198049673
chr13:103452930-103453151	Bladder	0.0117982182896546
chr22:45809512-45809551	Thymus	0.0406326601247771
chr3:11641974-11642324	Liver	0.704392977086995
chr17:77818772-77818838	Colon	0.0846348201277594
chr5:179050941-179051142	Lung	0.0102163442435358
chr8:26724458-26724486	Stomach	0.682198555365398
chr11:64646397-64646408	Heart	0.00136964754034807
chr21:35197108-35197283	Brain	0.64570327168572
chr1:155057547-155057628	Thymus	0.00570466897765189
chr1:28261397-28261551	Bladder	0
chr5:134259135-134259270	Stomach	0.683772233983162
chr12:120807278-120807298	Fat cell	0.00277788995960213
chr3:188506420-188506581	Brain	0.613374136667355
chr10:97803544-97803706	Brain	0.00385421937279734
chr18:21269986-21270030	Bladder	0.0085116622998382
chr5:59063759-59063960	Bladder	0
chr7:151926526-151926639	Brain	0.9
chr19:17559045-17559146	Intestine	0.00809863185884517
chr22:37415223-37415261	Spleen	0.00489771674372608
chr6:108882312-108882406	Spleen	0.598164860383455
chr19:48825402-48825464	Lung	0.00483263176185344
chr2:109403547-109403712	Bladder	0
chr6:109416627-109416664	Spleen	0.0191264610205069
chr12:90103718-90103804	Thymus	0.00388040944524294
chr1:75197391-75197436	Kidney	0.503090377541772
chr16:285004-285030	muscle	0.0231978136994201
chr3:197807284-197807350	Intestine	0.00688438883998332
chr21:34851086-34851272	Kidney	0.00231248120894572
chr16:84178000-84178023	Fat cell	0.0411524941700811
chr8:61936203-61936238	Pancreas	0.0029056273087981
chr6:117923696-117924044	Vessel	0.169392503688625
chr7:128171874-128171966	Bladder	0
chr2:12856752-12856903	Liver	0.0110876877047488
chr12:125478836-125478909	Thymus	0.00346949940293104
chr13:37393591-37393612	Ovary	0.00939843617252355
chr1:8277508-8277536	Heart	0.00303197547844606
chr17:4045796-4045920	Bladder	0.00106415963252891
chr5:107716450-107716609	Vessel	0.00388515637933643
chr19:46406350-46406437	Ovary	0.00726763836853465
chr7:140340820-140340851	Liver	0.00840173857637727
chr17:48238804-48239192	Ovary	0.0085282936121163
chr22:29279627-29279951	Esophagus	0.0278294010916136
chr8:12989958-12990193	Thymus	0.00484058955863486
chr3:71633503-71633727	Kidney	0.013649601225907
chr5:126113628-126113742	Thymus	0.0102733621085693
chr2:78214816-78215015	Stomach	0.661377102055997
chr7:137531687-137531729	Fat cell	0.00287102853437063
chr12:120966822-120967064	Ovary	0.00318198537591901
chr3:14166967-14167281	Stomach	0.00522102624619961
chr17:20946076-20946137	Liver	0.0086691717736587
chr6:136871986-136872040	Thymus	0.0129004728397481
chr17:11501715-11501779	Intestine	0.0375727998007055
chr2:56151065-56151079	Esophagus	0.416217093428228
chr7:8301692-8301910	Colon	0.00699813504593088
chr4:657755-657926	Colon	0.0457992322263599
chr3:133291978-133292183	Spleen	0.00495804009909779
chr3:119396151-119396209	Thymus	0.512971267456316
chr20:34330470-34330783	Bladder	0.00517823444714115
chr7:33102363-33102427	Gastric	0.00221478766962407
chr13:21277580-21277657	Ovary	0.00197103901635646
chr7:31232679-31232749	Colon	0.127093430978812
chr14:96567035-96567134	Bladder	0
chr4:185655596-185655702	Ovary	0.00779209114555682
chr4:90031914-90031948	muscle	0.00369097119219316
chr19:11877660-11877742	Gastric	0.00419036747692755
chr1:33383326-33383481	Liver	0.9
chr9:86432187-86432212	Bladder	0
chr22:31477181-31477259	Colon	0.00170075740574108
chr15:65186480-65186524	Brain	0.413375202053272
chr13:45915175-45915245	Spleen	0.0136406869474597
chr5:110847820-110847833	Lung	0.0307604840085637
chr12:3309815-3309844	Heart	0.427527681703496
chr2:230932955-230933045	Brain	0.00736939154215328
chr8:23261532-23261567	Esophagus	0.0143011183415507
chr6:149069407-149069451	Bladder	0.0179658076243161
chr8:123651152-123651415	Bladder	0
chr4:71600411-71600609	Bladder	0
chr12:93964070-93964402	Bladder	0.00399710191364551
chr19:11200544-11200600	Kidney	0.00704030602910284
chr2:220408649-220408833	muscle	0.0306596439305778
chr9:94712080-94712121	Gastric	0.0476435611351544
chr9:38393143-38393185	Esophagus	0.00586415906458046
chr20:57089886-57089932	muscle	0.0971777372522651
chr10:101281280-101281330	Thymus	0.778225814973499
chr16:69599834-69599860	Vessel	0.00617266113634116
chr6:114179100-114179293	Esophagus	0.0177976667518277
chr4:144622082-144622096	Liver	0.00845615231896396
chr20:33146781-33146817	Bladder	0.265582450760798
chr7:143042776-143042806	muscle	0.218120498494292
chr3:66551728-66551971	Colon	0.00336503342298025
chr22:20287446-20287495	Pancreas	0.551564514046429
chr19:8008437-8009050	Colon	0.00292057895330045
chr20:56284502-56284569	Brain	0.0462976024614888
chr2:232826718-232826732	Ovary	0.00548938385139746
chr4:174255640-174256180	Vessel	0.00616703694833534
chr15:26056833-26056945	Brain	0.683772233983162
chr15:32906081-32906156	Intestine	0.122700665210609
chr5:129239595-129239625	Stomach	0.011665120538194
chr10:43892090-43892115	Colon	0.00201732222892445
chr4:8873991-8874008	Colon	0.0589204082839952
chr11:62554907-62555054	Spleen	0.00225815752135591
chr5:133375409-133375456	Fat cell	0.00478556479781667
chr17:1960067-1960101	Vessel	0.836227408596609
chr11:65625440-65625946	Ovary	0.00393999806373563
chr2:27938428-27938535	Pancreas	0.0134976856162401
chr11:63933143-63933214	Heart	0.000691227986682641
chr20:37314662-37314704	Kidney	0.0446581242650649
chr8:144242020-144242097	Colon	0.030641435303293
chr21:26980116-26980130	Intestine	0.006825167556871
chr19:1241718-1241733	Gastric	0.00410331738725855
chr1:208417279-208417360	muscle	0.00410638324344129
chr19:2579263-2579348	Lung	0.00719238202939658
chr1:39338291-39338565	Pancreas	0.0159037871841324
chr6:107982215-107982438	Bladder	0
chr11:43334109-43334292	Bladder	0
chr5:76115346-76115435	Lung	0.00954822796519906
chr8:99956814-99956932	Intestine	0.00569856980104549
chr7:126892173-126892195	Esophagus	0.0090944227645154
chr11:118016178-118016577	Thymus	0.00394931808402772
chr20:20032922-20032964	Brain	0.0300327585480274
chr20:30457833-30458073	Esophagus	0.00427908334354944
chr5:177558252-177558302	Vessel	0.00287409322946741
chr1:28218142-28218302	Brain	0.683772233983162
chr2:69533878-69533965	Liver	0.0194082490411648
chr6:85484399-85484488	Fat cell	0.0092680713082942
chr1:121261505-121261523	Colon	0.522424896789784
chr18:45457744-45457801	Ovary	0.00302657041841229
chr6:150067267-150067613	Vessel	0.00524680023986308
chr5:142624087-142624260	Bladder	0
chr19:2783539-2783606	Thymus	0.00541672753930469
chr6:38670852-38670971	Esophagus	0.00124899327030369
chr15:93352641-93352915	Stomach	0.00295852990603164
chr2:47596638-47596696	Stomach	0.0603639547082171
chr17:37762214-37762287	Thymus	0.0267177626664831
chr19:50169078-50169316	Stomach	0.00484904275892507
chr18:59001729-59001829	Bladder	0
chr19:2391313-2391489	Bladder	0
chr10:43932188-43932569	Ovary	0.00270192545226063
chr2:109745823-109746079	Stomach	0.10325491574376
chr4:38869645-38869668	Colon	0.0618359240813747
chr20:45338522-45338560	Stomach	0.644079421608371
chr15:96895580-96895605	Pancreas	0.664378631601346
chr12:131323661-131323724	Thymus	0.00342297427702157
chr1:43814483-43814602	Thymus	0.73196612466906
chr13:52769562-52769574	Stomach	0.660280187640791
chr1:14076355-14076623	Heart	0.0106388491961837
chr16:4475728-4475747	Gastric	0.00163124903441513
chr14:57283852-57283858	Intestine	0.437784736649014
chr18:4454973-4455191	Gastric	0.0756589050204606
chr12:53689270-53689311	Ovary	0.00130347612087598
chr17:79981270-79981513	Thymus	0.0179213112759162
chr5:112312496-112312696	Ovary	0.00171962511095766
chr14:62162971-62163035	Thymus	0.0215180622032465
chr10:120355454-120355522	Pancreas	0.283699694251086
chr10:116582166-116582187	Thymus	0.00491738871026919
chr12:68041947-68041969	Pancreas	0.00606294879510391
chr15:42349389-42349436	Stomach	0.00300499358473739
chr11:125495456-125496250	Kidney	0.00522404247581469
chr10:88963421-88963550	Liver	0.00493390113969063
chr18:46986754-46987059	Bladder	0.00385993548634422
chr19:44645513-44645554	Stomach	0.0843656451357359
chr11:66887143-66887272	Bladder	0.00183662259897084
chr15:78858189-78858409	Bladder	0.00222564981261818
chr5:79448720-79448830	Lung	0.530065678884071
chr18:66381996-66382727	Ovary	0.00205736386719171
chr3:64016452-64016560	Colon	0.0102403959469754
chr12:26189116-26189231	Colon	0.535841116638722
chr10:75012770-75012926	Bladder	0
chr1:196404700-196404846	Pancreas	0.482529912293098
chr5:176561490-176561741	Kidney	0.00248893704587099
chr14:91884728-91884742	Pancreas	0.130599742849956
chr1:2121082-2121257	Thymus	0.649270699137918
chr18:3261312-3261627	Fat cell	0.0889241582493824
chr14:74058696-74058801	Vessel	0.00326174690653601
chr17:45973968-45974027	Esophagus	0.00383678130346611
chr17:8079693-8079763	Heart	0.0213899524428039
chr8:20054546-20054582	Pancreas	0.00307107726534497
chr3:46506248-46506284	Fat cell	0.495220735402898
chr9:133536491-133536515	Heart	0.0135410630916082
chr1:167691408-167691467	Colon	0.0237096360753641
chr5:139555210-139555625	Thymus	0.0234305344337281
chr17:48227466-48227567	Thymus	0.00298631583371416
chr11:19262802-19262836	Bladder	0
chr22:18507064-18507281	Ovary	0.0937453484466186
chr15:62457276-62457311	Lung	0.00954822796519906
chr20:20343630-20343651	muscle	0.147821750284561
chr7:30810903-30811227	Stomach	0.00187316491034037
chr4:2814121-2814172	Vessel	0.773482425973988
chr10:111985426-111985520	Bladder	0
chr14:58893936-58893986	Kidney	0.00255965111643126
chr8:135844591-135844777	Heart	0.00167040377294366
chr7:75592417-75592602	Bladder	0
chr14:62229464-62229526	Pancreas	0.00319292658484782
chr7:12251176-12251418	Bladder	0.00503284032743745
chr1:26438727-26438807	Thymus	0.0040969543490056
chr17:76164513-76164563	Fat cell	0.203870763030608
chr11:117415020-117415223	Bladder	0
chr7:84815675-84815810	Bladder	0.300260531156557
chr10:101769857-101769899	Liver	0.0184501509203456
chr9:140099580-140099912	Heart	0.0020164741485399
chr3:29322818-29322961	Bladder	0
chr22:39052539-39052717	Vessel	0.00292795002001799
chr21:37529509-37529559	Fat cell	0.00155519309871697
chr15:92938315-92938328	Esophagus	0.0586983385262459
chr12:31742949-31743155	Colon	0.00415544462768654
chr22:33050374-33050580	Bladder	0
chr22:24181153-24181223	Esophagus	0.0399676078249246
chr10:31422924-31423073	Bladder	0.00870768155788995
chr2:121493464-121493494	Gastric	0.00151694781131624
chr6:150921473-150921514	Lung	0.00437179534907996
chr2:242089540-242089638	Pancreas	0.00273386852051167
chr7:156742173-156742359	Stomach	0.00825572102237953
chr6:126307700-126308051	Brain	0.00610184714108821
chr12:98897658-98897716	Ovary	0.00614538811613198
chr8:41908560-41908584	Ovary	0.00307980474864884
chr1:205425818-205425861	Fat cell	0.00612311485431134
chr6:3024019-3024036	Liver	0.588857298695889
chr12:109531183-109531538	Lung	0.00249686465847222
chr6:109416234-109416244	muscle	0.0458457988746757
chr3:123303455-123303474	Bladder	0
chr8:145597986-145598073	muscle	0.00550582300635408
chr10:133795292-133795328	Pancreas	0.303888903830478
chr15:45077015-45077053	Intestine	0.00350615526456989
chr8:146078772-146078905	Colon	0.00292482751053364
chr17:62492625-62492752	Spleen	0.00636529263550394
chr16:74700509-74700553	Bladder	0.00293466665170434
chr7:142986054-142986245	Bladder	0
chr15:72564856-72564866	Gastric	0.00788037790096198
chr15:96870121-96870191	Brain	0.012005239611328
chr2:181415696-181415946	Heart	0.318707930942039
chr17:7211972-7212087	Vessel	0.0133560803696824
chr14:32545212-32545331	Pancreas	0.00680817938804492
chr5:150080915-150080948	Brain	0.0137174644591874
chr22:22292585-22292728	Thymus	0.0043652009561786
chr7:64085563-64085664	Stomach	0.437658674809651
chr1:41966384-41966447	Ovary	0.741635261824373
chr12:104458041-104458151	Intestine	0.00321457354286525
chr10:52516633-52516860	Stomach	0.683772233983162
chr17:8057588-8057636	Colon	0.309182641309676
chr2:201980973-201981157	Liver	0.00674015693705474
chr10:75910160-75910235	Bladder	0
chr9:37576310-37576657	Esophagus	0.00354244546833445
chr10:70426131-70426318	Stomach	0.683772233983162
chr11:69258251-69258277	Kidney	0.00430136355940179
chr11:124609552-124609766	Esophagus	0.00504808003456351
chr2:74347340-74347390	Colon	0.381943918598105
chr10:11207539-11207978	muscle	0.613483359608523
chr17:72453918-72454028	Thymus	0.0214488994527204
chr19:1095293-1095625	Bladder	0.00296934395471523
chr8:21776842-21776946	Intestine	0.00233860614189432
chr1:171455233-171455465	Bladder	0
chr1:36039066-36039082	Fat cell	0.172893211042426
chr14:75743798-75743942	Pancreas	0.00288351683393913
chr10:62493294-62493333	Liver	0.0728757162000465
chr18:2906381-2906415	Ovary	0.0279593049387392
chr12:125478073-125478099	Esophagus	0.00507730641329302
chr16:1021250-1021262	muscle	0.0613985296695069
chr22:37881304-37881380	Liver	0.563421899875669
chr7:30951800-30951899	Liver	0.401345239924493
chr5:114505078-114505430	Intestine	0.0052663854428913
chr16:55358798-55358845	Colon	0.0518130922399702
chr1:152020436-152020578	muscle	0.410025374407644
chr18:6414459-6414711	Gastric	0.0198418913032079
chr1:226496492-226496546	Bladder	0.0111782680130684
chr11:12399581-12399649	Thymus	0.00713716210425669
chr19:46009667-46010046	Ovary	0.00401340532633163
chr19:3786227-3786279	Stomach	0.00559007030112415
chr2:97202939-97203019	Ovary	0.00510752787703964
chr2:26951342-26951357	Bladder	0.593575000467398
chr10:11207315-11207412	Colon	0.298019372154885
chr19:20189192-20189254	Colon	0.125125228210794
chr6:33176049-33176305	Brain	0.0144573514495308
chr16:12008604-12008726	Liver	0.0280440630263321
chr6:26033486-26033563	Pancreas	0.00678433450287089
chr2:69870901-69871270	Bladder	0.00621886656759508
chr16:88868782-88868812	Liver	0.725691773347629
chr15:77197345-77197389	Kidney	0.00403147466900866
chr3:195808403-195808763	Ovary	0.00553780048001894
chr1:1982369-1982433	Esophagus	0.00628498081535801
chr12:9800891-9801195	Pancreas	0.00466466765099506
chr7:98467624-98467652	Colon	0.047545967231855
chr12:29302005-29302023	Liver	0.0141028465096981
chr4:2243324-2243621	Liver	0.00319287917359589
chr19:984301-984337	Colon	0.00291033834597078
chr1:236767423-236767478	Thymus	0.00274972381249894
chr5:56205796-56205938	Thymus	0.00315954662484593
chr12:19593169-19593284	Esophagus	0.00593043298493891
chr14:68202125-68202200	Liver	0.595171747653423
chr3:33481240-33481551	Thymus	0.00282858432663572
chr1:179198541-179198585	Bladder	0.00327616082558286
chr2:27851683-27851741	Vessel	0.0958301940765496
chr20:60813941-60814037	Intestine	0.00175297848211481
chr19:13229794-13229855	Vessel	0.0061683611171766
chr16:5167361-5167462	Pancreas	0.35428722653943
chr7:73134110-73134179	Heart	0.00511087117695459
chr13:50699113-50699171	Intestine	0.0224025573019346
chr15:63414518-63414533	Pancreas	0.00444803032735707
chr2:63815281-63815397	Kidney	0.00152150606562281
chr6:150464457-150464643	Liver	0.015271853916853
chr10:131331286-131331331	Ovary	0.501924914057137
chr20:32399368-32399576	Thymus	0.00415714216473989
chr11:128564849-128564877	Kidney	0.00954822796519906
chr18:40630801-40631016	Brain	0.650577576388439
chr19:35740183-35740284	Thymus	0.026833345901584
chr19:52222782-52222788	Liver	0.874720481086091
chr7:92466303-92466367	Spleen	0.0142880990993839
chr17:55334895-55335014	Heart	0.00283866100660657
chr8:67873803-67873889	Intestine	0.0220452140728023
chr10:135049545-135049671	Ovary	0.655461924018285
chr5:138534090-138534279	Thymus	0.00215896775118125
chr13:96329496-96329526	Intestine	0.00443552372594673
chr6:27777942-27777977	muscle	0.00233584275465587
chr12:83081315-83081494	Fat cell	0.00479483528039099
chr19:34012271-34012716	Ovary	0.0940246974084623
chr12:111806276-111806319	Kidney	0.136320159270214
chr7:150864310-150864335	Vessel	0.0828924020540982
chr19:8429405-8429526	Thymus	0.0113342704847253
chr17:1546874-1546934	muscle	0.0353419206330678
chr16:89557265-89557382	Lung	0.00324288805593455
chr10:8092660-8092720	Kidney	0.0047620173093132
chr20:57427868-57427914	muscle	0.73969597619934
chr1:6239394-6239436	Ovary	0.0270212797648547
chr2:233562894-233562996	Bladder	0
chr6:82956952-82957039	Fat cell	0.00236732633724598
chr1:47069615-47069657	Bladder	0.00333031987345064
chr17:46019005-46019376	Colon	0.137255046591308
chr6:10869595-10869740	Heart	0.318707930942039
chr5:7396407-7396467	Esophagus	0.0298604497133911
chr3:109384719-109384802	Liver	0.891867397976196
chr5:71019659-71019947	Brain	0.651929941157159
chr5:63461569-63461581	Spleen	0.0436320797756116
chr2:71504102-71504147	Lung	0.0106950408921499
chr7:151216950-151216993	Pancreas	0.00226305165448135
chr1:110162245-110162383	Lung	0.0165797480085791
chr16:2802385-2802721	Esophagus	0.00297264776885962
chr6:26189026-26189082	Gastric	0.00554601055966218
chr2:203243126-203243313	Brain	0.683772233983162
chr2:219858259-219858459	Lung	0.00431061480314773
chr8:98619240-98619306	Liver	0.61717787553243
chr19:59055746-59055849	Bladder	0.00600471911268139
chr22:20911689-20911832	Liver	0.9
chr12:5019846-5019895	Colon	0.0373235363651519
chr4:53578740-53578793	Thymus	0.00530632703582399
chr16:85784385-85784492	Brain	0.00588716807344774
chr12:107167764-107167876	Liver	0.00431282290472546
chr19:47359429-47359497	Colon	0.00437838809603863
chr10:60145388-60145451	Bladder	0
chr5:54179514-54179609	Kidney	0.0297483405474865
chr13:113864096-113864188	Ovary	0.00301837655697299
chr4:87856187-87856221	Kidney	0.00314039537152426
chr17:43188127-43188155	Gastric	0.524875948536922
chr4:1722179-1722195	Fat cell	0.00917620143326903
chr3:184530513-184530565	Gastric	0.0122493845440534
chr3:150481485-150481565	Heart	0.00311787097108594
chr2:96991195-96991253	Kidney	0.00666043404527177
chr15:45458905-45458988	Thymus	0.00548664643573052
chr16:122681-122708	Bladder	0
chr4:7941344-7941369	Kidney	0.0081897975609363
chr15:55880162-55880197	Vessel	0.011232077946831
chr4:20254095-20254118	Kidney	0.0287460061665928
chr17:7747072-7747163	Liver	0.00650535863078018
chr9:100395363-100395373	Esophagus	0.00156642814611838
chr11:2720935-2721094	Lung	0.588156319723259
chr7:84796071-84796359	Colon	0.535841116638722
chr17:56833970-56833984	Thymus	0.0142880990993839
chr9:133815069-133815079	Ovary	0.0124265325326689
chr2:99797852-99797971	muscle	0.00393278677920285
chr1:235667023-235667124	Gastric	0.0135944595448139
chr1:149908687-149908765	Thymus	0.844427704526697
chr17:2907872-2907901	Esophagus	0.724896844772296
chr12:132315285-132315405	Stomach	0.02292265129343
chr15:63449783-63449972	Liver	0.00842104359347604
chr1:26946768-26946850	Bladder	0
chr5:88577232-88577359	Colon	0.526734826313429
chr1:42127432-42127778	Liver	0.00359712557375744
chr5:133707509-133707563	Bladder	0
chr12:133067488-133067536	Ovary	0.00546126882220747
chr1:226310377-226310396	Kidney	0.00876164238592458
chr11:72145266-72145474	Vessel	0.00371434969310438
chr2:98963129-98963165	Lung	0.125244518864985
chr8:119752702-119752913	Bladder	0
chr14:75389824-75389887	Fat cell	0.126634088025757
chr5:156693403-156693585	Lung	0.00840336691125547
chr17:78451840-78451881	Intestine	0.0547331283238454
chr14:77787963-77788000	Bladder	0
chr14:21482966-21483172	Bladder	0
chr10:102508356-102508457	Kidney	0.00944522641273336
chr21:38081090-38081186	Stomach	0.444566610595534
chr3:49840132-49840181	Fat cell	0.000980688214087007
chr1:167424103-167424519	Colon	0.00307710064169232
chr2:26521936-26522338	Brain	0.247973415303
chr7:56119859-56119885	Bladder	0.00935626540116302
chr3:158289165-158289376	Intestine	0.202835707500526
chr4:54588907-54589119	Bladder	0
chr1:184357350-184357482	Bladder	0
chr9:132804708-132804779	Bladder	0.00418430601882936
chr11:80081812-80081931	muscle	0.437658674809651
