	genesymbol	McaM	McoM	Pvalue	OR	CI.upper	CI.lower	Logistic.P	Sens	Spec	AUC
HOXA9_27204948	HOXA9	0.520400965439932	0.202388630942925	4.31035043391966e-21	6.52547876262242	9.03131822449754	4.6331565890254	8.23276827523476e-09	0.759615384615385	0.970873786407767	0.883308439133682
HOXA9_27204951	HOXA9	0.548189778993315	0.221149173426817	1.21604646387626e-23	7.82972794543661	10.8320288785679	5.52973273756541	1.08613761044829e-08	0.826923076923077	0.980582524271845	0.909914115011202
HOXA9_27204958	HOXA9	0.529053538376774	0.17395545407064	5.81309825032476e-25	7.62358311914265	10.5394222092711	5.4113813123178	7.82117489038365e-09	0.836538461538462	0.961165048543689	0.923637042569081
HOXA9_27204981	HOXA9	0.495251713595231	0.154270369237918	5.33808073927112e-22	6.69571087765449	9.05111616586302	4.8178168993465	1.23019524471997e-09	0.788461538461538	0.961165048543689	0.89273711725168
HOXA9_27204984	HOXA9	0.49651506550036	0.208988038891642	4.92934796041595e-17	4.91346405555435	6.63873424959167	3.54752235884677	9.55618077216017e-10	0.711538461538462	0.961165048543689	0.840132561613144
HOXA9_27204991	HOXA9	0.478409260831836	0.124352626263469	4.63985403908771e-24	6.83421079741402	9.32473341394515	4.87571482582985	2.98087516940889e-09	0.836538461538462	0.912621359223301	0.914301717699776
HOXA9_27204998	HOXA9	0.532900034471485	0.154121880044497	1.01928821502732e-23	6.68121798966742	9.22276519595073	4.76033807584448	6.32884504971559e-09	0.846153846153846	0.932038834951456	0.91075429424944
HOXA9_27205011	HOXA9	0.529015680115422	0.15464386174137	2.74944014111925e-24	6.95918270243817	9.50517760039642	5.00104216041632	2.41764145138045e-09	0.875	0.922330097087379	0.916682225541449
HOXA9_27205013	HOXA9	0.474606731330348	0.100474926065424	9.44049343345039e-26	8.09327785688594	11.0883828931429	5.73935217521755	4.87686176801301e-09	0.903846153846154	0.912621359223301	0.932272218073189
HOXA9_27205016	HOXA9	0.502263972602047	0.114574743943496	2.16398143824465e-24	6.81685544490372	9.34213511063419	4.88015187593075	3.27104848919021e-09	0.875	0.932038834951456	0.917755787901419
HOXA9_27205019	HOXA9	0.494459109920052	0.111538907430219	1.18900684445711e-24	7.24331402062987	9.84187111331282	5.19999837878359	1.74962956433903e-09	0.875	0.932038834951456	0.920416355489171
HOXA9_27205022	HOXA9	0.465534690034087	0.0918643860342579	1.63069325191996e-25	8.82227106152787	12.1255174530468	6.18742599469793	9.33503790285285e-09	0.865384615384615	0.941747572815534	0.929798356982823
HOXA9_27205035	HOXA9	0.476195105944442	0.0894369588393935	2.1696727344114e-26	8.14221615649876	11.0072146739471	5.87651197985428	9.94274964581959e-10	0.865384615384615	0.932038834951456	0.938853622106049
HOXA9_27205043	HOXA9	0.54213818525459	0.113050992410082	2.03590728488159e-26	7.8327750202884	10.8446617541793	5.51463354541308	1.18342188013685e-08	0.884615384615385	0.932038834951456	0.939413741598208
HOXD12_176964063	HOXD12	0.215748876117784	0.057761660952618	7.0914149969461e-19	12.016922297549	16.5148158722884	8.359359148531	1.04908206768811e-08	0.798076923076923	0.864077669902913	0.860203510082151
HOXD12_176964066	HOXD12	0.280966823838241	0.0725254403334801	2.43394600417345e-20	10.3825720094293	14.2805298420807	7.27478028860988	9.08136472197287e-09	0.807692307692308	0.922330097087379	0.875420089619119
HOXD12_176964071	HOXD12	0.27995248770914	0.0676844854198699	6.23196862437514e-21	10.4745376266379	14.4556937774116	7.29319882464893	1.32800820285054e-08	0.798076923076923	0.912621359223301	0.881628080657207
HOXD12_176964073	HOXD12	0.259243577579193	0.0693926398854424	1.63758564464589e-18	9.19510821182728	12.8986488617488	6.29260954419337	5.58252516785125e-08	0.730769230769231	0.941747572815534	0.856282673637043
HOXD12_176964082	HOXD12	0.48405784345753	0.215119910928691	8.49423608848917e-23	7.03642579171567	9.22001664897526	5.25863376528184	3.10156166351093e-11	0.865384615384615	0.932038834951456	0.901232262882748
HOXD12_176964091	HOXD12	0.321969291860369	0.097209514930608	5.11592233801019e-21	8.65601054021695	11.6126555892891	6.23609120637838	7.18735795124423e-10	0.855769230769231	0.922330097087379	0.882514936519791
HOXD12_176964098	HOXD12	0.404481650317769	0.245457649213088	1.58952505236513e-10	4.17591440688462	5.71167095471617	2.8771021954606	1.10871686785704e-08	0.576923076923077	0.980582524271845	0.758775205377147
HOXD12_176964101	HOXD12	0.467520460964921	0.207261207935241	2.52353645957788e-22	7.20634740510765	9.56851771568621	5.29727494560277	1.56101879332068e-10	0.826923076923077	0.902912621359223	0.896284540702016
HOXD12_176964121	HOXD12	0.546528637986847	0.263683229638526	5.40597018972186e-25	7.70332772656146	10.0428158759655	5.8052484683253	1.52365686701086e-11	0.894230769230769	0.932038834951456	0.924010455563854
HOXD12_176964137	HOXD12	0.36432179849363	0.0967309346123331	8.58655820327666e-24	8.72742258225921	11.7652555094026	6.28805870216097	9.45255390661502e-10	0.865384615384615	0.893203883495146	0.911547796863331
HOXD12_176964151	HOXD12	0.358354045476773	0.107589608611892	1.23848156581513e-21	8.07123456409897	10.8076362525069	5.83007348637241	5.51105066799536e-10	0.798076923076923	0.922330097087379	0.889002987303958
HOXD12_176964168	HOXD12	0.510881152007732	0.174753335285741	2.740911275226e-25	7.14018892486921	9.26850725964531	5.39917820935538	9.63426131298559e-12	0.923076923076923	0.902912621359223	0.927277819268111
HOXD12_176964175	HOXD12	0.361068985871541	0.0827799843994887	7.96692667161709e-24	9.07267405554396	12.3329589959222	6.47979975267067	2.16552337038866e-09	0.817307692307692	0.961165048543689	0.91196788648245
HOXD12_176964180	HOXD12	0.4523221389736	0.138407804552331	3.97728306374603e-25	7.5985723705124	10.0851899208915	5.58209962593486	1.56537700290841e-10	0.846153846153846	0.922330097087379	0.92527072442121
HOXD12_176964194	HOXD12	0.201081837027647	0.0405429831973247	3.32548140991367e-18	10.3005957491465	14.8631900468804	6.7228027082091	7.77159354595364e-07	0.692307692307692	0.922330097087379	0.852968633308439
HOXD4_177016327	HOXD4	0.340084160680872	0.154449346021739	6.13853561286922e-08	2.76131521735057	3.86203630186379	1.83865470047823	9.71427203507549e-08	0.480769230769231	0.922330097087379	0.719100074682599
HOXD4_177016375	HOXD4	0.516541042929721	0.255771368452153	4.62943336622267e-12	2.85727249445251	3.76840653504621	2.07480871877519	1.49184495990617e-10	0.692307692307692	0.883495145631068	0.779779686333084
HOXD4_177016417	HOXD4	0.522711594796627	0.233151935068209	1.25659650867032e-15	3.41278977528245	4.46456808502006	2.52607730122856	3.81232276246441e-11	0.721153846153846	0.893203883495146	0.824075802837939
HOXD4_177016421	HOXD4	0.482707297130004	0.231827390430371	2.54249256536082e-13	3.0462577212513	4.05512244745091	2.18692132176409	4.63565186827935e-10	0.605769230769231	0.912621359223301	0.796116504854369
HOXD4_177016439	HOXD4	0.497964890417933	0.235303997518111	7.80300357788695e-14	3.07802137976674	4.05440829782735	2.24079057416805	1.28022253281748e-10	0.711538461538462	0.83495145631068	0.80255787901419
HOXD4_177016451	HOXD4	0.546398716846628	0.270456870194415	3.71339435219678e-16	3.44243435716606	4.49171714037152	2.54453953631801	3.71087636556357e-11	0.682692307692308	0.912621359223301	0.83023711725168
HOXD4_177016460	HOXD4	0.562978358999495	0.256421599171735	1.3057042291361e-18	3.74420210826747	4.87042863123112	2.79160919149296	2.16478504880691e-11	0.788461538461538	0.883495145631068	0.857309559372666
HOXD4_177016463	HOXD4	0.658238086060374	0.295927517300597	1.11970560612861e-21	4.01117774388605	5.11872705493371	3.08133673836686	2.73380108616209e-12	0.846153846153846	0.883495145631068	0.889469753547423
HOXD4_177016472	HOXD4	0.66983460040967	0.28051069412553	1.6356562585131e-22	3.94507184619926	5.04099814448359	3.02971678223086	2.73380108616209e-12	0.817307692307692	0.922330097087379	0.898244958924571
HOXD4_177016475	HOXD4	0.609416951522092	0.252767423501353	9.07390103308787e-20	3.56428426846297	4.6198473657462	2.68725364701861	9.45474129404028e-12	0.759615384615385	0.912621359223301	0.869538834951456
HOXD4_177016478	HOXD4	0.634881151984666	0.274042587957101	4.6099911187607e-22	4.04108162702369	5.20983166541971	3.07031022607735	5.24816638810509e-12	0.778846153846154	0.912621359223301	0.893483943241225
HOXD4_177016481	HOXD4	0.572380931200027	0.227857702688233	1.10845587185257e-18	3.4436976230743	4.47659617776991	2.57696756105801	1.6957246786636e-11	0.730769230769231	0.912621359223301	0.858103061986557
HOXD4_177016483	HOXD4	0.638906925127904	0.267221292035571	6.45167269500952e-20	3.42452532144227	4.39367554682021	2.610635719482	3.64809408487813e-12	0.759615384615385	0.932038834951456	0.871079163554892
HOXD4_177016490	HOXD4	0.648110063067141	0.289583156911617	4.05845949571934e-22	4.09680002716427	5.27056575890536	3.12413525469527	3.93013837373795e-12	0.778846153846154	0.932038834951456	0.894137415982076
IFFO1_6665370	IFFO1	0.327233813517906	0.0769045040788513	2.76756264767273e-14	3.85000193593436	5.14731073252833	2.78075638285709	4.64326149387592e-10	0.740384615384615	0.87378640776699	0.80806572068708
IFFO1_6665387	IFFO1	0.293277888533622	0.0609514974469274	1.60591508427368e-14	4.21098759908012	5.68421233843741	3.01152131113134	1.22167650504396e-09	0.740384615384615	0.87378640776699	0.810959671396565
IFFO1_6665399	IFFO1	0.323499606479372	0.0746077511081431	3.38096523653519e-15	3.74961662908172	4.99893352079677	2.71479931972875	3.43945377451383e-10	0.759615384615385	0.854368932038835	0.818988050784167
IFFO1_6665424	IFFO1	0.383655447534947	0.0972774172105586	6.24196593429313e-14	3.39645331268742	4.42888079646782	2.52118446689059	2.93124232023909e-11	0.730769230769231	0.883495145631068	0.803771471247199
IFFO1_6665439	IFFO1	0.39856252224967	0.109099143873913	1.6084625016842e-13	3.25268224746036	4.22599846784929	2.41879513928779	2.16478504880691e-11	0.740384615384615	0.864077669902913	0.798637042569081
IFFO1_6665447	IFFO1	0.428281952081149	0.163408898702491	4.76538983598611e-13	2.95290598678009	3.82681139119449	2.18489358726223	2.20256763605872e-11	0.740384615384615	0.83495145631068	0.792662434652726
LHX1_35299435	LHX1	0.427538510844047	0.149693035792473	2.92360402383901e-21	7.00581454550319	9.50461537670694	5.03485641914808	1.43468143051326e-09	0.807692307692308	0.951456310679612	0.884988797610157
LHX1_35299445	LHX1	0.327250548382737	0.0841201829320769	1.42837786400587e-23	10.0290300615156	14.2026752554459	6.82477168670627	1.18153369357225e-07	0.826923076923077	0.932038834951456	0.909167289021658
LHX1_35299451	LHX1	0.301808916397943	0.0876255741271361	3.20017835738725e-18	8.51583431665306	11.9017398790127	5.86044483738844	3.67703183475334e-08	0.692307692307692	0.970873786407767	0.853155339805825
LHX1_35299465	LHX1	0.285803462454825	0.0592220728268478	1.57001554263164e-22	10.9730668724074	15.5261800505696	7.39070855541557	1.52832499584986e-07	0.798076923076923	0.951456310679612	0.898431665421957
LHX1_35299479	LHX1	0.351671302232514	0.091615315236687	1.97561685863567e-21	8.52685507723376	11.6575247830808	6.01297475431434	4.55979785233727e-09	0.817307692307692	0.932038834951456	0.886855862584018
LHX1_35299482	LHX1	0.39857302077755	0.103157086000316	6.2367457737891e-22	7.29947968837562	10.0030412962224	5.18167973757056	4.35845854682903e-09	0.836538461538462	0.922330097087379	0.892083644510829
LHX1_35299512	LHX1	0.341461214976829	0.0793970573513965	9.71711657333187e-24	8.76235863951368	11.8834893162946	6.28797516907004	1.43779428003648e-09	0.875	0.951456310679612	0.911034353995519
LHX1_35299515	LHX1	0.407789696805341	0.123363558952924	3.6714733618228e-22	7.15678503965411	9.68073030472862	5.16588721663334	9.84677509709253e-10	0.865384615384615	0.932038834951456	0.894604182225541
LHX1_35299527	LHX1	0.562414326937373	0.235138454407052	1.77477516785835e-24	6.38711822306575	8.47445898844484	4.74737616448369	9.29550139685229e-11	0.855769230769231	0.961165048543689	0.918595967139657
LHX1_35299547	LHX1	0.56795226925616	0.245907498213901	1.41550936523067e-23	6.25841913918659	8.22295478616713	4.6919279075256	3.14374418428414e-11	0.855769230769231	0.961165048543689	0.909260642270351
LHX1_35299556	LHX1	0.509135903987071	0.20297036384507	1.90363547832549e-21	5.81680620523109	7.71975073647821	4.30144338863327	1.13540696801056e-10	0.826923076923077	0.951456310679612	0.887042569081404
LHX1_35299560	LHX1	0.492765651912154	0.162315910239946	1.41364407720537e-25	7.0643579604212	9.4368034325551	5.20050808768917	2.07156514397229e-10	0.913461538461538	0.922330097087379	0.930545182972367
LHX1_35299563	LHX1	0.422978426253771	0.129177051940726	5.95795793157225e-23	7.30332067881014	9.94157487175524	5.21641554684848	2.40246841356173e-09	0.836538461538462	0.941747572815534	0.902912621359223
LHX1_35299568	LHX1	0.578432489514865	0.283330811074146	1.75336279015539e-21	5.43851582314285	7.1962962985215	4.02627272107424	9.29550139685229e-11	0.826923076923077	0.941747572815534	0.887415982076176
LHX1_35299578	LHX1	0.680079905807279	0.470465841138846	1.7260051733238e-16	4.22081220343147	5.49763270135191	3.12408418818602	3.04390547112097e-11	0.730769230769231	0.980582524271845	0.834017923823749
LHX1_35299585	LHX1	0.603962008332614	0.232119798869483	1.1442690571688e-24	5.80040419073633	7.73398685687019	4.30757041901192	1.23454164255109e-10	0.826923076923077	0.970873786407767	0.920649738610904
LHX1_35299587	LHX1	0.558340794457007	0.162627078984852	1.25318868552929e-24	6.03981540823545	8.0948246334362	4.43512586942861	2.94757549757924e-10	0.903846153846154	0.932038834951456	0.920089619118745
LHX1_35299590	LHX1	0.612396216216224	0.259360638706145	2.95077811778343e-24	5.57811584907749	7.37234474363501	4.15892608878717	6.04985652127332e-11	0.836538461538462	0.970873786407767	0.91626213592233
LHX1_35299596	LHX1	0.527353298270931	0.147215154808707	8.10107876906724e-25	6.48182464518527	8.64266288772298	4.77163735806126	1.76881900649456e-10	0.903846153846154	0.941747572815534	0.922143390589993
LHX1_35299600	LHX1	0.528302287634508	0.143475050054715	9.8659735386009e-25	6.091282082166	8.14003261361813	4.48180880492671	2.20262782569231e-10	0.903846153846154	0.932038834951456	0.921303211351755
LHX1_35299611	LHX1	0.56553352575605	0.202467602632116	5.24079214538622e-23	5.31946709735983	7.08850254707125	3.92625818333406	1.57356411650256e-10	0.826923076923077	0.961165048543689	0.903472740851382
LHX8_75601999	LHX8	0.177311982590111	0.0687260091944889	8.86852843776563e-17	15.6062526519828	21.9841023821092	10.3206702352685	1.93196781054867e-07	0.625	0.951456310679612	0.837285287528006
LHX8_75602002	LHX8	0.13054693119362	0.0378568545020779	5.67406465457719e-13	14.1605874350912	20.8689971326452	8.84953645322603	4.43477441884052e-06	0.644230769230769	0.941747572815534	0.791682225541449
LHX8_75602010	LHX8	0.182919523897119	0.046463676578423	1.75228265746276e-13	11.8119495869263	17.2014462234596	7.57436623248343	1.81525716455058e-06	0.673076923076923	0.932038834951456	0.798170276325616
LHX8_75602018	LHX8	0.250432945617156	0.0625986648834253	1.68693297965645e-17	10.7272022074015	15.3833249083648	7.12041384277232	4.28014707684282e-07	0.75	0.922330097087379	0.845313666915609
LHX8_75602021	LHX8	0.188241578313412	0.0366472930603013	5.58213044379891e-17	12.8019325928283	18.9083630278222	7.9752990155916	5.3624841539912e-06	0.75	0.922330097087379	0.839525765496639
LHX8_75602027	LHX8	0.248491494869736	0.057114241335972	2.73760495838336e-19	10.1067014952728	14.0773588232812	6.96315031662386	3.39841573395261e-08	0.798076923076923	0.902912621359223	0.864544436146378
LHX8_75602035	LHX8	0.294513788233257	0.0830779409625303	1.29586666333085e-18	9.1321286057103	12.5086400349287	6.4704966856834	4.5366157755993e-09	0.75	0.941747572815534	0.857356235997013
LHX8_75602038	LHX8	0.404263928286752	0.166954783683028	2.86949267039319e-21	8.01552415345635	10.7962070580453	5.82440725080173	6.14922688743466e-10	0.817307692307692	0.961165048543689	0.88508215085885
LHX8_75602046	LHX8	0.30113250788993	0.0842597236492222	5.33808073927112e-22	10.9978876946984	15.0986235884455	7.70731917000416	8.95630483934084e-09	0.855769230769231	0.902912621359223	0.89273711725168
LHX8_75602053	LHX8	0.319861114271703	0.0945701179409197	6.07067050748651e-21	10.337662943281	14.0682641822459	7.32635866188619	3.2340606328683e-09	0.817307692307692	0.941747572815534	0.881768110530246
LHX8_75602060	LHX8	0.301545864481944	0.103336568148515	1.69646163522508e-21	10.7773249732545	14.8017732682167	7.58299275514493	7.69821851519177e-09	0.778846153846154	0.951456310679612	0.887602688573562
LHX8_75602062	LHX8	0.277540739165767	0.0857702509579199	2.4340729716416e-21	11.0913643683297	15.2241482849668	7.83305682132762	6.07088553037081e-09	0.836538461538462	0.912621359223301	0.885828976848394
LHX8_75602067	LHX8	0.329035384202435	0.119337351560761	9.75650281925188e-20	9.24754099430965	12.3152880658648	6.75775967056622	2.32341609259579e-10	0.807692307692308	0.951456310679612	0.869212098581031
LHX8_75602078	LHX8	0.318381083400834	0.11753408056817	6.76764041031179e-19	8.33538510881391	11.3012557413429	5.98299510795324	1.46454830288195e-09	0.740384615384615	0.951456310679612	0.860436893203884
LHX8_75602082	LHX8	0.308446497677114	0.112390440933652	6.50722886928983e-19	8.98757526018616	12.2846031646374	6.35197966019191	4.60467528330614e-09	0.778846153846154	0.941747572815534	0.86062359970127
LHX8_75602089	LHX8	0.356857985876615	0.199118022186611	6.36040056876431e-13	5.68486788639351	7.67363595340698	4.02940541242186	1.74962956433903e-09	0.663461538461538	0.932038834951456	0.791028752800597
LHX8_75602093	LHX8	0.339119501720339	0.144606067127633	2.94208891894068e-15	6.92835200786508	9.36911795070057	4.96053635530676	1.43446002759809e-09	0.711538461538462	0.961165048543689	0.819734876773712
LHX8_75602099	LHX8	0.350737278429173	0.141290717254669	1.72054164270745e-18	7.75628963224443	10.4162242788212	5.61836052654711	5.90796070555718e-10	0.778846153846154	0.941747572815534	0.85604929051531
LHX8_75602106	LHX8	0.397387647625526	0.176576049819647	4.40699533623642e-20	7.50060628757676	9.9402090601132	5.51937052931927	1.268731972648e-10	0.826923076923077	0.922330097087379	0.872759522031367
LHX8_75602118	LHX8	0.387061503822093	0.16379687657826	1.29586666333085e-18	7.07505655476983	9.48404373023943	5.13523737389204	4.87691954373341e-10	0.826923076923077	0.902912621359223	0.857356235997013
LHX8_75602120	LHX8	0.350634137896039	0.139735607198853	1.82589542775045e-16	7.11703490485596	9.73234437207373	5.05518063201221	3.84156061210574e-09	0.769230769230769	0.941747572815534	0.83373786407767
LHX8_75602128	LHX8	0.298407788294325	0.126730986414276	3.19513480468035e-13	6.73925017105397	9.1518323525737	4.77244463281721	2.7463179314872e-09	0.701923076923077	0.941747572815534	0.794856235997013
LHX8_75602132	LHX8	0.309440602221267	0.0975478704268148	5.43042554584307e-18	8.92051751273956	12.4899037508878	6.16665445392158	4.13775186289858e-08	0.711538461538462	0.970873786407767	0.850634802091113
LHX8_75602134	LHX8	0.32144639027847	0.0980330743343549	9.02364136868262e-17	7.88483071670709	10.9609832432533	5.47771769295548	2.30697211803869e-08	0.711538461538462	0.970873786407767	0.837191934279313
LHX8_75602137	LHX8	0.309724427295218	0.116940914578593	1.65538139091763e-14	7.44705175552196	10.242484937221	5.18605394997104	1.16395588152181e-08	0.740384615384615	0.932038834951456	0.810772964899178
LHX8_75602141	LHX8	0.305060670165342	0.101477272118311	2.40891831014858e-18	8.68030004892807	11.7395662199674	6.22570950800549	1.34462054460853e-09	0.769230769230769	0.951456310679612	0.854462285287528
LHX8_75602151	LHX8	0.299044489645196	0.105621183724068	6.4133099550444e-15	7.63186226932859	10.5416063594474	5.31617650304364	1.42468920444318e-08	0.692307692307692	0.961165048543689	0.81572068707991
LHX8_75602154	LHX8	0.297732908327162	0.0815364439758327	3.56705376458574e-20	9.03839576652367	12.2757835689785	6.4434257997518	2.09689113456114e-09	0.836538461538462	0.893203883495146	0.873693054518297
LHX8_75602159	LHX8	0.296301923257423	0.0887223933956673	7.73032015493015e-19	9.04918484738192	12.3498389643126	6.39492887110784	4.16025243999543e-09	0.75	0.941747572815534	0.859783420463032
LHX8_75602167	LHX8	0.311473017903743	0.0794232772230395	1.15729411165223e-17	7.61625941638321	10.4875499172202	5.32653836818435	1.0809977088615e-08	0.740384615384615	0.932038834951456	0.847087378640777
LHX8_75602169	LHX8	0.349217405156055	0.110385618136399	1.86122941614543e-17	6.80833114967673	9.23848960441313	4.88084668311782	1.67590497213105e-09	0.740384615384615	0.951456310679612	0.844846900672143
LHX8_75602177	LHX8	0.40555615338291	0.143047754341068	1.48672067449685e-20	6.83900746326093	9.1544597773642	5.00261747584065	3.06161672162682e-10	0.778846153846154	0.961165048543689	0.877613890963406
LINC00461_87974436	LINC00461	0.311443059202796	0.154490947655133	6.78250338704062e-09	4.69671510728883	6.63020924165556	3.14987849014856	1.28614958543846e-07	0.615384615384615	0.941747572815534	0.734503360716953
LINC00461_87974444	LINC00461	0.23273588351966	0.0753657847512036	1.87410747915264e-09	4.94573869488678	7.23513174767172	3.20475677306242	1.40960490795526e-06	0.644230769230769	0.912621359223301	0.743091859596714
LINC00461_87974446	LINC00461	0.275132405081049	0.0894300912069406	1.12101484398814e-14	5.57666427226518	7.94418866520404	3.73990241836894	2.1385033693609e-07	0.692307692307692	0.912621359223301	0.812826736370426
LINC00461_87974464	LINC00461	0.307560330734293	0.11251332649788	4.86723252270513e-16	6.05678287112343	8.45300414070027	4.17704351585512	3.42949508183975e-08	0.778846153846154	0.893203883495146	0.828883495145631
LINC00461_87974504	LINC00461	0.299379147860403	0.125071601554573	2.81741084327314e-16	7.02668480968193	9.76401066982444	4.78428827847507	4.45872374357618e-08	0.740384615384615	0.883495145631068	0.83159073935773
LINC00461_87974518	LINC00461	0.357337438480165	0.141453990630754	4.81104829174309e-19	6.30011680685451	8.52699571731971	4.49993383638361	1.55501666436904e-09	0.778846153846154	0.883495145631068	0.862023898431665
LINC00461_87974545	LINC00461	0.318391058563313	0.121011457743386	9.73960635088311e-15	5.67867036375019	7.87064411218017	3.92724133344312	2.00260249651954e-08	0.740384615384615	0.893203883495146	0.81357356235997
LINC00461_87974547	LINC00461	0.286954759651852	0.0916997877764159	6.80953137290303e-14	5.31446961373845	7.49428140919128	3.62041493009495	7.78421329456508e-08	0.682692307692308	0.912621359223301	0.803304705003734
LINC00461_87974549	LINC00461	0.34925958827451	0.11907103561797	3.07149014135693e-20	6.47600508135587	8.70227011688528	4.65532956881915	8.00153927995451e-10	0.769230769230769	0.912621359223301	0.874346527259149
LINE.1_32	LINE.1	0.61024450817897	0.659194932486602	2.99755192061086e-08	-13.2476819153363	-8.237373622748	-19.2054660821331	2.61585280106356e-06	0.471153846153846	0.912621359223301	0.724234503360717
LINE.1_58	LINE.1	0.488446610291658	0.520585255377112	0.0231589473617282	-6.36389957626075	-3.16884877416372	-10.3547993538219	0.000530603319147996	0.365384615384615	0.932038834951456	0.591952949962659
LINE.1_78	LINE.1	0.508585143729618	0.543976866189139	0.0328186676433872	-6.65479277021743	-3.34159226739463	-10.8608892310052	0.000559307723711449	0.336538461538462	0.961165048543689	0.586351755041075
LINE.1_82	LINE.1	0.490378778897825	0.522374682532098	0.332808890950765	-2.88567918480483	-1.07370520917283	-4.94836796027007	0.00339660563773744	0.346153846153846	0.825242718446602	0.460698282300224
LINE.1_96	LINE.1	0.557311498239252	0.615629720790283	0.00345706742893173	-4.51308629590729	-2.55210350979139	-6.859242634416	4.04167626030364e-05	0.423076923076923	0.980582524271845	0.618371919342793
LINE.1_111	LINE.1	0.578469417217035	0.633465202608665	0.00426843276596125	-4.73886089903378	-2.67588211280048	-7.2059510186411	4.1277929899069e-05	0.375	0.990291262135922	0.615664675130695
LINE.1_120	LINE.1	0.653983994175277	0.703584290405944	0.000210599688635234	-6.45783711382413	-3.60111812016856	-9.95363449743726	7.34999659861802e-05	0.403846153846154	0.951456310679612	0.649925317401046
LINE.1_132	LINE.1	0.492667130849924	0.52931914608973	6.51033292459237e-06	-11.1914222845886	-6.41350248567873	-16.8641453747399	3.24535019471144e-05	0.509615384615385	0.854368932038835	0.682505601194922
LINE.1_144	LINE.1	0.582133670372904	0.626686591107287	0.0249877572592877	-4.70006959475087	-2.39562972042414	-7.51542643915501	0.000335332008203172	0.326923076923077	1	0.590739357729649
LINE.1_147	LINE.1	0.644385338684977	0.702501974940158	6.91831086723736e-07	-9.51231678118189	-5.80479046996616	-13.9627619921132	5.48090532673933e-06	0.442307692307692	0.980582524271845	0.700896191187453
LINE.1_154	LINE.1	0.522048970417196	0.595481894925507	5.06767631088032e-09	-9.42429946294744	-6.29301951976251	-13.1497982093998	8.71111434777331e-08	0.528846153846154	0.970873786407767	0.736463778939507
LINE.1_190	LINE.1	0.534904237269442	0.579587454363646	0.0454012066908042	-3.41632161437658	-1.67204071893997	-5.42702806338158	0.000353864428770416	0.384615384615385	0.980582524271845	0.580937266616878
MIR129.2_43602805	MIR129.2	0.335935771976084	0.0869956062073348	4.67872880598083e-21	7.78546797135515	10.5013459118042	5.61222618908925	8.57804740212178e-10	0.778846153846154	0.932038834951456	0.88293502613891
MIR129.2_43602807	MIR129.2	0.356158298955229	0.106800848570352	2.23494626814307e-21	8.18602282703174	11.0793346862383	5.90352036343968	1.03923746640655e-09	0.846153846153846	0.912621359223301	0.88629574309186
MIR129.2_43602815	MIR129.2	0.309043422876674	0.0882273317638709	2.42346009282815e-19	7.67332097281525	10.3816196522581	5.51303747163032	1.22891359084636e-09	0.788461538461538	0.932038834951456	0.865104555638536
MIR129.2_43602822	MIR129.2	0.335734816308738	0.0896347038836083	8.85016868571517e-21	7.79908894612214	10.6502234128181	5.55188386333884	3.00195284643795e-09	0.798076923076923	0.932038834951456	0.879947722180732
MIR129.2_43602824	MIR129.2	0.36300883745869	0.089532422878004	2.7263333285543e-22	7.6955388276891	10.37775474273	5.58885082166798	6.00342793195859e-10	0.817307692307692	0.932038834951456	0.895911127707244
MIR129.2_43602826	MIR129.2	0.405820219075796	0.148842546997114	2.31995710414165e-20	6.80877861078316	9.06198740971301	5.00211404459368	1.64603251404972e-10	0.807692307692308	0.932038834951456	0.875653472740851
MIR129.2_43602845	MIR129.2	0.339229718744263	0.0927991188719626	2.57434276940287e-21	7.65330536904978	10.433904391643	5.4732392494178	2.23289425872556e-09	0.855769230769231	0.922330097087379	0.885548917102315
MIR129.2_43602847	MIR129.2	0.369252479321091	0.122307623206435	8.58362255806684e-21	7.24044056985985	9.656850177742	5.29266517280061	2.42635124379408e-10	0.817307692307692	0.902912621359223	0.880134428678118
MIR129.2_43602855	MIR129.2	0.375706454171511	0.111148741462199	4.39149376501255e-21	7.21629619528838	9.71192750553922	5.24353016955646	5.46208777998047e-10	0.807692307692308	0.941747572815534	0.883215085884989
MIR129.2_43602857	MIR129.2	0.368610993531279	0.109702364905864	7.01367091234138e-20	7.25660062132001	9.71368636010277	5.29371697158553	3.36259133264181e-10	0.807692307692308	0.941747572815534	0.870705750560119
MIR129.2_43602879	MIR129.2	0.338677819581173	0.0837697587736656	1.55075048421761e-22	8.18175633165695	11.1660410057639	5.84536290910275	2.61632935556755e-09	0.836538461538462	0.932038834951456	0.89852501867065
MIR129.2_43602892	MIR129.2	0.368232399197565	0.106740097970274	2.00936112741965e-20	7.25616934772591	9.79051358251646	5.26710766325584	6.67082581063402e-10	0.826923076923077	0.932038834951456	0.876306945481703
MIR129.2_43602914	MIR129.2	0.361819961220102	0.0932101641714347	6.35239852014537e-22	7.35826270318992	9.99137255153096	5.30864232564466	1.30851828031553e-09	0.875	0.922330097087379	0.891990291262136
MIR129.2_43602917	MIR129.2	0.332849512861857	0.0786779831228362	1.42837786400587e-23	9.03665135005035	12.2887910833114	6.43887650560671	2.35469443803918e-09	0.875	0.922330097087379	0.909167289021658
