	McaM	McoM	Pvalue	OR	CI.upper	CI.lower	Logistic.P	Sens	Spec	AUC
HOXA9_27204858	0.143631369743561	0.472245689482625	0.000000000000000000000347038927110109	12.8236301577106	18.5115210216865	8.52206089340737	0.000000867997381251101	0.857142857142857	0.976744186046512	0.937707641196013
HOXA9_27204861	0.155031668986696	0.540609259021001	0.00000000000000000000000252539496424511	11.4209353599247	16.7309267169479	7.60112955828635	0.00000119114486664857	0.916666666666667	0.930232558139535	0.963385935769657
HOXA9_27204863	0.0898966337679408	0.47295652820547	0.000000000000000000000000938508127895238	19.3224335576689	28.3467167609938	12.5293358300317	0.00000186297331526294	0.94047619047619	0.965116279069767	0.969407530454042
HOXA9_27204879	0.0938656254890905	0.478271324790473	0.000000000000000000000000123706556109684	22.1834273860706	34.0227966384487	14.4109646912153	0.00000671300222203214	0.964285714285714	0.965116279069767	0.984496124031008
HOXA9_27204884	0.120794158242994	0.523165275465926	0.000000000000000000000000171509855723254	15.0719389078938	22.1029113610297	9.96876931393519	0.00000127737050123968	0.964285714285714	0.930232558139535	0.980066445182724
HOXA9_27204894	0.256339483861557	0.585901959675862	0.000000000000000000000208358887713608	10.5786962604039	14.9019249512839	7.30161803659379	0.000000139468553644444	0.892857142857143	0.965116279069767	0.940199335548173
HOXA9_27204897	0.346270657204275	0.60964573835554	0.000000000000000146232673037765	6.13894758043095	8.44473331672931	4.37093520869957	0.0000000246575758291162	0.821428571428571	0.918604651162791	0.870293466223699
HOXA9_27204918	0.139517876040233	0.524448013210708	0.00000000000000000000000202941586438558	12.8999046728055	18.9772117459585	8.41422905653607	0.00000228501548005502	0.928571428571429	0.930232558139535	0.964562569213732
HOXA9_27204929	0.160668829002301	0.521945335008371	0.000000000000000000000000935407769251847	11.6128164949719	16.6061392217361	7.88902454492286	0.000000372753975654013	0.916666666666667	0.953488372093023	0.969545957918051
HOXA9_27204938	0.216376924365455	0.57009195713067	0.00000000000000000000000657187682316321	11.8274960558033	17.232281160031	7.86555946117383	0.0000010974355001874	0.904761904761905	0.941860465116279	0.957641196013289
HOXA9_27204945	0.191232798581543	0.562826610747977	0.00000000000000000000001583854922012	12.487669547632	18.2926326018094	8.14053093880337	0.00000182011322162003	0.916666666666667	0.965116279069767	0.953073089700997
HOXA9_27204948	0.209047181679969	0.537601631397123	0.0000000000000000000105008537739789	9.43249273940593	13.6416991815971	6.32487929055117	0.000000726742168955407	0.80952380952381	0.976744186046512	0.920542635658915
HOXA9_27204951	0.229752740633904	0.567903107870129	0.00000000000000000000000632012305210723	13.9643432412025	20.2643623449842	9.24538871038026	0.00000098942638459243	0.880952380952381	0.988372093023256	0.957918050941307
HOXA9_27204958	0.178435243203698	0.549760063984026	0.00000000000000000000000195562668685824	12.6224491416676	18.540653455575	8.28814602691716	0.00000199243270363145	0.916666666666667	0.965116279069767	0.964977851605759
HOXA9_27204981	0.157666672080579	0.511798319250657	0.00000000000000000000582974172834902	8.51291889988407	11.8780591017175	5.91552465553173	0.0000000838452891894392	0.869047619047619	0.930232558139535	0.92358803986711
HOXA9_27204984	0.220324055743695	0.512688680343816	0.000000000000000124755556978227	6.0586276542534	8.40801117600336	4.24049048500709	0.0000000564483630402487	0.785714285714286	0.953488372093023	0.871193244739756
HOXA9_27204991	0.12541238090196	0.495473541669809	0.000000000000000000000117419062284925	8.85431918632565	12.5734878716444	6.06702508524389	0.00000022575166904275	0.880952380952381	0.941860465116279	0.943106312292359
HOXA9_27204998	0.155929580532731	0.555488304894721	0.000000000000000000000150900012419795	8.90418307331072	13.0249187828549	5.95798743273538	0.00000113940012811891	0.892857142857143	0.965116279069767	0.941860465116279
HOXA9_27205011	0.156418416025756	0.547487515259745	0.0000000000000000000000175613880322345	9.74042176479658	14.1456455460236	6.53773142253838	0.000000841493874133058	0.928571428571429	0.941860465116279	0.952450166112957
HOXA9_27205013	0.0987136795970391	0.489669574520187	0.00000000000000000000000305937297886057	12.4897966690623	18.2355998255033	8.21829270486014	0.00000138118757844931	0.94047619047619	0.941860465116279	0.962278516057586
HOXA9_27205016	0.113334555431847	0.520463209234277	0.0000000000000000000000314800684341108	9.49076637988328	13.8745318959973	6.32794909820518	0.00000122240249551034	0.916666666666667	0.965116279069767	0.949543189368771
HOXA9_27205019	0.110995783073663	0.511489231848162	0.0000000000000000000000173558959525269	10.3425919769938	14.9760190801118	6.96714194292473	0.000000613496034381761	0.916666666666667	0.965116279069767	0.952588593576966
HOXA9_27205022	0.0882332638216674	0.477467216057085	0.00000000000000000000000632012305210723	15.4440399364897	22.2573960670775	10.204543320394	0.000000736251884949215	0.928571428571429	0.953488372093023	0.957918050941307
HOXA9_27205035	0.0860731348644688	0.494444804159655	0.0000000000000000000000017911412014744	12.1046609849685	17.4553065706041	8.20544365431919	0.000000466242542777659	0.904761904761905	0.965116279069767	0.965531561461794
HOXA9_27205043	0.11062754919189	0.566662776303372	0.00000000000000000000000135571833459043	13.5829480733107	20.4455721672626	8.60741775906749	0.00000783296561778254	0.952380952380952	0.941860465116279	0.9671926910299
HOXD12_176964063	0.0530664324625066	0.21155988203517	0.00000000000000000460344226553016	19.6581051364397	27.9053069565258	13.2328688379917	0.000000330783791982015	0.833333333333333	0.86046511627907	0.889050387596899
HOXD12_176964066	0.0662234750992005	0.271621303464194	0.0000000000000000005882592354863	18.4355984380714	26.6178435293343	12.2038291502665	0.000000828949342225183	0.80952380952381	0.965116279069767	0.899709302325581
HOXD12_176964071	0.061232482157156	0.270852467315134	0.0000000000000000000619593642773359	19.486468796335	27.8322219597748	13.0822710079726	0.000000430637270872653	0.80952380952381	0.953488372093023	0.91140642303433
HOXD12_176964073	0.0621792769648584	0.243738555741218	0.0000000000000000150533563527575	16.1510023477109	23.4375407398636	10.4954624539782	0.00000148568345792657	0.761904761904762	0.965116279069767	0.882682724252492
HOXD12_176964082	0.210634573610878	0.48415148568278	0.00000000000000000000708189376919331	9.39594071819088	12.9956395041856	6.68643036350558	0.0000000297697611633787	0.880952380952381	0.976744186046512	0.922619047619048
HOXD12_176964091	0.092501400814109	0.31875221315412	0.0000000000000000000246430980963319	13.6331953618366	18.9642980863985	9.43527054934534	0.0000000779342007777224	0.869047619047619	0.965116279069767	0.916112956810631
HOXD12_176964098	0.246503523825997	0.397904379421773	0.00000000884125169260973	4.29193359640764	6.07239066403831	2.81834886990329	0.000000466242542777659	0.583333333333333	1	0.757475083056478
HOXD12_176964101	0.203378732102272	0.469006256320819	0.00000000000000000000708189376919331	9.54007658958161	13.2816882893962	6.65808872260266	0.0000000681797249227989	0.857142857142857	0.941860465116279	0.922619047619048
HOXD12_176964121	0.25590251812373	0.553662334736269	0.00000000000000000000000980408701017879	11.2893740120644	15.5760338441392	8.05221357573158	0.0000000274073720054708	0.94047619047619	0.976744186046512	0.955564784053156
HOXD12_176964137	0.0877747693926055	0.362132903033627	0.000000000000000000000412962043492437	15.8519733290834	22.6241191027477	10.7093061635169	0.000000354069004870144	0.845238095238095	0.976744186046512	0.936807862679956
HOXD12_176964151	0.0991220998745875	0.35164867685455	0.0000000000000000000630393646235872	12.1869342504366	16.8853142166116	8.44170301718056	0.0000000677789547987869	0.821428571428571	0.965116279069767	0.911267995570321
HOXD12_176964168	0.165967845303717	0.518978690323638	0.0000000000000000000000174585688737739	10.2116305092646	13.9922287111337	7.33538692518131	0.0000000176679870457648	0.952380952380952	0.953488372093023	0.952519379844961
HOXD12_176964175	0.0749136974121248	0.365007847201827	0.0000000000000000000000683365589131171	18.2705350201417	26.5841372657681	12.0718035821612	0.0000011143398574004	0.833333333333333	0.988372093023256	0.945736434108527
HOXD12_176964180	0.129355364070727	0.457410846571959	0.0000000000000000000000135603306984173	12.0425316809997	16.8578382026028	8.34726337004129	0.0000000943658708532852	0.869047619047619	0.965116279069767	0.953834440753045
HOXD12_176964194	0.0338359133897939	0.195604550864693	0.000000000000000143112228850412	22.0786967074657	32.1794768863183	14.0590369368468	0.0000024191947936116	0.785714285714286	0.872093023255814	0.870431893687708
HOXD4_177016327	0.129127677084176	0.329284889163347	0.000000150172377966522	3.90153165453665	5.77456160002867	2.4700181287452	0.00000422995849103511	0.571428571428571	0.930232558139535	0.735188261351052
HOXD4_177016375	0.225143687803381	0.505741371305611	0.00000000017137747568986	3.72421835435587	5.13529556313971	2.60455530840584	0.0000000400254356546022	0.69047619047619	0.965116279069767	0.785575858250277
HOXD4_177016417	0.206132087211763	0.510800603379304	0.000000000000094043371190695	4.48551293489946	6.1935228833142	3.16527418819695	0.0000000332806419707244	0.714285714285714	0.965116279069767	0.833264119601329
HOXD4_177016421	0.2000726187924	0.467881472970661	0.00000000000484422325749649	4.35895231740332	6.09400879688311	2.99188383341825	0.000000118614570511065	0.69047619047619	0.906976744186046	0.808970099667774
HOXD4_177016439	0.204773119773854	0.48302011468411	0.00000000000171384639714763	4.12615853491086	5.65487392109209	2.90030425746566	0.0000000287876649422051	0.714285714285714	0.941860465116279	0.815614617940199
HOXD4_177016451	0.240304135880133	0.538847754557424	0.00000000000000518584535494336	4.71509018344038	6.38589123579594	3.36662062089361	0.0000000157001737031456	0.761904761904762	0.941860465116279	0.850290697674419
HOXD4_177016460	0.227460041911109	0.557606216143825	0.0000000000000000499452944768582	5.0301151312885	6.8190399937479	3.58613527837975	0.0000000169134057204072	0.785714285714286	0.965116279069767	0.876176633444075
HOXD4_177016463	0.268996286394901	0.664752776672989	0.0000000000000000000957956054390427	5.22575983173947	7.02527635625314	3.83035272771714	0.00000000753409459391681	0.869047619047619	0.941860465116279	0.909053156146179
HOXD4_177016472	0.250021490172308	0.678433659205087	0.0000000000000000000132809117043065	5.22901705123039	7.07502248620037	3.81323353926658	0.0000000106473747027353	0.857142857142857	0.953488372093023	0.919296788482835
HOXD4_177016475	0.221227470433791	0.607568997539042	0.0000000000000000109466665344009	4.94245662731161	6.86238337830258	3.48880100786304	0.0000000464553384313653	0.797619047619048	0.953488372093023	0.884343853820598
HOXD4_177016478	0.243310512620455	0.634283528708348	0.0000000000000000000546541134042714	5.59676683690845	7.72354560906066	3.98879262973608	0.0000000281555376275511	0.845238095238095	0.941860465116279	0.912098560354374
HOXD4_177016481	0.195149202074925	0.568949150620865	0.0000000000000000759635699748138	4.77833299182169	6.59735554712116	3.36806484086933	0.0000000378009438284527	0.761904761904762	0.965116279069767	0.873892580287929
HOXD4_177016483	0.235845518901776	0.643091643411589	0.00000000000000000784307111663601	4.39197509345	5.97648014736214	3.1759461897536	0.0000000143161246318192	0.821428571428571	0.941860465116279	0.886074197120709
HOXD4_177016490	0.260610882449338	0.655147703625189	0.000000000000000000039264796542632	5.62254123669073	7.71132762707304	4.04170719645158	0.0000000193557238512297	0.880952380952381	0.918604651162791	0.913759689922481
IFFO1_6665370	0.0490396547557613	0.319817237238194	0.0000000000043605342176795	8.28753598584236	12.8235304913642	5.26091627173338	0.0000149395399827058	0.702380952380952	0.976744186046512	0.809662236987818
IFFO1_6665387	0.0366011256843244	0.293480879395664	0.00000000000119759739988422	8.87615332103436	13.7512088423669	5.50330278184807	0.0000262579977589891	0.702380952380952	0.976744186046512	0.817829457364341
IFFO1_6665399	0.0443159145102077	0.322762201283899	0.000000000000134234460746065	8.0053448091438	12.2952549043174	5.09113658897992	0.0000124469224834248	0.738095238095238	0.941860465116279	0.831118493909192
IFFO1_6665424	0.0582360941432289	0.374097072193554	0.00000000000889813872588694	6.29232991957263	9.32072947363474	4.20194416963118	0.00000148196535353907	0.75	0.941860465116279	0.805094130675526
IFFO1_6665439	0.0686539381444354	0.388120127287819	0.0000000000228026632247923	5.45826016016536	7.79649299410283	3.74963410050274	0.000000244339087531636	0.714285714285714	0.976744186046512	0.799003322259136
IFFO1_6665447	0.120756838500509	0.412686655411047	0.0000000000214206318753213	4.53985377864094	6.24708795120743	3.20650705352741	0.0000000293376016110778	0.714285714285714	0.953488372093023	0.799418604651163
LHX1_35299435	0.151475352688839	0.441979799902345	0.00000000000000000000226356301504547	15.5514974390342	23.3239301227748	9.957980821088	0.00000639140503349773	0.833333333333333	0.988372093023256	0.928294573643411
LHX1_35299445	0.0831599884183058	0.33135028636526	0.00000000000000000000000608473281183964	35.7882730745416	51.5668965234855	23.4359447958742	0.000000893258882728298	0.869047619047619	0.953488372093023	0.958610188261351
LHX1_35299451	0.0876170276567399	0.304547556849332	0.0000000000000000397837048733576	16.8072212854931	25.6798936136915	10.3837928728032	0.000020783349451943	0.761904761904762	0.930232558139535	0.877491694352159
LHX1_35299465	0.057124222421356	0.287468966180563	0.000000000000000000000138447011100605	30.2306559949202	43.5876250667842	19.9590919857789	0.000000828949342225183	0.821428571428571	0.976744186046512	0.942275747508306
LHX1_35299479	0.0925320023631185	0.355184274806833	0.00000000000000000000275264958381863	15.2946059049274	22.4652353786381	9.9636324604575	0.00000216009728547833	0.845238095238095	0.953488372093023	0.927325581395349
LHX1_35299482	0.102337897041771	0.410119416742945	0.0000000000000000000012723821413431	12.8757140365401	18.9316338451875	8.373561761802	0.00000245016803423824	0.869047619047619	0.953488372093023	0.931201550387597
LHX1_35299512	0.0766236694077296	0.351552465588725	0.0000000000000000000000017911412014744	21.6609846259889	31.967011616115	13.9226931292142	0.00000335815585650825	0.916666666666667	0.988372093023256	0.965531561461794
LHX1_35299515	0.122793625032884	0.418103585193186	0.0000000000000000000000957554656867625	15.886982023301	23.7381438010715	10.081455205242	0.00000762848186223936	0.904761904761905	0.965116279069767	0.944075304540421
LHX1_35299527	0.241639974744217	0.586684860298064	0.000000000000000000000000645856711970377	13.6049505160001	20.308959417131	9.00686027781781	0.00000222057023375783	0.892857142857143	0.988372093023256	0.971622369878184
LHX1_35299547	0.250953602604436	0.589656281058163	0.00000000000000000000000644427186237215	10.8595572442323	15.6967393338813	7.5037153099628	0.000000308891445269538	0.904761904761905	0.976744186046512	0.957779623477298
LHX1_35299556	0.205938999618587	0.524574342139059	0.00000000000000000000245180923456047	9.59443897445771	13.7320447234061	6.57762495524229	0.000000288373451689973	0.857142857142857	0.988372093023256	0.927879291251384
LHX1_35299560	0.159189779150074	0.505052369520432	0.000000000000000000000000171509855723254	15.7049226212258	23.0468675921886	10.3973918979506	0.00000132836032740259	0.964285714285714	0.953488372093023	0.980343300110742
LHX1_35299563	0.12247793859672	0.424147307652943	0.0000000000000000000000957554656867625	16.3919327320596	23.6262742710658	10.9562746114593	0.000000611056288355754	0.869047619047619	0.976744186046512	0.944075304540421
LHX1_35299568	0.296174247252096	0.60253912226327	0.00000000000000000000349825795579996	8.65300508349736	11.9925297488077	6.08755204683622	0.0000000473221947670044	0.869047619047619	0.953488372093023	0.926079734219269
LHX1_35299578	0.496229600215964	0.706820214220937	0.000000000000000149765736361767	6.27214172594797	8.30289861501292	4.60557398082659	0.00000000438291560012808	0.797619047619048	0.976744186046512	0.87015503875969
LHX1_35299585	0.239084916293116	0.631305266430196	0.000000000000000000000000645856711970377	10.3008876411109	15.3908284573839	6.82940469255156	0.00000255772958362438	0.892857142857143	0.965116279069767	0.971622369878184
LHX1_35299587	0.163096260452732	0.581748639860795	0.00000000000000000000000130163697643747	10.5771144306887	15.4623828957556	7.06711939926164	0.00000110896441971528	0.952380952380952	0.965116279069767	0.967469545957918
LHX1_35299590	0.268022475496895	0.64061088499243	0.00000000000000000000000129240172502631	10.5021799329175	15.2105552373992	7.15571733060256	0.000000493501570182841	0.869047619047619	0.988372093023256	0.967607973421927
LHX1_35299596	0.147398051463891	0.547557667855237	0.000000000000000000000000645856711970377	14.1288261924117	21.2770630731239	9.1721708545552	0.00000550427002737884	0.964285714285714	0.965116279069767	0.97203765227021
LHX1_35299600	0.141735323577803	0.547348737897401	0.000000000000000000000000935407769251847	11.8338271217205	17.0972454523256	7.8925374056042	0.000000795026075055397	0.952380952380952	0.965116279069767	0.969822812846069
LHX1_35299611	0.208256695023547	0.588834639386523	0.0000000000000000000000236204769002583	9.10213827462069	13.1284819641627	6.15792552894803	0.000000531946369151983	0.869047619047619	0.976744186046512	0.950996677740864
LHX8_75601999	0.0669302707672259	0.17885005591396	0.0000000000000000932174534814363	27.6048112220687	39.2773270527068	18.1098430931979	0.000000613252403200979	0.666666666666667	0.953488372093023	0.872785160575858
LHX8_75602002	0.0354808518455572	0.126009662619373	0.00000000000215093128593683	26.0674620593276	38.8015909108005	15.7875587614116	0.0000122973059021576	0.666666666666667	0.965116279069767	0.814161129568106
LHX8_75602010	0.0434124008067568	0.179793844326692	0.000000000000727603759096082	21.052437282406	30.9890908431845	12.9799236394048	0.00000605673621918797	0.75	0.906976744186046	0.820874861572536
LHX8_75602018	0.0603145537202918	0.256463799269638	0.0000000000000000561927566814544	19.8904048378366	29.4500474090229	12.4170080200483	0.00000605673621918797	0.797619047619048	0.930232558139535	0.875553709856035
LHX8_75602021	0.0331010069091136	0.184976705901892	0.000000000000000132938747926238	30.3096257857536	44.0802013751001	19.1660335794026	0.00000253991424303897	0.75	0.965116279069767	0.870847176079734
LHX8_75602027	0.0541626379544333	0.25004579004709	0.00000000000000000706848738126355	15.7400309179839	23.1293533891413	10.0838917754128	0.00000288164155284251	0.80952380952381	0.941860465116279	0.886627906976744
LHX8_75602035	0.0804893551973188	0.302035383394933	0.0000000000000000378064853404061	13.2661679919117	19.3766769684942	8.7622438535317	0.00000134032075277694	0.785714285714286	0.976744186046512	0.877768549280177
LHX8_75602038	0.168986907680818	0.420756243051096	0.000000000000000000378259650624356	9.95517682229154	14.1859079110436	6.84775558465268	0.000000239910097192241	0.845238095238095	0.988372093023256	0.901993355481728
LHX8_75602046	0.0814594380449308	0.309501118465652	0.0000000000000000000350638922062391	17.4299077997361	24.9328907274408	11.4884837735265	0.00000067493043026302	0.869047619047619	0.953488372093023	0.914313399778516
LHX8_75602053	0.0920208357776267	0.330640279019945	0.000000000000000000186012358802809	16.9503652332449	24.3909188752988	11.2966799359017	0.000000611056288355754	0.845238095238095	0.988372093023256	0.905661683277962
LHX8_75602060	0.0991400439537844	0.302060598699867	0.0000000000000000000694454947579688	19.7950824982774	28.1735374312989	13.1329031463246	0.000000484814555235065	0.785714285714286	1	0.910714285714286
LHX8_75602062	0.0815332529209555	0.278511165145439	0.000000000000000000134113234667685	21.468771639459	30.9030523280585	14.0852891455318	0.00000096701134857886	0.845238095238095	0.941860465116279	0.907392026578073
LHX8_75602067	0.117627473619879	0.339503247746263	0.00000000000000000159736451938702	13.6919569841447	19.2061791829376	9.4896085333364	0.000000107050081555684	0.845238095238095	0.988372093023256	0.894518272425249
LHX8_75602078	0.117236501515206	0.330166569878363	0.00000000000000000706848738126355	11.8665313175427	17.1467766422104	7.9234787358693	0.00000078636963179636	0.761904761904762	0.988372093023256	0.886627906976744
LHX8_75602082	0.11250702420877	0.318078543538956	0.00000000000000000706848738126355	13.190821914629	18.8216629390096	8.75937285435635	0.000000585139224293379	0.821428571428571	0.965116279069767	0.886627906976744
LHX8_75602089	0.20567110648827	0.371937876784379	0.00000000000470312050142389	7.2017781523135	10.0100468192566	4.96110856995146	0.0000000847734984741784	0.702380952380952	0.953488372093023	0.809177740863787
LHX8_75602093	0.147296097763546	0.353404241493227	0.0000000000000158541612226456	8.85387280640066	12.4606866074138	6.06825410654093	0.000000163859957380791	0.761904761904762	0.976744186046512	0.843715393133998
LHX8_75602099	0.143303432796421	0.365383129739669	0.00000000000000000706848738126355	10.7877307283349	15.2563048907977	7.40969674765167	0.000000182846026635213	0.833333333333333	0.941860465116279	0.886627906976744
LHX8_75602106	0.178673526961222	0.41243597492459	0.00000000000000000111355766488617	9.42236942264251	13.0113100532134	6.66671618671293	0.0000000324392116665071	0.869047619047619	0.965116279069767	0.896456256921373
LHX8_75602118	0.168549459388523	0.403440960657488	0.0000000000000000160695253537721	8.89147686032037	12.3686209350372	6.20457237365209	0.0000000674745152549409	0.869047619047619	0.918604651162791	0.88233665559247
LHX8_75602120	0.14284145894404	0.364200707529437	0.00000000000000550796542588515	8.5881607546695	12.2783811728404	5.83447764285352	0.000000351535436531091	0.785714285714286	0.965116279069767	0.849944629014396
LHX8_75602128	0.129469810665339	0.304446949504048	0.0000000000284370992861031	7.66973974256266	10.8148229285271	5.21203451556949	0.000000208162441625408	0.726190476190476	0.965116279069767	0.797549833887043
LHX8_75602132	0.0970933778708381	0.316926781611397	0.00000000000000235985500383533	11.9289253469981	17.9312274891452	7.55089086513921	0.00000945733583180812	0.773809523809524	0.976744186046512	0.854789590254707
LHX8_75602134	0.0982449065695927	0.330527690904023	0.00000000000000820709412503608	11.0587027270331	16.547409230738	7.0222442144437	0.00000688184623966262	0.738095238095238	0.976744186046512	0.847591362126246
LHX8_75602137	0.11919589488817	0.318518122347032	0.000000000000413631685439399	9.44203982306869	13.5411007293235	6.26793433037631	0.000000644544433720587	0.785714285714286	0.941860465116279	0.824335548172757
LHX8_75602141	0.101234066302534	0.310864244656734	0.000000000000000192852241362941	11.2748543201772	16.1176063103167	7.65215675004629	0.000000342056617074671	0.80952380952381	0.965116279069767	0.868770764119601
LHX8_75602151	0.105999954019282	0.306302490254958	0.000000000000134234460746065	10.4196284553543	15.1876029394577	6.84573276960468	0.00000138759921657674	0.714285714285714	0.988372093023256	0.831118493909192
LHX8_75602154	0.0799191133400956	0.303018732269745	0.00000000000000000140179005330819	12.4476812578114	17.9537728583776	8.34550882459276	0.000000644544433720587	0.845238095238095	0.930232558139535	0.895210409745293
LHX8_75602159	0.0870498560861714	0.30109928907637	0.0000000000000000137275840736521	13.9186977469829	19.9444152908068	9.23995771857636	0.000000645406737247762	0.80952380952381	0.953488372093023	0.883167220376523
LHX8_75602167	0.0765792821849469	0.317293611225628	0.000000000000000439700134573508	10.5430976910825	15.374052802199	6.86251689252501	0.00000171802397537867	0.797619047619048	0.930232558139535	0.864202657807309
LHX8_75602169	0.110598439244588	0.359523094419032	0.00000000000000110039426612408	8.13766620110597	11.6445049081582	5.5299453329646	0.000000354069004870144	0.80952380952381	0.941860465116279	0.859080841638981
LHX8_75602177	0.146112172211263	0.425124601806247	0.000000000000000000170678137445794	8.92354651665632	12.6040310145397	6.20684006783982	0.000000127311158806853	0.80952380952381	0.988372093023256	0.906146179401993
LINC00461_87974436	0.1469848992121	0.292656513818415	0.000000578470811940809	6.4856168891648	9.58491290041189	4.10419324949728	0.00000428788130175055	0.619047619047619	0.965116279069767	0.723837209302326
LINC00461_87974444	0.0629738359291213	0.211695521017036	0.0000000192813396454833	11.4563727908132	17.8037720634385	6.75025221958143	0.0000554298718988036	0.607142857142857	0.965116279069767	0.751522702104097
LINC00461_87974446	0.0779256718575266	0.260758719273071	0.0000000000000610792330507743	11.9650423282358	17.6068965926241	7.54537620830942	0.00000418214689196221	0.69047619047619	0.941860465116279	0.835825027685493
LINC00461_87974464	0.0990808196638656	0.287664614680626	0.00000000000000373207188377973	13.1590405029024	18.9804711777136	8.56688590252925	0.00000117809313515825	0.761904761904762	0.965116279069767	0.852159468438538
LINC00461_87974504	0.112077152494547	0.275784083193681	0.00000000000000663504531049317	14.2549094276321	19.8671775157832	9.66102168399997	0.000000134974343087646	0.726190476190476	0.976744186046512	0.848837209302326
LINC00461_87974518	0.128107238619879	0.342363694283268	0.00000000000000000660493072990703	10.8172112181921	15.4473904958079	7.22651780721624	0.000000515095717538427	0.785714285714286	0.941860465116279	0.887043189368771
LINC00461_87974545	0.11044698650538	0.304563969211536	0.0000000000000931289316572436	9.03949987310821	13.1882846329885	5.86255390589953	0.00000183400857101998	0.726190476190476	0.953488372093023	0.833333333333333
LINC00461_87974547	0.0794831039856659	0.273236154186559	0.0000000000000720719877040451	10.652975067585	15.9228164379518	6.59982866509206	0.0000104237443161686	0.666666666666667	0.976744186046512	0.834856035437431
LINC00461_87974549	0.107688032630304	0.338660700564768	0.000000000000000000127055983683997	10.9114571220762	15.2571428933234	7.50015468471032	0.000000123851794293733	0.880952380952381	0.872093023255814	0.907668881506091
LINE.1_NA	0.657558331379984	0.606390587649248	0.00000075941264128962	-13.2745398537123	-7.69765007722532	-20.1092479313203	0.000033720237510602	0.488095238095238	0.906976744186046	0.721483942414175
LINE.1_NA.1	0.517695926407207	0.486487673538652	0.290101760628556	-5.14693133469575	-2.12551020084024	-9.07142617797248	0.00357377800087898	0.404761904761905	0.906976744186046	0.547619047619048
LINE.1_NA.2	0.540032727728604	0.50379755587169	0.213617653468833	-6.1350752872104	-2.72060942041847	-10.8073262843502	0.00301045428735456	0.345238095238095	0.976744186046512	0.555924695459579
LINE.1_NA.3	0.505296730593793	0.473920699296959	0.478195016122446	-3.87474153762619	-1.42426882797052	-6.91717716578371	0.00546740768909332	0.321428571428571	0.976744186046512	0.531976744186047
LINE.1_NA.4	0.603019349786059	0.539516815094664	0.00224396399437939	-6.77720143201128	-3.78805602291397	-10.5860983251167	0.000103179086578894	0.488095238095238	0.988372093023256	0.637043189368771
LINE.1_NA.5	0.617762626121078	0.560798395274731	0.00274605591841073	-7.36121224884398	-4.0413361506183	-11.6066676091564	0.000153418458670309	0.511904761904762	0.906976744186046	0.634274640088594
LINE.1_NA.6	0.693285901563595	0.640813672985528	0.000124106735053228	-10.4851668944518	-5.57898837689318	-16.6160084834529	0.000244034919455742	0.44047619047619	0.953488372093023	0.672065337763012
LINE.1_NA.7	0.525553185137435	0.488240926863979	0.000263004693756104	-10.7669212674674	-5.49504366396149	-17.3673702855661	0.000479861148777553	0.523809523809524	0.837209302325581	0.663621262458472
LINE.1_NA.8	0.619539581541766	0.573228432573075	0.102397960995401	-4.88808659518443	-2.27725348850859	-8.29449331988593	0.00151052831076197	0.416666666666667	0.953488372093023	0.573366555924695
LINE.1_NA.9	0.692960384561053	0.63249075982759	0.000000807312897972415	-14.2344389144719	-8.34829925816501	-21.4005790821489	0.0000227179771993328	0.488095238095238	0.976744186046512	0.720930232558139
LINE.1_NA.10	0.590622198101881	0.514729784721452	0.000000312035882215093	-9.48067936264625	-5.99129139498903	-13.7860515944228	0.00000243736102493427	0.547619047619048	0.988372093023256	0.729097452934662
LINE.1_NA.11	0.571605624696363	0.526536937262798	0.124197317018876	-3.33438993248286	-1.45530039285275	-5.54928864456871	0.00138905704536433	0.404761904761905	0.988372093023256	0.569075304540421
MIR129.2_43602805	0.0818314390171005	0.334243269835951	0.000000000000000000832973273841736	11.2065749385218	16.5285431678303	7.43326886304892	0.00000146764130009871	0.773809523809524	0.976744186046512	0.897978959025471
MIR129.2_43602807	0.103405548116849	0.356214298011177	0.00000000000000000114158527767649	12.308527721476	18.0777793880225	8.11079197109534	0.00000174652789013177	0.845238095238095	0.953488372093023	0.896317829457364
MIR129.2_43602815	0.0829687137937948	0.30813252837365	0.0000000000000000481185407538851	11.3081823156034	16.4522525490802	7.54024496396353	0.000000898452389517282	0.80952380952381	0.953488372093023	0.876384274640089
MIR129.2_43602822	0.0843186244086262	0.343110062973989	0.000000000000000000430233528323569	12.9980787650922	19.172230011859	8.50810846981754	0.00000207418437732903	0.833333333333333	0.953488372093023	0.901301218161683
MIR129.2_43602824	0.0845386389378147	0.370370496253822	0.0000000000000000000679855877634487	11.7488547246081	17.4941541538221	7.77176020026314	0.00000230668370043749	0.857142857142857	0.953488372093023	0.910852713178295
MIR129.2_43602826	0.148259262057561	0.414948565732512	0.00000000000000000478497822038097	8.66984859890613	12.3073976353822	6.00148795145037	0.000000156586598721135	0.821428571428571	0.965116279069767	0.888842746400886
MIR129.2_43602845	0.0891829178698349	0.345552268056276	0.000000000000000000188030695469688	12.5880793968479	19.0013215835499	8.13163747952066	0.00000543840850623836	0.869047619047619	0.965116279069767	0.905592469545958
MIR129.2_43602847	0.120563618795825	0.378345819952345	0.000000000000000000725555958488996	10.2335709747022	14.5832097491163	7.01900376946007	0.00000022287977942771	0.857142857142857	0.918604651162791	0.898671096345515
