cancer	normal	V1	V2	V3	V4	V5	V6	V7
0.331396914083884	0.0622552408253488	chr17	18538271	18538272	cg08358166	cg08358166	Island	I
0.346762762380294	0.0722460604753524	chr1	77334207	77334208	cg08431563	ST6GALNAC5	Island	II
0.314492108320414	0.0388327850742714	chr10	26223100	26223101	cg08441170	MYO3A	Island	I
0.305547353099797	0.0604690740177039	chr20	21686282	21686283	cg08448701	PAX1	Island	I
0.378784798556421	0.047357577709181	chr5	3603227	3603228	cg08466792	cg08466792	S_Shore	I
0.304244285856137	0.0523557054822892	chr13	88324193	88324194	cg08492619	SLITRK5	Island	I
0.328009556501362	0.0550456153635642	chr16	51184562	51184563	cg08526074	SALL1	Island	I
0.336638026330571	0.0607330682819002	chr17	46803008	46803009	cg08594218	HOXB13	Island	I
0.306690169656366	0.0708625949026989	chr7	42533206	42533207	cg08612137	cg08612137	Island	I
0.321551619342669	0.0305203348277971	chr10	135043506	135043507	cg08708684	UTF1	Island	I
0.382493060128765	0.170719466020534	chr2	175199576	175199577	cg08813062	SP9	Island	I
0.30865236517302	0.0747057045146562	chr17	43047733	43047734	cg08848774	cg08848774	Island	I
0.305174324738612	0.0400153467798951	chr2	70995351	70995352	cg08857144	ADD2	Island	I
0.470240573529956	0.100097499775096	chr6	30139903	30139904	cg08858649	TRIM15	Island	I
0.342810482437648	0.0300154998621713	chr5	169064451	169064452	cg08862890	DOCK2	Island	I
0.306418763627578	0.0413747016439285	chr21	34398199	34398200	cg08870743	OLIG2	Island	I
0.45089809900037	0.120561376756624	chr12	6665330	6665331	cg08875705	IFFO1	Island	I
0.377023202316005	0.0509469240300641	chr5	72595741	72595742	cg08893692	cg08893692	Island	I
0.349880850024848	0.055748547161413	chr2	176957462	176957463	cg08911275	HOXD13	Island	I
0.303883931768966	0.0409688698454306	chr15	83953068	83953069	cg08939095	BNC1	Island	I
0.345472813356209	0.0564359653921011	chr13	79177763	79177764	cg09010671	POU4F1	Island	I
0.413564316608734	0.0732671261998998	chr10	135044114	135044115	cg09053680	UTF1	Island	I
0.354221056678163	0.0532173527793486	chr2	1748337	1748338	cg09118932	PXDN	Island	I
0.340630044779006	0.0718676440130231	chr7	153749738	153749739	cg09124223	DPP6	Island	I
0.341992286183546	0.156002358763179	chr15	83953780	83953781	cg09180848	BNC1	Island	II
0.348321595071436	0.0475166636326158	chr2	176993632	176993633	cg09238180	HOXD8	Island	I
0.347345869134635	0.126262372309542	chr6	106434131	106434132	cg09322259	cg09322259	Island	I
0.31899700461128	0.0397223427718525	chr16	86600326	86600327	cg09360770	FOXC2	Island	I
0.329659173566465	0.0965164915785789	chr7	27136424	27136425	cg09420439	HOXA1	Island	II
0.362420016943516	0.063186036864086	chr2	946648	946649	cg09426834	SNTG2	Island	I
0.392409587756837	0.0460724511481834	chr19	54926805	54926806	cg09474331	TTYH1	N_Shore	I
0.429447804597932	0.121413281191163	chr16	54967389	54967390	cg09492451	IRX5	Island	I
0.41340222960578	0.0657120724248604	chr7	49813111	49813112	cg09493505	VWC2	Island	I
0.332241971266496	0.062395028001672	chr6	27235822	27235823	cg09513990	cg09513990	NA	I
0.312289603172788	0.0470972711667436	chr11	31826574	31826575	cg09537620	PAX6	Island	I
0.305890586114299	0.0983345221951721	chr2	207308829	207308830	cg09553380	ADAM23	Island	II
0.32438892378477	0.0321851310408326	chr6	106429443	106429444	cg09570682	cg09570682	Island	I
0.344623461252936	0.0722421146253926	chr11	61276678	61276679	cg09656848	LRRC10B	Island	I
0.430703680124633	0.0724326505812012	chr1	180202530	180202531	cg09671258	LHX4	Island	I
0.328396800763325	0.069434414221876	chr15	89914466	89914467	cg09683350	cg09683350	Island	I
0.313140655360019	0.0804582471883415	chr3	130236037	130236038	cg09685182	cg09685182	Island	I
0.394303569761639	0.0876489098856695	chr7	1408818	1408819	cg09754845	cg09754845	Island	I
0.395073785299793	0.0647900835164263	chr7	27291346	27291347	cg09765089	cg09765089	Island	I
0.352911230758272	0.127798167222848	chr15	28342183	28342184	cg09792204	OCA2	Island	I
0.313554644690392	0.0788459199169207	chr1	50884544	50884545	cg09792881	DMRTA2	Island	I
0.352728201328635	0.0491392325614123	chr6	28778226	28778227	cg09797577	cg09797577	N_Shelf	I
0.314978179349849	0.087713802290877	chr7	19157304	19157305	cg09799658	TWIST1	Island	II
0.51610949747445	0.167701062183837	chr2	38301756	38301757	cg09799983	CYP1B1	Island	I
0.351391967356785	0.0462473300873547	chr13	53420386	53420387	cg09813525	PCDH8	Island	I
0.306865829490088	0.136976515146304	chr16	1030568	1030569	cg09854626	SOX8	Island	I
0.332439426624161	0.0345316947665932	chr16	1203997	1203998	cg09874822	CACNA1H	Island	I
0.300575098680138	0.173073010730533	chr22	19706365	19706366	cg09938462	cg09938462	Island	II
0.385902558137563	0.0579739322581143	chr15	89922328	89922329	cg09969277	LOC254559	Island	I
0.395977849325554	0.0524922621125755	chr6	28415023	28415024	cg09971314	cg09971314	NA	I
0.313807637216701	0.0667826044218259	chr2	230578216	230578217	cg10034890	DNER	Island	I
0.318479066597683	0.0717176752115517	chr16	31228202	31228203	cg10038009	TRIM72	Island	I
0.306920406109399	0.0508662823439296	chr17	35294481	35294482	cg10043865	LHX1	Island	I
0.437884647561418	0.108034219064428	chr7	19158664	19158665	cg10126205	TWIST1	S_Shore	I
0.354447296787182	0.0538325993735968	chr2	200335558	200335559	cg10168149	FLJ32063	Island	I
0.345904787271066	0.121370106212494	chr2	176995556	176995557	cg10239098	HOXD8	Island	II
0.328061293032046	0.181605406791284	chr19	53039145	53039146	cg10244368	ZNF808	Island	I
0.350828654404634	0.0360285710007832	chr16	55358458	55358459	cg10250663	IRX6	Island	I
0.318659879295985	0.0413306014601102	chr7	38670985	38670986	cg10293925	AMPH	Island	I
0.322819917837978	0.0523318198140744	chr10	11059677	11059678	cg10297491	CUGBP2	Island	I
0.335718206704325	0.0549294692557803	chr8	105479058	105479059	cg10303487	DPYS	Island	I
0.339703780249402	0.0673560208383743	chr12	22487459	22487460	cg10333808	ST8SIA1	Island	I
0.337718340567605	0.0489972043110328	chr4	10459128	10459129	cg10334767	ZNF518B	Island	I
0.341740920096697	0.0570933348059649	chr17	35294491	35294492	cg10356613	LHX1	Island	I
0.300399883831732	0.109515127790869	chr6	391208	391209	cg10379890	IRF4	Island	II
0.322364184786205	0.0566120818613051	chr15	35047189	35047190	cg10386483	GJD2	Island	I
0.323022671191307	0.072613522106716	chr18	22930271	22930272	cg10416527	ZNF521	Island	II
0.309490505943711	0.162111343587973	chr4	85418371	85418372	cg10417567	NKX6-1	Island	I
0.323898289262838	0.0540951207906978	chr21	47518747	47518748	cg10435849	COL6A2	Island	I
0.340459342380622	0.063002064987035	chr20	44657838	44657839	cg10439765	SLC12A5	Island	I
0.301826196388608	0.0458721348813309	chr16	86599745	86599746	cg10448808	FOXC2	Island	I
0.357514139010617	0.0809234802164996	chr1	50884480	50884481	cg10512745	DMRTA2	Island	I
0.34345495656216	0.0698400119401691	chr3	10857795	10857796	cg10527010	SLC6A11	Island	I
0.358473886720951	0.14621398614062	chr6	41528395	41528396	cg10571987	FOXP4	Island	II
0.309064817819355	0.116560932703295	chr20	30582838	30582839	cg10615150	XKR7	Island	I
0.406637083691378	0.0786754631003734	chr5	180527697	180527698	cg10617909	cg10617909	Island	I
0.300297161229271	0.0680418825366398	chr7	19158747	19158748	cg10624122	TWIST1	S_Shore	I
0.310370083595839	0.157355615128976	chr2	206551364	206551365	cg10648139	NRP2	S_Shore	II
0.313993863152258	0.0689935286004793	chr15	27112430	27112431	cg10652393	GABRA5	Island	I
0.428252204249195	0.100099293234116	chr7	96631680	96631681	cg10659805	DLX6AS	Island	I
0.305697166980683	0.0556432380298708	chr19	1760259	1760260	cg10731700	ONECUT3	N_Shelf	I
0.433077794178131	0.123475251679189	chr10	22625465	22625466	cg10732215	cg10732215	Island	I
0.304108144978859	0.055669096973364	chr14	60974039	60974040	cg10755235	cg10755235	Island	I
0.318524351358294	0.0520034868711621	chr7	151107285	151107286	cg10770742	WDR86	Island	I
0.303076960320285	0.0553420928780174	chr13	49794635	49794636	cg10795666	MLNR	Island	I
0.303853784907957	0.0684975326524608	chr5	110406506	110406507	cg10931190	TSLP	N_Shelf	I
0.328653435707547	0.161329454543801	chr2	182321496	182321497	cg10965575	ITGA4	N_Shore	II
0.304792383581157	0.0505409900042046	chr2	105479054	105479055	cg11014373	cg11014373	Island	I
0.343150673220792	0.0364235313065318	chr11	128564874	128564875	cg11017065	FLI1	Island	I
0.343193569149042	0.0575556329737865	chr8	57069907	57069908	cg11071231	cg11071231	Island	I
0.305454336853276	0.173000730106942	chr20	37434229	37434230	cg11172693	PPP1R16B	Island	I
0.354053072523765	0.174218402614477	chr1	215255110	215255111	cg11200222	KCNK2	N_Shore	II
0.303571768435497	0.160354551920137	chr5	176024225	176024226	cg11214757	GPRIN1	Island	I
0.329122089198314	0.0634171764061375	chr17	46811527	46811528	cg11267630	cg11267630	S_Shore	I
0.318564534274049	0.086809059434778	chr19	3786583	3786584	cg11326255	MATK	Island	I
0.470166450466084	0.157171541961195	chr7	42267547	42267548	cg11366849	GLI3	Island	II
0.303204300438168	0.143944517474073	chr8	17270604	17270605	cg11377730	MTMR7	Island	I
0.329830422064735	0.0671236305629065	chr7	71801535	71801536	cg11381539	CALN1	Island	II
0.330187482862839	0.0584992780552934	chr10	50818299	50818300	cg11389172	SLC18A3	Island	I
0.401080826829048	0.0806289025629851	chr4	147576227	147576228	cg11390378	cg11390378	Island	I
0.326942562271685	0.0517268561665091	chr10	118896755	118896756	cg11398452	VAX1	Island	I
0.32990238140918	0.157487085361325	chr22	19712034	19712035	cg11414921	GP1BB	Island	I
0.309633571269367	0.0322235565365859	chr4	37246827	37246828	cg11416384	KIAA1239	Island	I
0.3090850371423	0.0516867208422463	chr10	11059733	11059734	cg11472279	CUGBP2	Island	I
0.341356354747774	0.119243403437767	chr2	63286049	63286050	cg11536474	cg11536474	Island	I
0.317430963068786	0.0682112026914586	chr19	57019016	57019017	cg11539780	ZNF471	Island	I
0.345469540331796	0.199086893015757	chr12	115124067	115124068	cg11543592	cg11543592	N_Shore	I
0.330179388742905	0.166418948231951	chr5	43018282	43018283	cg11549953	cg11549953	Island	I
0.359871900667984	0.157769812203965	chr6	1386087	1386088	cg11573566	cg11573566	S_Shore	I
0.430599282452847	0.0510294963415458	chr1	111217497	111217498	cg11595545	KCNA3	Island	I
0.33891600701293	0.038196057783082	chr15	68122139	68122140	cg11601252	LBXCOR1	Island	I
0.320597096353069	0.157782240941948	chr19	2251837	2251838	cg11616651	AMH	Island	I
0.348468760381369	0.100369379119641	chr15	27216529	27216530	cg11651237	GABRG3	Island	I
0.338696839133175	0.115928842033389	chr11	31848554	31848555	cg11667086	cg11667086	Island	I
0.348758680315971	0.136948212805903	chr6	38683035	38683036	cg11764900	cg11764900	Island	I
0.300215747965998	0.142480534187258	chr13	79176608	79176609	cg11806672	POU4F1	Island	II
0.314317818101768	0.136903857029085	chr2	185462408	185462409	cg11811513	ZNF804A	N_Shore	II
0.333766196692164	0.0484567552215083	chr8	72469507	72469508	cg11878331	cg11878331	Island	I
0.303105681300008	0.069312028533609	chr1	110693237	110693238	cg11885396	SLC6A17	Island	I
0.351645143884816	0.117082012557698	chr7	96652153	96652154	cg11891395	DLX5	Island	II
0.4238789441806	0.0518930987304689	chr11	112833773	112833774	cg12040830	NCAM1	Island	I
0.343569143412262	0.0675492693402136	chr18	12254173	12254174	cg12072560	CIDEA	Island	I
0.302598662565469	0.055417718809221	chr12	132906010	132906011	cg12075445	GALNT9	Island	I
0.311249850258579	0.0601152679840171	chr2	154728468	154728469	cg12079322	GALNT13	N_Shore	I
0.308538268422809	0.0758737371167064	chr14	61104566	61104567	cg12091642	cg12091642	Island	I
0.323364068987596	0.116983706431267	chr10	102893980	102893981	cg12118269	TLX1	Island	I
0.38510515261408	0.0807044388540334	chr17	42733724	42733725	cg12127472	C17orf104	Island	I
0.342366039676107	0.0507106300231601	chr11	78673073	78673074	cg12162138	ODZ4	Island	I
0.373833687613451	0.0741637057795611	chr8	140715540	140715541	cg12175729	KCNK9	Island	I
0.316062284585827	0.106078647235152	chr14	60952945	60952946	cg12189551	C14orf39	Island	II
0.316082926597473	0.133918163874722	chr7	27195602	27195603	cg12196573	HOXA7	Island	II
0.317967697404863	0.172293425699516	chr12	58021569	58021570	cg12230728	B4GALNT1	Island	I
0.315331280852755	0.058284857624304	chr19	41018880	41018881	cg12248614	SPTBN4	Island	I
0.328287939858602	0.0747829666400702	chr10	134001112	134001113	cg12250896	DPYSL4	Island	I
0.45479276636033	0.135326314115857	chr7	19158721	19158722	cg12307484	TWIST1	S_Shore	I
0.340061728258417	0.0579868372570865	chr17	47074576	47074577	cg12314713	IGF2BP1	Island	I
0.353267810364335	0.0560978611533593	chr10	11059727	11059728	cg12356890	CUGBP2	Island	I
0.358267403463951	0.0728754863924676	chr8	105235606	105235607	cg12396325	RIMS2	Island	I
0.374258441850954	0.0237622072473947	chr17	47073436	47073437	cg12477716	IGF2BP1	Island	I
0.341718779981641	0.0579433707025327	chr5	178421711	178421712	cg12483476	GRM6	Island	I
0.405572674936371	0.0896542527295853	chr11	31848649	31848650	cg12500879	cg12500879	Island	I
0.360248309550864	0.0546083756829729	chr5	72595685	72595686	cg12505170	cg12505170	Island	I
0.301811152236662	0.0596706104255443	chr22	40058293	40058294	cg12511214	CACNA1I	Island	I
0.362529477816057	0.0970892217918987	chr8	105235943	105235944	cg12565585	RIMS2	Island	I
0.357712235166333	0.139610396676076	chr2	105470711	105470712	cg12573849	POU3F3	Island	I
0.387544557042681	0.138005198201416	chr7	27205230	27205231	cg12600174	HOXA9	Island	I
0.324089393686702	0.0720955044867844	chr6	392555	392556	cg12612118	IRF4	Island	II
0.331457334527217	0.0617216134514347	chr6	30139634	30139635	cg12676149	TRIM15	N_Shore	I
0.318274409689563	0.156754295212499	chr17	72348160	72348161	cg12700788	KIF19	Island	I
0.36571909528816	0.0560159219540077	chr17	42733729	42733730	cg12781700	C17orf104	Island	I
0.300721014548353	0.0805291029913174	chr20	591085	591086	cg12807794	TCF15	Island	I
0.344587955278205	0.0254078719372618	chr10	131768928	131768929	cg12824796	cg12824796	Island	I
0.306426823810722	0.0531058862945825	chr5	2753876	2753877	cg12860686	C5orf38	Island	I
0.417683193135362	0.0782363960665178	chr11	115630748	115630749	cg12918457	cg12918457	Island	I
0.302107215144473	0.0636187553376214	chr8	93114150	93114151	cg12926938	cg12926938	Island	I
0.402439193180254	0.133763673144332	chr7	27225058	27225059	cg12997720	HOXA11AS	Island	I
0.329242896959103	0.15182843874974	chr15	37173017	37173018	cg13020870	LOC145845	Island	II
0.315553074736815	0.0578577304127762	chr14	29254680	29254681	cg13046832	C14orf23	Island	I
0.308935431155935	0.0682846756119484	chr13	37006611	37006612	cg13060997	CCNA1	S_Shore	II
0.410919845904029	0.0768079278181057	chr2	177043255	177043256	cg13092806	cg13092806	Island	I
0.312025700953554	0.0463873375330899	chr4	107957430	107957431	cg13139972	DKK2	Island	I
0.302561526167313	0.0343067759475704	chr3	11034501	11034502	cg13142700	SLC6A1	Island	I
0.318214492247694	0.0533113044167482	chr8	97171827	97171828	cg13211683	GDF6	Island	I
0.301846427977387	0.102129490625041	chr17	37761216	37761217	cg13225166	NEUROD2	N_Shore	I
0.385880556847965	0.0619986091900378	chr7	98246001	98246002	cg13314145	NPTX2	Island	I
0.324710039211464	0.0636119857913058	chr10	118030970	118030971	cg13320291	GFRA1	Island	I
0.302020827822644	0.0586749230154487	chr8	23564031	23564032	cg13324546	NKX2-6	Island	I
0.317842564389754	0.0642766553783058	chr3	9594151	9594152	cg13347257	LHFPL4	Island	I
0.347649282376273	0.0808282893615992	chr7	27225123	27225124	cg13352750	HOXA11AS	Island	I
0.382408960372137	0.194869196553694	chr6	1379065	1379066	cg13368923	cg13368923	Island	I
0.341376269946909	0.0621437046841485	chr9	132382812	132382813	cg13405887	C9orf50	Island	I
0.414435326870543	0.0672698300345687	chr13	79170303	79170304	cg13438893	cg13438893	Island	I
0.344032424828691	0.0913750654259955	chr20	42544792	42544793	cg13459498	TOX2	Island	I
0.303850080573386	0.0639573980148145	chr3	179754613	179754614	cg13473356	PEX5L	Island	I
0.354474272765052	0.141988618439812	chr7	44185646	44185647	cg13476133	GCK	Island	I
0.334297196496625	0.083605594777908	chr9	37002685	37002686	cg13482308	PAX5	Island	I
0.385362217337838	0.0756679814399885	chr6	30140018	30140019	cg13567542	TRIM15	Island	I
0.355139438959242	0.152790925354606	chr12	4381792	4381793	cg13575161	CCND2	Island	II
0.373438074785639	0.0537344997030224	chr9	120507431	120507432	cg13601435	cg13601435	Island	I
0.393459236865104	0.0787301143636133	chr1	50513870	50513871	cg13678973	ELAVL4	Island	I
0.325577492774478	0.193463178626206	chr10	100993938	100993939	cg13690864	HPSE2	Island	I
0.425322646392933	0.0512294994776468	chr2	468179	468180	cg13699355	cg13699355	Island	I
0.368418305723804	0.0819687548818496	chr7	27213610	27213611	cg13703049	HOXA10	Island	I
0.308048690450109	0.0752113245454937	chr18	31739202	31739203	cg13721404	NOL4	Island	I
0.319665098892482	0.196238685415162	chr19	2252432	2252433	cg13742526	JSRP1	Island	I
0.375275320941248	0.0630822939916583	chr16	51185772	51185773	cg13755795	SALL1	Island	I
0.315258903615703	0.0448531331651594	chr9	140051205	140051206	cg13759674	GRIN1	Island	I
0.381870463478967	0.0483400519712035	chr7	158937494	158937495	cg13794530	VIPR2	Island	I
0.339291953634099	0.0590423602963435	chr6	130686592	130686593	cg13796823	cg13796823	Island	I
0.306421390619175	0.054499401789623	chr1	77333138	77333139	cg13823136	ST6GALNAC5	Island	II
0.348901635179305	0.062865422519619	chr14	74893112	74893113	cg13829550	TMEM90A	Island	I
0.374243500660835	0.0547380593531579	chr11	115630889	115630890	cg13839457	cg13839457	Island	I
0.315733230616077	0.166808988288305	chr5	42951935	42951936	cg13864319	cg13864319	Island	II
0.362413583576756	0.127030449450588	chr8	55367627	55367628	cg13866527	cg13866527	Island	II
0.361034694871296	0.0510919451805222	chr8	132054555	132054556	cg13912117	cg13912117	Island	I
0.358845201510257	0.172835067131628	chr14	54413671	54413672	cg14005246	cg14005246	Island	I
0.31204149878823	0.0390438246243726	chr10	102900130	102900131	cg14038391	cg14038391	Island	I
0.364380657146288	0.0567157899774462	chr7	49813065	49813066	cg14045872	VWC2	Island	I
0.307451105826823	0.0469779698872958	chr19	54481859	54481860	cg14055896	CACNG8	Island	I
0.361460607419528	0.0521334628237154	chr20	61638518	61638519	cg14060496	BHLHE23	Island	I
0.318606608544963	0.0306393550849919	chr10	125732604	125732605	cg14072515	cg14072515	Island	I
0.302729639445022	0.19688859924299	chr9	116450241	116450242	cg14092045	cg14092045	Island	I
0.311509496010093	0.0375188556672594	chr2	45155991	45155992	cg14168530	cg14168530	Island	I
0.318431932332262	0.090023735914677	chr9	96721468	96721469	cg14169333	cg14169333	Island	I
0.33677055813459	0.0677389729302685	chr6	88876741	88876742	cg14186641	CNR1	Island	I
0.382142351588395	0.0683181745733733	chr9	1042605	1042606	cg14189141	cg14189141	Island	I
0.319545523460059	0.0456524950338682	chr15	84322946	84322947	cg14230666	ADAMTSL3	Island	I
0.332278849938888	0.0670781392735387	chr12	114885270	114885271	cg14238959	cg14238959	Island	I
0.317815956657033	0.0458308597952987	chr7	44143993	44143994	cg14249876	AEBP1	NA	I
0.350084679618463	0.0562299729330936	chr9	137533851	137533852	cg14252519	COL5A1	Island	I
0.308406555042958	0.114840277336722	chr6	1384591	1384592	cg14258623	cg14258623	Island	I
0.477640691666685	0.164639104752403	chr20	21084420	21084421	cg14262681	cg14262681	N_Shore	I
0.31424088515242	0.164755273076686	chr19	4328745	4328746	cg14263858	STAP2	Island	I
0.305601697720503	0.149182436626756	chr6	26271716	26271717	cg14273822	HIST1H3G	N_Shore	II
0.328873602605214	0.0847731315079108	chr3	181444870	181444871	cg14317285	SOX2OT	Island	II
0.3491863554796	0.142573552361114	chr14	23834891	23834892	cg14370314	EFS	Island	I
0.399480908422872	0.100777047234676	chr7	19158647	19158648	cg14391419	TWIST1	S_Shore	I
0.320334301332299	0.191502946646366	chr1	44873057	44873058	cg14403130	RNF220	Island	II
0.41542581566076	0.0456082174239759	chr11	43602847	43602848	cg14416371	MIR129-2	Island	I
0.403469946380871	0.116174152245669	chr1	91196332	91196333	cg14419975	cg14419975	S_Shelf	I
0.315110504863052	0.0681682458997128	chr8	23563925	23563926	cg14428146	NKX2-6	Island	I
0.319661149081845	0.0447120565142105	chr5	128301083	128301084	cg14441976	SLC27A6	Island	I
0.31369982951833	0.17724798725952	chr9	79627216	79627217	cg14448830	cg14448830	N_Shore	I
0.407947990643694	0.161654546249796	chr17	40937362	40937363	cg14457782	WNK4	Island	I
0.324349988946907	0.019907120851856	chr17	46655394	46655395	cg14458834	HOXB4	Island	I
0.35794643038664	0.146953072498341	chr2	175199646	175199647	cg14459130	SP9	Island	I
0.354288828180271	0.0439901917391974	chr9	79633737	79633738	cg14487131	FOXB2	Island	I
0.301002506360299	0.0454271229584579	chr14	60978161	60978162	cg14507337	SIX6	Island	I
0.387420192584468	0.0383808461397703	chr5	1882885	1882886	cg14507560	IRX4	Island	I
0.371947800700774	0.106045111930609	chr6	32116933	32116934	cg14531663	PRRT1	Island	I
0.347659995477863	0.182443710406468	chr11	46317154	46317155	cg14547067	CREB3L1	Island	I
0.431411953994389	0.0479954323985814	chr19	38183262	38183263	cg14587524	ZNF781	Island	I
0.36512321931006	0.0525492290214746	chr17	32484259	32484260	cg14603098	ACCN1	Island	I
0.365723513935331	0.0670810043862926	chr7	27214056	27214057	cg14625175	HOXA10	Island	I
0.349332496293275	0.0689324315939064	chr6	28510339	28510340	cg14627172	cg14627172	NA	II
0.317421785243756	0.0914686600649867	chr6	166582201	166582202	cg14638883	T	Island	I
0.311543634232211	0.0441914673128335	chr10	13933996	13933997	cg14649650	FRMD4A	Island	I
0.31407538770084	0.0340533529242402	chr5	136834492	136834493	cg14650610	SPOCK1	Island	I
0.429235191648991	0.0830387460855954	chr4	5710319	5710320	cg14654886	EVC2	Island	I
0.319985591309006	0.0304228128556572	chr5	168728213	168728214	cg14658804	SLIT3	Island	I
0.327313967504876	0.0832819564156553	chr17	27038886	27038887	cg14676825	PROCA1	Island	I
0.382379137626844	0.064075714596092	chr15	83776446	83776447	cg14696396	TM6SF1	Island	I
0.33012808140154	0.0598526211192301	chr20	25062447	25062448	cg14763548	VSX1	Island	I
0.33395140889105	0.0484407899031428	chr6	106429316	106429317	cg14765959	cg14765959	Island	I
0.31702777297291	0.0775260351589965	chr2	5836256	5836257	cg14776201	SOX11	Island	II
0.317705900595912	0.136588555031387	chr4	155254602	155254603	cg14780132	DCHS2	Island	II
0.34256808295507	0.0649171637296984	chr10	102895043	102895044	cg14861089	TLX1	Island	I
0.320482018157716	0.120997693720858	chr4	4873442	4873443	cg14866595	cg14866595	Island	I
0.388727934715237	0.17842203143853	chr4	4867164	4867165	cg14872952	cg14872952	N_Shore	I
0.312172445407801	0.0636428498402626	chr8	140715018	140715019	cg14930075	KCNK9	Island	I
0.317872629036101	0.0459811229302114	chr11	43602857	43602858	cg14944647	MIR129-2	Island	I
0.365661374655921	0.106100675785899	chr5	42994123	42994124	cg14979301	cg14979301	N_Shore	I
0.326320232660018	0.0447345383207977	chr2	5836111	5836112	cg15034345	SOX11	Island	I
0.325047468813578	0.0410953225838915	chr5	5139866	5139867	cg15048991	ADAMTS16	Island	I
0.302706543734643	0.0197997419047658	chr1	156405924	156405925	cg15072319	cg15072319	Island	I
0.36916749219651	0.189489499967269	chr9	112810402	112810403	cg15083233	PALM2-AKAP2	N_Shore	II
0.313531632777451	0.113360956451572	chr19	17392923	17392924	cg15110403	ANKLE1	Island	I
0.309084121087018	0.0678310531400402	chr2	175208605	175208606	cg15126975	cg15126975	Island	I
0.420816862574341	0.0684600168664435	chr5	72740154	72740155	cg15132565	cg15132565	Island	I
0.372497766336076	0.0699718394661413	chr10	119000638	119000639	cg15173134	SLC18A2	Island	I
0.34042681552543	0.049705913104004	chr13	112727521	112727522	cg15228928	cg15228928	Island	I
0.305321478332276	0.180061612261384	chr7	129425731	129425732	cg15261247	cg15261247	Island	I
0.322811396906624	0.0748432538315934	chr5	72678193	72678194	cg15382538	cg15382538	Island	I
0.317671666649459	0.0782023062624534	chr14	24045549	24045550	cg15384598	JPH4	Island	I
0.348565567603983	0.178868655501265	chr12	2800463	2800464	cg15442907	CACNA1C	Island	II
0.309643275704924	0.142024317306157	chr5	92907851	92907852	cg15444648	FLJ42709	Island	II
0.337068200206411	0.0442462304549509	chr11	43602845	43602846	cg15556502	MIR129-2	Island	I
0.327305610428373	0.110225076905208	chr4	183062460	183062461	cg15590989	MGC45800	Island	I
0.337051184445693	0.0519216102353967	chr12	133484853	133484854	cg15607538	cg15607538	Island	II
0.366536939175158	0.161822808038422	chr2	220299643	220299644	cg15634877	SPEG	Island	I
0.334287801132309	0.0631305619575142	chr22	45405627	45405628	cg15679813	PHF21B	Island	I
0.319667707340164	0.0358839211015035	chr19	56879554	56879555	cg15708153	ZNF542	Island	I
0.307685552859861	0.155500682046079	chr1	933685	933686	cg15713103	cg15713103	Island	I
0.347228935814153	0.0614307731715493	chr11	2292510	2292511	cg15790820	ASCL2	Island	I
0.310222746629024	0.064401202446482	chr7	27196314	27196315	cg15797110	HOXA7	Island	II
0.345638348298054	0.0499612645560522	chr2	176994665	176994666	cg15808943	HOXD8	Island	I
0.411972180897965	0.142175581454639	chr1	63789500	63789501	cg15841063	FOXD3	Island	I
0.339920071343366	0.0660849259356492	chr11	132813819	132813820	cg15885337	OPCML	Island	I
0.358255409300257	0.0499238393831455	chr2	127413831	127413832	cg15975865	GYPC	Island	I
0.318009423544544	0.0963512309794539	chr6	152128865	152128866	cg15980539	ESR1	Island	I
0.304443424953802	0.0407359168662652	chr4	111544387	111544388	cg16002355	PITX2	Island	I
0.327745331046333	0.0522691458548886	chr1	101004638	101004639	cg16007456	GPR88	Island	I
0.405932526917226	0.055291774190124	chr1	248021091	248021092	cg16021909	TRIM58	Island	I
0.403138735978276	0.0782263522870404	chr14	93389557	93389558	cg16086620	CHGA	Island	I
0.315422520124521	0.0463453694937449	chr5	16180072	16180073	cg16150752	cg16150752	Island	I
0.329626172923587	0.0380978194122958	chr2	220174201	220174202	cg16166796	PTPRN	Island	I
0.399238284253844	0.0641741113338005	chr19	34113010	34113011	cg16190732	CHST8	Island	I
0.360174679182711	0.0970252392500942	chr17	76227996	76227997	cg16195091	LOC283999	N_Shore	I
0.363251552299676	0.0420110075758349	chr19	15580700	15580701	cg16206460	PGLYRP2	Island	I
0.374704354870952	0.0513813168315264	chr4	10459219	10459220	cg16295725	ZNF518B	Island	I
0.316619424904817	0.0707505731572924	chr10	85954559	85954560	cg16317181	PCDH21	Island	I
0.362671804832081	0.198815798854419	chr16	86530053	86530054	cg16357224	cg16357224	N_Shore	I
0.339211838761846	0.0521384044758156	chr2	145281942	145281943	cg16405026	cg16405026	Island	I
0.367925179933319	0.091268938232144	chr11	43602914	43602915	cg16407471	MIR129-2	Island	II
0.311496895235407	0.0571211969085454	chr20	61703735	61703736	cg16409261	cg16409261	Island	I
0.309627389679126	0.0581307746492406	chr10	15761881	15761882	cg16422098	ITGA8	Island	I
0.323142380097328	0.0517389908598541	chr11	18813556	18813557	cg16426537	PTPN5	Island	I
0.329445554950823	0.0976844940225761	chr8	24771125	24771126	cg16459364	NEFM	Island	I
0.37625348064654	0.0954980335364959	chr7	155164995	155164996	cg16476975	cg16476975	Island	I
0.304090799405842	0.0306450515954525	chr8	57070013	57070014	cg16504626	cg16504626	Island	I
