	cpgname	genename	pvalue	pvalue.fdr	pvalue.bonferroni	effect
14014	cg21513553	NA	0.0574101325229502	0.88715642578163	1	0.73916106710457
4678	cg01593886	COL1A1	0.0574318014375279	0.88715642578163	1	0.824932636843986
2075	cg23724447	BUB3	0.0574602965082855	0.88715642578163	1	1.14551169907478
8415	cg25066857	GNLY	0.0575126310236817	0.88715642578163	1	0.938146484395436
12700	cg19337279	MPL	0.0576172658179695	0.88715642578163	1	0.935783437196516
10275	cg06208111	ITM2A	0.0576341950638626	0.88715642578163	1	0.905348346681098
12948	cg20222911	MTA1	0.0576483734964714	0.88715642578163	1	1.30215265888019
5121	cg08260891	CTSA;NEURL2	0.0578063708886491	0.88715642578163	1	0.649239563391808
17420	cg23047271	PRICKLE2	0.0578231992699687	0.88715642578163	1	0.718141432106742
968	cg18133957	APC2	0.0579111352508219	0.88715642578163	1	0.817109684687045
613	cg07447773	AKR7A3	0.0579262104004259	0.88715642578163	1	0.873176348365028
9435	cg04609859	HOXB4	0.0579472107405064	0.88715642578163	1	0.616639588360069
7094	cg20404387	FAM43B	0.0579844017433012	0.88715642578163	1	0.624213026838626
21025	cg03766965	SRCAP	0.0579886238860373	0.88715642578163	1	0.93646548415999
12333	cg16267059	MFAP1	0.0579914715195333	0.88715642578163	1	0.828492593437807
2947	cg07059403	C6orf70;TCTE3	0.0580164256867381	0.88715642578163	1	1.06880512936557
12444	cg06534422	MIF	0.058090504130987	0.88715642578163	1	1.22244833574606
10423	cg14918082	KCNAB3	0.0581372491711097	0.88715642578163	1	0.852611677631119
8114	cg02364642	GEFT	0.0582334799693617	0.88715642578163	1	0.806594267036005
13522	cg02066887	NA	0.0582877342550758	0.88715642578163	1	0.759802781850874
8613	cg02965078	GPR44	0.0583450847620548	0.88715642578163	1	0.853668324745045
8422	cg24751129	GNMT	0.058360007064006	0.88715642578163	1	0.867811168917719
6479	cg01473816	ELF5	0.058363598212181	0.88715642578163	1	0.917896426964339
2527	cg07897837	C1orf131;GNPAT	0.0584134777832857	0.88715642578163	1	1.10674746589973
8079	cg00509616	GCOM1	0.0584174026788799	0.88715642578163	1	0.722979842716869
22506	cg18632631	TNK1	0.0584285306003084	0.88715642578163	1	0.833137179664166
6693	cg19258882	ERBB3	0.0584639330343269	0.88715642578163	1	0.860179109315599
11424	cg10100220	LNX2	0.0584696397056233	0.88715642578163	1	0.965954610897573
2857	cg11237738	C4orf6	0.0585706672297506	0.88715642578163	1	0.934856139563285
19144	cg00117172	RUNX3	0.0586013735714659	0.88715642578163	1	0.749517187812509
16078	cg20082641	PAQR5	0.0586400196407396	0.88715642578163	1	0.972472100343742
15560	cg01377911	NTF4	0.058656164825592	0.88715642578163	1	0.76991637394247
4432	cg07651914	CLDN15	0.0587164038287094	0.88715642578163	1	0.886151411517346
19869	cg18986165	SIGLEC12	0.0587688039841717	0.88715642578163	1	0.886993656897242
6626	cg18997129	EPHA1	0.0587807596781302	0.88715642578163	1	0.872653763439015
7450	cg16584573	FGF8	0.0587852785527978	0.88715642578163	1	0.487525706454763
7665	cg18815943	FOXE3	0.058863690447607	0.88715642578163	1	0.55035680788309
19008	cg14839257	RPS6KA2	0.058912747104891	0.88715642578163	1	0.673483117181981
10353	cg23641264	JRK	0.0589308012282483	0.88715642578163	1	0.983469178013112
21141	cg00186954	ST5;C11orf17	0.0589317989345003	0.88715642578163	1	0.924932422534843
3963	cg16386080	CDK20	0.0589456671795044	0.88715642578163	1	0.689827537060655
18263	cg10167296	RASSF5	0.0589988322906237	0.88715642578163	1	0.635225500278069
15750	cg20172280	OLFML2B	0.0590406632288109	0.88715642578163	1	1.28995986105803
16950	cg02273788	PLXNB3	0.0590749098649668	0.88715642578163	1	0.953225143524898
20766	cg22125370	SOCS2	0.0591155918254066	0.88715642578163	1	0.761319984726689
11695	cg09837977	LRRN3;IMMP2L	0.059187844189039	0.88715642578163	1	0.940510042868132
4694	cg16640096	COL4A3;COL4A4	0.0593247472105945	0.88715642578163	1	0.822572693463495
2781	cg01663469	C3orf15	0.0593305717073577	0.88715642578163	1	0.700547909203088
16591	cg12017007	PHF12	0.0593387803913866	0.88715642578163	1	1.1337846255272
3064	cg05208153	C9orf25;C9orf24	0.0593428419675115	0.88715642578163	1	0.950418240355698
15250	cg17685628	NKX2-8	0.0593808038165481	0.88715642578163	1	0.763670194489376
15559	cg04740359	NTF3	0.0595094312851602	0.88715642578163	1	1.07723408898818
23655	cg27472032	VPS39	0.059519014133815	0.88715642578163	1	0.874728512622564
11271	cg11484576	LGALS12	0.0596253075143353	0.88715642578163	1	0.880972574035971
553	cg07331806	AIFM3	0.0596512800949291	0.88715642578163	1	0.820498134198876
19802	cg17398595	SH3GL2	0.059683464301923	0.88715642578163	1	0.806185083480303
21480	cg25446086	SYT11	0.0596960085861472	0.88715642578163	1	0.755629115378359
9715	cg17252960	ID4	0.059728867474657	0.88715642578163	1	0.676885277039373
21356	cg13920529	SUGT1P1;AQP7	0.0597311432157244	0.88715642578163	1	0.99015411032506
2308	cg00592315	C14orf86;FAM181A	0.0597373381139851	0.88715642578163	1	1.03667758483967
10052	cg18285951	INPP5E	0.0598004797473392	0.88715642578163	1	0.628869532988553
21825	cg25071429	TEX13B	0.0598614728203924	0.88715642578163	1	0.935163114156267
20369	cg01171858	SLC5A2	0.0599497021489811	0.88715642578163	1	0.973219098969038
4466	cg07959477	CLEC1A	0.0599595080452053	0.88715642578163	1	0.941381031688655
5517	cg22228205	DDHD1	0.0600259416550521	0.88715642578163	1	1.25136050300261
8684	cg22566906	GRASP	0.0600512193110731	0.88715642578163	1	0.902693495894339
18719	cg11223252	RNF103	0.0600608179165873	0.88715642578163	1	0.852620445790895
7398	cg19433435	FEZ1	0.060066255378283	0.88715642578163	1	0.877768304152653
17013	cg15636365	PNPLA7;MRPL41	0.0602108804036154	0.88715642578163	1	1.29674715674128
13680	cg21995126	NA	0.0602470016009298	0.88715642578163	1	1.31060498832204
512	cg04176254	AGRP	0.0603222287471359	0.88715642578163	1	0.993590577111991
5916	cg01146980	DNAJC21	0.0603337701830348	0.88715642578163	1	1.12265539380802
7042	cg09830866	FAM173A	0.0603982626809095	0.88715642578163	1	0.863137614103953
10843	cg14356550	KLHDC7A	0.0604137886947947	0.88715642578163	1	0.848037644452124
14340	cg04589904	NA	0.0604241606483412	0.88715642578163	1	0.76113313370284
18683	cg03679581	RLN2	0.0604832490440617	0.88715642578163	1	0.855138963028736
3038	cg25590938	C9orf119;GOLGA2	0.0605333181544167	0.88715642578163	1	1.10625904410575
17731	cg10280342	PSPN	0.0605344985381922	0.88715642578163	1	0.879692964463571
20485	cg12237269	SLN	0.0605507356692931	0.88715642578163	1	1.12194957579864
9011	cg14198172	HBXIP	0.0605722771083178	0.88715642578163	1	0.906363027795793
173	cg02131967	ACE	0.0605997562208999	0.88715642578163	1	0.544965786629464
23955	cg25993152	XAGE5	0.0606012444805881	0.88715642578163	1	1.11335590575764
10235	cg00833777	ITGAM	0.0606518053198884	0.88715642578163	1	0.922926382003716
13084	cg27650434	MYCL1	0.0606624181950273	0.88715642578163	1	0.693089729994178
24714	cg13551243	ZNF7	0.0606811467776845	0.88715642578163	1	1.30572481063392
2174	cg02717866	C11orf66	0.0607006338616681	0.88715642578163	1	0.880076778297608
7459	cg15791248	FGFR1	0.0607544970369261	0.88715642578163	1	0.942860814956859
7144	cg10531372	FAM71A	0.0607878226650922	0.88715642578163	1	0.960739780512579
10114	cg11646704	IPO4	0.0608059943047682	0.88715642578163	1	1.2880497782447
21355	cg26624914	SUGT1P1;AQP3	0.060815756302838	0.88715642578163	1	0.898869696694329
9908	cg10269439	IL1F7	0.0608434556146846	0.88715642578163	1	0.90060480396607
9582	cg00651216	HSP90AB1	0.0608609876733863	0.88715642578163	1	0.80256487912144
23	cg16356516	AARS;EXOSC6	0.0608711615210316	0.88715642578163	1	0.9806814965808
8926	cg07141002	H1F0	0.060903871464995	0.88715642578163	1	0.781951622926425
23841	cg09874776	WFDC10B;WFDC13	0.0609065203777379	0.88715642578163	1	0.941271649090989
5111	cg15043057	CTPS	0.060908846938193	0.88715642578163	1	0.764252032804124
11296	cg12566415	LHB	0.060916204946551	0.88715642578163	1	0.987696799140322
23897	cg01313514	WNT3A	0.0609238375266948	0.88715642578163	1	0.820956232144275
21675	cg12163132	TBX2	0.0609246789614052	0.88715642578163	1	0.816779829087403
11936	cg19491035	MANSC1	0.0609548354178795	0.88715642578163	1	0.805758518437125
3747	cg05116896	CD2BP2	0.0610036878317723	0.88715642578163	1	1.13064350035341
6665	cg24477567	EPOR	0.0610643600880715	0.88715642578163	1	0.906534171582802
20833	cg06391468	SOX9	0.0612588655293887	0.88715642578163	1	0.824310969841779
22705	cg24352688	TRAPPC2;OFD1	0.0612932878962084	0.88715642578163	1	0.84038205423495
19614	cg11703011	SERPINE2	0.0613101196985737	0.88715642578163	1	1.12425544908582
3303	cg24793265	CARD9	0.0613112799224129	0.88715642578163	1	0.984929245332278
13137	cg18946226	MYO16	0.061312952922536	0.88715642578163	1	0.784926728339573
7919	cg09022808	GAL3ST1	0.0613355568917899	0.88715642578163	1	0.859188332935799
19919	cg03310469	SIX2	0.0613414414989749	0.88715642578163	1	0.812893514089856
23750	cg04420907	WDR16;STX8	0.0614579136489197	0.88715642578163	1	1.94481407085758
15809	cg05071677	OR2V2	0.0614582531523917	0.88715642578163	1	0.951150107326584
14712	cg01940974	NA	0.0615060080267828	0.88715642578163	1	1.25663742062301
4304	cg10375110	CHRNA9	0.0615478631343708	0.88715642578163	1	0.897974653981727
2560	cg18354594	C1orf229	0.0616411346728236	0.88715642578163	1	0.883895926853663
6950	cg20484352	FAM114A1	0.0616539654778331	0.88715642578163	1	0.827862685108951
12007	cg22892110	MAPK15	0.0616890246850837	0.88715642578163	1	0.726940983193743
23637	cg23345864	VPS26A	0.0616989007759135	0.88715642578163	1	1.09476263564007
17847	cg04956511	PTPN6	0.0617169628793788	0.88715642578163	1	0.833258174855212
8924	cg15317267	H19;MIR675	0.0617657038774153	0.88715642578163	1	0.949746626714882
23092	cg17469356	TUSC2	0.0617696124882884	0.88715642578163	1	1.17083157381235
24038	cg22705929	YPEL4	0.0617983481333139	0.88715642578163	1	0.806914055967424
15572	cg26145228	NTNG1	0.0618106639951575	0.88715642578163	1	0.909550535100599
14414	cg26041297	NA	0.061819454990366	0.88715642578163	1	0.768436361367141
21426	cg07347645	SYCP2	0.0618982574200773	0.88715642578163	1	0.976504923306249
18904	cg02580195	RPL23AP7;RABL2A	0.0619562797977154	0.88715642578163	1	0.939775317908635
8738	cg24694549	GRIP1	0.0620930935448969	0.88715642578163	1	0.85088953432443
18073	cg06646021	RAB4A	0.0621246051023415	0.88715642578163	1	0.844206482988804
21509	cg07550362	TAC1	0.0621587929088502	0.88715642578163	1	0.844069801085822
20087	cg12428447	SLC22A6	0.0621723659618313	0.88715642578163	1	0.899906217292724
21855	cg18902203	TFDP1	0.0621995906738002	0.88715642578163	1	0.984582430397083
23410	cg14265670	UPP1	0.062200308708976	0.88715642578163	1	0.683381567067904
20947	cg23765993	SPINLW1	0.0622315215253989	0.88715642578163	1	0.933360714839139
12064	cg19973135	MARVELD3	0.0622534838743675	0.88715642578163	1	0.809363239519005
6736	cg14738823	ERP27	0.0622594967787395	0.88715642578163	1	0.958168233027788
7412	cg08816023	FGF1	0.0623560682282357	0.88715642578163	1	0.942601494634171
17163	cg02686662	PPAP2C	0.0624081019236166	0.88715642578163	1	0.966659076141096
14707	cg25473396	NA	0.0624134318438254	0.88715642578163	1	0.778884329207083
22020	cg18284523	TINF2	0.0624977563676858	0.88715642578163	1	1.26657421762064
588	cg05421555	AKAP13	0.062517614411782	0.88715642578163	1	1.26750580657672
7543	cg13755070	FLI1	0.0625421052676545	0.88715642578163	1	0.725637287285805
2137	cg01275830	C10orf95	0.0625440671224902	0.88715642578163	1	0.976080832811619
7388	cg06598256	FERMT3	0.0626045583522231	0.88715642578163	1	0.987961954403388
16185	cg26717133	PCDH21	0.0626931794835107	0.88715642578163	1	0.928572958188006
19822	cg19815589	SHANK2	0.0627148834868491	0.88715642578163	1	0.979981940528746
2057	cg22814929	BTN2A1	0.0627501672421835	0.88715642578163	1	1.22169625825422
12605	cg26705553	MMP25	0.0628035344571914	0.88715642578163	1	0.66815135217156
10265	cg06224510	ITIH2	0.0628722667661949	0.88715642578163	1	1.06981188656756
7263	cg22305782	FBXL19	0.0628779409061332	0.88715642578163	1	0.978141234835837
18997	cg08625335	RPS29	0.0628806220545755	0.88715642578163	1	1.09687963021285
9659	cg24105933	HTRA3	0.0629648240195582	0.88715642578163	1	0.989592191795301
2796	cg17746675	C3orf31	0.0629919096881212	0.88715642578163	1	1.37066458242066
12635	cg22262168	MOBKL2B	0.0630133347371023	0.88715642578163	1	1.13449237109763
24889	cg23580945		0.0631431784012329	0.88715642578163	1	0.953439549324159
1024	cg26244225	APOLD1	0.0631870825798059	0.88715642578163	1	0.960682997422516
17640	cg23402444	PSD;FBXL15	0.0632235415917498	0.88715642578163	1	0.719184147396766
18417	cg03907174	RCN3	0.0632777448540035	0.88715642578163	1	0.938136621803561
20158	cg07675682	SLC26A11;SGSH	0.0632780927910268	0.88715642578163	1	0.933027011267675
12614	cg21092324	MMRN1	0.0632823540679111	0.88715642578163	1	1.06720281322726
5384	cg03483654	DAK;DDB1	0.063310846419537	0.88715642578163	1	0.937846272994039
14018	cg22324153	NA	0.0633459414089155	0.88715642578163	1	0.76423526424786
2130	cg17349199	C10orf82	0.0633799114739026	0.88715642578163	1	0.869849288710604
2335	cg12879297	C16orf46	0.0634342078402298	0.88715642578163	1	1.07060107726819
4593	cg00711916	CNNM4	0.0634956661880562	0.88715642578163	1	1.08251631558801
17993	cg17692403	R3HDML	0.063500093115909	0.88715642578163	1	0.774117151264494
3347	cg05190718	CASQ2	0.0635226270559307	0.88715642578163	1	0.922445757217594
3723	cg09478478	CD1E	0.0635266544415584	0.88715642578163	1	0.888442268300515
3661	cg19742789	CCNJL	0.0635530632922978	0.88715642578163	1	0.785119359246668
10020	cg09307264	INCA1;KIF1C	0.0635840811717377	0.88715642578163	1	0.861417130748527
12423	cg12985418	MIB1	0.0636612194769743	0.88715642578163	1	1.10955096013403
14132	cg16319213	NA	0.0637386529001641	0.88715642578163	1	0.758407600962341
9523	cg07749074	HRG	0.063760203066167	0.88715642578163	1	0.926613806541243
3122	cg20610181	CA9	0.0637855682630012	0.88715642578163	1	0.858530393564538
15774	cg09970593	OPRD1	0.0638122791192469	0.88715642578163	1	0.871663554479866
24042	cg01804429	YTHDC1	0.0638603017705506	0.88715642578163	1	0.841163822363944
11596	cg20225915	LRDD	0.063966028938165	0.88715642578163	1	0.928692404130295
17180	cg19470701	PPDPF	0.0639766646099438	0.88715642578163	1	0.673455730017046
880	cg06456512	ANP32A	0.0640380760439306	0.88715642578163	1	1.12101709869846
3460	cg09893068	CCDC17	0.0640410685839512	0.88715642578163	1	0.974690198536219
14017	cg22303211	NA	0.0640412321495204	0.88715642578163	1	0.777869993679932
23328	cg22158956	UGDH	0.0641031414945561	0.88715642578163	1	1.36435132417761
19076	cg27118825	RSPH6A;SYMPK	0.0641562170243722	0.88715642578163	1	0.853002933461112
19966	cg07719512	SLC11A1	0.0641746021791787	0.88715642578163	1	0.946999120733108
24705	cg11141013	ZNF688	0.0641820011054415	0.88715642578163	1	1.2531053286633
12732	cg21951612	MRAS	0.064199335506938	0.88715642578163	1	0.991909800370787
14121	cg14760714	NA	0.0643045643363824	0.88715642578163	1	0.761741997713131
10000	cg26385743	IMP4	0.0643098919032693	0.88715642578163	1	0.862454647114349
18285	cg19447496	RB1	0.064346939436624	0.88715642578163	1	0.981991435166349
2823	cg20524216	C3orf75	0.0643586070174549	0.88715642578163	1	1.1078789055424
5043	cg08430598	CST1	0.0643875398162778	0.88715642578163	1	0.931049727029141
22547	cg14494812	TOB1	0.0644031804558576	0.88715642578163	1	0.906734013977976
19863	cg24856383	SIAH2	0.0644139722044053	0.88715642578163	1	0.655832033425065
8509	cg14023451	GPLD1	0.0645235375002101	0.88715642578163	1	0.964547845879876
8102	cg17446142	GDF9;UQCRQ	0.0645490610033426	0.88715642578163	1	0.937536083772135
9510	cg20552296	HPSE2	0.0645772105472831	0.88715642578163	1	0.820165506445538
2848	cg11277230	C4orf36	0.0646616101868132	0.88715642578163	1	0.727478904006987
3675	cg12441928	CCR1	0.0646694718597672	0.88715642578163	1	1.51899544397405
5786	cg05226008	DLC1	0.0647104584582804	0.88715642578163	1	1.19753297698017
22004	cg04735237	TIMM17B;PQBP1	0.064776210328972	0.88715642578163	1	0.900999898782691
22863	cg05790038	TRPV3	0.0647862909215164	0.88715642578163	1	0.885524549115175
13642	cg17479357	NA	0.0648877752546817	0.88715642578163	1	0.759136028704899
1665	cg22753768	BAP1;PHF7	0.0649011360188662	0.88715642578163	1	0.840379518781048
2058	cg25881193	BTN2A2	0.0649173468991898	0.88715642578163	1	1.10857590034554
22442	cg20368904	TNFAIP2	0.0649842558252422	0.88715642578163	1	0.892071779910377
12906	cg08687163	MST1R	0.0650072188970643	0.88715642578163	1	0.926277272163212
24001	cg12340144	XYLB	0.0650180429755194	0.88715642578163	1	0.754823704906431
9553	cg26478074	HSD17B12	0.065061620297161	0.88715642578163	1	0.478681297563427
12638	cg04056179	MOBKL3	0.0650752036142111	0.88715642578163	1	1.19354294357098
17091	cg11876012	POLR3K	0.0651783727033325	0.88715642578163	1	0.973399769373584
13425	cg13056210	NA	0.0652029489286363	0.88715642578163	1	1.26780194164101
22401	cg14414534	TMOD1	0.0652642526640428	0.88715642578163	1	1.01691611654454
11222	cg08300860	LDB3	0.0653050478357027	0.88715642578163	1	0.876486319761711
16544	cg03966541	PGGT1B	0.0653272882898565	0.88715642578163	1	1.16624762803792
3226	cg18705776	CALML3	0.0653407861113252	0.88715642578163	1	1.01081414885281
21821	cg21948169	TET1	0.0653527439034293	0.88715642578163	1	0.828605260795792
4575	cg19026260	CNIH2	0.0653636310553966	0.88715642578163	1	0.742273487525033
20424	cg19872681	SLC7A7	0.0654021111972263	0.88715642578163	1	0.903546830675358
17763	cg17526300	PTER	0.0654103310936462	0.88715642578163	1	1.30132922801151
6376	cg21685266	EHHADH	0.0654174356871036	0.88715642578163	1	1.33677715441076
16179	cg03808835	PCDH15	0.0654238214797104	0.88715642578163	1	0.78538847856939
9015	cg04984200	HCCA2;CTSD	0.0654448124370759	0.88715642578163	1	1.12941007723192
14442	cg15981753	NA	0.0654926005022102	0.88715642578163	1	0.763924633046264
12338	cg13406768	MFF	0.0655152438534056	0.88715642578163	1	0.966446319506084
11118	cg14894144	LAMA3	0.0655370831484137	0.88715642578163	1	0.907445710978318
21086	cg09529667	SSBP4	0.0655912166500319	0.88715642578163	1	0.640363623259049
21695	cg01680823	TCAP	0.0656010097618052	0.88715642578163	1	0.953501623460095
5187	cg25484904	CWH43	0.0657041373854653	0.88715642578163	1	0.804027223239743
22458	cg01407244	TNFRSF10C	0.0657435524759731	0.88715642578163	1	0.806587475895777
1757	cg11255230	BCL2	0.0657441306749401	0.88715642578163	1	1.29273517234812
18232	cg07871503	RASGEF1A	0.0658428867100612	0.88715642578163	1	0.905037714367922
5377	cg06454084	DACT3	0.0659202664053492	0.88715642578163	1	0.920329274409702
238	cg04428453	ACSM5	0.0659317240720158	0.88715642578163	1	0.928520763459121
9961	cg26787239	IL4	0.0659529614827308	0.88715642578163	1	0.979877546564164
15587	cg25657834	NTSR2	0.0659708127571647	0.88715642578163	1	0.898658382722611
15495	cg19162158	NRG1	0.0659810138980484	0.88715642578163	1	0.654933854498288
18519	cg05227963	RFC5	0.0659894218504276	0.88715642578163	1	1.07057553973961
7744	cg16941656	FRY	0.0660188731258809	0.88715642578163	1	1.31950510623099
2539	cg20903926	C1orf177	0.0660295913169303	0.88715642578163	1	0.922192101989574
7085	cg21165219	FAM38B	0.0660906377582023	0.88715642578163	1	0.931047316253717
8478	cg16098726	GP9	0.0661813492080745	0.88715642578163	1	0.97147678323606
21582	cg02738763	TARSL2	0.0661969344201099	0.88715642578163	1	1.27364118973418
9446	cg22709192	HOXC11	0.0662289159513359	0.88715642578163	1	0.751625327968892
16034	cg06958211	PAK6	0.066239973880761	0.88715642578163	1	0.88712584026725
12215	cg00981643	MECP2	0.0662772706990583	0.88715642578163	1	1.24020205762988
12391	cg08242493	MGEA5	0.0662838342748367	0.88715642578163	1	1.12620601176786
6623	cg16076328	EPCAM	0.0662960656308581	0.88715642578163	1	0.815025644197714
16580	cg15778232	PHB2;EMG1	0.0663115399877049	0.88715642578163	1	0.902348286985933
2913	cg27305662	C6orf15	0.0663396106076899	0.88715642578163	1	0.971182061389658
6687	cg16065186	ERBB2	0.0663422402512636	0.88715642578163	1	0.8195529031482
22466	cg01765461	TNFRSF11A	0.0663881463078819	0.88715642578163	1	0.577453173348697
14185	cg02990612	NA	0.0664020316100149	0.88715642578163	1	0.756104041283051
7781	cg18511445	FUNDC1	0.0664028641707229	0.88715642578163	1	0.728769109659234
12411	cg19680672	MGMT	0.0664309527589461	0.88715642578163	1	0.949809384634929
15470	cg07890954	NR2E3	0.0664429841772972	0.88715642578163	1	0.981221998728752
14174	cg26420196	NA	0.0666957772670167	0.88715642578163	1	1.2865300509006
24582	cg07054095	ZNF549	0.0667204901453664	0.88715642578163	1	0.500917285192521
13017	cg18939260	MTSS1	0.0667639435512696	0.88715642578163	1	0.915755640065737
9052	cg05446471	HDAC11	0.0667694684726338	0.88715642578163	1	0.914831129769054
9833	cg23841186	IGFBP6	0.0667716138420888	0.88715642578163	1	0.877417807606659
2688	cg21968796	C21orf67;C21orf70	0.0667734954283494	0.88715642578163	1	0.945052113730743
15136	cg22571530	NFASC	0.0668014617833733	0.88715642578163	1	0.769255257713778
19442	cg22638542	SEC22C	0.0668644925930259	0.88715642578163	1	0.982501317416483
16701	cg20953047	PIGR	0.0668862525939803	0.88715642578163	1	0.994675693146178
17532	cg22176895	PROX1	0.0669046320890267	0.88715642578163	1	0.695421283870455
3671	cg14951734	CCNYL1	0.0669256177713286	0.88715642578163	1	1.14969516619842
3707	cg22009923	CD151	0.0669508143503373	0.88715642578163	1	0.920508832925312
23463	cg13272258	USP2	0.0669631204513735	0.88715642578163	1	1.15803960327784
3968	cg24914860	CDK2;SILV	0.0669937349240574	0.88715642578163	1	1.20796165087642
5273	cg00986320	CYFIP2	0.0670155018340243	0.88715642578163	1	0.946024149062999
3520	cg22527345	CCDC71	0.0670281049208072	0.88715642578163	1	0.755291975481972
17889	cg14070162	PTRF	0.0670409743523807	0.88715642578163	1	0.877211399442327
7375	cg23941599	FEM1C	0.0671347182367265	0.88715642578163	1	0.797892341847707
8792	cg17071957	GSN	0.0673565788273687	0.88715642578163	1	0.834463008862567
7613	cg04587829	FN3K	0.06741170140125	0.88715642578163	1	0.860027172832072
3225	cg17832674	CALM3	0.0674835129495526	0.88715642578163	1	0.83665954518474
9688	cg10798171	ICA1	0.0675813050192585	0.88715642578163	1	0.879863354844763
17121	cg24273512	POPDC3	0.0675969520442921	0.88715642578163	1	0.827534348313825
5824	cg20080624	DLX5	0.0676144619813603	0.88715642578163	1	0.843511324757485
15501	cg00830029	NRIP2	0.0676427441189388	0.88715642578163	1	0.780719742220621
12082	cg10039928	MATN2	0.06770063136917	0.88715642578163	1	0.919190013138841
6979	cg25784308	FAM123C	0.0679086243041749	0.88715642578163	1	0.878537232880349
18799	cg24835159	RNF43	0.0679634678571478	0.88715642578163	1	0.83084431491132
22577	cg25371038	TOP3B	0.068005305732573	0.88715642578163	1	1.51069631698011
8502	cg20585500	GPHA2	0.068032497966604	0.88715642578163	1	0.916450699816781
11547	cg23674882	LOXL3	0.0680466159430838	0.88715642578163	1	0.878850171707017
5614	cg02046532	DEFB129	0.068088579139185	0.88715642578163	1	0.858811196387413
17479	cg16744741	PRKG2	0.068094919653575	0.88715642578163	1	1.07976205259527
1985	cg02822723	BRD9;TRIP13	0.0681163423345217	0.88715642578163	1	1.19184015556483
2336	cg24687764	C16orf46	0.0681808889146809	0.88715642578163	1	1.24104807841055
9108	cg21682826	HERPUD1	0.0681969258252734	0.88715642578163	1	1.24941770211683
7966	cg00308133	GAMT	0.0682066914592905	0.88715642578163	1	1.26172556508358
9033	cg01284619	HCN2	0.0682093059595532	0.88715642578163	1	0.78002930381011
19824	cg08289932	SHB	0.0682138725138125	0.88715642578163	1	1.16238865151113
15840	cg25325612	ORC6L;VPS35	0.068288627342257	0.88715642578163	1	1.12036930395947
20769	cg23412850	SOCS2	0.0683522700422282	0.88715642578163	1	0.787862711046893
2067	cg05886367	BTNL9	0.0683567647052026	0.88715642578163	1	0.859073636851847
3945	cg04155793	CDK10	0.0683680648114769	0.88715642578163	1	0.806897956935963
24702	cg23660191	ZNF688	0.068407365735753	0.88715642578163	1	1.33935159689436
11015	cg12795208	KRT6B	0.0684300383342392	0.88715642578163	1	0.966185149807678
16994	cg12894984	PNMT	0.0685432939815348	0.88715642578163	1	0.937518374832907
20885	cg26845278	SPATA21	0.0685914717800142	0.88715642578163	1	0.972702178345404
4912	cg12932195	CRELD2;ALG12	0.0687156253171829	0.88715642578163	1	0.976314831222944
10363	cg19123863	JUNB	0.0687709958356593	0.88715642578163	1	1.27290669967401
3614	cg00029826	CCNB1IP1	0.0688123573511865	0.88715642578163	1	1.18593197728668
6377	cg11935638	EHHADH	0.0688125952026392	0.88715642578163	1	0.782062360929865
5392	cg08719486	DAPK1	0.0688779616836565	0.88715642578163	1	0.838725923535261
16816	cg21509097	PLA2G15	0.0688863856031501	0.88715642578163	1	0.899999653700396
8449	cg20263942	GOLM1	0.0689040250353751	0.88715642578163	1	0.761555175635476
21266	cg25961684	STK36;RNF25	0.0689221597057046	0.88715642578163	1	1.08369196195613
2068	cg15516226	BTNL9	0.0689324553772843	0.88715642578163	1	0.971839145135822
1034	cg17863168	APRT	0.068950368276772	0.88715642578163	1	1.15372349547731
23534	cg23752985	VAMP8	0.0690156140405944	0.88715642578163	1	0.922383396039891
16178	cg04797496	PCDH12	0.0690264717544734	0.88715642578163	1	0.957664330824169
10746	cg18486150	KIF17	0.0690551574320497	0.88715642578163	1	0.820191845175748
24491	cg14585160	ZNF408;ARHGAP1	0.0691400282085999	0.88715642578163	1	1.16979936378721
17525	cg24560809	PROM2	0.0693114605925174	0.88715642578163	1	0.991494518618924
1742	cg22166290	BCL11A	0.0693480678233168	0.88715642578163	1	0.878008702057847
7656	cg13958614	FOXD1	0.0693553017967329	0.88715642578163	1	0.717245927595786
10098	cg16864895	INTS7;DTL	0.0694067379310631	0.88715642578163	1	1.0631885405825
4317	cg01145396	CHRNG	0.0694296419407517	0.88715642578163	1	0.966897701613068
16715	cg12611860	PIK3C2A	0.0694349589469629	0.88715642578163	1	1.01278419428466
3271	cg00686623	CAPN1	0.0695505474246362	0.88715642578163	1	1.2077227178666
10260	cg08374799	ITGB7	0.069625034655807	0.88715642578163	1	0.848633859886969
15929	cg16774604	OXA1L	0.0696469342033145	0.88715642578163	1	1.28262834955891
3626	cg06539449	CCND1	0.0696712927970048	0.88715642578163	1	0.943473311613148
15870	cg14511156	OSCAR	0.0696824577877782	0.88715642578163	1	0.922991829324706
3081	cg12927772	C9orf64	0.0697743956491913	0.88715642578163	1	1.41689286320756
24041	cg15527554	YSK4	0.069838427628269	0.88715642578163	1	0.946929364686212
23088	cg00062776	TULP2	0.0698609427731898	0.88715642578163	1	0.917100104110829
9038	cg02860342	HCN4	0.0699330974746327	0.88715642578163	1	0.853924803934132
9994	cg16218254	IMMP2L	0.0699373422454298	0.88715642578163	1	1.20548833764214
10818	cg05970437	KLF16	0.0699956582738362	0.88715642578163	1	1.18576836112227
