	X0	X1	DIFF	P
cg05751100	0.0704151905515048	0.277364214692272	0.206949024140768	4.52194106662674e-166
cg05784314	0.0721215360118175	0.35871962169995	0.286598085688133	5.00167991962134e-108
cg05789704	0.156951135597436	0.564497832447617	0.407546696850182	2.95368051140906e-293
cg05801648	0.105231385806555	0.45300116687586	0.347769781069306	4.02479259988072e-221
cg05804220	0.0480506474155583	0.282329481926966	0.234278834511408	5.13832185166269e-125
cg05815906	0.0862152004119489	0.316198857620823	0.229983657208874	5.3821713087591e-91
cg05817664	0.0457004683292654	0.267033430247463	0.221332961918198	2.02420496254974e-106
cg05835276	0.175388795344775	0.543215874872319	0.367827079527544	1.34890357115602e-271
cg05845592	0.0536446377528747	0.368190110051912	0.314545472299037	3.68213473625786e-187
cg05852040	0.0733647553036012	0.288679661606398	0.215314906302797	1.14720986493114e-100
cg05852231	0.0352287274889797	0.318110589986059	0.28288186249708	5.13400882144612e-108
cg05855588	0.0521572775161471	0.30471285568461	0.252555578168463	6.9866288036789e-149
cg05864326	0.140551142260386	0.596939007065134	0.456387864804747	5.50514087665882e-269
cg05870739	0.166090299179456	0.574339304527899	0.408249005348443	1.16599492418534e-321
cg05874732	0.0563729593211058	0.429133863145201	0.372760903824096	1.64250965964524e-190
cg05882938	0.0860700366220185	0.347889812530582	0.261819775908564	8.15635935546108e-200
cg05896042	0.0633071703468182	0.385326179774481	0.322019009427663	1.30332706641993e-118
cg05904966	0.0372861586516052	0.326480605411051	0.289194446759446	5.56645675123245e-164
cg05905176	0.14479375036038	0.436737091481312	0.291943341120932	2.10339441265495e-100
cg05907933	0.135284597785848	0.449087777322625	0.313803179536777	7.95732881587562e-127
cg05913906	0.137081264788369	0.369174315769221	0.232093050980852	1.33261515163354e-73
cg05915293	0.0996863496221735	0.387451101638832	0.287764752016659	3.4973804302439e-157
cg05923687	0.0568692029340501	0.282523660406401	0.225654457472351	3.11481991575344e-140
cg05927017	0.170885395192971	0.39166622917872	0.220780833985748	6.34680389415887e-112
cg05927190	0.148483575590189	0.448949105336674	0.300465529746485	4.73820472166176e-187
cg05941624	0.0571195756063277	0.331697350905161	0.274577775298833	1.80003000516543e-170
cg05945615	0.130842327413871	0.404021217243409	0.273178889829537	8.40015633800046e-158
cg05971966	0.108493218390582	0.414568587339884	0.306075368949302	2.77198601850199e-192
cg05972871	0.180253022071554	0.53041284503348	0.350159822961925	1.81403541313159e-174
cg05974274	0.114636178532855	0.520434241311883	0.405798062779028	1.35863403295595e-271
cg05975410	0.261992899500404	0.46555623586761	0.203563336367206	7.76598828622441e-77
cg05984244	0.434875798868073	0.670215865115999	0.235340066247927	5.859950195177e-171
cg05990544	0.0772356817392993	0.311108080420711	0.233872398681411	2.50582974853753e-109
cg06003986	0.158665679284331	0.468959366594028	0.310293687309697	3.34546510666124e-157
cg06008480	0.100901203711621	0.458181452865617	0.357280249153997	5.54433399412344e-133
cg06030166	0.0372533852429097	0.30238011460817	0.26512672936526	1.81673280383452e-147
cg06043159	0.258205719672489	0.559594357595274	0.301388637922785	3.7587969818652e-215
cg06045337	0.479946034939794	0.710743263155198	0.230797228215404	1.46762926172596e-109
cg06046430	0.191915970409337	0.493921304548044	0.302005334138707	3.17726351960435e-151
cg06060135	0.0456173388166362	0.266833965201749	0.221216626385113	9.32936738645404e-102
cg06065125	0.101260690366995	0.373913229632242	0.272652539265247	2.27768535676328e-194
cg06067372	0.0917365773292986	0.339961911274945	0.248225333945646	5.18458774659763e-156
cg06069310	0.237572794340644	0.612085088803292	0.374512294462648	1.32974212329896e-174
cg06080831	0.0634333646251154	0.279887721181495	0.21645435655638	5.38315518057067e-111
cg06085011	0.102865847241432	0.338594276210609	0.235728428969177	2.33430600527579e-93
cg06088032	0.0830995653133034	0.384495134784003	0.301395569470699	4.95188226540544e-146
cg06097659	0.109874193409011	0.360624439633769	0.250750246224758	6.11789221057488e-109
cg06102777	0.0584567041414995	0.272879576797878	0.214422872656379	1.58536853257885e-95
cg06118384	0.0535582620645166	0.335722811752252	0.282164549687735	4.51009926331085e-127
cg06123942	0.163483944264343	0.499549334125004	0.336065389860662	1.79216022225753e-261
cg06124528	0.0997916726181649	0.33895336071289	0.239161688094725	8.98700006878775e-140
cg06128448	0.133251813933157	0.371928285614177	0.23867647168102	1.83759706909002e-92
cg06142946	0.0771057376164339	0.277105784078367	0.200000046461933	4.02966218552001e-128
cg06167664	0.0379186634967108	0.386403892067382	0.348485228570671	1.59994480917772e-154
cg06179765	0.103745202215004	0.430139014187666	0.326393811972661	1.47428892856938e-278
cg06183338	0.0794208730300927	0.528402277831965	0.448981404801873	2.07707015517595e-240
cg06188229	0.0923973267475285	0.364065931921019	0.27166860517349	2.90268975624187e-185
cg06200048	0.0838889707298114	0.326164468514773	0.242275497784961	1.15910120864188e-109
cg06201680	0.243780549812694	0.512776990196808	0.268996440384114	4.59908212198827e-102
cg06206471	0.0895206034057493	0.36758511857624	0.278064515170491	1.70035767356161e-135
cg06215569	0.0886279955394955	0.395763087952578	0.307135092413083	1.4720581127269e-209
cg06220235	0.11767825151591	0.451503170420416	0.333824918904506	1.72737234049896e-188
cg06241292	0.102832578298727	0.338180585600318	0.23534800730159	2.02311923966195e-82
cg06248560	0.16431669990973	0.407381919	0.24306521909027	1.69379488460769e-126
cg06248767	0.491118494103229	0.732974817875973	0.241856323772744	1.17911460910024e-136
cg06263193	0.0377586349410471	0.341839275688634	0.304080640747587	2.36303181712681e-245
cg06270244	0.0717408594773653	0.310954191076209	0.239213331598843	1.68451307698845e-117
cg06283368	0.0357963769708844	0.293251008612265	0.257454631641381	6.0307165758498e-137
cg06285590	0.0557210889328121	0.441928865503209	0.386207776570397	5.36613377212236e-137
cg06288821	0.156284531248457	0.44284258233633	0.286558051087873	4.89866199949497e-97
cg06302690	0.152656126168319	0.405084727042061	0.252428600873741	2.96265406108413e-147
cg06320126	0.0900024810759859	0.32230291737062	0.232300436294634	4.45948098954426e-94
cg06321883	0.112190156146891	0.390292267439822	0.278102111292931	1.57944549698821e-109
cg06323023	0.102101183191969	0.315869288580464	0.213768105388495	4.35842903733952e-116
cg06327150	0.128207837890532	0.387015910569484	0.258808072678952	1.91192239208097e-99
cg06327621	0.0446480580010681	0.319430748593022	0.274782690591953	3.35083701565516e-139
cg06331595	0.0862658919838207	0.342338962934675	0.256073070950854	5.99479897492187e-143
cg06332859	0.0687669018679379	0.404187521530136	0.335420619662198	9.618914777787e-174
cg06343149	0.0995216533000757	0.433797940411318	0.334276287111242	1.30729675746126e-130
cg06349628	0.163010636428078	0.440130895278868	0.27712025885079	8.73401724012211e-198
cg06352370	0.111901407976092	0.326513373590398	0.214611965614306	1.24561545611129e-96
cg06356912	0.190037082812584	0.391713769717716	0.201676686905132	1.10878639509455e-87
cg06367925	0.10594650820088	0.539984655095488	0.434038146894608	0
cg06371306	0.0391364071058738	0.251633889789575	0.212497482683701	2.31614394235574e-89
cg06377278	0.0332746885394235	0.27024873544205	0.236974046902626	3.43807667103876e-119
cg06382344	0.0599375555025571	0.524341737424005	0.464404181921448	3.63954376653493e-306
cg06385118	0.0417670026091399	0.279518740190658	0.237751737581518	7.08652252243064e-137
cg06385187	0.217584118600183	0.699061742395476	0.481477623795293	0
cg06404175	0.0709867157356411	0.54013172825459	0.469145012518949	8.55182545241609e-275
cg06412358	0.244852493109225	0.459950508162806	0.21509801505358	5.82585779164042e-93
cg06419850	0.174347043620578	0.491208454945354	0.316861411324776	3.64757438869744e-213
cg06422883	0.312536233753652	0.597688024417161	0.285151790663509	5.80527216224683e-152
cg06463589	0.0532890060645756	0.255168133051982	0.201879126987406	2.91092678871183e-96
cg06463958	0.0685210438102901	0.443208790855232	0.374687747044942	4.28152174291243e-178
cg06480736	0.125887798460711	0.6600175494218	0.534129750961089	0
cg06482019	0.142926598243313	0.426062408700463	0.28313581045715	6.74869189948751e-99
cg06484415	0.2441397359354	0.523136013725468	0.278996277790068	5.04723914935605e-122
cg06497198	0.0671240574682133	0.384086521515338	0.316962464047124	3.86002201499752e-226
cg06499647	0.0511825627343685	0.254381295817919	0.20319873308355	9.97453370839761e-152
cg06503907	0.0766722266708052	0.441485814925515	0.36481358825471	5.9836201202835e-196
cg06535115	0.133488283705735	0.520518829851977	0.387030546146242	6.25549449944261e-204
cg06537894	0.254709064470902	0.489278589479301	0.234569525008399	1.23760381517821e-68
cg06539717	0.0952007406250687	0.539560317957654	0.444359577332586	2.33076910509965e-248
cg06545268	0.512401734929019	0.777304603627267	0.264902868698248	2.24303827542161e-109
cg06549924	0.0336076577467508	0.255844940403433	0.222237282656682	4.30688623761649e-93
cg06560887	0.132214339976301	0.38982979169155	0.257615451715249	1.63190853117921e-75
cg06562091	0.0530734439450625	0.340400179703158	0.287326735758096	8.51702434112174e-116
cg06572465	0.116516040400401	0.59753499936288	0.481018958962479	0
cg06573604	0.216932847665706	0.46893648892098	0.252003641255274	3.42491277399851e-117
cg06579271	0.0728538385623583	0.280029501332877	0.207175662770519	3.60404170265933e-97
cg06585708	0.121420085264025	0.379774030126421	0.258353944862396	3.36015004582871e-151
cg06611810	0.0344398782423404	0.38400892078894	0.3495690425466	3.27122858452747e-158
cg06616729	0.0599185665475451	0.316428706121592	0.256510139574047	2.53207212837295e-152
cg06623935	0.441601042410899	0.698873100450263	0.257272058039364	6.10036060674945e-106
cg06665391	0.285921848316737	0.51146490673248	0.225543058415743	1.12411492878578e-116
cg06666025	0.224478547848218	0.644000905436991	0.419522357588773	0
cg06666175	0.186312198056305	0.424522087447125	0.23820988939082	1.31881063007894e-115
cg06671340	0.157415506699455	0.422618126878704	0.265202620179249	9.03676715519298e-141
cg06679534	0.134056579404548	0.390983007927722	0.256926428523174	1.32328578512363e-148
cg06690760	0.0777256801251467	0.277842155891327	0.20011647576618	8.67559084371208e-96
cg06702880	0.228184502814264	0.51060217347655	0.282417670662286	2.71187255685473e-116
cg06721528	0.0907499119631203	0.388976695107589	0.298226783144468	8.26786342798178e-162
cg06723863	0.0604405296028137	0.479163886334222	0.418723356731408	5.75911671529911e-304
cg06747432	0.232462431954276	0.474565815283058	0.242103383328781	1.6223175277143e-85
cg06749789	0.091264574487004	0.499223418611126	0.407958844124122	1.31221673710414e-247
cg06755413	0.0578590786038918	0.28165075729882	0.223791678694928	5.08351302872553e-111
cg06756211	0.12951156543198	0.590395461681564	0.460883896249584	5.54704892882459e-314
cg06765217	0.040043235245616	0.282148640797178	0.242105405551562	1.09799318657734e-118
cg06765552	0.0454261306933465	0.377833298392403	0.332407167699057	2.16066852065927e-162
cg06768944	0.0614183951675579	0.267605625256191	0.206187230088633	5.60025269997671e-100
cg06774875	0.165418301358902	0.368253901238251	0.20283559987935	7.03242653861039e-69
cg06779449	0.105680152389759	0.509716826709998	0.404036674320239	1.71203627596909e-318
cg06792347	0.081150296446334	0.289792309053427	0.208642012607093	8.62423236614915e-106
cg06795971	0.0254931301730109	0.274360764033883	0.248867633860872	6.67660894196947e-137
cg06798642	0.0601543975377014	0.595695417685765	0.535541020148064	0
cg06802365	0.0373123153822721	0.258432811772765	0.221120496390493	1.30211427550781e-128
cg06802522	0.114261679523057	0.481954211608646	0.367692532085589	3.02709732013417e-169
cg06805572	0.0823137487517258	0.283994545882134	0.201680797130408	3.52872938783448e-86
cg06811166	0.150887587503979	0.363220547780138	0.212332960276159	6.38771009517743e-90
cg06822689	0.276886677266748	0.522190965405672	0.245304288138924	2.74951878976441e-113
cg06822952	0.113221551558098	0.335797581612783	0.222576030054684	4.25551237396428e-67
cg06829830	0.0728647107725177	0.461715867196515	0.388851156423997	1.17622565386973e-237
cg06829968	0.096323015690857	0.392335432813946	0.296012417123089	2.12404733453094e-220
cg06833110	0.622362092241719	0.835637218723725	0.213275126482006	8.48227627055427e-61
cg06837311	0.0404388421549539	0.240636904744969	0.200198062590015	1.1220495567707e-75
cg06842800	0.31208365625007	0.55993070447506	0.24784704822499	1.30264655205802e-134
cg06846669	0.10600285579708	0.31812991249644	0.212127056699361	1.79390027041238e-172
cg06870995	0.139350794785284	0.376184926701668	0.236834131916384	2.2365716593818e-129
cg06887260	0.0366628883601944	0.309729325959788	0.273066437599593	2.49441894569121e-159
cg06899985	0.617540835395571	0.817841295947382	0.200300460551811	9.18523811103208e-118
cg06905823	0.0412932848913241	0.314524453482858	0.273231168591534	4.06525295681008e-129
cg06907405	0.0769042066660028	0.311606768798448	0.234702562132445	1.65502124335739e-110
cg06937717	0.192059259021715	0.537221418094377	0.345162159072662	1.07085792671875e-198
cg06950023	0.213612052589898	0.656326094141119	0.442714041551221	0
cg06952660	0.310923357474257	0.535540033998273	0.224616676524016	2.68781784606314e-111
cg06952752	0.131191046544082	0.423144917446892	0.29195387090281	1.24068293028293e-146
cg06953252	0.0380539060423819	0.278787845245367	0.240733939202985	1.59821934580725e-109
cg06955040	0.0895015322781687	0.298495229798017	0.208993697519848	4.73539931398234e-107
cg06956048	0.152218251672772	0.405159563775716	0.252941312102943	7.84103846327388e-186
cg06956232	0.0404294885701821	0.269770070189063	0.229340581618881	8.47391102353108e-76
cg06958567	0.109323681216597	0.348634758946244	0.239311077729647	9.10208388471141e-85
cg06962944	0.0922762141746871	0.547186870874636	0.454910656699949	0
cg06971418	0.17785604656645	0.43722404587208	0.25936799930563	1.20824670972863e-96
cg06973595	0.0878857651392749	0.37284202359624	0.284956258456966	6.20039831000043e-100
cg06974755	0.0568062836454789	0.340229607298655	0.283423323653176	2.20842529774216e-191
cg06980547	0.210858250479456	0.609910874032873	0.399052623553417	7.02267679205933e-223
cg06992285	0.109650476983118	0.346318610606463	0.236668133623345	2.67249462783754e-115
cg06998282	0.075690026120116	0.398156062068793	0.322466035948677	8.92908926816693e-114
cg07005055	0.222643748529678	0.565691722585976	0.343047974056299	1.15828380740828e-180
cg07016276	0.0654049158570962	0.501099074237998	0.435694158380902	5.18322189545073e-232
cg07017374	0.0462615564987268	0.283619659259828	0.237358102761101	9.82750583481734e-108
cg07019438	0.0495131383802742	0.336287821156132	0.286774682775858	1.09589630130601e-121
cg07035145	0.0537925224534309	0.331830403680807	0.278037881227376	1.76986146573889e-105
cg07045241	0.0654965204458277	0.298656143461268	0.23315962301544	2.10866686136641e-109
cg07045891	0.181596155633466	0.387461910978296	0.20586575534483	7.16011448656826e-107
cg07064197	0.0413664290061685	0.40364275367382	0.362276324667652	4.06771292329218e-182
cg07067171	0.0733803428000945	0.345026134154476	0.271645791354381	7.76919997424826e-108
cg07075840	0.0727278068818477	0.397231908245642	0.324504101363795	4.31100608777677e-163
cg07078225	0.0711112121057972	0.441344354739182	0.370233142633385	5.12532266510031e-230
cg07090701	0.104673612309308	0.455923012099384	0.351249399790076	1.0306563997718e-206
cg07095230	0.126779329817373	0.678788667518014	0.552009337700641	0
cg07113230	0.0512520439401103	0.254565314988134	0.203313271048024	9.92708679440704e-105
cg07121856	0.272410421867045	0.629642947397192	0.357232525530147	0
cg07126167	0.0345780343914661	0.280037368893538	0.245459334502072	5.4113653264772e-101
cg07139301	0.118570573977028	0.342349467545068	0.223778893568039	6.25642376700492e-102
cg07141824	0.0406405062873182	0.340543316030588	0.29990280974327	1.82800916363315e-108
cg07143532	0.0604907106271287	0.358736007212665	0.298245296585536	2.16408182978175e-157
cg07146104	0.387662583023784	0.656365800328016	0.268703217304232	5.54733651416835e-147
cg07147599	0.0280249278017684	0.231415888247409	0.20339096044564	1.63236429025569e-95
cg07152591	0.0768193347185157	0.332898481731172	0.256079147012656	9.99392245883129e-124
cg07153665	0.199702778547249	0.516073197369446	0.316370418822197	0
cg07158434	0.0512148268818643	0.524337033886873	0.473122207005009	1.30188785469868e-231
cg07166654	0.161863960147394	0.569915813571844	0.40805185342445	0
cg07166800	0.0528104701555188	0.272498750343444	0.219688280187925	5.47324780812928e-130
cg07171111	0.129881362190404	0.416730791515994	0.28684942932559	9.62185004828136e-226
cg07175507	0.0741646453101878	0.304225682454731	0.230061037144543	8.48221170798692e-91
cg07180458	0.222014998917302	0.441408865965076	0.219393867047774	8.3688488071792e-114
cg07182669	0.105631529517783	0.478638997920151	0.373007468402369	2.3258532506643e-257
cg07191393	0.0477620467000235	0.308669075233896	0.260907028533873	1.2311306330234e-116
cg07198194	0.0745223337668183	0.407635808782192	0.333113475015373	9.72715977781596e-130
cg07200280	0.0723625171343353	0.385510746004186	0.31314822886985	1.30633277033933e-157
cg07209546	0.0399472672794353	0.363980562083571	0.324033294804136	5.13605825829574e-134
cg07211212	0.348627276935006	0.611786459463521	0.263159182528515	6.26037883935445e-103
cg07227926	0.0960887294530272	0.311297010739015	0.215208281285987	1.09381051530974e-130
cg07229186	0.112595644564188	0.358660259172747	0.246064614608558	1.00888992312386e-76
cg07230905	0.12250529018564	0.382195914756265	0.259690624570625	5.66851547756472e-86
cg07244649	0.0621786920453249	0.385926684053447	0.323747992008123	5.73364805991558e-114
cg07249459	0.0684302351016389	0.304031845676829	0.23560161057519	6.99794910969838e-123
cg07279281	0.0713071163201957	0.308498047139096	0.2371909308189	1.98554663083256e-105
cg07281879	0.077070595201975	0.293584110407644	0.216513515205669	1.12796180065307e-156
cg07312854	0.0740137463127338	0.309478279964666	0.235464533651932	3.11888657333501e-93
cg07323825	0.213818975426327	0.451042940130765	0.237223964704438	2.84564139926306e-160
cg07328505	0.0705510609342214	0.350754554520163	0.280203493585942	6.30671011957662e-121
cg07346310	0.0884079595471224	0.4538063724263	0.365398412879178	1.15013888148966e-107
cg07347092	0.390247637359733	0.608309036385659	0.218061399025927	4.55624189548374e-128
cg07367232	0.0663351429697368	0.273882989743225	0.207547846773488	3.328385986979e-86
cg07394446	0.0435146169507058	0.256483599625769	0.212968982675063	2.49123980464933e-151
cg07403338	0.0755298691389854	0.437130967849774	0.361601098710789	1.15987573758176e-170
cg07423205	0.132351699323211	0.420872550788728	0.288520851465517	8.49211307019534e-135
cg07436158	0.0356466652216268	0.512414563660889	0.476767898439262	3.61891360677789e-160
cg07449450	0.0778221435639611	0.309589923384896	0.231767779820935	1.15006268954363e-130
cg07454803	0.0408324936147231	0.269452981057762	0.228620487443039	8.32342597888437e-85
cg07475973	0.130257838372604	0.371840763467208	0.241582925094604	1.6458212440251e-78
cg07481320	0.264032378324748	0.500312416815954	0.236280038491207	1.88951339491319e-77
cg07495363	0.0686423421690799	0.299998784133869	0.231356441964789	6.25138971565588e-114
cg07516697	0.0548908946252865	0.373785163683667	0.31889426905838	2.41474872320319e-110
cg07519536	0.064692695006587	0.330869364254216	0.266176669247629	2.81314330338358e-174
cg07533148	0.0456961807413193	0.315385879568113	0.269689698826793	3.18098657964921e-130
cg07537417	0.15976443140197	0.386431586947894	0.226667155545924	1.11585954337059e-78
cg07541200	0.230469095957947	0.487581548848593	0.257112452890646	4.84809195947349e-107
cg07544244	0.0415904039230405	0.282810248959593	0.241219845036552	6.80077298872207e-120
cg07545640	0.0489048995211605	0.253163984327411	0.20425908480625	1.6840559758953e-96
cg07548580	0.0803321958477659	0.486854067329216	0.40652187148145	1.08451796597333e-183
cg07550809	0.0243047430604291	0.267135644256054	0.242830901195625	1.02450878746852e-92
cg07564088	0.0723150548280882	0.520951041400499	0.448635986572411	8.20275441490962e-227
cg07635623	0.0803429179012819	0.381777375745659	0.301434457844377	1.30582515646307e-121
cg07641160	0.0635583450328372	0.276253834994817	0.21269548996198	1.11620210015083e-106
cg07679695	0.0999114706746101	0.319874226793596	0.219962756118986	3.7772355811884e-96
cg07687766	0.0550294411706336	0.422990747598159	0.367961306427525	9.32107094881587e-164
cg07701018	0.0346424747486133	0.308644402171502	0.274001927422889	8.42274657987457e-162
cg07722358	0.114758926915531	0.410363024080137	0.295604097164606	3.76429946833423e-140
cg07724309	0.193676810596688	0.402482426629148	0.20880561603246	1.52056504339436e-73
cg07730364	0.06630514078272	0.370683203066063	0.304378062283343	2.07187135868702e-120
cg07753583	0.159277463033203	0.478163878844197	0.318886415810993	1.97376674769334e-237
cg07758574	0.0765754738255502	0.277927930462919	0.201352456637368	3.34457510967461e-84
cg07785447	0.0664469104994821	0.368421858019372	0.30197494751989	1.32462724967423e-196
cg07789559	0.115290503549396	0.330699836887732	0.215409333338336	4.96843037788331e-126
cg07790615	0.0424088565789083	0.39140814004696	0.348999283468052	4.69044259122889e-144
cg07825347	0.0443023297643259	0.477588810218173	0.433286480453847	2.12001006576702e-277
cg07831351	0.270503916392336	0.47985897863108	0.209355062238744	1.42515470950555e-86
cg07834574	0.496031407277318	0.701603176265283	0.205571768987965	2.3384881622186e-103
cg07843056	0.0341948041952538	0.32772853728621	0.293533733090956	6.28638373727793e-109
cg07846311	0.0486689186208975	0.314965422455371	0.266296503834473	7.33906759716158e-126
cg07847233	0.0864171891298781	0.313452974424795	0.227035785294917	5.13926194943593e-136
cg07849581	0.0597052737898011	0.562012556891316	0.502307283101515	0
cg07850967	0.100050034162905	0.416161464358445	0.31611143019554	1.07307824575986e-186
cg07855083	0.103414347708372	0.460109478579311	0.35669513087094	3.89893557608424e-133
cg07870757	0.0998829404798324	0.419348327330896	0.319465386851064	1.15015296622615e-267
cg07873178	0.0703720492744167	0.354135938826898	0.283763889552481	1.46468385834512e-136
cg07881405	0.0787327440488058	0.365743351347649	0.287010607298843	6.18720543792049e-134
cg07882836	0.0980733475730106	0.408719266497868	0.310645918924857	7.50972525965554e-134
cg07892126	0.225098724233814	0.484084908904468	0.258986184670654	3.27855878549348e-121
cg07892785	0.0403654539321521	0.531687075912874	0.491321621980722	1.05045993924907e-219
cg07895149	0.171459729711809	0.380281842086412	0.208822112374603	3.13436764232213e-61
cg07895684	0.17987772384145	0.416981724340679	0.237104000499229	4.51937047781388e-167
cg07905444	0.270630159875435	0.55724015110025	0.286609991224816	1.48374309813751e-134
cg07927379	0.040863949993575	0.262739240132053	0.221875290138478	7.79609357433397e-118
cg07930469	0.187217167472675	0.51193832137512	0.324721153902444	8.73547179511761e-152
cg07931391	0.202799128831023	0.583806347729572	0.381007218898549	1.45980682301273e-172
cg07931631	0.103137927925652	0.39967067178679	0.296532743861138	8.35898555523448e-103
cg07941301	0.093857797503877	0.359903976239666	0.266046178735789	1.63053829540431e-106
cg07955995	0.141614272103585	0.509183443194357	0.367569171090772	2.61052569676061e-212
cg07961887	0.137380218217541	0.575576166974152	0.438195948756611	0
cg07973470	0.0390723022274104	0.284594514100901	0.245522211873491	1.32171814907505e-119
cg07974511	0.411024118207446	0.696146625259302	0.285122507051857	2.56573551808202e-141
cg07978472	0.0481113610405224	0.358560071020233	0.310448709979711	1.03931959157511e-165
cg07983905	0.138573239069637	0.396092688936285	0.257519449866649	4.66401827386069e-193
cg07991112	0.0735180560707734	0.302968152195102	0.229450096124328	2.51680344690219e-116
cg07995179	0.0663650633225533	0.359085317979061	0.292720254656507	5.15729634587035e-164
cg07998396	0.0689561380572489	0.311334872037483	0.242378733980234	5.39925444019418e-121
cg08017858	0.0875665106545081	0.35824719936246	0.270680688707952	1.12529786102384e-152
cg08032924	0.256621606401837	0.555499398666971	0.298877792265134	2.95048445993583e-176
cg08034379	0.0281579318469631	0.237882814085434	0.209724882238471	2.42407414497265e-113
cg08034643	0.0296397808417337	0.343137875860212	0.313498095018478	1.0453706461946e-144
cg08042316	0.0788591190950907	0.382916151332738	0.304057032237648	7.56064320902915e-136
cg08065231	0.0503180367092559	0.255587507390141	0.205269470680885	3.11016607785107e-81
cg08074621	0.0415658839488979	0.354495272737826	0.312929388788928	3.69311421516198e-144
cg08076266	0.374303066710207	0.667448737288393	0.293145670578186	1.61401152415559e-232
cg08081805	0.106204559705929	0.4559987099483	0.349794150242371	1.41248155778865e-179
cg08089301	0.0377186497347478	0.254621044600408	0.21690239486566	1.00478481745237e-124
cg08102256	0.0622882435899221	0.324747850495341	0.262459606905419	2.64756731977596e-100
cg08118159	0.263691950254564	0.644398863382045	0.380706913127481	0
cg08134829	0.0610272462457489	0.315454456812158	0.254427210566409	7.55491019886155e-111
cg08135278	0.0555703876586559	0.31490363134598	0.259333243687324	1.33536794082354e-102
cg08135379	0.271695810831983	0.488490192720629	0.216794381888646	2.52444157255778e-65
cg08144675	0.256482321479807	0.573518224751638	0.317035903271831	1.78818616682003e-148
cg08149333	0.0807195027885075	0.32139818054783	0.240678677759322	8.17147777208404e-122
cg08149422	0.11742074115806	0.334260153818129	0.21683941266007	7.10353089592028e-138
cg08153345	0.0947174818509207	0.347221709171509	0.252504227320588	3.6464109005069e-113
cg08154437	0.103644277202666	0.460168268061216	0.35652399085855	2.25354624718115e-171
cg08163199	0.0819045632806157	0.437714817533871	0.355810254253256	4.15261033738576e-141
cg08166568	0.157244610287049	0.394830940460419	0.23758633017337	3.37824706472969e-77
cg08173692	0.0478862815356663	0.421134543420911	0.373248261885244	2.85367791658317e-153
cg08176368	0.0684081685624249	0.292471310215254	0.224063141652829	5.01381756869614e-142
cg08177833	0.165363157271395	0.484009978466221	0.318646821194826	6.34127333035324e-196
cg08189615	0.154740263677057	0.461095225378764	0.306354961701707	1.03520313804777e-101
cg08195943	0.0503648116814266	0.268482625039802	0.218117813358375	2.82747368868898e-100
cg08196359	0.0491433438942293	0.322287873930688	0.273144530036459	7.62657171155886e-137
cg08197943	0.0508318455807763	0.325327096328472	0.274495250747696	3.57297844340139e-122
cg08205700	0.0852027160065192	0.412356656437749	0.32715394043123	2.48019341546888e-148
cg08207377	0.0403460868456166	0.374756366517793	0.334410279672177	3.16329605562407e-122
cg08233811	0.228367284319988	0.4483287258904	0.219961441570412	1.05905915027124e-81
cg08252855	0.0589887675399164	0.300094096762488	0.241105329222572	9.72715609661841e-108
cg08258000	0.0652770777964096	0.343833154649462	0.278556076853052	1.00135231578019e-115
cg08258259	0.0834831993886694	0.447392266672047	0.363909067283377	3.98900339202352e-187
cg08263589	0.0635096136648677	0.296065547031272	0.232555933366404	3.54339553867475e-135
cg08268798	0.0507153702945641	0.294310912142592	0.243595541848028	3.44111765483239e-115
cg08269900	0.0781937879401571	0.374110309829443	0.295916521889286	1.21930755415731e-151
cg08296680	0.330664325949292	0.592146043374939	0.261481717425647	2.65671976586055e-123
cg08323075	0.0493549432901789	0.363104032840573	0.313749089550394	3.57726249672942e-130
cg08330183	0.0530740209443582	0.304453285345114	0.251379264400756	6.80103528623857e-122
cg08346232	0.125682493069703	0.335919383603189	0.210236890533487	4.17456414347605e-116
cg08347042	0.0582535176978783	0.332060728878849	0.273807211180971	5.84642825231995e-170
cg08348496	0.073807759819916	0.34280524885296	0.268997489033044	9.19202769919417e-103
cg08359200	0.0660744984092252	0.335164132246535	0.26908963383731	1.98991122687514e-120
cg08368654	0.0461612097467533	0.295004058755009	0.248842849008256	6.16055030135234e-141
cg08369872	0.0165683154322031	0.257130263283063	0.24056194785086	1.99851091925356e-112
cg08371772	0.0922766523045364	0.399970534230656	0.307693881926119	8.82982579400398e-106
cg08373003	0.0722446813002359	0.287937470109557	0.215692788809322	2.2278893684176e-155
cg08374890	0.242779442863636	0.448485174556104	0.205705731692468	1.07022642132604e-86
cg08378442	0.135871406936288	0.424951117292289	0.289079710356001	1.89248598366377e-139
cg08380397	0.0658820836623391	0.288144432535195	0.222262348872856	8.73489586750191e-107
cg08384314	0.451113788323784	0.688296794756499	0.237183006432715	7.12114740812765e-107
cg08388041	0.117314534556287	0.387627128356637	0.27031259380035	4.97972603642186e-137
cg08396863	0.24397539060526	0.487150928104466	0.243175537499206	5.7856145138867e-107
cg08404028	0.0215370126401145	0.229151256777747	0.207614244137633	6.69802397223655e-131
cg08409074	0.0708517768207171	0.291961793370337	0.22111001654962	3.54321476319645e-98
cg08416650	0.0492949994646697	0.441234100222375	0.391939100757705	5.30768052986727e-184
cg08442798	0.0857631437586388	0.395976218587216	0.310213074828578	1.13245653038281e-99
cg08450106	0.0281222012554352	0.228584542514072	0.200462341258637	4.74917689559635e-92
