	intercept	f	pval	qval
cg15587571	0.778464787584198	14.6601240367577	0.000387546660707058	0.0212670148563997
cg19241807	0.705833550300015	14.6594301635226	0.000387654656395168	0.0212702910497989
cg11914761	0.902372602158514	14.659250640155	0.000387682602881219	0.0212702910497989
cg12171159	0.0721791716231552	14.657784675138	0.000387910889497203	0.0212795425551874
cg06513958	0.840196570083994	14.6575338783825	0.000387949958820784	0.0212795425551874
cg08236562	0.911586441213368	14.6571692046435	0.000388006775363751	0.0212795425551874
cg09990943	0.873968571013246	14.655995045382	0.000388189769926596	0.0212795425551874
cg23852501	0.90855793231951	14.6559252355647	0.000388200652749044	0.0212795425551874
cg03111858	0.729274072231024	14.6558919303283	0.00038820584489632	0.0212795425551874
cg22048683	0.696903548846161	14.6554682064997	0.000388271908035348	0.0212795425551874
cg09373171	0.826150247276597	14.6553694968767	0.00038828729963056	0.0212795425551874
cg05678157	0.921553320155347	14.6552311153539	0.000388308878264539	0.0212795425551874
cg17591198	0.921351264965115	14.6549760983712	0.000388348647840244	0.0212795425551874
cg25040353	0.879872915870958	14.6547717484219	0.000388380519041968	0.0212795425551874
cg19239462	0.0316108060251006	14.6546310447577	0.000388402465321079	0.0212795425551874
cg19179053	0.747216841229948	14.6544719793718	0.000388427277140706	0.0212795425551874
cg19656425	0.851913351476197	14.6543490128546	0.000388446459217355	0.0212795425551874
cg03014495	0.840460493058631	14.6543030081199	0.000388453635949651	0.0212795425551874
cg00942285	0.910519551852037	14.653534289331	0.000388573576571413	0.0212795425551874
cg12420244	0.889906454580453	14.6531295654676	0.000388636739903106	0.0212795425551874
cg27277486	0.803125970691701	14.6530744970241	0.000388645335006577	0.0212795425551874
cg06478219	0.864706459483999	14.6528270082741	0.000388683965607798	0.0212795425551874
cg01824737	0.828773279438981	14.6527078807926	0.000388702561692972	0.0212795425551874
cg11130601	0.884814791323195	14.6526570972316	0.000388710489412398	0.0212795425551874
cg06008302	0.848916819400162	14.6526140384486	0.000388717211365256	0.0212795425551874
cg03294496	0.867922629448827	14.6525425509847	0.000388728371619476	0.0212795425551874
cg01844755	0.8634678599519	14.6519680980408	0.000388818064462492	0.0212823645294363
cg21212033	0.852028717418234	14.6511606576304	0.000388944171789016	0.021285953045267
cg14394126	0.235552553424448	14.6505344889793	0.000389041997361964	0.021285953045267
cg15448829	0.0760812067820986	14.6499117673714	0.000389139310022902	0.021285953045267
cg26829261	0.862403719659224	14.6496289334068	0.000389183516903997	0.021285953045267
cg01410116	0.494677870357914	14.6494757371662	0.000389207463640759	0.021285953045267
cg10865093	0.745533397019838	14.6494200856511	0.000389216163141807	0.021285953045267
cg20542145	0.809666438742545	14.6491761897531	0.000389254291602497	0.021285953045267
cg22611064	0.0556501081235775	14.6490442461245	0.000389274920100519	0.021285953045267
cg27617969	0.0508570448169841	14.6490135862442	0.000389279713730699	0.021285953045267
cg23787453	0.845677910622153	14.6486875655217	0.000389330690455737	0.021285953045267
cg02384112	0.785788504149579	14.6483769783953	0.000389379260495445	0.021285953045267
cg27162972	0.89969648163055	14.6482357963011	0.000389401340847192	0.021285953045267
cg19157626	0.889144114241266	14.6476118926797	0.000389498932780472	0.021285953045267
cg13387050	0.899269989872929	14.6473874094658	0.000389534053059513	0.021285953045267
cg10979682	0.898021187162433	14.6473047990308	0.00038954697825472	0.021285953045267
cg03092390	0.873088079442806	14.6469135711822	0.000389608195720292	0.021285953045267
cg02082760	0.858212299816407	14.6466886516323	0.000389643394629158	0.021285953045267
cg10124928	0.798197268461647	14.6460595910718	0.000389741857533155	0.021285953045267
cg09554202	0.051023291325761	14.6457377507532	0.000389792243279084	0.021285953045267
cg04707299	0.913753381167489	14.6454900649205	0.000389831024417452	0.021285953045267
cg06882842	0.866348864907513	14.645058688835	0.000389898576326318	0.021285953045267
cg17864487	0.511682183790955	14.6447277031023	0.000389950415806101	0.021285953045267
cg15236080	0.878441101067014	14.644720467708	0.000389951549105169	0.021285953045267
cg11141711	0.0340951392636889	14.644513999504	0.000389983890226547	0.021285953045267
cg06822339	0.894211116214901	14.6442898996786	0.000390018996346706	0.021285953045267
cg17566334	0.819730760284136	14.6440591029736	0.000390055155027004	0.021285953045267
cg07066091	0.864467223526	14.6433420348319	0.000390167519801247	0.021285953045267
cg09141939	0.91064160516321	14.642734677455	0.000390262719447024	0.021285953045267
cg23820429	0.914255381437975	14.6427339058426	0.000390262840408165	0.021285953045267
cg13393778	0.0615475716524406	14.642499862165	0.000390299531878585	0.021285953045267
cg04911335	0.751066368096031	14.6423819266363	0.000390318022226762	0.021285953045267
cg05018835	0.935147723757679	14.6423424473635	0.000390324212131831	0.021285953045267
cg02038468	0.0220586659454207	14.6422267043876	0.000390342359920019	0.021285953045267
cg23158658	0.645223497739461	14.6420870701979	0.000390364254882703	0.021285953045267
cg06704573	0.798919236469655	14.6412899811259	0.000390489264972736	0.021285953045267
cg14917329	0.959585656356067	14.6412529575827	0.000390495072517493	0.021285953045267
cg19528371	0.919583810528426	14.6411974617094	0.000390503777817601	0.021285953045267
cg11288419	0.940617940836123	14.641175554859	0.000390507214268073	0.021285953045267
cg27307648	0.830911991974243	14.6407640364229	0.000390571773615148	0.021285953045267
cg08924833	0.907887676523137	14.6407524483768	0.000390573591719426	0.021285953045267
cg00001520	0.841516496608942	14.6405836804225	0.000390600071542286	0.021285953045267
cg25269347	0.858091621129227	14.6405571575728	0.000390604233169306	0.021285953045267
cg00081317	0.889374590763685	14.6404740991127	0.000390617265943803	0.021285953045267
cg06084610	0.428959574011138	14.6399715029349	0.000390696138481552	0.021285953045267
cg01945491	0.868930330000325	14.6396995220007	0.000390738827485332	0.021285953045267
cg16917319	0.931870590330001	14.6396925870561	0.000390739916029605	0.021285953045267
cg22849451	0.809103562692486	14.6395529203476	0.000390761839505997	0.021285953045267
cg01095594	0.60159189081611	14.6394991282513	0.000390770283593135	0.021285953045267
cg14097153	0.861346725834012	14.639416630297	0.000390783234193347	0.021285953045267
cg04524488	0.393961140046142	14.6393669126919	0.000390791039123574	0.021285953045267
cg22784669	0.910979415294932	14.6386740390888	0.000390899827085481	0.0212898003342578
cg14950428	0.889221258514136	14.6381399377695	0.000390983707936716	0.0212914376791549
cg04479860	0.713403508096572	14.6378142581959	0.0003910348653327	0.0212914376791549
cg20496742	0.835786496001723	14.6377537889386	0.000391044364551776	0.0212914376791549
cg09653610	0.15390144556026	14.6365376789294	0.000391235456785467	0.0212983273210666
cg05768419	0.648893109253599	14.6364626949654	0.000391247242523821	0.0212983273210666
cg19199616	0.890002670099981	14.6356435858003	0.000391376011743461	0.0213010985299465
cg08436498	0.902433440717188	14.6352410645353	0.000391439306972777	0.0213010985299465
cg08125824	0.871628839611347	14.6351324944431	0.00039145638112539	0.0213010985299465
cg06686132	0.831871381266699	14.6349946702359	0.000391478057019447	0.0213010985299465
cg11993439	0.873867290999928	14.6348398855519	0.000391502401824306	0.0213010985299465
cg23799795	0.846331545879898	14.6346051716047	0.000391539321075124	0.0213010985299465
cg13571769	0.87408746095238	14.6343958091605	0.000391572255753734	0.0213010985299465
cg15518542	0.920809384018116	14.6341254171253	0.000391614795263454	0.0213010985299465
cg08685054	0.903075238088672	14.633954241051	0.000391641728099396	0.0213010985299465
cg03346498	0.779703678255124	14.6324915951824	0.000391871940039588	0.0213060645510354
cg06100899	0.0306723396172389	14.6322949343071	0.000391902904147964	0.0213060645510354
cg05610985	0.822468166812447	14.6317270471578	0.000391992331973848	0.0213060645510354
cg19548502	0.830114659385782	14.6315687821829	0.000392017258510847	0.0213060645510354
cg08504806	0.937097903526321	14.631479852742	0.000392031265517505	0.0213060645510354
cg09418618	0.856275042045856	14.631292064627	0.000392060845180278	0.0213060645510354
cg07513002	0.939683401570844	14.6312647146059	0.000392065153446031	0.0213060645510354
cg14145972	0.854260600859442	14.6311514858181	0.000392082990147835	0.0213060645510354
cg25780632	0.880450017874308	14.6309583990604	0.000392113408678904	0.0213060645510354
cg24464805	0.899943222244185	14.6305626972642	0.000392175754549566	0.0213060645510354
cg15316660	0.0370947442404276	14.6302416102211	0.000392226351937919	0.0213060645510354
cg21557380	0.765421022913699	14.630201237652	0.0003922327143942	0.0213060645510354
cg22958188	0.937112600773239	14.629962954146	0.000392270268543403	0.0213060645510354
cg27546012	0.843369037913511	14.6297025580042	0.00039231131202217	0.0213060645510354
cg07801832	0.864254421531112	14.6288750536521	0.0003924417726744	0.0213060645510354
cg07700972	0.857368380878495	14.6284218204189	0.000392513246710199	0.0213060645510354
cg08916212	0.822254978549958	14.628191251784	0.000392549612197849	0.0213060645510354
cg21545977	0.0327996681619031	14.6281457610592	0.000392556787452645	0.0213060645510354
cg14562755	0.921672713634208	14.6279992444047	0.00039257989846933	0.0213060645510354
cg27317694	0.890330323923696	14.6279423807427	0.00039258886832613	0.0213060645510354
cg07440754	0.925894073337507	14.6277386779724	0.000392621002821642	0.0213060645510354
cg05071422	0.890835759984274	14.6273823179058	0.000392677225933504	0.0213060645510354
cg14752630	0.826931699694512	14.6273370048699	0.000392684375600221	0.0213060645510354
cg18522626	0.884909469185455	14.6271559166598	0.000392712949765361	0.0213060645510354
cg13955622	0.900750986285266	14.6269857048067	0.000392739809724677	0.0213060645510354
cg26187339	0.641365512428443	14.6269151299748	0.000392750947218004	0.0213060645510354
cg00855262	0.820126539042383	14.6265232451098	0.000392812797040016	0.0213060645510354
cg13485269	0.924495678571795	14.6265150258888	0.000392814094360483	0.0213060645510354
cg17163871	0.790829473582459	14.6260682656795	0.000392884617683725	0.0213060645510354
cg01679475	0.718285575551786	14.6258993584109	0.00039291128399926	0.0213060645510354
cg22310240	0.4181254134354	14.6257453182141	0.000392935604825197	0.0213060645510354
cg15192986	0.888099295552669	14.6255044348535	0.000392973640158759	0.0213060645510354
cg17880919	0.860976871661848	14.6253810999226	0.000392993116164034	0.0213060645510354
cg11464681	0.899638797938605	14.6239433349142	0.000393220230577068	0.0213092332097741
cg17259741	0.0400220256828162	14.6236277693042	0.000393270096866013	0.0213092332097741
cg07216069	0.770511638160162	14.6233668945163	0.000393311325817594	0.0213092332097741
cg13027792	0.917704980399875	14.6232174050799	0.000393334953345007	0.0213092332097741
cg02432274	0.954469993536747	14.6231198413007	0.000393350374575055	0.0213092332097741
cg18923635	0.786093623888033	14.6230620349539	0.000393359511922886	0.0213092332097741
cg00862417	0.910703014114523	14.6228959025987	0.000393385773413181	0.0213092332097741
cg14839134	0.572789183431059	14.6228532626417	0.00039339251405154	0.0213092332097741
cg24688909	0.887107551260066	14.6227314641871	0.00039341176894455	0.0213092332097741
cg10307436	0.971447407012116	14.6224044900744	0.000393463464571927	0.0213092332097741
cg04545942	0.905027722564827	14.6221361990016	0.000393505887553599	0.0213092332097741
cg04512048	0.604806373993034	14.6219947343094	0.00039352825830443	0.0213092332097741
cg06974034	0.685705751443938	14.6218438516118	0.000393552119858276	0.0213092332097741
cg22351216	0.904063254998504	14.6212544839502	0.000393645340780195	0.0213092332097741
cg15738061	0.921198975202648	14.6210041234009	0.000393684947594078	0.0213092332097741
cg03849660	0.873209703213429	14.6209488798442	0.000393693687638463	0.0213092332097741
cg08876274	0.906527170666689	14.6207486009135	0.000393725375335513	0.0213092332097741
cg15159880	0.0499945890403911	14.6206626025673	0.000393738982628533	0.0213092332097741
cg09640001	0.930913776249747	14.6191563966969	0.000393977385693945	0.0213200677299754
cg24145235	0.85800663361098	14.6184274395465	0.000394092819828344	0.021324246336218
cg10229938	0.692246703032075	14.6174583790813	0.000394246330538686	0.0213304842446281
cg22933252	0.77673177541961	14.617138766411	0.000394296974753923	0.0213311559470282
cg11149864	0.914759009185189	14.6168933813631	0.000394335861868033	0.0213311915309371
cg11661340	0.0383879930099036	14.6161373938572	0.000394455691431119	0.021333181683939
cg04178438	0.279462135506341	14.6158473674737	0.000394501672884219	0.021333181683939
cg07931190	0.945854490449624	14.6157180072941	0.000394522183760535	0.021333181683939
cg23807661	0.899544165196857	14.6156965614446	0.000394525584244063	0.021333181683939
cg07287401	0.942362154645908	14.6153003174744	0.000394588418771761	0.0213344801654237
cg18146221	0.916710108786401	14.6147426760425	0.000394676864754728	0.0213344801654237
cg04049050	0.874826610922156	14.614678937735	0.000394686975438625	0.0213344801654237
cg22693272	0.498835956939946	14.6145808290785	0.000394702538755603	0.0213344801654237
cg02157216	0.902153673075719	14.6142011528618	0.000394762774183615	0.021335669204618
cg01014118	0.85457284907835	14.6137667857418	0.000394831698129211	0.0213362061764075
cg18120259	0.471396261796167	14.6134877301517	0.00039487598441681	0.0213362061764075
cg18506895	0.837442308300035	14.6134156492986	0.00039488742453832	0.0213362061764075
cg13158379	0.449251981220524	14.6123777831356	0.000395052185291375	0.021341696903222
cg18064463	0.903300065109475	14.6120503315693	0.000395104183044088	0.021341696903222
cg18604133	0.0411498992094489	14.6119010264144	0.000395127894377945	0.021341696903222
cg18002615	0.745588059665266	14.6118119660579	0.000395142038873095	0.021341696903222
cg05624845	0.923561341936973	14.6113825749949	0.000395210241880493	0.0213433146120993
cg24850331	0.0384457390369839	14.6109014725246	0.000395286673230828	0.0213453763362149
cg16423747	0.0397792770227923	14.6103114103865	0.000395380435873253	0.0213483734559614
cg17467003	0.909257347439048	14.6099548902165	0.000395437099311533	0.0213493670361345
cg07694977	0.910819393709326	14.6095005648179	0.000395509319751322	0.0213512002542097
cg00281200	0.833475986156735	14.6091162647427	0.000395570419640346	0.021352432843151
cg13596396	0.848508252768305	14.6088123086781	0.000395618752648676	0.0213529761188706
cg26351468	0.0873810583522339	14.608087095019	0.000395734096192632	0.0213571357408452
cg23629221	0.609087030287236	14.6076307197697	0.000395806699710639	0.0213589881705384
cg17583118	0.784690284431697	14.6068418646156	0.00039593222954343	0.0213636960380235
cg26431484	0.78742627278186	14.6062511252274	0.000396026260753314	0.0213667035579264
cg16581032	0.177239484078687	14.6054942369329	0.000396146773052091	0.0213689400860437
cg23641278	0.792998262736701	14.6053816056186	0.000396164709581277	0.0213689400860437
cg03082983	0.909157469087986	14.6052109656093	0.00039619188561546	0.0213689400860437
cg19249858	0.920128936380492	14.6050287817863	0.000396220902271108	0.0213689400860437
cg27156952	0.890907206539381	14.6043942840785	0.00039632197696613	0.0213723254775157
cg15317146	0.571002802491212	14.6037223896344	0.000396429038421806	0.0213755983799764
cg02641941	0.85284083736986	14.6033055743888	0.000396495470135285	0.0213755983799764
cg17499729	0.518247432625377	14.6032922401818	0.000396497595524477	0.0213755983799764
cg03525113	0.861367764567549	14.6030108179015	0.00039654245526579	0.0213759515060337
cg07432643	0.0597530243989202	14.6026714741178	0.000396596554992461	0.0213768026048629
cg03611809	0.912126070564249	14.6011752230828	0.000396835186539447	0.0213875989591934
cg26002138	0.792586985139568	14.6004259007347	0.000396954749830203	0.0213876257662435
cg07794083	0.876058724785236	14.6003280505776	0.000396970365777584	0.0213876257662435
cg04607100	0.0457870208395565	14.600277789581	0.000396978387201686	0.0213876257662435
cg02074501	0.735075100731142	14.6000367632135	0.00039701685626689	0.0213876257662435
cg18598580	0.936373809160203	14.5999039326285	0.000397038058393542	0.0213876257662435
cg01390039	0.949028874393631	14.5997309772092	0.000397065666939681	0.0213876257662435
cg08930952	0.863674380191936	14.5993266949176	0.000397130209617869	0.0213890375279613
cg06614534	0.881127779149877	14.5986987657136	0.000397230478816418	0.0213923730262506
cg24615666	0.936962767739906	14.5976155209993	0.00039740351633003	0.0213992373887258
cg25322626	0.87272358278764	14.597410143391	0.00039743633227201	0.0213992373887258
cg21781492	0.743269419773415	14.5971807077334	0.000397472995656024	0.0213992373887258
cg27180150	0.834386684165441	14.5964106119893	0.000397596081459502	0.0214032609409386
cg09247084	0.861877652187139	14.5959061605782	0.000397676730535232	0.0214032609409386
cg04447756	0.788006392212394	14.595715866756	0.000397707158185537	0.0214032609409386
cg06595292	0.845978709526504	14.5955213209503	0.000397738268247091	0.0214032609409386
cg11543010	0.86157096096176	14.5954296568257	0.000397752927256559	0.0214032609409386
cg26950332	0.957662605045759	14.5952736274414	0.000397777880920763	0.0214032609409386
cg22495801	0.914900749127985	14.594699117826	0.00039786977598606	0.0214037577135734
cg18110553	0.910970314390748	14.5945624730236	0.000397891636138428	0.0214037577135734
cg18032827	0.917664342278911	14.5944964948623	0.000397902191639345	0.0214037577135734
cg08967561	0.802553853758709	14.5932416634939	0.000398103001516083	0.0214124953261537
cg14000214	0.902089568725126	14.5927725519655	0.000398178100457328	0.0214144703775182
cg00897805	0.585072752685587	14.591759243533	0.000398340369339077	0.0214150596787421
cg17951408	0.88592889059626	14.5913236484803	0.000398410145862588	0.0214150596787421
cg03054586	0.859117177968689	14.591093465461	0.000398447023296747	0.0214150596787421
cg00735962	0.0233757911568038	14.5909803406461	0.000398465148244499	0.0214150596787421
cg21463898	0.846999639729761	14.5904327538578	0.000398552895270416	0.0214150596787421
cg11984911	0.937243295682506	14.5903290784317	0.000398569510829832	0.0214150596787421
cg15996499	0.047459787761996	14.5900834909755	0.000398608872845886	0.0214150596787421
cg06323693	0.934601808072553	14.5897486575524	0.000398662545510836	0.0214150596787421
cg13743713	0.894661389764069	14.5896709855457	0.000398674997154777	0.0214150596787421
cg11270940	0.848357792950449	14.589357739013	0.000398725218029585	0.0214150596787421
cg14165142	0.666523873848105	14.5892441047293	0.0003987434379514	0.0214150596787421
cg20701675	0.862157051524161	14.5892387981825	0.000398744288815185	0.0214150596787421
cg03728257	0.908607649467066	14.5884304054186	0.00039887393061149	0.0214150596787421
cg16380614	0.888550297711449	14.588332887075	0.000398889572600517	0.0214150596787421
cg12924652	0.870016132738513	14.5882088697493	0.00039890946596915	0.0214150596787421
cg15645491	0.063353746745985	14.5881504338084	0.000398918839921344	0.0214150596787421
cg02325313	0.877458792387337	14.5879203739397	0.000398955747028553	0.0214150596787421
cg19648604	0.837108742181008	14.5878197051889	0.000398971897832106	0.0214150596787421
cg19870567	0.900650801550018	14.5877694497008	0.000398979960834455	0.0214150596787421
cg01187093	0.913575361806809	14.5874232425846	0.000399035511034023	0.0214150596787421
cg12022142	0.763350657754573	14.5870172374074	0.000399100666395478	0.0214150596787421
cg13815577	0.886095835887691	14.5864168925046	0.000399197029695845	0.0214150596787421
cg07486487	0.834433083125861	14.5861053987841	0.000399247038183537	0.0214150596787421
cg01529769	0.85307091020768	14.5860664510276	0.000399253291479662	0.0214150596787421
cg16804948	0.895489556243039	14.5860430663176	0.000399257046084652	0.0214150596787421
cg05268190	0.877430787065472	14.5860390395969	0.000399257692611078	0.0214150596787421
cg12386432	0.899334791066466	14.5859664837115	0.000399269342303079	0.0214150596787421
cg14849727	0.0249800541703436	14.5858189727078	0.000399293028012035	0.0214150596787421
cg11068708	0.896622432832489	14.5857626740085	0.000399302068232368	0.0214150596787421
cg25001190	0.661099726278413	14.5850734659692	0.000399412755924339	0.0214189372740417
cg11846853	0.859610921169905	14.5839252300946	0.000399597235611849	0.0214248941552132
cg16224678	0.890008919202811	14.5836091189313	0.000399648038863972	0.0214248941552132
cg02268265	0.875020207179897	14.5832140744105	0.000399711537283973	0.0214248941552132
cg21519478	0.0311195671920449	14.5831210095064	0.000399726497833907	0.0214248941552132
cg13899452	0.863391346620602	14.5829861034352	0.000399748185559913	0.0214248941552132
cg00069309	0.867994097087662	14.5829034013532	0.000399761481495896	0.0214248941552132
cg06397944	0.892718067178159	14.5826652609137	0.000399799769703613	0.0214248941552132
cg01098142	0.937934217626445	14.5823460999326	0.000399851090427049	0.0214248941552132
cg04940829	0.852127818336483	14.5822321608636	0.00039986941337508	0.0214248941552132
cg10794981	0.884289753711039	14.5819538084318	0.000399914179929371	0.0214252353857093
cg10542197	0.490958426318761	14.5802492009539	0.000400188441426367	0.0214363715592585
cg21244038	0.831854290504838	14.580184355048	0.000400198878655774	0.0214363715592585
cg00236052	0.897472826476645	14.5792270600307	0.000400352992687083	0.0214425681483167
cg18556031	0.719159806025028	14.5777439586222	0.000400591878840982	0.0214496225426355
cg08092404	0.810852654848354	14.5777222155841	0.000400595382148985	0.0214496225426355
cg21332400	0.905961747056791	14.5776933710467	0.000400600029722968	0.0214496225426355
cg23973166	0.88078190323481	14.5773440162823	0.00040065632397856	0.0214504419357089
cg15473888	0.912411363825764	14.577121282584	0.000400692219130082	0.0214504419357089
cg22558794	0.919787091414048	14.5766006704682	0.000400776132717833	0.0214528758959368
cg24236454	0.830041544135781	14.5760612612957	0.000400863095522501	0.02145407596303
cg00603871	0.0270493225824174	14.5759846320375	0.000400875451192912	0.02145407596303
cg19422138	0.920893094746741	14.5751937315971	0.000401002999017767	0.0214588438701587
cg07138646	0.904092975409674	14.5745154902109	0.000401112412346908	0.0214597332009209
cg04038308	0.928944288530594	14.5744944516443	0.000401115806771836	0.0214597332009209
cg13193196	0.849270950381768	14.574375513326	0.000401134997201176	0.0214597332009209
cg04132522	0.901340109059869	14.573988819605	0.000401197396021719	0.0214610137603893
cg07721972	0.863403199409783	14.5730447214785	0.000401349783198753	0.0214637265521382
cg10399701	0.918419478852608	14.5729988368382	0.000401357191001219	0.0214637265521382
cg23375431	0.0468287215411928	14.5729158850051	0.000401370583445928	0.0214637265521382
cg02092328	0.447058463600733	14.5727214459953	0.000401401977160924	0.0214637265521382
cg11261283	0.832455088705851	14.571198734915	0.000401647920056788	0.0214720064420563
cg19954985	0.868459595189982	14.5711747665159	0.000401651792612029	0.0214720064420563
cg21120402	0.874794577051328	14.5710480424595	0.000401672267968813	0.0214720064420563
cg13067996	0.919137977285097	14.5701088272748	0.00040182405520953	0.0214754405021439
cg18258933	0.887221425053594	14.5699849222545	0.000401844084084214	0.0214754405021439
cg25571957	0.845567957012868	14.5699361278125	0.000401851971846953	0.0214754405021439
cg21096049	0.401392190377442	14.5693048418502	0.000401954035704962	0.0214788377514828
cg02287279	0.874127877159233	14.5678721705812	0.000402185765392311	0.0214879945003009
cg22049368	0.830408570098808	14.5677408791872	0.000402207008340929	0.0214879945003009
cg11348817	0.872046473501181	14.5672325901756	0.000402289260615026	0.0214879945003009
cg23560546	0.355323689433726	14.5671206868704	0.000402307371387796	0.0214879945003009
cg06451707	0.920583032331845	14.5669489397957	0.000402335169123963	0.0214879945003009
cg25025727	0.400019110867205	14.5666115752679	0.000402389778370707	0.0214879945003009
cg22659664	0.896929117974717	14.5661416034189	0.000402465865754786	0.0214879945003009
cg23148481	0.87944468316596	14.5659919383566	0.000402490099361986	0.0214879945003009
cg11334510	0.892039500642472	14.5657971172588	0.000402521646881086	0.0214879945003009
cg24195637	0.857327225139929	14.5657377448475	0.000402531261614001	0.0214879945003009
cg27381194	0.0383422836864446	14.5656281566706	0.000402549008891281	0.0214879945003009
cg05400252	0.903406144665695	14.5651795912087	0.000402621660469385	0.0214880891257471
cg15657761	0.935894320565661	14.5651416718992	0.000402627802673674	0.0214880891257471
cg18243757	0.111786759082869	14.5638907618408	0.000402830481380742	0.0214911036820021
cg17925380	0.869984531456677	14.5638049189942	0.000402844393994936	0.0214911036820021
cg05583757	0.0454641520118592	14.5636905747794	0.00040286292663059	0.0214911036820021
cg02643214	0.83846572616159	14.5635985048548	0.00040287784975327	0.0214911036820021
cg06183169	0.900314804033723	14.5634071145739	0.000402908873039435	0.0214911036820021
cg23053438	0.0401952226458365	14.5629290508849	0.000402986375425993	0.0214911036820021
cg19644145	0.867242315182266	14.5627491101536	0.000403015550982354	0.0214911036820021
cg08540973	0.923262794458816	14.5626163151907	0.000403037083754727	0.0214911036820021
cg04422990	0.124552440992447	14.5624486657033	0.000403064269931281	0.0214911036820021
cg22502065	0.86344557798821	14.5624038208307	0.00040307154233844	0.0214911036820021
cg15071251	0.0449403261186898	14.562179249805	0.000403107962664045	0.0214911036820021
cg07982314	0.913746495543198	14.5612232547382	0.000403263042035662	0.02149577182259
cg27338400	0.730650857091177	14.5611645226199	0.00040327257146975	0.02149577182259
cg01275766	0.735927151845425	14.5607885559967	0.000403333578601615	0.021496670631918
cg03513979	0.904727054176833	14.5605857865961	0.000403366485489682	0.021496670631918
cg16134501	0.820940335047811	14.5596566995799	0.000403517300512128	0.0214999846057136
cg16430819	0.915862135330973	14.5595351697285	0.000403537032350019	0.0214999846057136
cg24742219	0.0384851279649778	14.5594906251273	0.000403544264957221	0.0214999846057136
cg04123016	0.729644003423248	14.5592210313005	0.000403588041207753	0.0215002639885843
cg02888990	0.352075462146381	14.5586884740928	0.000403674531718113	0.0215010489724944
cg02728401	0.914430647027632	14.5584523071081	0.000403712892891776	0.0215010489724944
cg00240229	0.545334510493267	14.5583996949171	0.000403721439338247	0.0215010489724944
cg11269282	0.926790339700054	14.5581813397554	0.000403756911487687	0.0215010489724944
cg01813663	0.775624663192521	14.5574396665052	0.00040387742194024	0.0215029619873454
cg01098981	0.848481119892496	14.5573728239004	0.000403888284686271	0.0215029619873454
cg12970830	0.878493656085169	14.5572487649563	0.000403908446604606	0.0215029619873454
cg21673782	0.738567750304273	14.5565670019038	0.000404019264819006	0.0215068096600791
cg19746753	0.853028888288234	14.555810248889	0.000404142309769795	0.0215107924902822
cg12848085	0.922581699806243	14.5556326807273	0.000404171187325932	0.0215107924902822
cg08975998	0.883698924709355	14.5551841102584	0.00040424414709528	0.0215126236058898
cg14839932	0.089978886142229	14.5541430498794	0.000404413528346847	0.0215177720654245
cg02216367	0.894724824633308	14.554115452964	0.00040441801939784	0.0215177720654245
cg25447269	0.920860109415576	14.5517465764054	0.000404803719476309	0.021533656857242
cg09581197	0.870149780974117	14.5516805394107	0.000404814477139534	0.021533656857242
cg20470528	0.856430028939748	14.5515708633393	0.000404832344427948	0.021533656857242
cg24810439	0.03971163158322	14.5503830305163	0.000405025906881284	0.0215346617903467
cg14182448	0.896942100777119	14.5502307188027	0.000405050733755116	0.0215346617903467
cg12423623	0.857864954519511	14.5499535240114	0.000405095920723059	0.0215346617903467
cg01364129	0.895493239271843	14.5499412822142	0.000405097916444246	0.0215346617903467
cg22850387	0.0343403598762381	14.5498843479453	0.000405107198299303	0.0215346617903467
cg16411062	0.844525225976696	14.549840878491	0.000405114285168774	0.0215346617903467
cg13610516	0.924478315526622	14.549797267342	0.000405121395269653	0.0215346617903467
cg12506575	0.90538029093142	14.5493827784317	0.000405188977601992	0.0215362025485302
cg05500413	0.896955930196751	14.5478614872708	0.00040543712527046	0.0215473393287056
cg20406003	0.865277987783184	14.5476071619177	0.000405478625491024	0.0215474925595532
cg08075024	0.870728341153117	14.5465472165915	0.000405651632936161	0.0215530877746403
cg20698406	0.839455627225508	14.5464888020494	0.000405661169785139	0.0215530877746403
cg04003883	0.899908924919461	14.5459664707837	0.000405746456862723	0.0215535457065321
cg21768650	0.873169704052544	14.5457108014325	0.000405788209821641	0.0215535457065321
cg07766672	0.0457994415550565	14.545615028629	0.000405803851488523	0.0215535457065321
cg08202978	0.0300643205299007	14.545395298237	0.000405839740368862	0.0215535457065321
cg06703614	0.917461690356754	14.5451252341743	0.000405883854884314	0.0215535457065321
cg00410048	0.912095163023734	14.5448522562709	0.000405928450486599	0.0215535457065321
cg17233422	0.888789641544835	14.5443819445545	0.000406005296003143	0.0215535457065321
cg25039756	0.871687379272347	14.5443765343404	0.000406006180081642	0.0215535457065321
cg21222559	0.979560948082205	14.5443076322725	0.000406017439487058	0.0215535457065321
cg04305691	0.885165491807338	14.5439839677138	0.000406070334455913	0.0215543030078048
cg08671217	0.925798628904761	14.5436608036678	0.000406123154845812	0.0215550562067172
cg27041299	0.872065669897053	14.543047754184	0.000406223376137654	0.0215565972551306
cg15308218	0.808743760412168	14.5427834511379	0.000406266592392861	0.0215565972551306
cg09218117	0.886763459523529	14.5427742923381	0.000406268090036962	0.0215565972551306
cg24455985	0.883253324745817	14.5425045627868	0.000406312198728288	0.0215568877503872
cg09159074	0.928439380049345	14.5420418120755	0.000406387883751017	0.0215569471185383
