CHR	Dmr.Start	Dmr.End	Delta.beta	meth.Pvalue	Meth.Status	Gene.Symbol	Expression.FC	Expression.Pvalue	Expression.Status
16	20996244	20997020	0.21139812586408	2.05562747653774e-19	Hypomethylation	DNAH3	3.74	3.45071117182553e-10	Overexpression
16	28080382	28082440	0.170511991526446	1.76505287384755e-13	Hypomethylation	XPO6	1.4	4.95664922209997e-09	Overexpression
16	30457398	30457553	0.125220296755234	3.88121472408286e-25	Hypomethylation	SEPHS2	1.55	1.37757096517016e-06	Overexpression
16	31146918	31147135	0.161482551361148	1.96770881039546e-13	Hypomethylation	PRSS8	4.33	1.45752069698345e-11	Overexpression
16	88602108	88605541	0.208032908447375	2.84932361916837e-16	Hypomethylation	ZC3H18	1.28	5.30209381804115e-09	Overexpression
16	88857320	88859199	0.111284419891793	3.32031262353604e-06	Hypomethylation	CDT1	4.52	7.6204247035848e-09	Overexpression
17	7328415	7328690	0.220780085413249	3.09255321234284e-19	Hypomethylation	C17orf74	4932.51	2.66582158267498e-09	Overexpression
17	26692305	26696307	0.113328348955136	4.99062279097407e-14	Hypomethylation	SEBOX	980.41	3.53796737727694e-08	Overexpression
17	37023864	37024325	0.147487737674125	2.22910249968245e-06	Hypomethylation	LASP1	1.76	2.38721632739812e-06	Overexpression
17	37895685	37896376	0.146820586043217	1.15841066036258e-22	Hypomethylation	GRB7	3.08	1.12928267889087e-07	Overexpression
17	40715180	40715286	0.304593774136993	1.57912579234063e-46	Hypomethylation	COASY	1.93	7.45860835368325e-09	Overexpression
17	41278236	41278682	0.158091448580191	4.03560472887584e-23	Hypomethylation	BRCA1	2.76	4.73001982954355e-11	Overexpression
17	47113455	47113737	0.13130711674513	5.23446371945221e-06	Hypomethylation	IGF2BP1	26.19	4.72799989837205e-09	Overexpression
17	65025291	65029293	0.1177761337138	4.30383087791882e-10	Hypomethylation	CACNG4	7.88	2.40949214339512e-15	Overexpression
17	73840016	73844018	0.108790330218966	2.47852422553768e-71	Hypomethylation	UNC13D	3.31	3.5912924838058e-13	Overexpression
17	73996226	73996436	0.199946662248853	1.95440736217238e-08	Hypomethylation	CDK3	2.35	7.13414885135654e-07	Overexpression
17	74274640	74275453	0.133809293451555	1.5604151438622e-10	Hypomethylation	QRICH2	2.28	3.82850324497157e-10	Overexpression
17	76395365	76395585	0.163119504212394	6.27322426997795e-09	Hypomethylation	PGS1	1.62	3.33496782978186e-07	Overexpression
17	77760367	77761899	0.171621811924252	2.54307247163931e-09	Hypomethylation	CBX2	4.61	1.75630006304193e-07	Overexpression
17	79139027	79139156	0.166710693029802	1.42612390979467e-14	Hypomethylation	LOC388428	944.32	3.63340306121318e-07	Overexpression
17	80186257	80186284	0.156729379560759	5.21627162273132e-20	Hypomethylation	SLC16A3	2.33	1.59667301634052e-07	Overexpression
17	80971692	80973017	0.110604092232888	1.85416289580848e-06	Hypomethylation	B3GNTL1	1.99	8.79375745905868e-08	Overexpression
17	81005841	81007168	0.198022712063157	1.3057567750246e-41	Hypomethylation	B3GNTL1	1.99	8.79375745905868e-08	Overexpression
18	19188475	19191783	0.133454167065854	2.21960340665842e-10	Hypomethylation	SNRPD1	1.79	1.03414697969179e-07	Overexpression
19	603699	603855	0.139723369922228	1.22287593134862e-07	Hypomethylation	HCN2	2.85	1.01016044550933e-07	Overexpression
19	12969304	12969532	0.125621469449999	6.22058236792822e-05	Hypomethylation	MAST1	6.01	1.13398388555371e-11	Overexpression
19	45414715	45418023	0.124043227142402	2.7255266981839e-17	Hypomethylation	APOC1	5.72	8.98009929550756e-14	Overexpression
19	46713439	46713489	0.196427338574452	2.4045198387898e-11	Hypomethylation	DKFZp434J0226	14.88	5.74713350286879e-10	Overexpression
19	46732103	46736105	0.177979386046582	4.37933162601147e-21	Hypomethylation	IGFL1	17.35	7.00763354092811e-08	Overexpression
19	48823389	48823446	0.138131337522518	4.58365836380798e-46	Hypomethylation	CCDC114	4.54	9.65567458192222e-10	Overexpression
19	52005151	52005201	0.194880909518135	1.79550764060278e-15	Hypomethylation	SIGLEC12	3.73	3.92854466224441e-08	Overexpression
19	54106277	54106909	0.220090532301935	4.80839815060959e-18	Hypomethylation	LOC284379	10.38	8.97943021067997e-13	Overexpression
20	2634634	2634916	0.151937193488803	6.91956387302428e-13	Hypomethylation	NOP56	1.6	1.60309558655971e-09	Overexpression
20	31366236	31366687	0.128725562513357	3.56001651406397e-09	Hypomethylation	DNMT3B	4.99	1.01670678656652e-20	Overexpression
20	36152105	36155321	0.142265917441968	6.59275964876613e-35	Hypomethylation	BLCAP	1.91	9.86657086089952e-11	Overexpression
20	50419188	50419334	0.272429104613191	1.4704073157389e-26	Hypomethylation	SALL4	9.59	3.90194263153253e-35	Overexpression
20	55925510	55925663	0.186660782605905	8.59042480768529e-09	Hypomethylation	RAE1	1.73	1.6622663683054e-11	Overexpression
20	56286637	56286757	0.202286855763524	1.58944087331421e-16	Hypomethylation	PMEPA1	2.33	3.16404679866582e-10	Overexpression
20	57413553	57414548	0.114325087562404	2.00395440996971e-20	Hypomethylation	GNASAS	2.84	1.57413578697289e-07	Overexpression
20	62121894	62122050	0.171163527484517	7.05371589903986e-12	Hypomethylation	EEF1A2	5.4	6.7494798500297e-11	Overexpression
20	62795629	62796047	0.308203022940133	1.55093583841664e-50	Hypomethylation	MYT1	11.2	8.628389278331e-08	Overexpression
21	43809044	43809883	0.203332504431967	2.9727873925944e-18	Hypomethylation	TMPRSS3	6.22	1.81327842095535e-07	Overexpression
21	45246226	45246445	0.151620739130995	1.03829637598412e-10	Hypomethylation	LOC284837	4.52	1.97345511355295e-13	Overexpression
22	19938715	19939262	0.112919107930646	2.60580311282601e-06	Hypomethylation	COMT	1.74	9.62080366780929e-07	Overexpression
22	19949672	19950482	0.120525811910621	2.82515332153528e-27	Hypomethylation	COMT	1.74	9.62080366780929e-07	Overexpression
22	22874389	22874791	0.241434459521489	1.10759416591194e-19	Hypomethylation	ZNF280A	10.94	2.08044550045916e-09	Overexpression
22	24577118	24577649	0.115402733799319	2.76314735081118e-21	Hypomethylation	SUSD2	3.26	3.44587349477773e-09	Overexpression
22	45148113	45148331	0.125202157555221	6.06869378521602e-60	Hypomethylation	ARHGAP8	4.04	4.54788024002324e-17	Overexpression
22	50925031	50925485	0.106188659951088	4.36517545350746e-14	Hypomethylation	MIOX	17.48	2.26365526849928e-10	Overexpression
