	Bin	P	Delta	test	cancer	normal
643	chr10:91404441-91404728	0.134034317862716	0.167141456582633	wilcox	0.58392380952381	0.416782352941176
644	chr10:91404923-91405432	0.158405557386713	-0.0747524418604651	wilcox	0.556232558139535	0.630985
645	chr10:91596974-91597125	0.00885028194217391	0.356276899696049	wilcox	0.809934042553191	0.453657142857143
646	chr10:91597211-91597319	0.00976067272916904	0.164136594202899	wilcox	0.356478260869565	0.192341666666667
647	chr10:91597378-91597687	0.773374321593894	0.053103488372093	wilcox	0.530953488372093	0.47785
648	chr10:92617112-92617199	0.118877443768056	0.120853393665158	wilcox	0.489576923076923	0.368723529411765
649	chr10:92631130-92631373	0.0019022537082622	0.284825770308123	wilcox	0.603190476190476	0.318364705882353
650	chr10:92631427-92632067	0.0993847447400638	0.0587464615384615	wilcox	0.424158	0.365411538461538
651	chr10:92632111-92632481	0.780048545042648	0.150129328165375	wilcox	0.88943488372093	0.739305555555556
652	chr10:92922379-92922553	0.053487781905494	0.219875753228121	wilcox	0.648046341463415	0.428170588235294
653	chr10:92923075-92923407	0.238466130919966	0.14904375	wilcox	0.60653125	0.4574875
654	chr10:92979912-92980106	0.563407248745562	0.0884476767676768	wilcox	0.585802222222222	0.497354545454545
655	chr10:93168990-93169291	0.00205342196340185	0.362809242424242	wilcox	0.858815909090909	0.496006666666667
656	chr10:93169314-93169865	0.255220660369976	0.115144019607843	wilcox	0.527349019607843	0.412205
657	chr10:93170502-93170643	0.796237183944701	-0.0124260869565217	wilcox	0.572623913043478	0.58505
658	chr10:93393047-93393237	0.290373077971329	0.146052823920266	wilcox	0.626381395348837	0.480328571428571
659	chr10:93557818-93558641	0.000343267729027804	0.245421739130435	wilcox	0.5724	0.326978260869565
660	chr10:93559037-93559375	0.458310913200518	0.0526351515151515	wilcox	0.812581818181818	0.759946666666667
661	chr10:93647075-93647319	0.318032594821442	0.069363986013986	wilcox	0.401140909090909	0.331776923076923
662	chr10:93647434-93647647	0.182842433303837	-0.101812380952381	wilcox	0.504780952380952	0.606593333333333
663	chr10:93668289-93668590	0.136900950640967	0.0422393483709273	wilcox	0.36187619047619	0.319636842105263
664	chr10:93668646-93669030	0.54142066117623	-0.0421926829268293	wilcox	0.388007317073171	0.4302
665	chr10:93683430-93683619	0.191956890757175	0.112767857142857	wilcox	0.507192857142857	0.394425
666	chr10:93684223-93684561	0.84310888889991	-0.042086524822695	wilcox	0.449646808510638	0.491733333333333
667	chr10:93999365-93999510	0.429353077831898	0.251177100271003	wilcox	0.79940487804878	0.548227777777778
668	chr10:93999582-93999768	0.0441344625774373	0.293871798780488	wilcox	0.804578048780488	0.51070625
669	chr10:93999879-94000332	0.121916155889587	0.139071557971015	wilcox	0.631417391304348	0.492345833333333
670	chr10:94050237-94050944	0.665778920215654	0.0456796192609182	wilcox	0.500563829787234	0.454884210526316
671	chr10:94051237-94051628	0.399314860107046	0.00772857142857142	wilcox	0.679364285714286	0.671635714285714
672	chr10:94051767-94051947	0.236735371155912	0.139109893048128	wilcox	0.620786363636364	0.481676470588235
673	chr10:94180392-94180450	1	0.0126533333333334	wilcox	0.582553333333333	0.5699
674	chr10:94180521-94180712	0.0540034237016209	0.213325980392157	wilcox	0.827008333333333	0.613682352941176
675	chr10:94180736-94180752	0.0833645782837603	0.22545	wilcox	0.7828875	0.5574375
676	chr10:94333117-94333413	0.043925432283598	0.152440294117647	wilcox	0.522405	0.369964705882353
677	chr10:94333657-94333983	0.000131951526292025	0.361757575757576	wilcox	0.602540909090909	0.240783333333333
678	chr10:94334151-94334548	5.69519558739998e-05	0.427482666666667	wilcox	0.766766	0.339283333333333
679	chr10:94351356-94351732	0.0217817783239361	0.170730039525692	wilcox	0.455989130434783	0.285259090909091
680	chr10:94608810-94609123	0.765111889382037	0.127669841269841	wilcox	0.863830952380952	0.736161111111111
681	chr10:94821613-94822421	0.327430454749727	0.104248846153846	wilcox	0.564728846153846	0.46048
682	chr10:94822443-94822574	0.155595282278734	0.0965540372670807	wilcox	0.475982608695652	0.379428571428571
683	chr10:94828220-94828425	0.114073914354139	0.0538486370157819	wilcox	0.412378048780488	0.358529411764706
684	chr10:94828604-94828750	0.87289595015078	0.115005487804878	wilcox	0.810080487804878	0.695075
685	chr10:94831930-94832003	0.115934466825064	0.19000875	wilcox	0.6650525	0.47504375
686	chr10:94833458-94833761	0.00378951482418852	0.284102083333333	wilcox	0.588933333333333	0.30483125
687	chr10:94834064-94834223	0.300411311154993	0.116127234042553	wilcox	0.550287234042553	0.43416
688	chr10:94834303-94834494	0.53750481485181	-0.00242291666666672	wilcox	0.600177083333333	0.6026
689	chr10:94834511-94834684	0.574929594817015	0.122561709401709	wilcox	0.637215555555556	0.514653846153846
690	chr10:95241985-95242554	0.729883339139624	0.0726257575757576	wilcox	0.594666666666667	0.522040909090909
691	chr10:95256494-95256560	0.768042030956655	0.0213682539682539	wilcox	0.640211111111111	0.618842857142857
692	chr10:95326575-95327081	0.0138885930119704	0.118882785299807	wilcox	0.42111914893617	0.302236363636364
693	chr10:95327291-95327324	0.00333977504326562	0.359587967479675	wilcox	0.763214634146341	0.403626666666667
694	chr10:95327958-95328046	0.022821137691022	0.2037	wilcox	0.7043	0.5006
695	chr10:95361292-95361523	0.0394791962124221	0.224923939808482	wilcox	0.56986511627907	0.344941176470588
696	chr10:95462661-95462984	0.0921145327972397	-0.138349444444444	wilcox	0.537542222222222	0.675891666666667
697	chr10:95654041-95654508	0.928229491805776	0.0402245862884161	wilcox	0.653746808510638	0.613522222222222
698	chr10:95754147-95754425	0.167339804233109	0.267677272727273	wilcox	0.745827272727273	0.47815
699	chr10:96122278-96122678	0.964269439332405	0.0138147342995169	wilcox	0.476336956521739	0.462522222222222
700	chr10:96162023-96162117	0.932137541490547	0.00795476190476191	wilcox	0.45142619047619	0.443471428571429
701	chr10:96162528-96162777	0.874786835697673	0.0141335548172757	wilcox	0.497490697674419	0.483357142857143
702	chr10:96163473-96163590	0.450354745042668	-0.0794518467852257	wilcox	0.490706976744186	0.570158823529412
703	chr10:96305051-96305479	0.46788023145005	0.0157355555555556	wilcox	0.403035555555556	0.3873
704	chr10:96305491-96306184	0.128632689269184	0.175717989417989	wilcox	0.726814285714286	0.551096296296296
705	chr10:96306274-96306312	0.874644242697537	0.0559566666666668	wilcox	0.77924	0.723283333333333
706	chr10:96943129-96943536	0.0977137479316803	0.210426111111111	wilcox	0.628591111111111	0.418165
707	chr10:96943651-96943979	0.32205372583632	0.0792024943310657	wilcox	0.73944693877551	0.660244444444444
708	chr10:97320205-97320331	0.0273504957590028	0.211188952654232	wilcox	0.626753658536585	0.415564705882353
709	chr10:97321242-97321506	0.778144750626866	-0.134705668016194	wilcox	0.359015384615385	0.493721052631579
710	chr10:97453305-97453651	0.588510487575153	0.169887414187643	wilcox	0.770734782608696	0.600847368421053
711	chr10:97453673-97453899	0.127340947531422	0.139454761904762	wilcox	0.54942619047619	0.409971428571429
712	chr10:97666809-97667077	0.573766789164171	0.0373981693363845	wilcox	0.469408695652174	0.432010526315789
713	chr10:97667521-97668054	0.167987597371024	0.0843919254658386	wilcox	0.511234782608696	0.426842857142857
714	chr10:97802900-97803201	0.0329851940837906	0.21071	wilcox	0.56922	0.35851
715	chr10:97849480-97850154	0.685013458248483	0.0574376208897486	wilcox	0.574014893617021	0.516577272727273
716	chr10:97889791-97890109	0.333076795350382	0.0921587301587302	wilcox	0.519214285714286	0.427055555555556
717	chr10:98134767-98135268	0.0166214996302923	0.115620166512488	wilcox	0.403772340425532	0.288152173913043
718	chr10:98272415-98272632	0.984112646109671	-0.0340831813576495	wilcox	0.435578723404255	0.469661904761905
719	chr10:98273430-98273614	0.277207464070523	0.141691042780749	wilcox	0.667520454545455	0.525829411764706
720	chr10:98345774-98345994	0.714247517744415	0.10374335839599	wilcox	0.692538095238095	0.588794736842105
721	chr10:98479809-98480185	0.0750232588845926	0.226435917312661	wilcox	0.743758139534884	0.517322222222222
722	chr10:98591466-98591837	0.0646420140518151	0.183513925570228	wilcox	0.611655102040816	0.428141176470588
723	chr10:98944945-98945198	0.467477495225471	0.100322727272727	wilcox	0.848447727272727	0.748125
724	chr10:99051625-99052424	0.255390547904266	0.0159383333333333	wilcox	0.627808333333333	0.61187
725	chr10:99079992-99080335	0.0794046855195718	0.217652738095238	wilcox	0.6295575	0.411904761904762
726	chr10:99093406-99093815	0.00147039292818243	0.236191876430206	wilcox	0.531576086956522	0.295384210526316
727	chr10:99186961-99186987	0.00992520490615999	0.242656211180124	wilcox	0.827484782608696	0.584828571428571
728	chr10:99205034-99205597	0.170261521753363	0.15628843537415	wilcox	0.552597959183673	0.396309523809524
729	chr10:99205693-99206027	0.0184427044039593	0.232212967914438	wilcox	0.616165909090909	0.383952941176471
730	chr10:99259300-99259757	0.0158408672526377	0.246914814814815	wilcox	0.577781481481481	0.330866666666667
731	chr10:99393501-99393634	0.136836279226238	0.137263055555556	wilcox	0.5714075	0.434144444444444
732	chr10:99400092-99400532	0.0332359537912057	0.253426470588235	wilcox	0.78335	0.529923529411765
733	chr10:99401190-99401349	0.957629909804213	-0.0359349268292682	wilcox	0.468917073170732	0.504852
734	chr10:99473109-99473289	0.261891200024426	0.165443853820598	wilcox	0.853058139534884	0.687614285714286
735	chr10:99473640-99474200	0.666185031238764	0.0040658607350097	wilcox	0.429534042553191	0.425468181818182
736	chr10:99496649-99496795	0.225250529806426	0.141236470588235	wilcox	0.61226	0.471023529411765
737	chr10:99497075-99497395	0.23264968094325	0.0162182468694096	wilcox	0.353572093023256	0.337353846153846
738	chr10:99497430-99497747	0.198756921689328	0.251247272727273	wilcox	0.833527272727273	0.58228
739	chr10:99530995-99531509	0.260972364905426	0.14284991087344	wilcox	0.583386274509804	0.440536363636364
740	chr10:99894204-99894458	0.309903255772454	0.101538095238095	wilcox	0.559804761904762	0.458266666666667
741	chr11:100558483-100558806	0.0611086736938523	0.190275083056478	wilcox	0.538846511627907	0.348571428571429
742	chr11:101454509-101454829	0.844331765206066	0.0734509090909091	wilcox	0.779915909090909	0.706465
743	chr11:101785594-101785783	0.567867265417301	0.0610809593023255	wilcox	0.489237209302326	0.42815625
744	chr11:101785802-101785918	0.87040465353308	0.0585307692307693	wilcox	0.582864102564103	0.524333333333333
745	chr11:101918374-101918442	0.671855136744808	0.145398330241187	wilcox	0.753534693877551	0.608136363636364
746	chr11:102187940-102188285	0.051903254571301	0.23637	wilcox	0.78887	0.5525
747	chr11:102217325-102217800	0.371169592882864	0.102142608695652	wilcox	0.542082608695652	0.43994
748	chr11:102217869-102218094	0.0568778760652386	-0.191070754716981	wilcox	0.507179245283019	0.69825
749	chr11:102322478-102322926	0.00348329854941942	0.242088548752835	wilcox	0.609416326530612	0.367327777777778
750	chr11:102962719-102963160	0.00196086088943338	0.284345487804878	wilcox	0.584780487804878	0.300435
751	chr11:10314960-10315182	0.635109364877796	0.091135064935065	wilcox	0.743313636363636	0.652178571428571
752	chr11:10315835-10316366	0.0384514671532753	0.153655555555556	wilcox	0.454788888888889	0.301133333333333
753	chr11:10324125-10324826	0.0586317328733413	0.155889423076923	wilcox	0.5193125	0.363423076923077
754	chr11:10325016-10325190	0.644372329690456	-0.0185326086956522	wilcox	0.527867391304348	0.5464
755	chr11:10325198-10325339	0.722831438588695	0.00353999999999999	wilcox	0.629665	0.626125
756	chr11:104034424-104034760	0.311806541244757	0.0814398496240601	wilcox	0.474171428571429	0.392731578947368
757	chr11:104034824-104034996	0.133468095405197	0.123769147286822	wilcox	0.457055813953488	0.333286666666667
758	chr11:10471964-10472265	0.219025539522435	0.170975238095238	wilcox	0.643095238095238	0.47212
759	chr11:10477451-10477593	0.00832172813408929	0.273965151515151	wilcox	0.725181818181818	0.451216666666667
760	chr11:105480923-105481153	0.0513170314166535	0.248624252491694	wilcox	0.873681395348837	0.625057142857143
761	chr11:105481253-105481515	0.46832924166709	0.203172463768116	wilcox	0.772539130434783	0.569366666666667
762	chr11:105481679-105481987	0.97012356334818	0.082045652173913	wilcox	0.781695652173913	0.69965
763	chr11:10561769-10562260	0.169127699490533	0.142254846335697	wilcox	0.623265957446808	0.481011111111111
764	chr11:10562925-10563183	0.476221450084999	-0.00513914728682174	wilcox	0.552844186046512	0.557983333333333
765	chr11:105892400-105892568	0.312049657520701	0.161746843853821	wilcox	0.687232558139535	0.525485714285714
766	chr11:105892930-105893326	0.674651455808236	0.000714422057264019	wilcox	0.557092682926829	0.556378260869565
767	chr11:105947233-105947924	0.722857646115513	0.0328862732095491	wilcox	0.486517307692308	0.453631034482759
768	chr11:105948674-105949105	0.78258670497192	-0.0255179166666667	wilcox	0.505652083333333	0.53117
769	chr11:106889431-106889890	0.349557736678632	0.0850066666666667	wilcox	0.543116666666667	0.45811
770	chr11:106890022-106890246	0.2068935254653	0.110582608695652	wilcox	0.513082608695652	0.4025
771	chr11:107327896-107328542	0.746952445056858	0.0476142045454546	wilcox	0.58996875	0.542354545454545
772	chr11:107435783-107436108	0.0138631163046972	0.220896585365854	wilcox	0.487636585365854	0.26674
773	chr11:10772407-10772780	0.00698234593429936	0.252424444444445	wilcox	0.556524444444444	0.3041
774	chr11:107729061-107729367	0.181442828363498	0.09254	wilcox	0.39034	0.2978
775	chr11:107730406-107730525	0.681638791731103	0.101037912087912	wilcox	0.687707142857143	0.586669230769231
776	chr11:107879400-107880081	0.968224011277091	0.0119187436676799	wilcox	0.544542553191489	0.532623809523809
777	chr11:107880344-107880555	0.0501286098013608	-0.0327630882352941	wilcox	0.7542075	0.786970588235294
778	chr11:107991859-107992165	0.0220064130410755	0.225849347826087	wilcox	0.607654347826087	0.381805
779	chr11:107992346-107992795	0.462273853955095	-0.0604205627705628	wilcox	0.479897619047619	0.540318181818182
780	chr11:108093237-108093825	0.0860681802752657	0.198673812580231	wilcox	0.642431707317073	0.443757894736842
781	chr11:108094136-108094542	0.399011832325286	0.119460556464812	wilcox	0.571029787234043	0.451569230769231
782	chr11:10814112-10814324	0.47592689121556	0.0313897435897436	wilcox	0.45735641025641	0.425966666666667
783	chr11:10828934-10829324	0.0105997852492364	0.200682218844985	wilcox	0.488189361702128	0.287507142857143
784	chr11:108337771-108338592	0.633594485362415	0.0996080270793036	wilcox	0.722748936170213	0.623140909090909
785	chr11:108368132-108368327	0.120545104979441	0.178449064171123	wilcox	0.583143181818182	0.404694117647059
786	chr11:108463484-108464160	0.0802211426104383	0.112468707482993	wilcox	0.467330612244898	0.354861904761905
787	chr11:108535943-108536152	0.905928436438626	0.0835571428571429	wilcox	0.659	0.575442857142857
788	chr11:10878497-10878856	0.00128382134619443	0.294172083333333	wilcox	0.56291875	0.268746666666667
789	chr11:10879123-10879442	0.0401569366492662	-0.221326973684211	wilcox	0.2457625	0.46708947368421
790	chr11:10879512-10879998	0.218361644588214	0.138598120300752	wilcox	0.570392857142857	0.431794736842105
791	chr11:10880070-10880404	0.437852177529499	0.0991335755813953	wilcox	0.542702325581395	0.44356875
792	chr11:109293519-109293690	0.385286942627773	0.140362215320911	wilcox	0.810171739130435	0.669809523809524
793	chr11:109294064-109294271	0.0163722540841586	-0.247796161616162	wilcox	0.408931111111111	0.656727272727273
794	chr11:109294354-109294487	0.579490313772889	-0.0368201190476191	wilcox	0.4665275	0.503347619047619
795	chr11:110167584-110167807	0.428923937951995	0.187133333333333	wilcox	0.7135	0.526366666666667
796	chr11:110300407-110300710	0.0183565225795534	0.147531463414634	wilcox	0.495641463414634	0.34811
797	chr11:110582559-110582816	0.00406025114515204	0.310775	wilcox	0.719091666666667	0.408316666666667
798	chr11:110583416-110584280	0.513650756752993	0.0786515652173913	wilcox	0.552582	0.473930434782609
799	chr11:111169602-111169754	0.53110316573417	0.13967625	wilcox	0.7025075	0.56283125
800	chr11:111383667-111383890	0.692753895288301	0.12192030141844	wilcox	0.673574468085106	0.551654166666667
801	chr11:111411821-111412084	0.521994898576622	0.0330555555555556	wilcox	0.439755555555556	0.4067
802	chr11:111636148-111636763	0.435839058058895	0.0930172342621259	wilcox	0.531180392156863	0.438163157894737
803	chr11:111741696-111742104	0.158246789916092	0.167295989974937	wilcox	0.611438095238095	0.444142105263158
804	chr11:111749199-111749638	0.180291785489597	0.101652083333333	wilcox	0.474602083333333	0.37295
805	chr11:111797266-111797673	0.00448958485282191	0.2918226342711	wilcox	0.658610869565217	0.366788235294118
806	chr11:111798092-111798338	0.00169724231969501	0.309365582655827	wilcox	0.769387804878049	0.460022222222222
807	chr11:111895935-111896153	0.247854618346524	0.160108686868687	wilcox	0.678917777777778	0.518809090909091
808	chr11:111944992-111945268	0.773397226480482	0.00766666666666671	wilcox	0.58135	0.573683333333333
809	chr11:111945283-111945687	0.633890896595021	0.0601766666666667	wilcox	0.570086666666667	0.50991
810	chr11:112096719-112097136	0.00866493092558693	0.260549219687875	wilcox	0.670355102040816	0.409805882352941
811	chr11:112160561-112160973	0.643365611571335	-0.0131398809523809	wilcox	0.5474125	0.560552380952381
812	chr11:113258577-113258742	0.297317906006258	0.147651025991792	wilcox	0.612762790697674	0.465111764705882
813	chr11:113906881-113907032	0.100512811799521	0.1477475	wilcox	0.5325225	0.384775
814	chr11:113929633-113929723	0.00217350375702927	0.300249391304348	wilcox	0.513317391304348	0.213068
815	chr11:114270562-114270856	0.0277419822946078	0.217506864988558	wilcox	0.598817391304348	0.381310526315789
816	chr11:114270980-114271355	0.92688181196639	0.0188982213438735	wilcox	0.502739130434783	0.483840909090909
817	chr11:114271400-114271777	0.13418526747782	0.131750590762621	wilcox	0.607897959183674	0.476147368421053
818	chr11:114310001-114310721	0.0449886358575913	0.185389705882353	wilcox	0.600698039215686	0.415308333333333
819	chr11:115375543-115375971	0.789961415266666	0.170800549019608	wilcox	0.833472549019608	0.662672
820	chr11:11643336-11643497	0.702999817577995	-0.0699826458036985	wilcox	0.467459459459459	0.537442105263158
821	chr11:116450778-116450955	0.0977838558061398	0.135185714285714	wilcox	0.482735714285714	0.34755
822	chr11:116643388-116643770	0.0636816189660279	0.199215178571429	wilcox	0.636721428571429	0.43750625
823	chr11:116643956-116644345	0.969962240069937	0.109118809523809	wilcox	0.72697380952381	0.617855
824	chr11:116706497-116706948	0.000485708219613598	0.207410416666667	wilcox	0.369260416666667	0.16185
825	chr11:117014615-117015118	0.0539324737425148	0.220090808823529	wilcox	0.71904375	0.498952941176471
826	chr11:117015646-117016012	0.462876270379533	-0.00364000000000003	wilcox	0.376786666666667	0.380426666666667
827	chr11:117187001-117187305	0.0254069391174613	0.263667712418301	wilcox	0.821008888888889	0.557341176470588
828	chr11:117667226-117667472	0.737960484472589	0.0883042016806723	wilcox	0.574047058823529	0.485742857142857
829	chr11:117746252-117746786	0.375513612853475	0.0957058695652174	wilcox	0.598160869565217	0.502455
830	chr11:117856864-117857227	0.132295326511982	0.117317822966507	wilcox	0.491970454545455	0.374652631578947
831	chr11:118187244-118187600	0.734900167750934	0.123143040935672	wilcox	0.743637777777778	0.620494736842105
832	chr11:118271804-118272395	0.000921062236482243	0.289198108747045	wilcox	0.557242553191489	0.268044444444444
833	chr11:118272417-118273064	0.040197317299197	0.235138868274583	wilcox	0.743297959183673	0.508159090909091
834	chr11:118305046-118305327	0.237690290045051	-0.0867736714975845	wilcox	0.587265217391304	0.674038888888889
835	chr11:118305373-118305728	0.0832380960785274	0.100819393939394	wilcox	0.389272727272727	0.288453333333333
836	chr11:118306578-118306798	0.309510353080756	-0.157917877906977	wilcox	0.427788372093023	0.58570625
837	chr11:118401116-118401692	0.0039395714457889	0.31449485645933	wilcox	0.677415909090909	0.362921052631579
838	chr11:118436405-118436990	0.024426165364637	0.212240695652174	wilcox	0.642932	0.430691304347826
839	chr11:11863361-11863807	0.011751045312221	0.262949523809524	wilcox	0.59684	0.333890476190476
840	chr11:118798911-118799339	0.0386683624003473	0.27443	wilcox	0.79665	0.52222
841	chr11:118868458-118868832	0.544539428110576	0.058454761904762	wilcox	0.567183333333333	0.508728571428571
842	chr11:118868853-118869500	0.664631903363213	0.0770244444444445	wilcox	0.561624444444444	0.4846
843	chr11:118889903-118890141	0.783411656365135	0.0207367197062424	wilcox	0.525520930232558	0.504784210526316
844	chr11:118900883-118901133	0.961490709850358	0.0537864130434782	wilcox	0.577123913043478	0.5233375
845	chr11:118928261-118928494	0.0482462822005317	0.274411904761905	wilcox	0.694011904761905	0.4196
846	chr11:118956016-118956440	0.378026168740426	0.00485430157261796	wilcox	0.409702127659574	0.404847826086957
847	chr11:118964576-118965040	0.0972934871533291	0.141872340425532	wilcox	0.586672340425532	0.4448
848	chr11:118965577-118966196	0.0398025429787816	0.134919565217391	wilcox	0.456810869565217	0.321891304347826
849	chr11:118966265-118966523	0.726122192065413	0.0909285714285714	wilcox	0.6395	0.548571428571429
850	chr11:118972593-118972878	0.148445990953973	0.106395744680851	wilcox	0.473395744680851	0.367
851	chr11:118978593-118979090	0.00858035694006773	0.300794630192503	wilcox	0.707885106382979	0.407090476190476
852	chr11:118991886-118992099	0.194814462041183	0.0744088414634146	wilcox	0.447446341463415	0.3730375
853	chr11:119204852-119205271	0.00217009465299329	0.236445555555556	wilcox	0.526284444444444	0.289838888888889
854	chr11:119210894-119211144	0.0968003245666804	0.165600992907801	wilcox	0.555327659574468	0.389726666666667
855	chr11:119227019-119227308	0.0734395565367012	0.198338055555556	wilcox	0.6140825	0.415744444444444
856	chr11:119252209-119252473	0.0044289896849384	0.223735529411765	wilcox	0.504412	0.280676470588235
857	chr11:119252486-119252846	0.360822722855082	0.169206047032475	wilcox	0.702974468085106	0.533768421052632
858	chr11:119455109-119455483	0.225532895576311	0.0609551136363636	wilcox	0.431086363636364	0.37013125
859	chr11:119456038-119456199	0.101632320033191	0.264890843023256	wilcox	0.788472093023256	0.52358125
860	chr11:119598496-119598826	0.2082656593915	0.165445238095238	wilcox	0.683352380952381	0.517907142857143
861	chr11:119613404-119613519	0.0635252375452102	0.223162222222222	wilcox	0.765748888888889	0.542586666666667
862	chr11:120080955-120081342	0.304841506522954	0.216004186602871	wilcox	0.723356818181818	0.507352631578947
863	chr11:120081560-120081939	0.950433485932454	-0.00290487804878048	wilcox	0.51139512195122	0.5143
864	chr11:120082021-120082205	0.0169909064561614	0.178605040650406	wilcox	0.495131707317073	0.316526666666667
865	chr11:120196066-120196173	0.282419733381442	-0.0974353146853146	wilcox	0.550295454545455	0.647730769230769
866	chr11:120435349-120435587	0.0848173036758013	0.185602575757576	wilcox	0.622115909090909	0.436513333333333
867	chr11:120894634-120894843	0.334928016252612	0.165268322981366	wilcox	0.750132608695652	0.584864285714286
868	chr11:121163094-121163505	0.0680553722753856	0.146974485125858	wilcox	0.525058695652174	0.378084210526316
869	chr11:121163853-121164152	0.293362544849823	0.155731363636364	wilcox	0.720686363636364	0.564955
870	chr11:121322482-121322791	0.0913196011749007	0.180104444444444	wilcox	0.633104444444444	0.453
871	chr11:121526154-121526623	0.8238481907282	-0.000628636363636359	wilcox	0.385086363636364	0.385715
872	chr11:121526692-121527008	0.124568933577374	0.148510888610763	wilcox	0.568863829787234	0.420352941176471
873	chr11:121593621-121593744	0.0437192272807326	0.224041788617886	wilcox	0.57249512195122	0.348453333333333
874	chr11:121800833-121801054	0.0328339433474482	0.260336270022883	wilcox	0.779315217391304	0.518978947368421
875	chr11:122311124-122311358	0.0838372304108598	0.2142875	wilcox	0.8828875	0.6686
876	chr11:122527477-122527731	0.0686435674225149	0.208618888888889	wilcox	0.857568888888889	0.64895
877	chr11:122847461-122847743	1.45592874898854e-05	0.406413333333333	wilcox	0.86282	0.456406666666667
878	chr11:122847793-122847938	0.0414906072254326	0.263634440559441	wilcox	0.780811363636364	0.517176923076923
879	chr11:122931869-122931962	9.64879176746833e-05	0.37068125	wilcox	0.5775	0.20681875
880	chr11:123066741-123067030	0.117906476485952	0.240077777777778	wilcox	0.7763	0.536222222222222
881	chr11:123117926-123118144	0.00182465778968245	0.252243123543124	wilcox	0.543779487179487	0.291536363636364
882	chr11:123228776-123229164	0.246512988306183	0.0436945626477542	wilcox	0.788672340425532	0.744977777777778
883	chr11:123301222-123301386	7.35289462080149e-06	0.488144186046512	wilcox	0.698544186046512	0.2104
884	chr11:123431053-123431265	0.25102078496383	0.128518939393939	wilcox	0.855652272727273	0.727133333333333
885	chr11:123524275-123524553	0.193487634557564	0.0850278260869565	wilcox	0.491347826086957	0.40632
886	chr11:12399581-12399806	0.396611161097329	0.09885	wilcox	0.51295	0.4141
887	chr11:124492710-124493055	0.301550331344212	0.113814695652174	wilcox	0.566406	0.452591304347826
888	chr11:124587659-124587937	0.211833190038684	0.194219806763285	wilcox	0.660958695652174	0.466738888888889
889	chr11:124587974-124588374	0.670355438133514	0.0232669082125603	wilcox	0.553289130434783	0.530022222222222
890	chr11:124609353-124609950	0.704345261999633	0.0696203324808184	wilcox	0.706867391304348	0.637247058823529
891	chr11:124669377-124669738	0.862139129148518	0.0542496732026144	wilcox	0.600755555555556	0.546505882352941
892	chr11:124670679-124670987	0.0367908552841589	-0.0365613636363636	wilcox	0.684084090909091	0.720645454545455
893	chr11:124738781-124739073	0.255712462800333	0.121031323877068	wilcox	0.544670212765957	0.423638888888889
894	chr11:124746170-124746452	0.138848923959708	0.115053928571429	wilcox	0.4867825	0.371728571428571
895	chr11:124932638-124933038	0.00132973232355279	0.38274347826087	wilcox	0.70934347826087	0.3266
896	chr11:125036035-125036205	0.34953847552768	0.178624709302326	wilcox	0.761137209302326	0.5825125
897	chr11:125439060-125439274	0.181765198082394	0.201194664031621	wilcox	0.681767391304348	0.480572727272727
898	chr11:125439660-125440101	0.0416933001880301	0.218883333333333	wilcox	0.63865	0.419766666666667
899	chr11:125461496-125462504	0.00217397714455061	0.256910416666667	wilcox	0.637035416666667	0.380125
900	chr11:125462722-125463501	0.0087232126422052	0.255318544809228	wilcox	0.736948979591837	0.481630434782609
901	chr11:125495420-125496197	0.376327782313379	0.0904717391304348	wilcox	0.536654347826087	0.446182608695652
902	chr11:125496427-125496751	0.682813018462377	0.0839171511627906	wilcox	0.865104651162791	0.7811875
903	chr11:125757445-125757657	0.731202671645932	0.114132492997199	wilcox	0.711861904761905	0.597729411764706
904	chr11:125772648-125773241	0.0211114159815647	0.15363873015873	wilcox	0.460624444444444	0.306985714285714
905	chr11:125773531-125773967	0.420636520891953	0.124658909574468	wilcox	0.614627659574468	0.48996875
906	chr11:126080849-126081205	0.0117772290596548	0.231408210526316	wilcox	0.566024	0.334615789473684
907	chr11:126152323-126152543	0.00837684919395407	0.253528869047619	wilcox	0.546697619047619	0.29316875
908	chr11:126153121-126153383	0.229112644887929	-0.00949375000000002	wilcox	0.2969	0.30639375
909	chr11:126173539-126173655	0.565520586466469	0.0967108187134503	wilcox	0.638205263157895	0.541494444444444
910	chr11:126173938-126174289	0.315443281759693	0.188658888888889	wilcox	0.804728888888889	0.61607
911	chr11:128556773-128557248	0.220155576237423	-0.0659067632850241	wilcox	0.512554347826087	0.578461111111111
912	chr11:128561946-128562069	0.137279885504405	0.101162777777778	wilcox	0.813937777777778	0.712775
913	chr11:129149773-129149954	0.00542223363409318	0.2446	wilcox	0.569	0.3244
914	chr11:129245916-129246246	0.0423128635946515	0.153337825059102	wilcox	0.486948936170213	0.333611111111111
915	chr11:129246270-129246393	0.772675179334604	0.148819023779725	wilcox	0.757642553191489	0.608823529411765
916	chr11:129620650-129620944	0.887618837259448	0.0559541231126597	wilcox	0.573473170731707	0.517519047619048
917	chr11:129872696-129873287	0.00269339465533074	0.311100815217391	wilcox	0.575469565217391	0.26436875
918	chr11:129938687-129939107	0.00960101389557994	0.278639204545455	wilcox	0.82794375	0.549304545454545
919	chr11:129939126-129939276	0.724644320595152	0.107526666666667	wilcox	0.7264	0.618873333333333
