	Bin	P	Delta	test	cancer	normal
1935	chr16:2564827-2564983	0.0131088398877079	-0.00418583333333333	wilcox	0.0019475	0.00613333333333333
1936	chr16:25704264-25704289	0.230642410890953	0.231603968253968	wilcox	0.239992857142857	0.00838888888888889
1937	chr16:25704368-25704391	0.00795717981154331	0.263065503875969	wilcox	0.266648837209302	0.00358333333333333
1938	chr16:2653201-2653709	0.146647993969323	0.000180128205128205	wilcox	0.00124166666666667	0.00106153846153846
1939	chr16:27214657-27215257	0.0345194753649279	0.000174959349593496	wilcox	0.00166829268292683	0.00149333333333333
1940	chr16:27561233-27561622	0.189614743781108	0.0010202380952381	wilcox	0.0034452380952381	0.002425
1941	chr16:279022-279228	0.0473041012889798	2.63492063492063e-05	wilcox	0.00109777777777778	0.00107142857142857
1942	chr16:279353-279462	0.00107293801998713	-0.00204927536231884	wilcox	0.000417391304347826	0.00246666666666667
1943	chr16:2826664-2827021	0.267247237357589	-0.000795238095238095	wilcox	0.0010047619047619	0.0018
1944	chr16:2835128-2835602	0.888236873671799	0.0015568068424804	wilcox	0.00435245901639344	0.00279565217391304
1945	chr16:28375819-28375920	0.1343902377903	-0.000355726495726496	wilcox	0.000828888888888889	0.00118461538461538
1946	chr16:28834768-28835110	0.151951432212656	0.000211578947368421	wilcox	0.00308157894736842	0.00287
1947	chr16:28857471-28858206	0.283750426582568	0.000909920634920635	wilcox	0.00255277777777778	0.00164285714285714
1948	chr16:28962487-28962846	0.420572329733713	-0.000914509803921569	wilcox	0.000992156862745098	0.00190666666666667
1949	chr16:29086115-29086455	0.0173476522011782	0.0570710382513661	wilcox	0.0720377049180328	0.0149666666666667
1950	chr16:29675886-29675951	0.0191459407921736	0.324155510204082	wilcox	0.473775510204082	0.14962
1951	chr16:29819216-29819489	0.239474983078049	0.00955833333333334	wilcox	0.024075	0.0145166666666667
1952	chr16:29823543-29823722	0.304848280713072	-4.96825396825397e-05	wilcox	0.00172888888888889	0.00177857142857143
1953	chr16:29888244-29888263	0.0159100788406687	0.155086666666667	wilcox	0.190195	0.0351083333333333
1954	chr16:29937174-29937475	0.763325216307054	-4.5e-05	wilcox	0.0007925	0.0008375
1955	chr16:30006937-30007804	0.498257040679682	-0.000334510869565217	wilcox	0.00122173913043478	0.00155625
1956	chr16:30103001-30103498	0.688050240680731	3e-04	wilcox	0.0015	0.0012
1957	chr16:30133242-30133323	0.000168490031925332	-0.253377941176471	wilcox	0.713672058823529	0.96705
1958	chr16:3019669-3019861	0.210077862456378	0.000487081339712919	wilcox	0.00140526315789474	0.000918181818181818
1959	chr16:3019876-3020221	0.687582165368405	-0.000669473684210525	wilcox	0.0148771929824561	0.0155466666666667
1960	chr16:30406749-30407288	0.371289398951939	0.00021863711001642	wilcox	0.0028948275862069	0.00267619047619048
1961	chr16:30418328-30418802	0.0230330035496333	-3.98936170212768e-05	wilcox	0.00188510638297872	0.001925
1962	chr16:30428937-30429383	0.0124274261423209	0.00497061191626409	wilcox	0.00633148148148148	0.00136086956521739
1963	chr16:30456907-30457050	0.137248902658902	-0.00058981288981289	wilcox	0.00114864864864865	0.00173846153846154
1964	chr16:30572913-30572984	0.830540217901914	-0.012906976744186	wilcox	0.232593023255814	0.2455
1965	chr16:30621347-30621551	0.577855761052972	0.000694230769230769	wilcox	0.00216923076923077	0.001475
1966	chr16:30662331-30662855	0.0987127486886363	-0.00118166160081054	wilcox	0.00126595744680851	0.00244761904761905
1967	chr16:30669011-30669478	0.00121451688822371	-0.000692207792207792	wilcox	0.000586363636363636	0.00127857142857143
1968	chr16:30670792-30671079	0.029405640071013	-0.000372916666666667	wilcox	0.000327083333333333	7e-04
1969	chr16:3078207-3078239	0.180555135753256	0.0989466463414634	wilcox	0.203734146341463	0.1047875
1970	chr16:30786618-30786751	0.284073099276585	-0.00764166666666667	wilcox	0.00740833333333333	0.01505
1971	chr16:30786784-30787157	0.378278681222593	0.000962727272727273	wilcox	0.00244	0.00147727272727273
1972	chr16:30787161-30787486	0.627880112263932	0.00126688311688312	wilcox	0.00194545454545455	0.000678571428571429
1973	chr16:30886129-30886356	0.0206985891937032	-0.000543181818181818	wilcox	0.000811363636363636	0.00135454545454545
1974	chr16:30904788-30905166	0.00042778575366813	-0.000311513157894737	wilcox	0.00069375	0.00100526315789474
1975	chr16:30913421-30913760	0.365192127578228	-0.000101666666666667	wilcox	0.000458333333333333	0.00056
1976	chr16:31045221-31045558	0.0139545975414681	0.00234734299516908	wilcox	0.0042195652173913	0.00187222222222222
1977	chr16:31084485-31084931	0.306277049512353	0.000205608974358974	wilcox	0.00219791666666667	0.00199230769230769
1978	chr16:31105835-31106175	0.872953789334671	0.000147008547008547	wilcox	0.000777777777777778	0.000630769230769231
1979	chr16:31141200-31141251	0.882618493484101	-0.0297102777777778	wilcox	0.455902222222222	0.4856125
1980	chr16:31226805-31226903	0.253352958562053	0.02013	wilcox	0.0220514285714286	0.00192142857142857
1981	chr16:31469487-31469927	0.0123473508449171	0.00521674418604651	wilcox	0.00957674418604651	0.00436
1982	chr16:31470376-31470849	0.620670132063311	-0.000864889705882353	wilcox	0.003246875	0.00411176470588235
1983	chr16:31488816-31488848	0.0450959333688955	0.136341129943503	wilcox	0.31576779661017	0.179426666666667
1984	chr16:31488890-31488911	0.0189121533864147	0.141685185185185	wilcox	0.24552962962963	0.103844444444444
1985	chr16:31549102-31549116	0.00326130660943763	0.213356829268293	wilcox	0.244226829268293	0.03087
1986	chr16:31724771-31725322	0.300968216699149	0.00015625	wilcox	0.00095625	8e-04
1987	chr16:3174430-3175037	0.799663518898759	-0.000791312741312741	wilcox	0.00157297297297297	0.00236428571428571
1988	chr16:3232986-3232993	0.15422766245649	0.139099456521739	wilcox	0.153836956521739	0.0147375
1989	chr16:3233048-3233072	0.000873596788451773	0.163006827731092	wilcox	0.173330357142857	0.0103235294117647
1990	chr16:3233186-3233207	0.0509108178799132	0.196055813953488	wilcox	0.199955813953488	0.0039
1991	chr16:3333223-3333825	0.0128002774917849	0.00366368421052632	wilcox	0.00507368421052632	0.00141
1992	chr16:33483184-33483200	0.73018971802857	-0.0698533333333333	wilcox	0.569196666666667	0.63905
1993	chr16:3355157-3355201	0.019196824540539	0.231012878787879	wilcox	0.260479545454545	0.0294666666666667
1994	chr16:3355321-3355992	0.00500992370559389	0.0731178571428571	wilcox	0.0807678571428571	0.00765
1995	chr16:3450548-3450915	0.832150296981943	-4.99999999999999e-05	wilcox	0.000631818181818182	0.000681818181818182
1996	chr16:3451218-3451498	0.350118018210118	-0.000792857142857143	wilcox	0.0015	0.00229285714285714
1997	chr16:3493341-3493427	0.104950353430981	0.1187	wilcox	0.514585714285714	0.395885714285714
1998	chr16:3493432-3493482	0.253059511207086	0.10632030075188	wilcox	0.541657142857143	0.435336842105263
1999	chr16:3639235-3639260	0.0258245653601755	0.200113171355499	wilcox	0.703208823529412	0.503095652173913
2000	chr16:3661569-3661685	0.0100811139750093	-0.000222380952380952	wilcox	0.000297619047619048	0.00052
2001	chr16:374849-374899	0.00505117248873031	0.150126298701299	wilcox	0.220597727272727	0.0704714285714286
2002	chr16:3767682-3767900	0.079005287174029	-0.000360617760617761	wilcox	0.00151081081081081	0.00187142857142857
2003	chr16:4233667-4233843	0.0370510144623966	-0.000301358695652174	wilcox	0.00111739130434783	0.00141875
2004	chr16:4304039-4304215	0.704039660043119	-5.66801619433198e-05	wilcox	0.000789473684210526	0.000846153846153846
2005	chr16:4310441-4310545	1.60559835625885e-05	-0.188472172619048	wilcox	0.809046875	0.997519047619048
2006	chr16:432212-432381	0.230760478749683	-0.00121390977443609	wilcox	0.00172894736842105	0.00294285714285714
2007	chr16:4426258-4426295	0.000172959734258571	-0.1349325	wilcox	0.822796666666667	0.957729166666667
2008	chr16:4466269-4466607	0.0907464640757155	-0.000632142857142857	wilcox	0.000725	0.00135714285714286
2009	chr16:4475754-4475832	0.0475730133989182	-0.000335940803382664	wilcox	0.000318604651162791	0.000654545454545455
2010	chr16:46918024-46918574	0.0397623631841785	-0.0017282967032967	wilcox	0.00167884615384615	0.00340714285714286
2011	chr16:46918615-46918830	0.93501761418645	8.81578947368421e-05	wilcox	0.00126315789473684	0.001175
2012	chr16:47006991-47007359	0.91131020173507	-0.000324577861163227	wilcox	0.00202926829268293	0.00235384615384615
2013	chr16:47176709-47177189	0.317932092491331	0.007545	wilcox	0.0087	0.001155
2014	chr16:47177345-47177444	0.625656050430709	0.00487161654135338	wilcox	0.00608214285714286	0.00121052631578947
2015	chr16:4729840-4729904	0.886052781840375	0.0154945512820512	wilcox	0.459115384615385	0.443620833333333
2016	chr16:4744029-4744347	0.433604036199964	0.000633333333333333	wilcox	0.00193333333333333	0.0013
2017	chr16:47494488-47495072	0.0871256777358471	0.000422258771929825	wilcox	0.00138541666666667	0.000963157894736842
2018	chr16:4783946-4784198	0.144574773005841	-0.000735087719298246	wilcox	0.00123333333333333	0.00196842105263158
2019	chr16:4816881-4817416	0.484704107973826	0.000414310344827586	wilcox	0.00292931034482759	0.002515
2020	chr16:48399661-48399961	1.97290362773017e-06	-0.00425234708392603	wilcox	0.000410810810810811	0.00466315789473684
2021	chr16:4852656-4852811	4.13728674606743e-05	-0.0015085020242915	wilcox	0.000368421052631579	0.00187692307692308
2022	chr16:48844738-48844756	0.125424067615628	0.163016339869281	wilcox	0.205394117647059	0.0423777777777778
2023	chr16:48844958-48844989	0.000321704206686648	0.272265367965368	wilcox	0.278938095238095	0.00667272727272727
2024	chr16:4896475-4897097	0.00721778570474046	0.000897435897435897	wilcox	0.00208974358974359	0.00119230769230769
2025	chr16:4897180-4897456	0.640033581234542	-0.000344186046511628	wilcox	0.00105581395348837	0.0014
2026	chr16:4897941-4898666	0.269232210245263	-0.000571862348178138	wilcox	0.00358076923076923	0.00415263157894737
2027	chr16:49309235-49309257	0.00383227230870019	0.155437777777778	wilcox	0.165317777777778	0.00988
2028	chr16:49309319-49309351	0.133872415614504	0.0284048148148148	wilcox	0.0893314814814815	0.0609266666666667
2029	chr16:49698212-49698227	0.0105950467308313	-0.188403432494279	wilcox	0.785705263157895	0.974108695652174
2030	chr16:49732678-49732691	0.102380801446945	0.109243333333333	wilcox	0.445938333333333	0.336695
2031	chr16:49872547-49872616	0.0706576745412344	0.148930567226891	wilcox	0.203548214285714	0.0546176470588235
2032	chr16:49872709-49872809	0.00030098568860264	0.203588852459016	wilcox	0.212768852459016	0.00918
2033	chr16:50100054-50100315	0.9421001643181	-0.00128990384615385	wilcox	0.00107884615384615	0.00236875
2034	chr16:50582230-50582380	0.100660510437108	-0.000578823529411765	wilcox	0.000641176470588235	0.00122
2035	chr16:5083437-5083610	0.225153965187156	-0.000274916387959866	wilcox	0.00111739130434783	0.00139230769230769
2036	chr16:51189265-51189282	0.0024222313486272	0.208455867346939	wilcox	0.223918367346939	0.0154625
2037	chr16:51190062-51190086	0.000108203837182066	0.271274702380952	wilcox	0.274380952380952	0.00310625
2038	chr16:53088716-53089033	0.0357740138797419	-0.000263809523809524	wilcox	0.00284285714285714	0.00310666666666667
2039	chr16:54324380-54324398	0.0363645486813458	0.203264583333333	wilcox	0.298664583333333	0.0954
2040	chr16:54967352-54967379	4.85474652840673e-06	0.376506825396825	wilcox	0.389871111111111	0.0133642857142857
2041	chr16:54970280-54970359	0.000703967370523669	0.222412719298246	wilcox	0.247587719298246	0.025175
2042	chr16:54971688-54971721	0.287831705436369	0.164515079365079	wilcox	0.21482619047619	0.0503111111111111
2043	chr16:55358416-55358486	0.0416184266636807	0.239444736842105	wilcox	0.243244736842105	0.0038
2044	chr16:55358542-55358574	0.000418416697018193	0.175789411764706	wilcox	0.202529411764706	0.02674
2045	chr16:55358692-55358704	0.00605799180494664	0.187820408163265	wilcox	0.267191836734694	0.0793714285714286
2046	chr16:55513302-55513353	0.0448717336634945	0.126635372340426	wilcox	0.129197872340426	0.0025625
2047	chr16:55513471-55513485	0.11120451902802	0.138841666666667	wilcox	0.1412	0.00235833333333333
2048	chr16:56228426-56228504	0.000667260266506041	0.177749702380952	wilcox	0.180335416666667	0.00258571428571429
2049	chr16:56484609-56485314	0.236071808490241	0.000317120181405896	wilcox	0.00104489795918367	0.000727777777777778
2050	chr16:56642208-56642499	0.0549615590704837	-0.000442717258261934	wilcox	0.0015046511627907	0.00194736842105263
2051	chr16:56651182-56651200	0.0843579662145687	0.0667236363636364	wilcox	0.0815636363636364	0.01484
2052	chr16:56659438-56659658	0.228947828877447	0.0101174603174603	wilcox	0.0132119047619048	0.00309444444444444
2053	chr16:56669291-56669317	0.0117210106872923	0.193503260869565	wilcox	0.334678260869565	0.141175
2054	chr16:56669352-56669429	0.000188972238528128	0.297328545454545	wilcox	0.323174	0.0258454545454545
2055	chr16:56669436-56669518	0.0001092117803265	0.307218315508021	wilcox	0.342447727272727	0.0352294117647059
2056	chr16:56669532-56669587	0.0187418412270168	0.168350666666667	wilcox	0.296484	0.128133333333333
2057	chr16:56763715-56764236	0.246874008536188	-9.18181818181818e-05	wilcox	0.000693181818181818	0.000785
2058	chr16:56892415-56892469	0.168203662276721	0.179647395833333	wilcox	0.7100515625	0.530404166666667
2059	chr16:57023655-57023789	0.750311869207023	0.000651082251082252	wilcox	0.00402380952380952	0.00337272727272727
2060	chr16:57025943-57025985	0.0630595252766024	-0.136493103448276	wilcox	0.675165517241379	0.811658620689655
2061	chr16:57126543-57126650	0.00250272573660019	-0.00144380952380952	wilcox	0.00117619047619048	0.00262
2062	chr16:57278963-57279342	0.306456668642652	-0.000104289215686275	wilcox	0.000501960784313725	0.00060625
2063	chr16:57562945-57562997	0.000750089078218526	-0.203323351648352	wilcox	0.711523076923077	0.914846428571429
2064	chr16:57563005-57563058	0.0172659546178504	-0.152207575757576	wilcox	0.788259090909091	0.940466666666667
2065	chr16:57654395-57654461	0.000784648685300896	-0.198480874785592	wilcox	0.780550943396226	0.979031818181818
2066	chr16:576898-577365	0.00433898804455729	-0.000314	wilcox	0.000386	7e-04
2067	chr16:577643-577766	0.148361314916185	-0.000495384615384616	wilcox	0.000784615384615385	0.00128
2068	chr16:57769735-57770548	0.0106041046980471	-0.00136177944862155	wilcox	0.00401190476190476	0.00537368421052632
2069	chr16:58035087-58035453	0.0262871729986367	-0.00240803571428571	wilcox	0.00148571428571429	0.00389375
2070	chr16:58059908-58060590	0.00918833839854055	-0.000486274509803922	wilcox	0.00141960784313725	0.00190588235294118
2071	chr16:583538-583622	0.00609859266572011	-0.156123010033445	wilcox	0.796103076923077	0.952226086956522
2072	chr16:584193-584214	0.000103942655814452	-0.192165588235294	wilcox	0.758154411764706	0.95032
2073	chr16:58497258-58497351	0.138939472936274	0.144991993720565	wilcox	0.147461224489796	0.00246923076923077
2074	chr16:58549218-58549953	0.500916083038428	0.0110517099863201	wilcox	0.0131046511627907	0.00205294117647059
2075	chr16:58768026-58768357	0.0935244314662478	-0.00145863095238095	wilcox	0.00192708333333333	0.00338571428571429
2076	chr16:597566-597584	0.49383622368794	-0.0542595161290322	wilcox	0.788135483870968	0.842395
2077	chr16:6070246-6070399	0.0332662098987609	0.121550732600733	wilcox	0.15044358974359	0.0288928571428571
2078	chr16:62070236-62070245	0.00648880949152744	0.133873837209302	wilcox	0.152248837209302	0.018375
2079	chr16:63651520-63651538	0.313904631881002	0.0943707482993197	wilcox	0.363104081632653	0.268733333333333
2080	chr16:638545-639227	0.588505510648565	-0.000106944444444444	wilcox	0.0011375	0.00124444444444444
2081	chr16:640415-640594	0.977273221390782	-0.000890448113207547	wilcox	0.00142830188679245	0.00231875
2082	chr16:66304442-66304550	0.394329269332233	0.018244976076555	wilcox	0.0206631578947368	0.00241818181818182
2083	chr16:66583678-66584046	0.743539684659222	0.00043125	wilcox	0.001375	0.00094375
2084	chr16:66613133-66613154	0.0279778261959512	0.23395744047619	wilcox	0.239914583333333	0.00595714285714286
2085	chr16:66730066-66730212	0.244037967733567	-0.000135503875968992	wilcox	0.00235116279069767	0.00248666666666667
2086	chr16:66730228-66730423	0.106302296761899	-0.00230152941176471	wilcox	0.002122	0.00442352941176471
2087	chr16:66969541-66969572	9.27329065463882e-05	-0.306032107843137	wilcox	0.594747058823529	0.900779166666667
2088	chr16:67063614-67064376	0.0117251359362808	0.000214822771213749	wilcox	0.00113061224489796	0.000915789473684211
2089	chr16:67193896-67194274	0.138036999377193	0.000704967948717949	wilcox	0.00864871794871795	0.00794375
2090	chr16:67207886-67208338	0.026070472322399	-0.00102111111111111	wilcox	0.00173888888888889	0.00276
2091	chr16:67217807-67218442	0.35736863778026	0.000201046698872786	wilcox	0.00173148148148148	0.0015304347826087
2092	chr16:67233044-67233123	0.00169746977427632	-0.160074983050847	wilcox	0.749261016949153	0.909336
2093	chr16:67233208-67233284	7.47870476103012e-05	-0.269213145809414	wilcox	0.63915223880597	0.908365384615385
2094	chr16:67233521-67233548	0.487003275628111	-0.08507625	wilcox	0.682355	0.76743125
2095	chr16:67233597-67233627	0.00123169593662177	-0.206426525054466	wilcox	0.589680882352941	0.796107407407407
2096	chr16:67313414-67313475	0.0313458825404572	0.00189133192389006	wilcox	0.00401860465116279	0.00212727272727273
2097	chr16:67464398-67464748	0.427124102845467	-0.000123245614035088	wilcox	0.00110833333333333	0.00123157894736842
2098	chr16:67465257-67465520	0.18920535118036	-0.00340761904761905	wilcox	0.00610571428571429	0.00951333333333333
2099	chr16:67563231-67563381	0.951643811856553	-0.001225	wilcox	0.015735	0.01696
2100	chr16:67682195-67682216	0.815852432745261	0.0179352272727273	wilcox	0.8341625	0.816227272727273
2101	chr16:67682268-67682317	3.68493755883286e-05	-0.257721268656716	wilcox	0.680053731343284	0.937775
2102	chr16:67683438-67683473	6.8964083363641e-06	-0.180283403361345	wilcox	0.764430882352941	0.944714285714286
2103	chr16:67686673-67686717	0.0645840210029275	-0.230792857142857	wilcox	0.563921428571429	0.794714285714286
2104	chr16:67687492-67687524	0.00034840956635355	-0.238702121212121	wilcox	0.664093333333333	0.902795454545455
2105	chr16:67687531-67687600	1.72405210174912e-07	-0.419287451630735	wilcox	0.484494029850746	0.903781481481482
2106	chr16:67876470-67876580	1	0.00024	wilcox	0.00121	0.00097
2107	chr16:68001891-68002173	0.435914721474249	-0.000202380952380953	wilcox	0.00319761904761905	0.0034
2108	chr16:68269092-68269135	0.0374653310654576	-0.126902171136654	wilcox	0.784879310344828	0.911781481481482
2109	chr16:68344278-68344627	0.893695803399685	0.00052937062937063	wilcox	0.00159090909090909	0.00106153846153846
2110	chr16:686019-686335	0.012674184143976	-0.000245197255574614	wilcox	0.000432075471698113	0.000677272727272727
2111	chr16:686341-687036	0.0139610526229998	0.001743	wilcox	0.004768	0.003025
2112	chr16:68676727-68676742	0.0060456684940913	0.193949730458221	wilcox	0.223128301886792	0.0291785714285714
2113	chr16:69221082-69221582	0.282627338203697	-0.000861723602484472	wilcox	0.00263392857142857	0.00349565217391304
2114	chr16:69364101-69364400	0.0473558971580183	-0.000265253077975376	wilcox	0.000546511627906977	0.000811764705882353
2115	chr16:698805-699195	0.000729736572225157	-0.0027578659370725	wilcox	0.00111860465116279	0.00387647058823529
2116	chr16:70099761-70099782	0.0139902870736375	-0.0729443773584906	wilcox	0.0711396226415094	0.144084
2117	chr16:70332991-70333460	0.0085222364268931	-0.00314714285714286	wilcox	0.00106	0.00420714285714286
2118	chr16:70488413-70488588	0.575930893901275	0.000224634146341463	wilcox	0.00111463414634146	0.00089
2119	chr16:70488604-70488887	0.649474739369362	-0.000169230769230769	wilcox	0.00387692307692308	0.00404615384615385
2120	chr16:710753-710772	0.356167490679446	0.102528484848485	wilcox	0.327281818181818	0.224753333333333
2121	chr16:71660021-71660399	0.94696876007229	0.00055	wilcox	0.00883333333333333	0.00828333333333333
2122	chr16:71928675-71929598	0.657931750086788	0.001208125	wilcox	0.002928125	0.00172
2123	chr16:725531-725621	0.0030936083924257	0.00258618181818182	wilcox	0.003568	0.000981818181818182
2124	chr16:73082380-73082529	0.393883084703677	-0.00229165302782324	wilcox	0.0084468085106383	0.0107384615384615
2125	chr16:73091425-73091645	0.0405839477438382	-0.000191666666666667	wilcox	0.00126666666666667	0.00145833333333333
2126	chr16:740199-740483	0.826171525674586	-0.000474571428571429	wilcox	0.002104	0.00257857142857143
2127	chr16:74330770-74331039	0.0110131978473818	-0.00132934782608696	wilcox	0.000995652173913044	0.002325
2128	chr16:74440668-74440865	0.0204543422536736	0.0481876984126984	wilcox	0.0547126984126984	0.006525
2129	chr16:74440932-74441007	0.032214991323339	0.0610563186813187	wilcox	0.0641134615384615	0.00305714285714286
2130	chr16:74441153-74441260	0.0492233036411011	0.0696509523809524	wilcox	0.0760642857142857	0.00641333333333333
2131	chr16:745387-745878	0.972157251613958	-0.00605292792792793	wilcox	0.00550540540540541	0.0115583333333333
2132	chr16:74807982-74808514	0.117531025856146	-0.00750304878048781	wilcox	0.0014219512195122	0.008925
2133	chr16:75034546-75034601	0.553165354978937	0.0684464285714285	wilcox	0.253071428571429	0.184625
2134	chr16:75466776-75467413	0.257939850060032	-0.000102380952380952	wilcox	0.00065	0.000752380952380952
2135	chr16:75589738-75590073	0.869538188818911	2.00000000000001e-05	wilcox	0.00084	0.00082
2136	chr16:75681956-75682250	0.133316122872021	-0.00183936170212766	wilcox	0.00081063829787234	0.00265
2137	chr16:765530-765937	0.273897529964264	-0.00115098039215686	wilcox	0.000743137254901961	0.00189411764705882
2138	chr16:771031-771389	0.93006885061058	-0.000351372549019608	wilcox	0.00156862745098039	0.00192
2139	chr16:77468881-77468935	0.0223038553761909	0.176389661319073	wilcox	0.190607843137255	0.0142181818181818
2140	chr16:777455-777696	0.257755237905738	-0.000292857142857143	wilcox	0.00139761904761905	0.00169047619047619
2141	chr16:78079904-78080087	0.00217666755800905	0.109642663043478	wilcox	0.118573913043478	0.00893125
2142	chr16:78133481-78134092	0.0739927388325966	-0.000356798245614035	wilcox	0.000395833333333333	0.000752631578947368
2143	chr16:79633376-79633505	0.726432412414356	0.0783777777777778	wilcox	0.0799777777777778	0.0016
2144	chr16:81040615-81041180	0.375252408487369	-5.54311310190369e-05	wilcox	0.00173404255319149	0.00178947368421053
2145	chr16:81110767-81110910	0.0282870417766465	-0.00125975232198142	wilcox	0.00105789473684211	0.00231764705882353
2146	chr16:81349113-81349482	0.219989745863097	0.000584313725490196	wilcox	0.00206666666666667	0.00148235294117647
2147	chr16:83841721-83841861	0.0197486118488235	-0.000989523809523809	wilcox	0.000790476190476191	0.00178
2148	chr16:838580-838875	0.295234627853653	0.000631410256410256	wilcox	0.00208974358974359	0.00145833333333333
2149	chr16:83932860-83933239	0.0227552468890003	-0.000216923076923077	wilcox	0.000423076923076923	0.00064
2150	chr16:84150298-84150451	0.873538858308859	0.000213194444444444	wilcox	0.00136944444444444	0.00115625
2151	chr16:84150518-84150977	0.828699125024186	7.08502024291502e-05	wilcox	0.00256315789473684	0.00249230769230769
2152	chr16:84651157-84651484	0.771667590868324	-5.59620596205961e-05	wilcox	0.000582926829268293	0.000638888888888889
2153	chr16:84681728-84681906	0.254320732521302	-0.000278070175438597	wilcox	0.000755263157894737	0.00103333333333333
2154	chr16:85045309-85045644	0.644948568767525	-0.00318028985507246	wilcox	0.00461304347826087	0.00779333333333333
2155	chr16:85253982-85254010	0.469609830678821	-0.11120303030303	wilcox	0.634563636363636	0.745766666666667
2156	chr16:85320577-85320610	0.0254204822602732	-0.171541838649156	wilcox	0.723365853658537	0.894907692307692
2157	chr16:85325182-85325237	0.00705957323369288	-0.236092163009404	wilcox	0.422489655172414	0.658581818181818
2158	chr16:85343339-85343359	0.00869363988280117	0.288021291866029	wilcox	0.536239473684211	0.248218181818182
2159	chr16:85368941-85368986	0.462784391865647	0.0528519163763066	wilcox	0.225380487804878	0.172528571428571
2160	chr16:85369066-85369097	0.60710623995853	0.0290803827751196	wilcox	0.499690909090909	0.470610526315789
2161	chr16:85382649-85382668	0.00311037521703745	-0.155090724946695	wilcox	0.807016417910448	0.962107142857143
2162	chr16:85561154-85561175	0.0430851574589977	0.0825845588235294	wilcox	0.831397058823529	0.7488125
2163	chr16:85646730-85647014	0.789060273600216	1.01587301587305e-05	wilcox	0.00252444444444444	0.00251428571428571
2164	chr16:857438-857501	0.0899235217153832	-0.124756481481481	wilcox	0.115951851851852	0.240708333333333
2165	chr16:857838-857963	0.444831129411662	0.0180375	wilcox	0.2131375	0.1951
2166	chr16:85832661-85833030	0.0656952755438227	-0.00200506993006993	wilcox	0.000840384615384615	0.00284545454545455
2167	chr16:85833245-85833481	0.684422112236951	-0.00141493902439024	wilcox	0.00139756097560976	0.0028125
2168	chr16:85833503-85833684	0.352461767069756	-0.000233863636363636	wilcox	0.0012025	0.00143636363636364
2169	chr16:85932328-85932530	0.670779896218415	-0.000774509803921569	wilcox	0.00411372549019608	0.00488823529411765
2170	chr16:86012046-86012059	0.179730148078445	0.124043493761141	wilcox	0.592498039215686	0.468454545454545
2171	chr16:86532608-86532633	0.0225147058291696	0.147106382978723	wilcox	0.150506382978723	0.0034
2172	chr16:86542239-86542286	0.165708993823488	0.0565545098039216	wilcox	0.0702078431372549	0.0136533333333333
2173	chr16:86544586-86544607	0.000566351357493517	0.21177962962963	wilcox	0.217551851851852	0.00577222222222222
2174	chr16:86550398-86550415	0.0178852907156097	0.171472402597403	wilcox	0.181929545454545	0.0104571428571429
2175	chr16:86600623-86600652	0.0072139489660323	0.158226515151515	wilcox	0.160808333333333	0.00258181818181818
2176	chr16:86600931-86600958	0.000906211838062482	0.15492358276644	wilcox	0.164334693877551	0.00941111111111111
2177	chr16:86601817-86601845	0.0389989463887312	0.238398214285714	wilcox	0.243435714285714	0.0050375
2178	chr16:86612299-86612321	0.0109852894632916	0.208212704918033	wilcox	0.228537704918033	0.020325
2179	chr16:86612620-86612674	0.0241664557637128	0.197922202797203	wilcox	0.205440384615385	0.00751818181818182
2180	chr16:86612961-86612988	0.0917627830914911	0.150320833333333	wilcox	0.210270833333333	0.05995
2181	chr16:86613018-86613042	0.00217661521657252	0.214559775641026	wilcox	0.226852083333333	0.0122923076923077
2182	chr16:867342-867356	0.954530703116193	-0.0133975877192983	wilcox	0.660264912280702	0.6736625
2183	chr16:87426454-87426660	0.307648224323364	-0.000667703349282297	wilcox	0.00118684210526316	0.00185454545454545
2184	chr16:87636559-87636781	0.00123975250841948	0.124240979020979	wilcox	0.127856363636364	0.00361538461538462
2185	chr16:87636814-87637114	0.222100911603435	0.0655490842490843	wilcox	0.0727205128205128	0.00717142857142857
2186	chr16:8768353-8768714	0.620824727754797	-0.000996536796536796	wilcox	0.00107619047619048	0.00207272727272727
2187	chr16:88497136-88497196	0.051695921353502	0.120327428571429	wilcox	0.123856	0.00352857142857143
2188	chr16:88540428-88540524	8.47328687086566e-06	-0.191505361305361	wilcox	0.721798484848485	0.913303846153846
2189	chr16:88555787-88555903	0.000205855899274393	-0.170828388746803	wilcox	0.807541176470588	0.978369565217391
2190	chr16:88600093-88600154	0.245125005001452	-0.0982670771756978	wilcox	0.789594827586207	0.887861904761905
2191	chr16:88600800-88600893	0.213770644823219	0.101818250377074	wilcox	0.137149019607843	0.0353307692307692
2192	chr16:88620336-88620363	0.000166722370927893	-0.128153076923077	wilcox	0.828650769230769	0.956803846153846
2193	chr16:88637123-88637242	0.00513910921987647	-0.000566868686868687	wilcox	0.000442222222222222	0.00100909090909091
2194	chr16:88701110-88701235	0.0520583258903776	0.0794155052264808	wilcox	0.0951512195121951	0.0157357142857143
2195	chr16:88729180-88729567	0.450215570013352	0.000398459383753501	wilcox	0.00166904761904762	0.00127058823529412
2196	chr16:8891489-8892215	0.108403379670563	-0.00143052464228935	wilcox	0.00124594594594595	0.00267647058823529
2197	chr16:89118821-89118871	6.34807381957007e-06	-0.282049024110218	wilcox	0.63334328358209	0.915392307692308
