cp	tt	nt	np
NA	0.763006993006993	1	0.0181958680588818	NA
NA	0.773412698412698	0.75	0.00574712643678161	0.0381944444444444
NA	0.456488940953227	0.501111111111111	0.0865614179318542	0.0113227513227513
NA	0.800639562457744	0.666666666666667	0.145104427736007	0.0282407407407407
NA	0.819444444444445	1	0.019074074074074	NA
NA	0.821547619047619	1	0.148412662606211	0.00944444444444444
NA	0.71141975308642	0.5068198005698	0.122484259562543	0.0169312169312169
NA	1	1	0.0388574369531652	NA
NA	0.875	1	0.179263565891473	0.0583333333333333
NA	0.694444444444444	0.712962962962963	0.0351851851851852	0.104166666666667
NA	0.866666666666667	1	0.133333333333333	0.0291666666666667
NA	0.554545454545455	1	NA	0.025
NA	0.392592592592593	1	NA	0.0740740740740741
NA	0.79	1	0.000701754385964912	0.00130718954248366
NA	0.611323519785058	0.599073272406606	0.0036036036036036	0.00833333333333333
NA	0.709175943104515	0.516203703703704	NA	0.0515432098765431
NA	0.639285714285714	0.745588235294118	0.00514034122179417	NA
NA	0.773148148148148	1	NA	0.0277777777777778
NA	0.623747101243141	1	0.00353982300884956	NA
NA	0.504	1	0.0752652187188213	NA
NA	0.631390056022409	0.545833333333334	0.00714285714285714	0.0194444444444444
NA	0.614653154498692	1	0.00641975308641974	0.0170718462823726
NA	0.573748473748474	0.918399655899656	NA	0.001
NA	0.916666666666667	1	0.00526315789473684	0.00833333333333333
NA	0.711728395061728	0.513888888888889	0.00813008130081301	NA
NA	0.708333333333333	0.555555555555555	0.0696130303973442	NA
NA	0.401568067640105	0.501587301587302	0.00117994100294985	NA
NA	0.416017249250332	0.500952380952381	0.00246360582306831	NA
NA	0.601531310867723	1	0.00163139329805997	0.00270597601632084
NA	1	1	0.0259259259259259	0.0916666666666667
NA	0.80005772005772	1	0.0125786163522013	NA
NA	0.643518518518519	1	0.0181818181818182	0.00833333333333333
NA	0.760416666666667	1	0.0238095238095238	NA
NA	0.367706143063286	1	0.00486263736263736	0.0353174603174603
NA	0.724867724867725	0.679012345679012	NA	0.0148148148148148
NA	0.594444444444444	0.71	0.0025514812971259	0.0111111111111111
NA	0.524055139468962	0.664739280327516	0.00375135369287416	0.00658176301883859
NA	0.654761904761905	0.958333333333333	NA	0.0694444444444444
NA	0.757986111111111	1	NA	0.00555555555555555
NA	0.543329004329004	1	0.00384615384615385	0.0426190476190477
NA	0.626191574113321	0.504761904761905	NA	0.00404040404040404
NA	0.525199074648326	0.923617123617124	0.00201288244766505	NA
NA	0.580274572207581	1	0.00375627240143369	NA
NA	0.786851851851852	1	NA	0.0404320987654321
NA	1	0.527777777777778	NA	0.0497685185185185
NA	0.632882173382173	1	0.00204081632653061	NA
NA	NA	1	0.0071256038647343	NA
NA	0.804820146958305	1	0.0157738095238095	NA
NA	1	1	0.0380592078968807	NA
NA	0.495015331890332	0.585833333333333	NA	0.03
NA	0.885416666666667	0.541666666666667	0.00396825396825397	NA
NA	0.612925170068027	0.791666666666667	0.00178571428571429	NA
NA	0.969259259259259	0.666666666666667	0.0454545454545454	NA
NA	0.8375	0.577811954127744	NA	0.00488095238095238
NA	0.862037037037037	1	0.11177043916982	0.0555555555555556
NA	0.47037037037037	1	0.00740740740740741	0.0949074074074075
NA	0.962962962962963	1	0.00303030303030303	NA
NA	0.467036800227337	0.513461538461538	0.00465116279069767	NA
NA	0.824444444444444	0.761904761904762	0.0302287581699347	0.166666666666667
NA	1	1	0.0164529914529915	NA
NA	0.724409271284271	1	0.00819672131147541	NA
NA	0.786531986531987	0.571428571428571	0.00505050505050505	0.0314814814814815
NA	0.971716654273045	0.833333333333333	0.00503738685556867	0.0132275132275132
NA	0.613888888888889	1	0.00714285714285714	0.0166666666666667
NA	1	1	0.0560803191950733	NA
NA	0.63587962962963	1	NA	0.0416666666666667
NA	0.96875	1	0.00555555555555556	0.0555555555555556
NA	0.531922398589065	0.502962962962963	0.140958485958486	0.00944444444444443
NA	0.860238095238095	1	0.0157575757575758	0.00666666666666667
NA	1	1	0.00697674418604651	0.00555555555555555
NA	0.802380952380952	1	0.018132821777656	0.130952380952381
NA	0.75	1	0.00326797385620915	NA
NA	0.62233560090703	1	NA	0.0555555555555556
NA	0.623473193473194	1	0.0032258064516129	NA
NA	0.521056354866424	0.517799908424908	0.1	0.0314814814814815
NA	0.762698412698413	1	0.0131285202252944	0.124514991181658
NA	0.995238095238095	1	0.0196078431372549	NA
NA	0.527777777777778	1	0.105480773545116	0.0138888888888889
NA	0.785714285714286	1	0.0197530864197531	NA
NA	0.627973748473748	0.523263888888889	NA	0.0527527472527473
NA	0.656565656565656	0.638888888888889	NA	0.0300925925925926
NA	1	1	0.0196759259259259	0.0166666666666667
NA	0.65249433106576	0.561111111111111	0.0513281587967123	0.0339506172839506
NA	0.958333333333333	1	0.032396694214876	0.0555555555555556
NA	0.825396825396825	1	0.0340934699325671	0.0680555555555554
NA	0.330555555555556	1	0.100227591036415	0.0398148148148148
NA	1	1	NA	0.0277777777777778
NA	0.858119658119658	0.555555555555555	0.0329654782116582	0.104166666666667
NA	0.816893424036281	1	0.0087719298245614	NA
NA	1	1	0.0418300653594771	NA
NA	0.851875901875902	0.583333333333333	0.0780681818181818	0.00476190476190476
NA	0.75625	0.5125	0.01	0.0125
NA	1	1	0.0178571428571429	NA
NA	0.509498212233142	1	0.00222800925925926	0.00253308393692462
NA	0.9375	0.527777777777778	0.0040650406504065	NA
NA	0.708333333333333	0.712962962962963	0.00416666666666667	0.0277777777777778
NA	0.810238095238095	1	0.00821917808219178	NA
NA	1	1	NA	0.0416666666666667
NA	0.713541666666667	0.5125	NA	0.025
NA	0.523539324218216	0.542592592592593	0.00336700336700337	0.0111111111111111
NA	0.833333333333333	1	0.0666666666666667	NA
NA	0.603015873015873	0.963809523809524	0.0196896086369771	NA
NA	0.634615384615385	1	0.133333333333333	0.0555555555555556
NA	0.731666666666667	1	0.0655395779001255	0.166666666666667
NA	0.547839506172839	0.752525252525253	0.00595238095238095	NA
NA	0.940740740740741	1	0.0185185185185185	0.0303030303030303
NA	0.907685185185185	0.512345679012346	NA	0.0269510582010582
NA	0.844955679241393	0.570833333333334	NA	0.00909090909090909
NA	1	1	0.00793650793650794	0.0555555555555556
NA	0.944285714285714	1	0.00422535211267606	NA
NA	0.764468864468864	0.853174603174603	0.0714912280701754	0.0376984126984127
NA	0.58572459286745	1	NA	0.00888888888888888
NA	0.829861111111111	0.513888888888889	0.00709219858156028	NA
NA	0.410962285764917	0.822222222222222	NA	0.015223624112513
NA	0.655475286848424	1	0.00423280423280423	0.00835945663531869
NA	0.44530850936866	0.504761904761905	0.00144927536231884	0.113015873015873
NA	1	1	0.016260162601626	0.0555555555555556
NA	0.802777777777778	1	NA	0.0555555555555556
NA	0.735390946502058	1	NA	0.0555555555555556
NA	0.464017860409827	0.510023979690517	NA	0.0269570707070707
NA	0.674748677248677	1	0.000833333333333333	0.00833333333333332
NA	0.655449735449735	0.503333333333333	NA	0.00444444444444444
NA	0.843055555555556	1	0.00210970464135021	0.0208333333333333
NA	0.539351851851852	0.57975	0.154046358231141	0.0125
NA	0.56712962962963	0.527777777777778	0.0754567307692307	0.0941358024691357
NA	0.563168724279835	1	NA	0.0873015873015874
NA	0.809523809523809	1	0.00231481481481481	NA
NA	0.851193251193251	0.777777777777778	0.00245098039215686	NA
NA	0.408333333333333	1	0.00709219858156028	NA
NA	0.531378600823045	1	0.0166666666666667	0.0555555555555556
NA	0.499433106575964	1	0.0040650406504065	0.0416666666666667
NA	0.518888888888889	1	NA	0.025
NA	0.840987654320988	1	0.00303030303030303	NA
NA	0.6921875	1	0.0139368671828469	0.0277777777777778
NA	0.613794642857143	0.537857142857143	0.00615384615384615	0.0624603174603176
NA	0.495978835978836	1	0.00888888888888889	0.0915426587301587
NA	1	1	0.0107992515370222	NA
NA	0.410295421885693	0.656041039671683	NA	0.00666666666666667
NA	0.869047619047619	0.809982174688057	NA	0.0555555555555556
NA	0.558159722222222	0.558333333333333	NA	0.025
NA	0.480111633249791	0.773472222222222	NA	0.0314012619933672
NA	0.827842584765662	1	NA	0.0175828460038986
NA	0.41194266208902	0.501754385964912	0.00170498084291188	0.00606060606060606
NA	0.481904761904762	1	0.00757575757575758	0.0125
NA	0.406666666666667	0.6	NA	0.0105555555555555
NA	0.716666666666667	1	0.0101010101010101	0.0384615384615385
NA	0.51984126984127	1	0.0106382978723404	0.0333333333333333
NA	0.493105158730159	1	0.0936413554146112	0.0555555555555556
NA	1	1	0.00925925925925926	0.0925925925925927
NA	0.525173611111111	1	0.0045045045045045	0.0416666666666667
NA	0.706196581196581	1	NA	0.0416666666666667
NA	0.495302625615126	0.830339105339105	0.00404040404040404	0.00499999999999999
NA	0.811111111111111	1	0.0310213032581453	0.0396825396825397
NA	0.578102453102453	1	0.135567632850242	0.0370370370370371
NA	0.875	1	0.00380952380952381	NA
NA	0.633555555555556	1	NA	0.00555555555555555
NA	0.686870025685815	0.811263057929725	0.00592592592592593	0.00833333333333333
NA	0.833333333333333	1	0.00641025641025641	NA
NA	1	0.710198412698413	0.00187793427230047	0.00313390313390313
NA	0.580555555555555	1	0.00865800865800866	0.0552248677248677
NA	0.563010390559733	0.839583333333334	0.00428571428571429	0.0375
NA	0.800925925925926	0.502777777777778	0.111476608187135	0.0842592592592593
NA	0.838636363636364	1	NA	0.0142857142857143
NA	0.837962962962963	1	0.0209150326797386	0.0455026455026455
NA	0.652883597883598	1	0.0181818181818182	0.025
NA	0.64484126984127	0.8	NA	0.0416666666666667
NA	0.60757238618628	1	0.00341880341880342	NA
NA	0.54040404040404	0.75	NA	0.0555555555555556
NA	0.523703703703704	0.666666666666667	0.010752688172043	0.0462962962962963
NA	0.85125	1	0.0117647058823529	NA
NA	0.683444863279422	0.656666666666667	0.00111111111111111	0.0125
NA	0.647655122655123	0.579166666666666	NA	0.0183333333333334
NA	1	1	NA	0.0555555555555556
NA	0.643588877631431	0.877431457431457	0.00499750124937531	0.00606060606060606
NA	0.596468253968254	1	0.00757575757575758	NA
NA	0.943529411764706	1	NA	0.0555555555555556
NA	1	1	0.00308641975308642	0.0833333333333333
NA	0.787222222222222	1	NA	0.0333333333333333
NA	0.753472222222222	1	0.0128205128205128	0.0328282828282829
NA	0.728395061728395	1	0.0178571428571429	NA
NA	0.025	0.98	NA	0.025
NA	0.583333333333333	1	0.00136054421768707	NA
NA	0.83994227994228	0.506666666666667	0.00703174603174603	0.0117704517704518
NA	0.955555555555556	1	0.0126582278481013	NA
NA	0.405231481481481	0.703703703703704	NA	0.0240740740740741
NA	1	0.909893048128342	0.00354609929078014	0.0509259259259259
NA	0.371851851851852	0.638888888888889	0.00967567155067157	0.0124242424242424
NA	0.881944444444444	1	NA	0.0462962962962963
NA	0.833333333333333	1	0.00772151898734175	0.0555555555555556
NA	1	1	0.0534188034188034	NA
NA	0.919753086419753	1	0.023536779081134	NA
NA	0.463095238095238	1	0.0116883116883117	0.00888888888888889
NA	1	1	0.00857142857142857	NA
NA	0.724537037037037	0.510353535353535	NA	0.0265873015873016
NA	0.809259259259259	1	0.0707070707070707	NA
NA	0.563293650793651	1	0.0563888888888888	NA
NA	0.768518518518519	0.513888888888889	0.0040650406504065	NA
NA	1	1	0.0327131782945736	0.138888888888889
NA	0.302966638624533	0.500106837606838	NA	0.025
NA	0.793545454545455	1	0.0121734587251829	NA
NA	0.746666666666667	0.527777777777778	NA	0.0962962962962962
NA	1	0.888888888888889	0.00583333333333333	NA
NA	0.499154135338346	1	0.026629242482901	0.0302083333333333
NA	0.475191732136177	0.506944444444444	0.00793650793650794	0.0694444444444444
NA	1	0.722222222222222	0.00505050505050505	NA
NA	0.62962962962963	0.685185185185185	0.0228260869565217	NA
NA	0.541666666666667	0.51875	0.0730841620179481	0.0625000000000001
NA	0.675	1	0.0194308709399253	NA
NA	0.895833333333333	1	0.124054621848739	0.0760141093474427
NA	0.630555555555555	1	0.0025	0.0555555555555556
NA	0.848365079365079	0.916825396825397	0.00258899676375404	0.005
NA	1	0.505833333333333	NA	0.00819444444444444
NA	0.480951355382844	0.656666666666667	0.00531045751633987	0.00537037037037037
NA	1	1	0.0037037037037037	NA
NA	0.711277118627772	0.558458208458208	0.00253164556962025	NA
NA	1	1	0.0238095238095238	NA
NA	0.480470779220779	1	0.00413377648525136	0.0125
NA	0.684476699770817	1	NA	0.025
NA	0.891666666666667	1	0.00308695652173913	0.00625
NA	1	1	0.0395604395604396	NA
NA	0.560416666666667	1	0.0317460317460317	0.0833333333333333
NA	0.519618055555556	0.666666666666667	0.00617283950617284	NA
NA	0.492798353909465	0.75	NA	0.0555555555555556
NA	0.585087719298246	0.5125	0.0190104166666666	0.0125
NA	0.111111111111111	0.733333333333334	0.0488095238095238	NA
NA	0.833333333333333	1	0.00268817204301075	NA
NA	0.775757575757576	1	0.00149253731343284	0.025
NA	0.548352332195281	0.966137566137566	0.00180498866213152	NA
NA	0.782614680640996	1	NA	0.0277777777777778
NA	0.835555555555556	0.541666666666667	0.0036144578313253	0.0333333333333333
NA	0.609375	0.509259259259259	0.00709219858156028	NA
NA	0.685897435897436	0.6	0.0040650406504065	NA
NA	0.677777777777778	1	NA	0.0555555555555556
NA	0.533333333333333	1	0.0450793650793651	0.0625
NA	0.805714285714286	1	0.00833333333333333	NA
NA	0.757575757575758	1	0.164451951951952	0.0138888888888889
NA	0.322505898802863	0.852812742812743	0.0302129733675074	0.143055555555556
NA	0.42535697327364	0.511111111111111	0.130952380952381	0.0226190476190476
NA	0.485558258391076	0.611111111111111	0.00879432624113474	0.021875
NA	0.842592592592593	1	NA	0.0555555555555556
NA	0.603809523809524	1	0.0245791245791246	0.0119929453262786
NA	0.869047619047619	1	0.0422322775263952	NA
NA	1	1	0.0256410256410256	NA
NA	0.838333333333333	0.56	0.0032520325203252	0.03
NA	0.540123456790123	0.916666666666667	NA	0.0351851851851852
NA	0.916666666666667	1	0.0028169014084507	NA
NA	0.823015873015873	1	0.0987554112554112	0.0406746031746032
NA	0.632875631313131	0.511904761904762	0.00427350427350427	0.0333333333333333
NA	0.856481481481482	1	0.00260416666666667	0.0222222222222222
NA	0.668888888888889	1	0.000925925925925926	NA
NA	0.670277777777778	0.826923076923077	0.00133333333333333	0.0291666666666667
NA	0.612632275132275	0.504761904761905	NA	0.0314814814814815
NA	0.465097402597402	1	0.0579594611296501	0.0238095238095238
NA	0.681565656565657	1	0.0387596899224806	0.0208333333333333
NA	0.645998677248677	1	NA	0.025
NA	0.842592592592593	0.670833333333333	0.087995337995338	0.0557291666666668
NA	0.49537037037037	0.554166666666667	NA	0.0208333333333333
NA	0.996825396825397	1	0.00264900662251656	NA
NA	0.861458333333333	0.638888888888889	0.00228310502283105	NA
NA	0.766835016835017	1	0.00757575757575758	0.0902777777777778
NA	0.474034690799397	0.666666666666667	0.0201141443167305	0.00666666666666667
NA	0.891851851851852	0.601001612766318	0.0125	NA
NA	0.750833333333333	0.719404761904762	0.00229885057471264	0.0812962962962963
NA	0.696209956709957	0.50625	NA	0.0170454545454545
NA	1	0.542328042328042	NA	0.0555555555555556
NA	0.472222222222222	1	0.0111111111111111	NA
NA	0.196759259259259	0.729166666666667	0.0365914786967418	0.0416666666666667
NA	0.681666666666667	0.508333333333333	NA	0.0319444444444445
NA	0.578846379957491	0.687037037037037	0.00324074074074074	0.0104761904761905
NA	0.838888888888889	1	NA	0.0555555555555556
NA	0.758671328671329	0.595170278637771	NA	0.0125
NA	0.858286099267389	1	0.00363636363636364	0.129091478696742
NA	0.864748677248677	0.666666666666667	NA	0.00952380952380952
NA	0.577110303484253	0.506666666666667	0.00208333333333333	0.00333333333333333
NA	1	1	0.0121951219512195	NA
NA	0.518518518518519	1	NA	0.0555555555555556
NA	0.684004853776096	0.82997150997151	NA	0.025
NA	0.116666666666667	0.98	0.00130718954248366	NA
NA	0.679382680958532	1	0.0178779011504389	0.00586578031022476
NA	NA	1	NA	0.0555555555555556
NA	0.524305555555556	0.87962962962963	NA	0.0555555555555556
NA	0.456944444444444	0.570833333333334	NA	0.0166666666666667
NA	0.52797619047619	1	0.00659340659340659	0.0923504273504275
NA	0.48776455026455	0.560185185185185	0.0122053872053872	0.0730469965764084
NA	0.671296296296296	0.527777777777778	0.0238095238095238	NA
NA	0.539930555555556	1	0.0580808080808081	0.0555555555555556
NA	0.854166666666667	1	0.0333333333333333	NA
NA	0.325	0.5125	0.0205	NA
NA	0.503136223344557	0.519444444444444	0.00117647058823529	0.025
NA	0.194444444444444	1	NA	0.0555555555555556
NA	0.535606060606061	1	0.0388654477262072	0.0687380952380953
NA	0.73505291005291	1	0.0091324200913242	0.0333333333333333
NA	0.501666666666667	0.503333333333333	0.00091324200913242	NA
NA	0.792142857142857	0.750476190476191	0.00440251572327044	0.0075
NA	0.604	0.586666666666667	NA	0.00444444444444444
NA	0.527777777777778	1	0.0238095238095238	0.125
NA	0.520833333333333	1	NA	0.0555555555555556
NA	0.866121764945294	1	NA	0.00317460317460317
NA	0.521937321937322	0.522981366459627	NA	0.0185185185185185
NA	0.514166666666667	1	0.0251955297044191	0.0158080808080808
NA	0.704871794871795	0.916666666666667	0.0074025974025974	0.111111111111111
NA	0.645061728395062	0.666666666666667	NA	0.0555555555555556
NA	0.703703703703704	0.75	NA	0.0555555555555556
NA	0.99702380952381	0.638888888888889	NA	0.0798611111111112
NA	1	1	0.00173160173160173	0.00571428571428571
NA	0.580555555555556	0.75	0.00333333333333333	0.0277777777777778
NA	0.569083694083694	1	0.0727861319966584	0.0128205128205128
NA	0.819444444444444	1	0.0219251336898396	0.0416666666666667
NA	0.625	1	NA	0.0277777777777778
NA	NA	1	0.00168350168350168	NA
NA	0.566049382716049	1	0.0155310171469611	0.0138888888888889
NA	1	1	0.00347222222222222	0.0555555555555556
NA	0.37037037037037	1	0.0138888888888889	0.0432098765432099
NA	0.538088647463647	0.878787878787879	0.0208646616541353	0.0202380952380952
NA	NA	1	NA	0.0277777777777778
NA	0.688842680308198	1	0.00869565217391304	0.113560742560743
NA	0.721221891534391	0.583333333333333	NA	0.0238095238095238
NA	0.675925925925926	1	0.0138888888888889	0.0555555555555556
NA	0.458333333333333	0.513888888888889	0.00769230769230769	0.166666666666667
NA	0.762649072936157	0.750476190476191	0.0357210727125981	0.0831531208974818
NA	0.514583333333333	1	NA	0.0708333333333335
NA	0.761224489795918	1	NA	0.0555555555555556
NA	0.438128306878307	0.888888888888889	0.0611111111111111	0.0687830687830688
NA	0.69867288961039	0.50625	NA	0.0142857142857143
NA	0.663794191919192	0.726031746031746	NA	0.012760334903192
NA	0.617989417989418	1	0.00303030303030303	NA
NA	0.773478835978836	1	NA	0.0833333333333333
NA	0.763888888888889	1	NA	0.0555555555555556
NA	0.712437220896006	0.667344453634776	NA	0.00476190476190476
NA	0.875	1	0.0488215488215488	0.0333333333333333
NA	0.0690740740740742	1	0.117857142857143	0.0555555555555556
NA	0.678541666666667	1	0.00652173913043478	0.025
NA	0.723333333333333	1	0.00333333333333333	0.0222222222222222
NA	0.695756227658431	0.790952380952381	0.00350877192982456	0.00612745098039216
NA	0.934444444444445	1	0.00555555555555555	0.0111111111111111
NA	1	1	NA	0.0333333333333333
NA	1	1	0.0175438596491228	NA
NA	0.652077325031796	0.500694444444444	NA	0.00179138321995464
NA	0.751887125220459	1	0.113183364224628	0.071111111111111
NA	0.792708333333333	0.860892857142857	0.00141843971631206	0.00492063492063492
NA	1	1	0.00833333333333333	0.0555555555555556
NA	0.846250971250971	0.569444444444445	0.00241545893719807	NA
NA	1	1	0.00246913580246914	0.00606060606060606
NA	0.783509700176367	0.680555555555555	0.0193509029987017	NA
NA	0.833333333333333	1	0.0144927536231884	0.0185185185185185
NA	1	1	0.0393939393939394	0.166666666666667
NA	0.01875	1	0.00512820512820513	0.166666666666667
NA	0.844907407407407	1	0.0128633868163186	NA
NA	0.68042328042328	1	0.00740740740740741	0.00858585858585858
NA	0.371586614443757	0.75	0.131800766283525	0.0555555555555556
NA	1	1	0.160925087983912	0.0376068376068376
NA	0.706666666666667	0.533333333333333	NA	0.0477777777777778
NA	1	1	0.0119047619047619	NA
NA	0.826402116402116	0.505555555555556	0.00229885057471264	0.00572390572390572
NA	0.911666666666667	0.638888888888889	0.0111111111111111	NA
NA	0.777777777777778	0.766666666666666	0.297202797202797	0.04755291005291
NA	0.456180615680616	1	NA	0.0125
NA	0.820039682539683	0.555555555555555	0.0444444444444444	0.0976190476190476
NA	0.833333333333333	0.523288439955107	0.0844907407407409	0.0277777777777778
NA	0.448118686868687	1	0.0428458498023715	NA
NA	0.862896825396825	0.541666666666667	0.037037037037037	NA
NA	0.613425925925926	1	0.0646825396825396	0.111111111111111
NA	0.277777777777778	1	NA	0.0277777777777778
NA	0.865364583333333	0.737857142857143	0.00188679245283019	0.00909090909090909
NA	0.630617283950617	1	NA	0.00666666666666667
NA	NA	1	0.0196428571428571	0.01
NA	0.780952380952381	0.5025	NA	0.0125
NA	1	1	0.0611111111111111	NA
NA	0.621296296296296	1	0.0140595140595141	NA
NA	0.415740740740741	0.789021164021164	0.00128205128205128	0.0185185185185185
NA	1	1	0.081030303030303	0.0962962962962964
NA	0.618055555555556	0.506172839506173	NA	0.0555555555555556
NA	0.787037037037037	0.62962962962963	0.0592592592592593	0.044675925925926
NA	0.609053497942387	0.583333333333333	0.0794956140350877	0.0555555555555556
NA	0.675	1	0.00354609929078014	NA
NA	0.913194444444445	1	0.00343676355066771	NA
NA	0.752359770691039	0.529177489177489	0.00156862745098039	0.00303030303030303
NA	0.85	0.555555555555555	0.319892869428473	0.0327777777777778
NA	0.44749436261547	0.661666666666667	NA	0.0111111111111111
NA	0.464102564102564	0.5125	NA	0.0145833333333333
NA	0.733928571428571	1	0.00282485875706215	NA
NA	0.805555555555556	1	NA	0.05
NA	0.763888888888889	1	0.0319167093360642	NA
NA	0.80051282051282	0.935382395382395	0.00478371142736367	0.0018018018018018
NA	0.762626262626263	0.895061728395062	0.0249417249417249	0.0555555555555556
NA	0.445366762866763	1	NA	0.015
NA	0.940740740740741	0.5125	0.0970841173973565	0.0932539682539683
NA	1	0.527777777777778	0.0724032780636554	0.0555555555555556
NA	1	0.527777777777778	0.0341269841269841	NA
NA	NA	1	0.0833333333333333	NA
NA	0.76440329218107	0.822222222222222	0.013677811550152	0.079861111111111
NA	1	1	0.0497076023391813	NA
NA	0.907638888888889	1	0.0111111111111111	0.166666666666667
NA	0.596180169037312	0.872222222222222	0.024765478424015	0.0139407814407814
NA	0.757858615069141	0.877431457431457	NA	0.0491039407452452
NA	0.434410507188285	0.610227272727273	NA	0.00909090909090909
NA	0.827777777777778	1	NA	0.0555555555555556
NA	0.612017117474634	1	0.00266666666666667	NA
NA	0.756448412698413	1	NA	0.0166666666666667
